,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X002456.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X600487.SH,X000596.SZ,X000100.SZ,X000625.SZ,X000977.SZ,X000661.SZ,X600566.SH,X600066.SH,X600498.SH,X002294.SZ,X000157.SZ,X300136.SZ,X300142.SZ,X002179.SZ,X000981.SZ,X002180.SZ,X002007.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600779.SH,X600522.SH,X000869.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.396048438360413,0,0,0,0,0,0,0,0,0.0271456119780797,0,0,0,0.0366451048385499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594615731816125,0,0,0,0,0,0.0690735259467993,6.93889390390723e-18,0,0,0,0,0,0.056654087932965,0,0,0.00849791990532416,0,0,0,0,0.00389272614921524,-0.000312098965835722,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.144144920365135,0,0,0,0,0,0.134133073279078,0,0.23442697591852,0,0.0174143950428248,0,0,0,0,0,0,0,0.00480432629432037,0,-0.039523731008929,0,0,0,0,0,0,0,0,0,0,0,-0.0533857824336009,0,0,-0.0964682162994457,0.0263361684188717,0,0,0,0,0,0,0,0,0.0456197612373617,0.0139165447118797,0.0459632342178397,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.154629978998707,0,0,0,0,0,0,0,-0.105076260555321,0,0,0.24907329287667,0,0,0,0,0,0,0,0,0,0,0.0548781779239144,0,0,0,0.123485832777772,0,0,0.0481301916382507,0,0,0,0,0,0,0,0.0503123779756725,0,0.16086611080011,0,0.0311234104050997,0,0.0408178869869769,0.0163221976045845,0.0402893425359323,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.299831266283793,0,0.137750235129516,0.072267666517279,0,0,0,0.0392488537396205,0,-0.0668237284559171,0,0,0.0734252125421892,0,0,0,0.134973415579134,0,0,0,0.149928023552097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143074858656342,0,-4.33680868994202e-19,0,0,0.0171528063797946,-0.00885014214410492,0,0,0,0,0,0
X600276.SH,0,0,0,0.0303071888837359,0,0,0,0,0,0,0,0,0,0,0,-0.0754423410804072,0,0,0,0,0,0.121153918386516,0,0,0,0.0761827288413622,0.00507084774454236,0,0,0,0.189712611324591,0.102728300644403,0,0,0.230244805930702,0,0,0,0,0,0,0,0.161277451564142,0,0,0,0.109183597276043,0,0,0,0,0.0189486718741652,0.0263415347957661,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.383351761651971,0,0,0.0785307867205852,0,0,0.0510746669200209,0,0,0,0,0,0,0.134636243070064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580811901026099,0,0,0,0,0.0810760093257033,0,0,0,0,0,0.0224559382699839,0,0,0,0,0,0
X002304.SZ,0,0,0,0.362806538573185,0,0,0,0,0,0,0,0,0.204746010751812,0,0,-0.0857315270215447,0.315219900452476,0,0,0.0680463912795502,0,0.161787605847206,0,0.163044622758725,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957980476725659,0,0,0,0,-0.0862702014547655,0,0,0,0.0351980896462811,0,0,0,0,0.0157372142388713,0.0153455727347053,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363830541023995,0,0.106755642232914,0,0,0,0,0,0,0,0.0614350509332908,0,0.120757975883649,0,0,-0.115932482440071,0,0.0197993690254009,0.0386611894314038,0,0.211651147001379,0,0,0,0.00241733102246918,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.505996436166713,0,0.105892626949213,0,0,0,0,0,0.0792291076559191,0,0,0,-0.105259758359024,0,0,0.00913332776605092,0,0.0925287995757305,0,0,0,0.157984942035529,0.107573731118602,0,0,0,-0.107311787895725,0,0,0,0,0,0,0,-0.0395458614906849,0.158194500164045,0,0,0,0,0.0385059137187588,0,0,-0.0540627399646321,0,0.0692988817205963,0,-0.0831378128955939,0.00486450525392553,0.00126754037296998,0,0,0,0,0,0
X002475.SZ,0,0.10220240262794,0,0,0.136455954450139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501249706904325,0.00254480488537536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129518225266385,0,0,0,0,0,0.0144859238716185,0,0,0.0370166075567352,0,0,0,0,0,0.00686151981705844,-1.0842021724855e-19,0,0,0,0.110152455312233,0,0
