,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X300003.SZ,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X600867.SH,X000625.SZ,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X000981.SZ,X002294.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000596.SZ,X002508.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X000050.SZ,X002180.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X600522.SH,X002038.SZ,X600089.SH,X600498.SH,X002129.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.400295844413963,0,0,0.259028288848001,0,0.0213753462738394,0.0293009991545599,0,0,0,0,0,-0.151877283868772,0,0,0,0,0,0,0,0.176556873719892,0.0472418230470695,0,0,0,-0.080565023279277,0,0,0,0,0,0,0,0,0.120538449726209,0,0,0,0,0,0,0,0,0.0149046319342402,0,0,0,0.00803424451068922,0,0,0,0.0183952509488164,0.0187579016674654,0,0,0,0,0,0
X600703.SH,0,0,0.190699777684703,0,0,0,0,0,0,0,-0.153715272564575,0,0,0,0.42401551680674,0,0,0,0.270184033118185,0,0,0,0,0,0,0,0,0.211051756118908,0,-0.0904366123592266,0,0,0,0,0,0,0,0.0807867891756307,0,0,-0.271288447211722,0,0.0993315719346539,0.0129456366203059,0.0124927954711252,0,0,0,-0.0212918671201884,0,0,-0.0191365417834639,0.0239192203309534,0,0,0,0,0,0
X600741.SH,0,0.419111627597444,0.0242693346325661,0.147061853886327,0.209348199281863,0,0.0729729815077194,0,0,0,0,0,0,0,0,0.0827546424535738,0.00985560030328667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245978156913374,-0.0522631162630468,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272884212548986,0,0,0.0768695694427769,0,-0.112952609864693,0,0,0,0,0,0,0,0,0,-0.0676305949572415,0,0,0,0.203166967371969,0.16097642167812,0,0,0,0,0,0,0,0,-0.00304273484174249,0.0224771749064275,0,0,0,0,0,0
X002236.SZ,0,0,0,0.117578469519387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189444511100045,0,0,0.439180530268056,-1.38777878078145e-17,0.0532488774746609,0,0,-0.028687040143642,0,0,0,-0.295787892466125,0.144585423231444,0,0,0,0,0,0.0755128998418148,0,0,-0.252417166020075,0,0.51824396809529,0.210256292776133,0,0,0,0,0,0.111631950488289,0,0,0.0382038197790818,0.0040374506591942,0,0,0,0,0,0
X600031.SH,0,0.0445385798527328,0,0,0,0.0277476834456722,0.0573540784843868,0.0198857866886072,0.190918283229852,0,0.135278882495403,0,0,0,0,0,0,0.231467278584427,0,0,0,0,0,0,0,0.0125924100915187,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416587229037273,0.0185495658327281,0,0.171183813900335,0,0,0,0
X300003.SZ,0,0,0.0266954619088702,0,0,0.162410860273305,0,0.0899936640016051,0,0,0,0,0.0268635624828668,0,0,0,0,0.124732128876501,0,0,0,0.0149781654191904,0,0.296106619365881,0,0,0,0,0,0,0,0.00467924296995343,0,0,0,0,0,0.105652411892059,0,0,0,0,0,0,0,0,0,0.174011897261546,0,0,0,-0.00128167514666673,0.0151548795072057,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.240893649302336,0,0,0.0943132983825024,-0.0249685302599442,0,0,-1.73472347597681e-18,0.469218124582808,0,0,0,0.0786268842738858,0,0,-0.0644207708646933,0,0.089807162093246,0.151523211180675,0,0,0,0,0,0,0,0,0,0,0,-0.025852687254486,0,0,0.00468661839617478,0,0,0,0,0,0,0,0,0,0,-0.00584659284805939,0.0193978123452961,0,0,0,0,0,0
X601877.SH,0,0.18412614419716,0,0,0,0,-0.234176212673201,0,0,0,0,0,0,0,0,0.0106917904253988,0,0.0381236628368653,0,0,0,0,0,0,0,0,0,0.247635967568994,0,0,0,0.0222359672820909,0,0,0,0.137689178401811,0,0,0,0,0,0,0.0501681021194875,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0378619575106275,0.0508794509241666,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0767457747734844,0,0.0254392428662061,0,0,0,0.00453034244832557,0,0,3.46944695195361e-18,0,0,0,0.0570225370414271,0.0308342142589644,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.130314838951121,0,0,0,0,0,0,0,0.28901831086598,0,0.168941341885446,0,0,0,0,0,0,0,0,-0.0471225791657694,-0.00743412460006811,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0622201290549117,0,0,0,0.260574816139337,0,0,0,0.167771098462709,0,0,0,0,0,0,0,0,0,0,0.238098008680517,0,0,0,0,0.132674379713077,0,0.0906608940830384,0,0,0.0986616533753161,0,0,0,0,0,0,0.0173501545699733,0.103982559824232,0,0,0,0,0,0,-0.362830922072953,-0.0228744823896815,-0.00718315680718427,0,0,0,0,0,0
X600809.SH,0,0,0,0.246327506375572,0,0,0,0,-0.196440587438621,0,0.311533874078573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124647845001762,0,0,0,0,0,0,0.0194686431074719,0.375669701263378,0,0.0284673581952302,0,0,0,0.107432043478641,0,0,0,0.372326206390285,0,0,0,0,0.147751499916071,-0.000463148904365196,0.0036331785300968,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.0200210718325419,0,0.216872526371329,0,0.568452713686319,0,0,0,0,-0.0437326164559624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249849983829999,0,0,0,-0.0933848803003474,0,0,0,0,0.106258096515227,0,0,0.122668213448405,0,0,-0.0451734580586173,0.0435576324130418,0,0,0.0104148955139257,0.0417881871499288,0,0,0,0,0,0
X600867.SH,0,0,0.289650279736534,0,0,0,0,0,0,-0.165720845989513,0,0.0232585546886714,0,0.267088778694054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209976823389849,0,0,0,0,0,0.0582974839226421,0,0,0.0853470222082347,0,0,0,0,-0.218981172983131,-0.0140586810027996,0,0,0.0958206934585393,0,0,0,0,0,-0.0212024678399039,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.002112450943335,0,0,0,0,0.14023849104709,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746633372955935,0,0,0,0,0,0,0,0.143466282911423,0.17130497532434,0,0,0.0295541005759362,0,0.306804057201181,0.0278564584679907,0.00362600924365281,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0.200504004299019,0,0,0,0,0,0,0,0,0,0,0.00625334686277869,0.0289623746809144,0,0,0,0.364541461880819,0,0,0,-0.237736307291639,0,0,0,0,0,0,0,0,0,0,0.095539669891872,0,0.22534908481454,-0.144570718819381,0,0,0,0,0,0,0.456114485487078,0.114219648803471,0,0,0,0,-0.0520856832064562,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,-0.00390838856752812,0,0,0,0,0.128819723615432,0,0,0,0,0,0,0.0318282647880719,0,-0.0499549727146326,0,0.124341984954787,0,0,0.0687429820833651,0.16665487042459,0,0,-0.0889690900193995,0,0,0,0,0,0,0,0.105407509791486,0,0,0,-0.0786803155322915,0,0,-0.0713268270431109,0,0.109134361256837,0,0,0,0,0.075789424310495,0,0,0,-0.0182349779624064,0.0108965636762414,0,-0.162212218244875,0,0,0,0
X600487.SH,0,0,0.146356663462001,0,0,0,0,0.390374814435041,0.385321800476539,0,0,0.111066040281301,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.100985169204322,0,0,0,0,0,0.187113019149317,0,0,0,0,0.0488038890435388,0,0,0.0650559393052318,0,0,0,0,0.0544759868100229,0,0,0,0,0,0
X000100.SZ,0,0,0,0.051246176194901,0,0,0,0.274824257015565,0.123434280210558,0,0,0,0,0,-0.0168978049269416,0,0,0.0275453600554985,0.0113642334453432,0,0,0,0,-0.00325780470553279,0,0,0,0,0,0,0,0,0,0,0,-0.0738680503563441,0,-0.00728423661383219,0,0,0,0.130466973216818,-3.3881317890172e-21,0,0,0,0.0085638824426714,0,-1.73472347597681e-18,0,0,0.0145769633234558,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0406260540892282,0,0,0,-0.0841592458989791,0,0,0,0,0,0,0,0.110811952536469,0,0,0,0,0,0,0,0,0,0,0,-0.0286527836346846,0,0,0.102419949037988,0,0,0,0,0,0,0,0.182540232388784,0,0,0,0,0,-0.0244335168965684,-0.0252959863310319,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.192706137836662,0,0,0,0,0,-0.0130627642504361,0,0,0,0,0.216331313597103,0,0,0,0.183003566045103,0,0,0,0,0,0,0,0,0,0,0,0,0.289632727978885,0,0.184783756633887,0,0,0,0,0,0,-0.0241797194573354,0,0,0,0,0,0.046922487736014,0,0,0,-0.0480151789885119,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,-0.0814134669297545,0,0.213543921133578,0,0,0,0,0,0,0,0.124620541162664,0,0,0.0587488564675116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162562198966731,0,0,0,0.0332646886427191,0,0,0,0,0.00708377649081763,0.0465395265270128,0,0.381445249643846,0,0,0,0,0,-0.0355099297790054,-0.00753955202717065,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0547239756644483,0,0,0.236135995953871,0,0,0,0,0,0,0.00429360046731053,0,0,0,0,-0.1028125315825,0,0,0,0,0,0,0,0,0.142476609718146,0,0,0,0,0.271017894142114,0.0803090967400274,0.114229160910967,0.204082489861481,0,0,0,0,0,0,0,0,-0.00877162725626509,0.0111276818227665,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0463427933502639,0.17545355509,0.00384814267558535,0,0.140128497700182,0,0,-0.0710560874074809,0,0,0,0,0,0,0,0.32911701453957,0,0,0,0,0,0,0,0,0,0.090942705673562,0.0171428251273888,0.0140893159013792,0,0,0,0,0.0833507253249106,0.0565942919000008,0,0,0,0,0.00808236580200835,0,0,0,0,0,0,0,0,-0.00956732179440651,-0.0197933602395935,0,0,0,0,0,0
X000596.SZ,0,0,0,0.318556931428285,0,0,0,0,0,0,0.100221941186431,0,0,0.0524807445103325,0,0,0,-0.0969104833764816,0,-0.137537063582226,0,0.041604457270282,0,0,0,0.210232433996594,0,0,0,0,0,0,0.002370857066249,0,0,0,0.105080173083847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443506556298529,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.222391124702322,0,0.313589761191854,0,0,0,0,0,0,0.0623802494362215,0,0.818487804840603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232226681236631,0,-0.258873375655315,0,0.246369459603064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346661485815537,-0.0206611480090047,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.155759868424284,0,0,0,0,0,0.0746863650511078,0,0.0203443703491507,0,8.67361737988404e-19,0,0,0,0,0,0,0.144021588647223,0,-0.0140658764461719,0,0,0,-0.149985890018464,0,0.330973081049762,0,0,0,0,0,0.0814068602649248,0,0.0680819445687196,0,0,0,0,0,0,0,0,-0.0437263913651106,0,0,-0.00626269881678393,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.0734868918392912,0.0882148354391553,0,0,0,0,0,0,0,0.240520616780308,0,0.0612038294093752,0,0.0482067882948225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239281647643698,0,0,0,0,0,0,0.225506745567201,0,0,0,0.00775542817109459,0.139037920188206,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.179734391755631,0.0360891390425025,0,0,0,0,0,0,0,0,0.129175580015439,0,0,0,0,0,0.0924905885819388,0,0.0420411898042242,0,0,0.0596923991613917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243936094980336,0,0,0,-0.00990345126069839,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,-0.251815178918192,0,0,0,0,0,0.0749695833288367,0,0,0,0,0,0,0,0.0583789573710111,0,0,0,0,0,0,0,0,0.145235491908492,0,0,0,0.0680124008537668,0.066308810575001,0,0,0,0.0830214658206331,0,0,0,0,0,0,0,0.381633901001713,0,0,0.100020984151093,0.529818559645858,0,0.0139322777852887,0.00810728492962449,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296501577810015,0,-0.0249726691682332,0,0,-0.0417653973988389,0,0.129547320301463,0,0,-0.124078162715668,0,0,0,0.0969944335482185,0,0,0.117849455856942,0,0,0,0,0.305208884216454,0,0.052349590929275,0,-0.00019346850855056,0.0222773187697921,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.232885651993525,0,0,0,0.180708936343595,0,0,0,0,-1.38777878078145e-17,0,0.105228746083509,0.245355726566417,0.0438326811467796,0.232142638329312,0,0,0,0,0,0,-0.0555028192941443,0.501066491008867,0,0,0,0.0709736030102712,-0.0188989625977156,0,0,0,0,0,0,0,0,0,0,0,0.0143072876071186,0,-0.0608676921252695,-0.0471694529098944,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0788447261206877,0,0,0,0,0,0,1.0842021724855e-19,0,-0.430311707599199,-0.0087717913571807,0,0.203720528716972,0,0,0,0.280427452557567,0,0,0.295754626991772,0,0,0,0,0,0,0,0,0,-0.0770322492171493,0,0.110665491999645,0,0,0.138577245137702,0,0,6.93889390390723e-18,0,0,0,0,0.25263134953467,0,0,-0.0137860023949603,-0.0614161612153853,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0445150639505797,-0.324427325966259,0.0417676422826844,0,0,0,0,0,0,0,0,0,0,-0.0104458688003902,0,0,0,0.122641856521854,0,0,0,0,0,0.128673298629949,0,0,0,0.0107569424340825,0.0824514631463333,0,0,0,0,0,0.101355527371926,0,0,0,0,0.0513543853419772,0.0261383133774013,0,0,-0.0255721288939527,0.0275976752989063,0,0,0,0,0,0
X600522.SH,0,0,0,-0.00671764949163922,0,0,0.0700122601000461,0,0,0,0,0.130289939995725,0,0,0,-0.0796760423005173,0.0570994869894704,0,0,0,0,0,0.0790521544349952,0,0,0,0,0,0,0,0,0.244546380663344,0.160296186945123,0,0,0,0,-0.258913108552373,0,0.523576924067822,-0.109255569176586,0,0,0,0,0,0,0.263953370437483,0,0,0.060167386190341,0,0.131923904055454,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.163397416018836,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.241202477207261,0,0,0,0,0.0753767479873162,0,0.187389685040224,0,0,0,0,0,0.320971317059923,0,0,0,0,0,0,0.0364459410684466,0.0106819003023042,0,0.197190776027183,0,0,0,0,0,0,0,0,0,0,0,0,3.87765076490863e-05,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.167480236377853,0,0,0,0,0,0,0,0,0,0.213322924799397,0,0,0,0.0246585443736438,0.0671621630113006,0,0,0,0,0.00952468411959446,0.088823092247914,0,0,0,0,0,0,0,0.00187015104724967,0,0,0.0242073276560731,0.0606396539144499,0,0,0,0,0.124770921966318,0,0,0,0,0,-6.7762635780344e-21,0.00367125780382861,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.373740788208999,0,0,0,-0.10538094315619,0,0,0.159812210659927,0,0,0,0,0,0,0,0,0,0,0,0.270442033712095,0,0,0,0,0,0.168676803145247,0,0,0,0,0,0,0.188819409637501,0,0.174287549401887,0,0,0,0,0,0,0,0,0,-0.0446964906769499,0.05380930747796,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.166021533106864,0,0,0,0.122385503050623,0,-0.189020056168527,-0.108071958923283,0,0,0,0,0,0,0.173643628777244,0,0,0,0,-0.843206485790542,0.539734257140439,0,0,0,0,0,0.237934311584936,0,0,0,0,0,0,0,0,0,0.147397940754933,0,0.0805533664038591,0.309988298533124,0,0,0,0.194351819211304,0,0,0,0.00636640746416463,0.0350760858176827,0,0.180400267513921,0,0,0,0
X600177.SH,0,0,0,0,-0.00957781357970788,0,0,0,-0.0975905426304887,0,0,-0.0533264173160968,0,0,0,0,-0.213637396081856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0585218584594332,-0.0499052833710075,0.00366856745289,0.109535673595367,0,0.51721665317655,0,0.231795429291402,-0.0454291546061536,0,0,-0.0571635156609323,0,0.0453300354983526,0.0716302426347283,0,0,0.00844273018806906,0.011937212619945,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0839083524793212,0,0,0,0,0,0.0540823974499196,0,0,0,0,0,0,0,-0.0288544598448615,0,0,0.134807900130822,0,-0.0124936363303029,0,0,-0.11836116952097,0,0,0,0,0,0.0984009037663922,0,0,0,0,0,0,0,-0.0666222353497751,0,0.128153651700377,-0.157369801496003,0,0,0,0,0,0,0,-0.0805715561097944,-0.106372658667796,0,0,0,0,0,0
Slope,0,-0.19211373869003,0,0,0,0,0,0,0,-0.115038899806562,0,0,-0.247745515789535,0,0.0332798575871895,0,0,0,0,-0.323711958384307,0,0,0,0,0,0.189351994367938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00705194448450098,0,0,-0.961432496138596,0,0.424840017301433,0,0,0,0,0,0
TED,0,0,0,0,0.505145791603159,0,0,0.0594226592483828,0,0,0,0,0,-0.707768428844954,0,0,-0.2715603847169,0,0,0,0,0,0,0,0,0.300788014193663,0,0,0,0,0,0,0,0,0,0,-0.0390650391134926,0.427714104876336,0,0,0,-0.531291532665325,0,0,0.965171446928707,0,0,0,0.580764485571732,0,-0.471131881735338,-0.413510767963233,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.000634723717001359,0,0,0,0,-0.0491145460443504,0.00283558652225837,0,-0.108247249438439,0,0,0.0219118156644991,0.0864061494572775,0,0,0,0,0,0.12599468101338,-0.0063506034289677,-0.00260844237228864,0,0.000513930279764254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654368008412741,0,-0.0279798956334182,0,0,0,0.0317649934442207,0.00628558210244988,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.025965712913875,0,0,0,0,0,0.06000981493694,0.0929024153520015,0,0,0,0,0,-1.0842021724855e-19,0.00853204310865988,-0.10521443754758,0,0.0836326568270811,0,0,0,0,0,0,0,0,0,-0.0897566930705819,0,-0.0800628570258693,0,-0.103316783606524,0,0,-0.0408474143529987,0,0,0,0,0,0.045157259605274,0,0,0.0239971130628834,-0.0124551024382776,0.0549950799821841,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534289112541252,0,0,0.00353068646624628,-0.00102449184363048,0,0,0,0,0.00424227454856383,0,0,0,0,0.00511148005742501,0.00553374592015506,0,0,0,0.00485271025404015,0,0.0051793197294178,-0.00545523031666619,-0.0048616718991264,0,0,0,0,0,0,0,0,0.0132744616755637,0.00933049125087497,0.0094036196017528,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.000823168700823028,0,0,0,0,0,0,0,0,0,0,0,-0.0118145450813575,0,-0.00623484896826111,0,0.0226325967778552,0,-0.0233154498177474,0,0,0,0,0.00799288987349297,0,0,0.0373892625928412,0,0,0,-0.0280033598234846,0.00950005436023008,0,0,0,0,0,0,0,0,-0.00185473199888849,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00274162669347505,0,0,0,0,0,0,0,0,0,0,-0.0151872488705118,0,0,0.00466221469824665,0,0,0,0,0,0,0,0,0,0.0104525340712816,0,0,0,-0.0104017563372901,0,0,0,0,0,0.00244280138049831,0,0,0,0,0,0.0105210595404265,-0.011166817283239,0,0,0.0120905343467232,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00597005337967541,0,0,-0.0186891824117323,0,0,0.00373221448744254,0.00232296347769002,0,0,0,0.00196722448980714,-0.00843129080103545,0,0.0182563278858843,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00457583822998573,0,0,0.00258430209211345,0,0,0.00937312693246429,0,0.012802175635515,0.0255698857016274,0.0160893709041309,0,0,0,0,0,0
