,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600031.SH,X600276.SH,X600271.SH,X000100.SZ,X600118.SH,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002241.SZ,X000559.SZ,X600741.SH,X600089.SH,X300124.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X002236.SZ,X600582.SH,X002292.SZ,X002465.SZ,X600198.SH,X600435.SH,X000977.SZ,X002475.SZ,X600060.SH,X600498.SH,X002276.SZ,X000800.SZ,X601877.SH,X300003.SZ,X000623.SZ,X000581.SZ,X002008.SZ,X000050.SZ,X000568.SZ,X600166.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,-0.0560915572356991,0,0,0,0.068789097792151,0,0,0,0,0,0,0,0,0.203212255980221,0.0386053323671544,0.123059295079997,0,0,0,0,0,0.212070025913827,0,0,0,0,0,0,0,0,0,0.118674643619485,0.0159779358217017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048914363762818,0.0138579458759981,0,0,0,0,0,0
X600276.SH,0,0,0,0.190409225576922,-0.00769017560377614,0.0308661812512756,0,0,0,0,0,0,0,0,0,0.0330298948277049,0,0,0,0,0.113317159801125,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.102281479155554,0,0,0,0,0.00100057305463427,0,0.111375222680971,0,0.0569935309848694,0,0,0,0,0,0,0,0,0,0,0,-0.00447568017434372,0.0188514193846025,0,0,0,0,0,0
X600271.SH,0,0,0,0.154680528578508,0,0,0,0,0,-0.0321701388354125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150086126680487,0,0,0,0.0705602629097118,0.125364694846729,0,0,0,0,0,0,0.221316579376833,0,0.0232124207452964,0,0,0,0.261185558560596,0,0,0,-0.0261475042557166,-0.043396259244604,0,0,0,0,0,0
X000100.SZ,0.0383968233692951,0,0.0562170503676943,0,0.0541292974187204,0.10021513838943,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.200819705139038,0,0,-0.0235534256297263,0,-0.0403133936076987,0,-0.0212494878628346,0,0,0,0.278645069134165,0,-0.0522318795228302,0,0,0,0.0303331744030257,0.0268153991223625,0,0,0,0,0,0,0.00204114447010278,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.131722326523858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0350621906508878,0,0,0,0.0200303933644794,0,0.100700169300246,0,0.203797654697712,0,0,0,0,0,0,0,0.236909293293356,0,0,0,0.273931054185744,0,0.15823556952818,-0.121779310483701,0,4.33680868994202e-19,0.0168715934547037,0,0,0,0,0,0
X600372.SH,0,0.378342549032298,0,0,0.00389729895671721,0,0,0,0,0,0,0,0.0525954671582213,0,0,0,0,0.0320820537104244,0,0,0,0,0,0,0.0402140937624014,0,0.0462851212528284,0,0,0.103454384784551,0,0,0.11567160414459,0,0.115791580664539,0,0,-6.93889390390723e-18,0,3.46944695195361e-18,-1.73472347597681e-18,0.089600757031583,0,0,0,0,0,0,0,0,0,-0.0131745107485175,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0422167887781093,0,0,0,0,0,0.545058752878087,0,0,0,0,0,0,0,0,0,0,0,0,0.163603154258117,0,0,0,0,0.0421278971292808,0,0,0,0,0.0449730722138152,0,0,0,0,0,0.00452363867870647,0,0,0,0,0,0,0,0,0,0,0,0,0.0288839711785878,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0202380634793202,0,0,0,0,0,0.10037915935804,0,0,0,0.102430216540706,0,0.0810555825791584,0,0,0,0,0,0,0,0,0,0.0976042518129948,0,0,0,0.148428073781201,0,0,0,0.0119823613118384,0.119553711790682,0,0,0,0,0,0,0,0,0,0,0.0883333524956923,0,0,0,0,-0.00395762819208552,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248759809321427,0,0,0,0,0,0,0.0361544349436299,0,0,0,0,0,0,0.0615002916059297,0,0,0,0,0,0,0,0,0.0360724452551216,0,0,0,0,0.0221643277269878,0,0,0.0331946024960198,0,0.16734584563688,0,0.000613464542441276,0.00620278258989054,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0267135592373861,0,0,0,0,0,0,0,0,0,0,0.134243679852413,0,0,0.0622991406818056,0.275574110210339,0,0,0,0,0,-0.179483710857576,0,0,0,0.147409016422369,0,0,0,0,0,0,0,0,0,0.199118317231335,0,0,0,0,0,-0.0481219587577949,-0.0481811392509716,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638899482452562,0,0,0,0.140958877317444,0,0,0.0715644239015892,0,0,0,0,0,0,0.216915332933184,0.0509996178564433,0,0,0,0.00799983498043673,0,0,0.118373194279779,0.0179366185725359,0,0,0,0,0,0,0,0,0,0,0,0.0692643683528695,-0.0250013494456119,-0.0336949607410995,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0513863061138398,0,0,0,0,0,0,0,0,0,0,0,0.0913593906706987,0,0,0,0.0177352205937209,0,0.0220616271443,0,0,0.00104250384346087,0,0.0612157825985297,0,0.199194878431242,0,0.0484547248635345,0,0,0.112300787069795,0,0,0,0.123974768231462,0,0,0.177076129260489,0,0.0202941815085861,0,0,0,0,0,0,0
X600741.SH,0.0431563671926317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172974976215442,0,0,0,0,0.138222978078515,0,0,0,0,0,0.0819298700887273,0,0,0,0,0,0,0,0,0,0.0329562327517046,0,0,0,0,0.25687332857736,0,0,0,0,0.028309815116434,0,0,0,0,0,-0.0062377313252298,0.0271957352916027,0,0,0,0,0,0
X600089.SH,-0.0506159060409458,0,0,0,0,0.205906470458094,0,0,0,0,0.271616709792797,0,0,0,0,0.126625171298378,0,0,0,0.0387706463889889,0,0,0,0,0,0,0,0,0,0,0.0980000422266781,0,0,0,0,0,0,0,0,0.0470704670612232,0,0,0,0,0,0,0,0,0,0,0,-0.0259470025591577,-0.0168544914560446,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317857218481414,0,0.0425421577096243,0,0,0.0391182987854827,0,0,0,0,0,0,0,-0.00303116685682886,0,0,0,0,0.164985507117666,0,0,-1.73472347597681e-18,0.116632557454593,0,0,0,0,0,0,0,0.274784220368998,0,0,0,0,0,0,0,0,-0.0158724747437767,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0798092035642882,0,0,0,0,0,0,0,0,0,0,0,0.149077177452997,0,0,0,0,0,0,0,0,0,0,0.131257228191947,0,0,0,0,0.0276762480400562,0.276454366451313,0.0289366301112729,0,0,0,0,0,0,0,0,0,0,0,-0.00588614500014735,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366744694303208,0.089505386538584,0.0143625947832216,0,0,0,0,0,0.165060446223624,0,0.152217102824685,0,0,0,0,0,0,0.117815675665489,0,0,0,0,0,0,0.0754722102840569,0.0256489053971164,0,0,0,0,0,0,0.0365479143223602,0,0,0,0,0,-0.0159604853192021,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0718347757472796,0,0,0,0,0,0,0,0,0,0.056308341134858,0.152887359031182,-0.0331875787400207,0,0,0,0,0.0528565974616413,0,0,0,0,0,0,0,0,0,0,0.108252364274574,0,0,0,0,-0.031889445875197,0,0,0,0.0347833121573254,0.00476358039277505,0,-0.00956502630023217,0.0336651176358897,0,0,0,0,0.041739463357084,0,0,-0.0101622736248298,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28454305096188,0,0,0.17394821131862,0,0.118879574900851,-0.0239405313080364,0,0,0,0,0,0,0,0,0.0242110405309104,0,0,0,0,0,0,0.0180503573928118,0,0,0.0341683171254173,0,0,0,0,0,0,0,0.0167317687055821,0.00677371694016177,0,0,0,0,0,0
X002236.SZ,0,0,0,0.029081061749891,0,0,0,0,0,0.136133553637319,0,0,0.283508855533115,0,0,0,0,0,0,0,0.0357941538851865,0.0699136260896966,0,0,0,0,0,0,0,0,0,0.120633564500905,0,0,0,0.116657748469195,0,0,0.0580617704338099,0,-0.0722470962253438,0,0.0430879259198574,0,0,0,0,0,0,0.0863060582097902,0,-0.00665837373727295,0.00298328577803625,0,0,0,0,0,0
X600582.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0701667814824628,0,0,0,0,0.143380230004415,0,0,0,0,0,0,0,0,0,0,0,0.359150901630363,0,0,0,-0.00853177298507438,0,0.061792112440337,0.228332152093548,0,0,0.175953326002247,0,0,0,0,-0.0133839381425042,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.1305660737898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132231154001502,0.124462121915145,0,0,0,0.0689534300260235,0,0,0.000907666456351506,0,0.0381431080661537,0,0,0,0.074024339519868,0,0,0.17162423193665,0,0,0,0,0,-0.00557681997296639,-0.0117238874040124,0,0,0,0,0,0
X002465.SZ,0,0,0,0.118204455537237,0,0,0,0,0,0,0,0.103738215994214,0.0443947964721024,0,0.129730630808352,0.184349242822375,0,0,0,0.133821302873471,0,0,0,0.00759184216470879,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0936773855958452,0.034980775214357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355246713610751,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.227408806997637,0,0,0,0,0.0799630062251409,0.031363604593252,0,0,0,-0.0227887343090832,0,-0.269342704252935,0,0,0.0891388625929915,0,0,0,0,0,0,0,0,0,-0.0695395394285543,-0.0114348314378783,0,0,0,0,0.290048119609222,0,0,0,0,0,0,0.245952577506502,0,0,0,-0.00801425883604077,0,0,0.0890619929803449,0,0,0.0113792332650566,0,0,0,0,0,0
X600435.SH,0,0,-0.0729910438345125,0,0,0,0,0,0,0,0.0339224522840566,0,0,0,0,0.102619479000919,0,0.042247950206067,0,0,0,-4.33680868994202e-19,0,0,0.0997873552374352,0,0,0,0,0,0.0430795442025169,0,0.316253611351576,0,0,0,0,0.089419799389268,0,0,0,0,0.0242043681824059,0,0,0,0,0,0,0,0,-0.0237085135519722,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.141363189988144,0,0,0,0,0,0,0.114133347156835,0,-1.73472347597681e-18,0,0,0,0,0.110800537252732,0,0,0,0,0.166990981697465,0,0,0,0,0,0,0,0,0,0,0,0,0.335473295854983,0.0687491208801966,0.00867670548083984,0,0,0,0,0,0,0.0312087454080454,0,0,0,0,0.00452828985926879,-0.00587525906768044,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0453856781792641,0,0,0,0,0.175830798037613,0,0,0,0,0,0,0.0124935020333037,0,0,0,0.0158653027201777,0,0.135681083019149,0,0.0691534386408168,0.0135990754721439,0,0,0,0,4.33680868994202e-19,0,0,0,0.0522867724655991,0,0,0,0,0,0,0,0,-0.00303139640482749,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0222038071956978,0.0130275663815702,0,0,0,0,0,0,0,0.0362970073475703,0,0,0,0,0,0.275142417725045,0.0835390544380179,0,0,0,0,0,0.150411679206843,0.202973818196557,0,0,0.21460090887616,0,0,0,0,0,0.181529038655022,0.0593178076865554,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0117835254468691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160516934483846,0,0,0.22021385874233,0.107473753481984,0.00922594245962578,0,0,0,0.0306638590688639,0,0,0,0,0,0,0,0,0,0.0841279230004927,0.199759504308507,0,0,0.196342085776109,0,0,-0.020111355393882,0,0,0,0,0,0
X002276.SZ,0,0,0,0.113564109513864,0,0,0.183493978709299,0,0,0,0,0,-0.13055606924481,0,0,0,0,0,0.263406976770421,0.133822601495128,0,0,0,0,0,0,0,0,0,0.152643471060683,0,0.147275297584729,0,0,0.169572119020378,0,0,0,0,0,0,0.088806596209332,0,0,0,0,0,0.0389135468188563,0,0,0,0,0.00339579968043029,0,0,0,0,0,0
X000800.SZ,0,0,-0.140215939578368,0,0,0,0,0,0,0,0,0,-0.141444954604243,0,0,0.25645511414846,0,0,0,0,0,0,0.285073744463845,0.00387755743639175,-0.158770558748355,0,0,0,0,0,0,0,0,0,0,-0.0725634334570951,0,0.156298056279291,0,-0.0345262502319202,0,0,0,0.178134577422037,0,0,0,0,0,0,0,0.0146720169714594,0.0588990304121327,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.164630178212765,0,0,0,0,0.016986752531577,0,1.30107015358424e-05,0,0.0253884783928946,0,0,0,0,0.0545567010585006,0,0,0,0,0,0,0.125514133436455,0,0,0.0993402967430501,0,0,0,0,0.13132791003098,0,0,0.07919571171857,0,0,0,0,0,0,0,0,-0.00681100098382884,-0.00961094345469859,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0703710842244703,0.0627803081512445,0,0,0,0,0,-0.0488765056477819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532043591908498,0,0,0,0,0,0.064227871657989,0,0,0.210659778140434,0,0,0.3686491367742,0.194324834419971,0.157459496403335,0,0,0,0,0,0,0,0.0896582367084078,0,0,0,0,0,0.011989478870115,0,0,0,0,0,0
X000623.SZ,0,0,0.101606622471025,0,0,0,0.0731965949078185,0,0,0,0,0.0583247529511406,0,0,0,0,0,0,0,0,0,0.0426705873391578,0,0,0,0.0103395075803842,0,0,0.0720851647842012,0.146027450921992,0.254370586727469,0,0.0260147738167742,0,0,0,0,0,0,0.0265565117085204,0,0,0,0,0,0,0,0,0,0,0,-0.0232651227112714,-0.0239663455559943,0,0,0,0,0,0
X000581.SZ,0,0,0,0.085757093464706,0,5.42101086242752e-20,0,0,0,0.259316625590417,0,0,0,0,0,0.0383191515724924,0,0,0.107861160480065,0,0,0.128804103134337,-0.0536472936622239,0,0,0,0,0,0,0,0,-0.0711326476603174,0,0,0,0,0,0.0890065385804746,0,0,-0.0258486169691149,0,0.000254839067626563,0,0,0,0,0,0,0.0325369537376916,0,0,-0.00317549174814567,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.132424621535685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102210784258688,0,0.00641603247916734,0,0,0.180854746381068,0,0,0,0,0,0.00885945755458004,0,0.0414386653321351,0,0.204868384125635,0.114931824942925,0,-1.0842021724855e-19,0.00804946158632268,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.129510327659617,0,0,0,-0.00368257197587044,0,0,0,0,0,0.169514319882174,0,0,0,0,0,0,0.0135139308234798,0,0,0,0,0.170189871525004,0,0,0,0,0,0,0,0.063669482949147,0,0,0,0,0.0574798386573163,-0.0919658644229109,0,0.134034428200024,0,0,0,0,0,0,0,0,0.0313960188066715,0.0494463081774538,0,0,0,0,0,0
X000568.SZ,0,0,0.00638999000508297,0,0,0.113272604445785,0,0.17750904213921,0,0,0,0,0.0621492888423001,0.0732190371418771,0,0.00928245002613442,0.0412421221346309,0,0,0,0,0,0,0,0,0,0,0,0.0531060048058784,0.0564166936246435,0,0,0,0,0,0.061006946421734,0,0.00474686940332155,0.0127045246394474,0.0544858755427805,0,0,0,0,0,0,0,0,0,0,0,0.025135216278615,0.0228451965624704,0,0,0,0,0,0
X600166.SH,0,0,0.0801770733449542,0,0,0,0,0,0,0,0.144998077119137,0,0,0,0.0190490099832963,0,0.00835145317849012,0,0,0,0,0,0,0,0,0,0.00154072138664965,0,-1.73472347597681e-18,0,0.135880810799523,0,0,0.0758768092370171,0,0,0,0,0,0,0,0,0,0,0,0.0636501896151058,0,0,0,0,0,0.0189727148938085,0.027210616300315,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0135135802306612,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0191576125883369,0,0,0,0.202025480608928,0,0,0.0295939801668767,0.203474577265975,0,0,0,0,0,0.12979369810076,0,0,0.0463557573537294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235335771107538,-0.0392625986322026,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0234680167008847,0.00166980200462955,0,0,0,0.307975593903978,-0.0669868431156355,0,0,0,0,0,0.00211568654771601,0,0,0,-0.0228787564120448,0.0429425272080108,-1.73472347597681e-18,0,0,0,0,0,-0.0381529729104735,-0.017606801680254,0,0,0,0,-0.0324905669151991,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0787534569342384,0,0,0,0,0,-0.0651256013906573,-0.0501457456550171,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.222609449942666,-2.77555756156289e-17,0,0,0.230542564494474,-0.364808484181636,-0.159857581261575,0,-1.02183910663037,0,0,0,0,0,0,0,0,0,-0.663096660506498,0,0,0.263328446216346,-0.357028660048596,0,0.163180843245844,-0.749866180519946,0,0,0,1.09686322681932,-0.462634816387811,-0.591002957871114,0,0,0,0,0,0,0,2.10731478854652,0,-0.857756103322514,0,-1.24654012558174,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0383867608990269,0,-0.00764425945906024,0,-0.121788909083875,-0.110992105550715,5.55111512312578e-17,-0.917103399305396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21799085590578,-0.887649645308822,0,0,0,0.0717767612337133,-0.576237798153436,0,0,0,0,0,0,0,0,1.69225808804404,0,-0.561383202156653,-0.725326288312074,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0878838379381789,-0.147684880740884,0,0,-0.0640579387952838,0,0,0.240872468292902,0,0.019941934684807,0,0,0,0,0,0,0,0.0582639452949845,0,0,0.0231578163427938,0,0,0,0,0,0,0,-0.197724829062215,-0.0597939071295847,1.38777878078145e-17,0,0.0549585219904802,0.070856325900971,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850060069722758,0,0,0,0.0118437843395445,-0.0154874546548159,0,0,0,0,0,0
MKreturn,-0.0798857264079732,0,0,0,0.0745943129530181,0,0,0,0,0,0,-0.226114378835087,-0.0792656355748698,0.0505286483833217,0,0,0,0,0,-0.0334921087948603,-0.0514594413544958,0.167231419534785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015839669133035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524655332068259,0.0428700228357284,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000233167541023114,0,0,0,0,0.0105742775953965,0,0,0,-0.00863119726311724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419200949994597,0,-0.00510570706107024,0,0,0.0086878471584657,0,0,0,0,0,-0.00205320957067569,0,0,0,0,0,0.0091220044952039,0,0,0,0,0,-0.000258592204420518,0.0078028378139876,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00697814818327711,0,0,0,0,-0.00222465713994506,0,0,0,-0.0173600719739981,0,0,0,0,0,0,0,0,-0.000315006377751016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504623370704575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749746970595947,-0.00410100529517106,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.01024516893667,0,0,0,0,0,0,0,0,-0.00266428575711979,0,0,-0.00175742958571671,0,0,0,-0.00743561386765348,0,0,0,0,0,0.0148910904154179,0,-0.0179504284488104,0,0,0,0,0,0.01582259555957,0,0,0,0,0,0,-0.00841005237273557,0,0,0,0,0.0150349438372149,-0.000662367123554095,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00333416982808518,0,0.00763673530469082,0,-5.78389397803301e-05,0.00298000056241603,-0.00205943295000222,0,0.00672394084284368,0,0,0,0,-0.00182403492859024,-0.00141134488804094,0,0.00332765125919458,0,0,0,0,0.00468473369524537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000460761018272236,-0.00124905477610321,0,0,0,0,0,0
