,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X300003.SZ,X000100.SZ,X000596.SZ,X002236.SZ,X601877.SH,X600183.SH,X300014.SZ,X300124.SZ,X000157.SZ,X000066.SZ,X300142.SZ,X002456.SZ,X002007.SZ,X000625.SZ,X002371.SZ,X300136.SZ,X002008.SZ,X002179.SZ,X000977.SZ,X600271.SH,X002463.SZ,X600584.SH,X002180.SZ,X000050.SZ,X600177.SH,X600066.SH,X600487.SH,X600498.SH,X002129.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0959770862662396,0.0731347946360637,0,0,0,0,0.142741667153808,0,0.514415551513967,0,0,0,0,0.0223384830232862,0,0.0365731190388331,0,0.172239769323185,0,0,0,-0.106396588010675,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871761877489741,-0.0377359286507097,0.0733291542540083,0.0172139126932302,-0.0223109303755795,0,0,0,0,0,0,0,-0.00870109590344118,-0.000819004160894819,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0590114781130784,0,0,0,0,0,0,0.485962051924557,0,0.006066320269019,0.0341932472663031,0,0,0.0223156525557284,-8.67361737988404e-19,0,0.0571429180104126,0.02076985001788,0,0.0249607660231323,0,0,0,0,0,0,0,0,0.00334542999112149,0,0,0,0.0352939164849005,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488631763619729,-0.00233275075975386,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.192930691976344,0,0,0,0,0.283875275776401,0,0,0,-0.0969642980463694,0,0,0,0.0873976088213657,0.0659477491631555,0.00161242739239694,0,0,-0.109170632261849,0,0,0,0.0246653301939285,0,1.38777878078145e-17,0,0,0,0,0.0596892484612973,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.224760590665403,0,0,0,0,0,0,0,-0.0306806682333926,0,0
X600276.SH,0,0,0.0262807571856962,0,0,0,0,0,0,0,0,0.132279501953966,0,0,0,0.372889015984693,0,0,0,0,0.0144637502026305,-0.046436854254994,0,0,0,0,-0.0296990439348372,0,0,0.0193422912383362,0,0,0,0.0822289901969841,0,0,0.0969804676621497,0,0,0,0,0,0,0,0,0,0,0,0.0351349728804132,0,0,-8.67361737988404e-19,-0.03154525829179,0,0,0,0.0286776437861511,0,0
X002415.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0641082180697485,0,0,0,0,0,0,0,0,-0.0297499236380521,0,0.655574477855057,0,0.0605908396544656,0,0.0451601525069288,0,0,0.0449743583213621,-0.110281962496323,0,0.0996444676051925,0,0,0.108129997079888,0,0.0400368200516625,0,0,-0.075826191638532,0,0,0,0,-0.0749249155641316,0,0,0,0,0.0854772143285994,-0.0784848730844131,0,0,0,-0.09776382275731,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080149532798663,0.0689927522195712,0,-0.0199233691872023,0,0,0,-0.00515720069403508,0,0,0.00324109786116432,0,0,-0.0441439746131311,0,0,0,0,-0.0347569691622922,0,0,0,0,0,0.0692885474507728,0,0,0,0,0,0,0,0.0619030232353576,0,0,0.00469340947190307,-0.000683470734358804,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0228466206489723,0,0,0,0,0,0,0,0,-0.0455561299754823,0,0,0.283405550494895,0,0,0,0,0,0.0315329813409134,0.0210963684709231,0,0,0.22839703879034,0,0,0,0,-0.138989902681054,0,0.320511308581032,0,-0.0845025306908122,0,0.0179471531576424,0,0,0,0,0,0,0,0,0,0,-0.0368733289213381,0,0,0,0,0.0278814911073454,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.1470147946803,0,0,0,0.0659634075624542,0,0,0,0.00208837987975618,0,0,0,0,0,-0.0318843562172176,0,0,0,0,0,0,-0.0452268948874053,-0.101590399912749,0.0607847934350795,0,0,0,0,0,0,0,0.17022465919366,0,0,0.120934600422153,0,0,0,0,0.121813169363663,0,0,0,0,-0.0961721542636684,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0275334673844095,0,0,0,0.020310063265838,0,0,-0.0673604441154053,0,0,0.250754078106117,0,0,0.0448747406242934,-0.00504283881713224,0,0,0,0,0,0.0354693750439535,0,0,0,0.0765661960777762,0,0.0595053157115689,0,0.0249873231230718,0,0,0.000339667019390887,0,0,0,0,0,0,0,0,0.0322638066835061,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0211101620879715,0,0,0,0,0,0,0,0.0701939374424581,0,0,0,0,0.0103006997148133,0,0.186430030670913,0,0,0,0,0.0456428910459567,0,0,0.0163558213775771,0,0.0215869178069704,0,0,0,0,0,0,0.0135685317500576,0.029351809318032,0,0.128133047457906,0.00436456461920862,0,0,0,0,0,0.0731363165934503,0,0,0.00642849300417743,0.0247037836984206,0,0,0,0.0403188963839128,0,0
