,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002007.SZ,X002463.SZ,X000800.SZ,X600522.SH,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X002294.SZ,X002074.SZ,X300142.SZ,X002180.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.425045366341525,0,0,0.278032882014742,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126642220989413,0,0,0.184143199473384,0,0,0,0,0,0,0,0.0335627018802389,0.18316888825523,0,0.0897577431881282,0,0,0.00153546286574796,0,-0.0215115798385149,0,0,0,0,0,0,0.076037964153036,0,0
X000858.SZ,0.143273299441999,0,0,0,0.102349230704584,0.290643492684284,0,0.107349953350242,0,-0.0479101117912741,0.0219816306911655,0,0,0,0,0,0,0,0,0,0.0241967778020248,0,0.0364310161291034,0,0,0,0,0,0.10942293957778,0,0,0,0,0,0.000387391188126953,0,0,0,0,0,0,0,0,0,0.00322789945979695,0,0,0.038269531383522,0,0,0,-0.00283117113554245,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0495166584120954,0,0,-0.0201064627282124,0.0892982963559475,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.212615644382508,0,0,0,0.235457691275961,0,0,0,0,-0.0779669022377868,0,0,0,0.111318476033348,0,0,0,0.0472122431020428,0,0,-0.172318903100421,0.166922238247474,0,0.0152606794596437,-0.0208068484114018,0,0,0,0,0.0381396836552021,0,0.0368660733043207,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0565228745519146,0.0536245437469065,0,0.033701042909914,0,0,0,0,0,0,0,0.132985796165253,0,0,0,0,0,0,0,0,0.0282430453651142,0,0,0.0821367729431187,0,0,0,0,-0.0430652578748489,0,0,0.0418614774550741,0.0257605424783822,0,0,0,0,0,-0.0194569368772453,0.272075448224223,0,0,0.0211866163042774,-0.0256133481801317,0,0.0184461669838557,-0.0213698364674978,0,0,0,0,0,0
X600809.SH,0.192313311855095,0,0,0,0,0.363938603033147,0,0,0,0,0,0,0,0,0,0,0.260557553833227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489868001723282,0,0,0,0.093126566242019,-0.0778013188258256,-0.0978066258646029,0,0,0,0,0,-0.0145438960397654,0,0,0,0,0,-0.0106906992901943,0,0,0,0,0,0
X000568.SZ,0,0.465598967643336,0,0,0.456919859128827,0,0,0,0,0,0,0,0,0,0,0,0,0.0228662994483942,0,0,0,-0.0600979939588049,0,0,0,-0.0339594515471314,0,0,0,0,0,0,0,0,0,0,-0.102422921565087,0,0,0,0,-0.045589838678568,0,0,0,-0.02119060466945,0,0,0,0,0,0.0025325425139189,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496492207324409,0,0.0882316370927756,0,0,0,0,0.286528859747563,0,0,0,0,0,0,0,0,-0.133791468689637,0,0,0,0,0,0,0.0710749554491822,0,0,0.125672161263179,0,0,0,0,0.0159710133163852,0,-0.0456849255280626,0.0460874915849715,0,0,0,0,0,0
X600690.SH,0.0457872826136638,0,0,0,0,0.26628339896638,0,0,0.247326687246635,0,0,0,-0.0323615303858511,0,0,0,0.0241058458927695,0.0370120979012847,0,0,0.0781516207970156,0,0,0,0,0,0,0,0,0,0,0,-0.000902072474244974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104554683630675,0,0.0231459849658164,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0700491882390641,0,0,0,0.123376725505272,0,0.0112555501816108,0,0,0,0,0,0,0,0,0,0,0,-0.0189228163973947,0,0,0,0,0,0,0,0,-0.260204389376478,0,0,0,0,0,0,0,0,0,0.165832380987192,0.242372185832215,0,0,0,0,0,0.068398615607334,0,-0.0344450144496294,0,0.00752564960338482,-0.060395779513902,0,0,0,0,0,0
X000625.SZ,0.037009159654231,0,-0.0280471260766533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437249940738417,0,0,0.0571803447164751,0,0,0,0,0,0,0,0.148779003158807,0,0,0,0,0,0,0,0,0,0.0755818258077201,0,0,0,0,-0.155829048790227,0.31600728436134,0,6.93889390390723e-18,0,0,0,0,0.00747567656093644,0,0,0,0,0,0,0
X002304.SZ,0.0127275974866902,0,0.0360133601425937,0,0,0.27122240731569,0,0,0,0,0,0,0,0,0,0.0811271711668644,0,0,0,0,0.111366403458597,0.0738491494719749,0,0,0,0,0,0,0.0229056200036986,0,0,0,0,0,0.0743710081919357,0,0,0,0,0,0,0,0,0,0.028133627974761,0,0,0,0,0,0,0.0102004541592422,-0.0584519713406054,0,0,0,-0.0515871717429199,0,0
X300124.SZ,0,0,0,0,0,0.206433551898854,0.0554787482425075,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.320597824423992,0,0,0,0,0,0.0541668957683078,0,0,-0.101435181072229,0,0,0,0,0.00550651938143673,0,0,0,0,0,0,0.0494298689773432,0,0,0,0,0,0.379611302530583,0,0,0,-1.0842021724855e-19,0.0189950871474028,0,0,0,0,0,0
X600104.SH,0.243800673921523,0,0,0,0,0,0,0,0,0.0264450063777482,0,0.0923575071694679,0,0,0,0,0,0,0,0,-0.0818367401719659,0,0,-0.0101349733323224,0,0,0,0,0,0,0,0,-0.098762708836225,0,0,0,0,0,0,0,0,0,0,0,0.087245667449494,0,0,0,0,0,0,0.00710381246116555,0.0239475160410309,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.087154129712735,0.0569729230404632,0,0,0,0,0,0.0865781824443717,0,0.0797510492729331,0,0,0,-0.0680052185892813,0,0,0.106612836913331,-0.08457137401656,0,0,-0.0538332745065759,0,0,0.00816832009805218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748802786309985,0,0,-0.0472461696330984,0,0,-0.00729473227223317,0,0,0,0,-4.33680868994202e-19,0,0
X000725.SZ,-0.261342397000443,0,0,0,0,0,0,0,0,0.0921596152966755,0,0,0,0,0,0,0,0,0,0,0.124367822208091,0,0.710160394074731,0,0,0,0.0461228038950719,0,0,0,0,0,0,0,0,0,0,0,0.123158354874432,0,-0.0451901121500163,0,0,-0.0361721603558185,0,0,0,0,0,0.0139132420666386,0,-0.0234945823828772,0.0455959917302178,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16093963466971,0,0,0,0,0.173804113092813,0.314896263724202,0,0,-0.325058183605934,0,0,0,0,0.210279569278669,0,0,0,0,0.137997794826544,0,0,0,0,-0.0988691217761618,0,0.191499877814081,0,1.73472347597681e-18,0.0936163889481474,-0.210778027134322,0,-0.0184430453821423,0,0,0,0.0359009450075349,0,0
