,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X600177.SH,X300136.SZ,X300003.SZ,X600522.SH,X002008.SZ,X600271.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002085.SZ,X600118.SH,X600089.SH,X600487.SH,X600566.SH,X600809.SH,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X000623.SZ,X000596.SZ,X300115.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.023186766821376,0,0,0,0.116588348803665,0,-0.0124414348642735,0.0412601191347572,0,0,0,0,0,0,0.0540420847584266,0,0,0,0.132475981227616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151242415210753,0.194369237986235,0,0,0,0,-0.126681551573717,0,0,0,0,-0.0260270876317127,0.0768361203399256,0.00564381563133799,0.00413959232654275,0,0,0,0,0,0
X000568.SZ,0,0,0.0303081663576511,0.0225994943384987,0.755065894479845,0,0,0,0,0,-0.0509864649418009,0,0,0,0,0,0,0,0,0,0,0.0287475796757766,0,0,0,0,0,0,0.0267508967569654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762716722273211,0,0,0,0.0163694563869908,-0.00949571915511714,-0.0154188901107643,0,0,0,0,0
X600741.SH,0,0.401083281768391,0,0,0.0827386672337786,0.16268483900451,0,0.0594821896730444,0.0812950132090669,0.0718142669710873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328731766965346,0,0,0,0,0,0,0,0.00546996496679408,0,-8.67361737988404e-19,0.0573149400685759,0.0167461626383036,0.0288659557555963,0,0,0,0,0,0,0,0,0,-0.0171369532482101,0.0106686340987604,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0166116815926319,0,0,0.073601587918678,0,0.0147642797362199,0,0,0,0.166104186546549,0,0.0483654814122398,0,0,0,0.28652198559949,0,-0.218846401272312,0,0,0,0,0,-0.144915835478877,0.0770799679987985,0,-0.0492163822337985,0,0,0,0,0,-0.0386143307375899,0,0,0,0,0,0,0,0,0,0,0,0.282021160074211,0,-0.0266991702627231,0,0,0,0,0,0,0
X002236.SZ,0,0,0.496191287842317,0.0573646248830274,0,0,-0.309151722506331,0.00595347142628205,0,0,0,0,0,0,0,0.33745584861845,0,0,0.411235706406418,0,0,0,0,0,0,0,-0.130980830187312,0,0,0.016496809429432,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261742298089762,0,0,0,0.49363368134863,0,0,0,-0.0410186185774276,0,0,0,0.261552337033835,0,0
X002475.SZ,0,0,0.0190200228915416,0,0,-0.0494848051498922,0,0,0,0.0616933864526589,0,0,0,0,0.0127891005646915,0,0.221123414623095,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.297809082905221,0,0,0.0163997774903342,0,0,0,0,0,0,0,0,0.147432394482258,0,0,0,0,0,0,0,0,0,0,0.0112397563720936,0.0121050320530837,0,0,0,0,0,0
X002241.SZ,0,-0.208359199056933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268777977187728,0,0,0,0,0.403208829602976,0.136608437510885,0,0,0,0,0,0,-0.0944223509747184,0.105259790195598,0.0333244877006111,0,0,0,0.0411455105956586,0,-0.266895205773275,0,0.0718274264343915,0,0,0,0,0.20097505148062,0,0,0.407152503228876,-0.000390257247478586,0,0,0.0459498474317479,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0641732856925676,0,0,0,0.362072099342141,0,0,0.057566019450629,0,0,0,0,0,0,0,0,-0.0746382249042406,0.0878176667175632,0,0,0,0,0,0,0,0,0,0.236077676683954,0,0,0,0.0578904939189168,0.0833702248879368,0,0,0.22902550917569,0,0,0,-0.00451283365055341,0,0,0,0,-0.0165340247785618,0,0,0,0,0,0
X600066.SH,-0.0285447567078053,0,0,0.103704483082343,0,0,0,0,0,0,0,-0.021053929929943,0,0,0.118501604977363,-0.494871053131401,0,0,0,0,0,0.0943393139602754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511976261333133,0,0,0,0,-0.0433892774047856,0,0,0,0,0,0,0,0.146567227604419,0,0,-0.00363351709596445,0,0,0,0,0,0
X000338.SZ,0,-0.0734683742915472,0,-0.595466453575382,0,0,0.220042560272072,0.0101912262770291,0,0,0,0,0,0,-0.0179366000042261,0,0,0,0,0,0,0,0,0.303266597562786,0.135861045739925,0,0.137332213269719,0,0,0,0,0,0,0,0,0,0.0372564031608219,0.0656824992681153,0,0,0,0,0,0,0.0579163304662269,0,0,0.116749067673103,0,-0.00290062319427633,-0.0157329601033993,-0.165353564069088,0,0,-0.110521783959462,0,0
X002456.SZ,-0.152342433897601,0,0,0,0,0,2.16840434497101e-19,0.213373962735161,0,0,0.133293378749222,0,0,0,0.214838019050622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288659391002647,0,0,0,0,-0.0462746279757512,0,0.107922019153526,0,0,0.0981918919409748,0,0,0,0,4.64643494425473e-06,0,0.127470837229164,0,0,0.0321096363559679,0.011851097102061,-0.0555134329241202,0,0,0,0,0
X002508.SZ,0,0,0,0.402657701171385,0,0,-0.0530828840894253,0,0,0,0,0.175934067361995,0,0,0.0954938925679828,0.247419283843968,0,0,0.239841892042456,0,0,0,0,0,0,0,0,0,0.0287816657654116,0.11521134236058,-0.0304755070821702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159851339518087,0,0,0.00406269851441394,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0452069403346093,0,0,0.0482101363927539,0,0,0.172519425028701,0,0,0,-0.0269905847107673,0,0,0,0,0.0970607232376994,0,0.143204843452995,0,0,0,0,0.0377567544403529,0,0,0,0.030082988264626,0.0270033136169127,0,0.00213182004614867,0,0,0,0,0,0,0,0,0.0324319078204574,-0.0337530790983483,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.356614858892462,0,0,0,0,0,0.000179114641781964,0,0.0463607369768771,0,0,0,0.70200542582242,-0.266344077588645,0,0,0,0,0,0,0,0,0,0.320255055307159,0,0,0.0942926551376666,0,0,0,0.113620384807596,0.228417433543616,0,0,0,0,0,0,-0.0247107369097151,0,0.00823316692642718,0,-0.0212635134211734,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.339859835658167,0,0,0,-0.137358403971833,0,0,0,0,0,0,-0.0620465376460049,0,0,0,0,0.130769155719385,0,-0.23296856907938,0,0,0,0,0.0520219150016282,0,0,0.00108639966881603,0.207719211567624,0,0,0,0,0,0.0894184991105975,0,0,0,0,0,0,0,0,-0.0138454203648747,0,0,0,0,0.024420154300853,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0756363030974164,0,0,0,0,-0.0183743106397278,0,0.0485062366873064,-0.0449824536926623,-0.00515305273314678,0,0.0390748292728533,0,0,0,0,0,0,0,0,0,0,0.0179529612032382,0,0,0,0,0,-0.0154149352156794,0,0,0.123648543159906,0,0,-0.0242674475359631,0,0,0,0,-0.0533778047946533,0,0,0,0.00219849915702069,-0.0159435028196609,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.149791167034697,-0.0255196122625266,0.0278699390579622,0,0,0,0,0.136486556305685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170051803023428,0,0,0,0,0,0,0,0.192096731020252,0.0600986388608668,0,0,0,0,0,0,0.130350948911006,0.174677845438122,0.0027713268425886,0,-0.0267535458733907,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.166067282287215,0,0,0,0,0.0971041984851842,0,0,0.211535229709378,0,0,0,0,0,0,0,0,0,0,0,0.057738463974245,0,-0.184957085024889,0,0,0,0,0,0,0,-0.0704611366123657,0,0,0,0,0.037945936354537,0,0,0.0450901215150259,0,0,0.0115985654681592,0,0,0,0.00857668406017007,0.0134931807635929,0,0,0,0,0,0
X600522.SH,0,0,0.00805189948891795,0,0,0,0,0,0,0,0,0.0180843369241015,0,0,-0.299527014543205,0,0,0,0,0,0,0.318189999952817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403665340159582,0.105539134941231,0.710998839044176,0,0,0,0,0,0,0,-0.0270121498050855,0.0165082797901214,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.0589326616487453,0,0,0,0.124751835981115,0,0.0935396114803421,-0.126887046231668,0,-0.133203395026548,0,0.0344356790904912,0,0,0.170162379812889,0,0.308915876198428,0,-0.0207229880021815,0,0,0,-0.418338438535851,0,0,0,0.00837246277069618,0,0,0,0,0,0,0,0,0,0.218071039757951,0,0,0,-0.0473494246184085,0,0,0,0,0,0
X600271.SH,-0.0699847764517827,0,0.15654878764153,0,0,-0.206049079243425,0.30006174472533,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882046889304275,0,0,0.0132357727215983,0.182076713718788,0,0,0,0,0,0,0,0,0,0,0.13195388847485,0.235049917897335,0,0.0288810020031203,0,-0.132756942843881,0,0.0877171135224102,0.0557905665732224,0,-0.0100646698610687,-0.05353696573179,-0.0772918446944189,0,-0.0260038764102598,0.0147867684475838,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0366640305393868,0,0,0,0.236804238667228,0,0,0,0,0,0.00422529827880605,-0.0755994037416146,0,0,0,0,0,0,0,0.0572985998691147,0,0,0,0,-0.0686931625488206,0,-0.020959422741249,0,-0.0506574925278761,0.0862343364022252,0,0,0,0,0.1975649639602,0,0,0,0,-0.0209442509831221,0.0166427222041406,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.160692796791604,0.0288385949033337,0,0.122293578257107,-0.112117228351565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136848285007751,0,0,0,0,-0.067495480574099,0,0,0,0,0.0229927800054546,0,-0.0246955912834791,0.0697456129387651,0.195731593648921,0.0521349107942179,0,0,-0.202349261507408,0,0,0,0,-0.294267065109539,0,8.67361737988404e-19,0.0147443058662532,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35533879857623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.124195338016372,0.0372255969613079,0.0459850425148762,0,0,0.0282879211782761,0.177172877149186,0.104447516278269,0.0138885974833737,-0.0098986821428303,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.154109871889907,0,0,0,-0.0309122172340927,0,0,0,0,0.106622937736129,0,0,0,0,-0.00973951053812662,0,0,0,-0.297811108757641,0,0,0,-0.178152912982528,0,0,0,0,0,0,0,-0.145631552563081,0,0,0.175985316368764,0,-0.21981056843426,0,0.213663231617359,0,0,0.0889406415613958,-0.486094942641711,0.0784287461746642,0,0.0671902781493513,0,0,0,0,0,0
X600118.SH,0,0,0.0191231055959468,0,0,0,0,0,0,0,0,0,0,0,0.0377515595079692,0,0,0,0,0,0,0,0,0.0819298244606639,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141536522134283,0,0,-0.0173589837182317,0,0,0.366543048433821,0.0575370302894476,0,0,0,0,0,-0.01522880394162,0.0377221558577842,0,0,0,0,0,0
X600089.SH,0.756593449938603,0,0,0,0,0,0,0,0,0,0.108337803058457,0,0,0,0,-0.0574381652357385,0,0,0,0,0.0730305475614118,0,0,0,0,0,-0.0474118907937694,-0.359325280469496,0,0,0.283436013058192,0,0,0,0,0,0,0.156198078329434,0,0,0,0,0.180098662452379,0,0,0,0,0,0,-0.0113180630897969,0.0127701551740926,0.373721181413444,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0316712856601302,0,-0.00416301615571246,0,0,0,0.219831797894173,0,0,0,0,0,0,0.327240281154717,0.0502120364074431,0,0,0,0,0,0.0535360910428071,-0.0699510477898479,0,0,0,0,0,0,0,0,0.245413042578577,0,0,0,0,0.195844305713711,0,0,0,0,0.610277762808978,-0.0847807047108217,0,0.0262606313434778,-0.00176949025683635,0,0,0,0,0,0
X600566.SH,0,0,0,0.212004332045086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239921345662649,0,0,0,0,0,0,-0.080089198518909,0,0,0,0,0,0,0.0667725661529468,0,0,-0.00480794005238387,0,0,0,0.0212211201975534,0,0,0,0.229034100129214,0,0.0294965348198653,0.00099883882744719,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.235762231778359,0,0,0,0,0,0,0.187829444480854,0,0,0,-0.148460307597415,0,0.0543640217882125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680664455046034,0.24821074610324,0,0,0,0.326935716463203,0,0,0,0.0111613240265812,0.0190329000069914,0,0,0,0,0,0
X600867.SH,-0.0866388883137394,0,0,0.0342031492847854,0,0,0.0338287330989135,0,0,0,0,0,0,0,0,0.0728261043852922,0,0,0,0,-0.0332969285050938,0,0.689208958090215,0.0564496158460672,0,0,0,0,0.0264120580823775,0,0,0,0,0,0,0,0,0,0.339911122361292,0,0,0,0.0495681639900135,0,0,0,0,0.129011849986826,0,0.0323291297755359,0.0096179518033485,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0286000121248632,0,0,0,-0.136750965272693,0,0,0,0,-0.122388617107427,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0259104261841843,0,0,0,0.172600609885198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459593531418437,0.0296063695948988,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,-0.244534221582854,0,0,0,0,-0.0367517742783126,0,0.0207167859573254,-0.138970982493242,0,0.0852931814173936,0,0,0,0,0,0,0,0,0.114433300523184,0,0,0.326575175537008,0,0,0,0,0,0,0,0,0,0,0.711364843838327,0.126695995923818,3.46944695195361e-18,0,0,0,0.104297429579265,0,0,0,0,0,0,0,-0.0176095466608062,0.0399845960215342,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.341815107553707,0,0,0,0,0,0,0,0,0,0,0,0.0596357711659142,0.00321358190694042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387244020160239,0.549290633109556,0.161105067831045,0,0,0,0,0,0,0.0485446808570893,0,0.085462652560673,-0.0319087433780734,0,0,0,0.00770024931425972,-0.0212800507925692,0.12939666084108,0,0,0,0,0
X000623.SZ,0,0,-0.0356029608286902,0,0,0,0,0.0809001978206385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347756414348836,0.0796934854916451,0,0,0,0,0,0,0,0.120611409643818,0,0,0,0,0.06617167514066,0,0,0,0,0.0231775628033683,0,0,-0.0051727345407891,0,0,0,0,0,0
X000596.SZ,0,0,0.0908158826844567,0,0,0,0,0.284567758460158,0,0,0,0.157348948643402,0,0,0,0,0,0,0,0,0.0475339755724066,-0.118718464054426,0,0.0895911647049337,0,0,0,0,0,0.0281820670020443,0,0,0,0,0,0,4.33680868994202e-19,8.67361737988404e-19,0,0.291728820542226,0,0.0497495257637013,0,-0.215959945968169,0,0,0,0,0,-0.0525213212231607,0.0202593681398732,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.146357045623009,0,-0.0765032241387986,0,0,0.139171710148746,-0.439276098230412,0,0,0,0.461395886811192,0,0.035866210179945,0,0,0,0,0,0,0,-0.0443007744978779,0,0.072362745681937,0,0,0.0742651323174696,0,0,0,0,0,0,0,0.329282655740094,0,0.0600421602762239,0.0135181294767353,0,0,0,0,0,0,0,0.0316089168910242,1.0842021724855e-19,0.018531336378678,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.329017558764493,0,0,0,0.0214703997423018,0.0580732609369502,0,0.0696105001225063,0,0,0,-0.0950062265548783,-0.425585067568588,0.0589523764674986,0,0.160403782679401,0,0,0,0,0,0.126752483000422,0,-0.0389716975796662,0,0,0,0,-0.197926780601063,0,0,0,0,0.304269103414999,0,0,0,0,0,0,0,-0.0334694760201503,0.0418323843657114,0,0,0,0,0,0
Change_TY3M,0,0,-0.0405132696083633,0.0737794372749729,0,0,0,0,0,0.0417166326681908,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0682917242357313,-0.00252289036231711,0,0.000559047760391884,0,0,0,0,0,0.0407601345637012,0,0,0,0.0375211361562841,0,0,0,-0.0132233425348395,0,0,0,-3.46944695195361e-18,0.132906891886428,0,0,0,0,0,0.00778703951391792,0,-0.0293081838313976,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-2.05982314183255,0,0,0.764168594640456,-0.770371840129591,1.36335967501656,0,0,0,0,0,0,0,0,0,0,0,0.452314138271638,-1.09004634117121,0,0,0,-0.0999467542818851,0,0,0,-0.626447641484545,0,1.3722699702135,0,-0.240705891923411,0,0,0,0.488460405809078,-2.31604373961533,-0.805128878382025,0,0.246307020816642,-0.603410635801157,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0446712294344716,-0.0248992426304903,0,0,0,0,0,0,0.0782378594363701,-0.215013755316692,0,0,0,0,0,0,0,0,0,0,-0.109321199550832,0,0,0,0,0,0,0,0,0,0,-0.177716528001556,0,0,0,0,0,0,0.0475921181413715,0,-0.408037206396545,0.297920301983255,0,0,0,0,2.11238891758664,0,0
RealEstate_excess,0,0.0922227054804165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415798246141417,0,0,0,-0.205947442251871,0.00378631018444643,0,0,0,0,-0.0437288018539835,-0.0273511368798269,0,0,0,0,0,0,-0.0334104286538154,0.0056014591371584,0,-0.0650745583933636,0,0,0,0,0,0.185932469324944,0,0,0,-0.116972541638829,0,0,0.0441052660381071,0,0,0,0.0114401154722177,0,0
MKreturn,0,0,0,-0.00659350377303511,0,0,0.0768903888266194,-0.0490499163782473,0,0,0.00795955470380648,0,0,0,0,0,0,0,0,-0.0246735395634485,-1.73472347597681e-18,-0.0188591584738927,0,0,0,0,-0.0806027675545328,-0.0158291421289452,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00420819732963967,0,0,0,0,-0.0229546439294733,0.0357985060636281,0,0,0,0.022649278699739,0,0,-0.00265965648809252,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00136704687461656,0,0,0,0,0,0,0,-0.000525862764922228,0.000248260089075173,0,0,0,0,0,-0.000241921069910482,0,0.00101106231574186,0,0,0,0,0,0,0.00124527293325493,0,0,0,0,0,0,0,0.000384832844424508,0,0,0,0,0,0,0,0,0.0013106026910691,0,0.0025294200194738,-0.00125689047498301,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0482158677839834,0,0,0,-0.0245482384329858,0,0,-0.00507898271734184,0,0,0,0,0.0619034734377594,-0.0109444280342481,0,0,0,0,0,0.0543463401988119,0,0,0,0,0,0,-0.0842219451978277,0,0,0,0,0,-0.062264036499339,0,0,0,0,0.00808170782417313,0,-0.0744976968719114,0.0885792785390084,0,0,0,0,0,0,-0.00470669596863669,0.0999963878229128,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00413233656251663,0,0,0,0,0,0,0,0.0178518719810293,-0.0184940184039437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127553272868225,0,0,0.00130928006243638,0.0334273109495386,0.019245318270016,0,0,0.0458876106769599,0,0
CarbonVol_Hubei,0,0.00680349608584569,8.67361737988404e-19,0,0,0,0.0169349134684497,0,0,0,-0.0417682073080176,0,0,0,-0.0368897861085732,0,0,0,0,0,0,-0.0175733611684408,0,-0.0147228623254341,0.0569818246671694,0,0,0,0,0,-0.0174391511075602,0,0.0190908668474983,0,0.0399455297322633,-0.013335994429957,0,0,0,0,0,-0.0189329643453563,0,0,0,0,0.0066905346205896,-0.0241291014690152,0,0.024657885099227,0,0,0,0,0,0,0
