,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X002007.SZ,X000596.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X300142.SZ,X600741.SH,X002371.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X000050.SZ,X002008.SZ,X600066.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.121298245196904,0,0,0,0,0,0,0.125261605557941,0,0,0.257940674055232,0,0,0,0,0,0,0.0371935529088019,0,0,0,0,0.00380548889680679,0,0,0,0,0,0,0,0,0.0721513780561472,0,0,0.0108551715094139,0,0,0.0182462501408179,0,0,0,0,0,0,0,0,0,0,0.0912261562183669,0,0,0.00284752555711105,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.257688146665357,0,0.418167784310061,0,0.0519141750590124,0,0,0.0793915523462516,0,-0.00576493822502204,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544311705051615,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.138181353232487,0,0,0,0.285092497788656,0.0742733031679035,0,0.0669282232918316,0,0,0,0,0,-0.0540922441338372,0,0.00989580332115508,0,0,0,0,0,0,0,0,0,0,0,0,0.04850798390455,0,0,0,0,0,0.0208769642074526,0,0,0,0,0,0,0,0,0,0,0,0,0.00628378218143987,-0.00796349142665973,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0548625229792682,0,0,0,0,0,0.286390005008394,0,0,0,0,0,0,0.0421407322286547,0,0,0,0,0.0722601431870543,0,0,0,0,0,0.143045752509515,0,0,0,0.0198404538692167,0,0,0,0.0529760212920122,0,0,0.0454235469703499,0.0519405965807858,0.0545896847464319,0,0.0104833698683042,0,0.00943033561956891,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.150967259757596,0,0,0,0,0,0,0,0,0,0,0,0.0447214141963627,0,0,0,0,0,0,0,0.0249275292788827,0,0,0,0.0298892992300111,0,0,0,0,0.211389275874557,0,0,0,0,0,0.075210558976812,0,0,0,0,0,0,-0.0763607874779542,0,0,0,0,0,0,-0.00611911071190467,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10134826639619,0.0158691374595122,0,0,0,0,0,0,0,0,0,0,0.161155905709376,0,0,0,0,0.0145102299225838,0,0,0,0,0,0,0,0,0,0,0.0621586548111115,0,0.0184690928877709,0,0.0234351912352244,0,4.33680868994202e-19,0,-0.0472953472189903,-0.0270427306749776,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.123449541734857,0,0,0,-0.0870529886277392,0,0,0,0,-0.0180869893490152,0.160271653194407,0.10946318698924,0,0,0,0,0,0,0.144349122308914,0,-0.0661180148502497,0,0.0400336011435564,0,0,0,0,0,0,0,0.0134712209906447,0,0,0.136194488627559,0,0,0,0,0,0,0,0,0,0,-0.0277071318008169,0.0188494490206135,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0518715020393803,0,0,0,0,0,0,0,0.399767396925571,0,0,0,0.0327808540087018,0,0,0,0.0534965721548138,0,0,0,0,0,0.324708526202864,0,0,0,0,0,0,0.0189645943357795,0,0,0,0,0,-0.0455049181752203,0,0,-0.0642950987413931,0,-8.67361737988404e-19,0,-0.0226467444887518,0.034970549028518,0,0,0,0,0,0
X000568.SZ,0,0.125835336253706,0,0,0,0,0,-0.196799799402257,0,0.577635997817143,0,0,0,0,0,0,0.0722776436684835,0,0,0.0352397731770325,0.100007690184773,0,0,0,0,-0.0711162149598359,0,0,0,0,0,0,-0.0399949211587558,0,0,0,0,0.213035760432653,0,0,0,0.0614443043528113,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0105564256858031,0,0,0,0,0,0,0
X002304.SZ,0,0.300337382886237,0,0,0,0,0,0,0.292348805590706,0,0,0.00131159613380125,0,0,0,0,0,0,0,-0.0075982784363652,0.0589254040756637,0,0,0,0,0,0,0,0.176145326551332,0,0,0,0.0660902668463631,0,0,0.00355073430972756,0,0,0,0,0,0,0.0100015886202772,0,-0.025941961213708,0,0,0,0.000676211397222642,0,0,-0.00327828489219017,0,0,0,0,0,0,0
