,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000100.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X002179.SZ,X600418.SH,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X000157.SZ,X600066.SH,X600703.SH,X600372.SH,X600183.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X600839.SH,X600487.SH,X600460.SH,X000988.SZ,X002156.SZ,X600177.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.176763889855578,0,0,0.0335757834423521,0,0,0.0858651813343966,0,0,0.0167919499526101,0,0,0,-0.0124529429908117,0,0,0.335982291615105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188810355355673,0.00501001709005547,0,0,0,0,0,0.00860997122619778,-0.00327776669292393,-0.0118219629013477,0,0,-0.0357487913418011,0,0
X000858.SZ,0,0,0,0,0,0,0,0.348168147399341,0.0702609699439787,0,0,0.0213735220768836,0,0,0,0,0.0532197105364819,0.252759735668335,0,0,0,0,0,0,0,0,-0.00850329141512329,0,0,0.129996863978853,0.0777336502934671,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00273325075569581,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17478327856854,0,0,0,0,0,0,0.0279763877806958,0.292021541194549,0,0,0.048202392698513,0.00761409028044321,0,0,0,0,0,0,0.109636374082648,0,0,0,0,0,0,0,-0.00280815137783585,0.0718751963686815,0,0,0,-0.0295929066715288,0,0,0,0,-0.016279845675453,0.0173908911751566,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.084589142867429,0,0,0,-0.044263660285024,0,0,0,0,0,0,0,0.278889864093997,0.0171215633134863,0,0,-0.0426508775132593,0,0,0,0,0,0.0807738739148336,0,0,0,0,0,0,0,0,0,0,0.108967778409261,0,0,0,0,0,0,0,0,0,0,0.0377649590752646,0.0980915917708407,0,0,-0.0227838446482817,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0656974753805802,0,0.0173214158316689,0,0,0.0797799336333511,0,0.0380796100516158,0,0,0,0,0,0,0.162133349782991,0.0104873899856532,0,0,0.0203079090952364,0,0.0521846149874022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792305537334334,0,0,5.48961436437436e-05,0,0.0562120871695959,0,0,0,0,0,-0.00310268021792823,0,0,0,-0.0677891650522311,0,0
X600690.SH,0,0,0.204717001241197,0,0,0,0,0,-0.00633939073726922,0,0,0.0746619718762777,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0349547021568824,0,0,0,0,0,0,0.165322140873928,0,0.0277302969278124,0,0,0,-0.0194915717537172,0,0,0,0,0.0402783033269394,-0.0101619321628458,0,0,0,0.0114991292601127,0,0
X000651.SZ,0,0,0.117715826328123,0,0,0,0,0,0.0757091098217054,0,0,0,0,0,0,0,0,0.0685838502647118,0,0,0,0,0,0,-0.15411900308834,0,0,0,0,0,0.122476032917573,0,0,0,0.0054127271551187,0,0,0,0,0,0.0895086329307001,0,0,0,0,0.121026619053091,-0.0559054849581208,0,0,0,0,-0.0134169754967728,0.000653001955701967,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.000762532057611407,0,0,0.434940121268578,0.0375436613867187,0,0,0,0,0,0,0,0.320418342166619,0,-3.46944695195361e-18,0,0,0,0,0,0.109157674046468,0,0,0,0,0.0477010212747442,0,0,0,0,0,0,0,-0.0328533513723733,0,0,-0.0183903324917949,0,0,0,0,0,0.0469347147984424,0,0,0,0,0,0.0062829221297879,0,0
X600104.SH,0,0,0,0,0,0,0,0.0700334225450272,0,0,0,0,0,0,0,0,0.404260427807166,0,0,0,0,0,0,0,0.282683414323053,-0.036454738339096,0,0,0,0,0,0,0,0,0,1.034002315691,-0.0352882857160916,0,0,0,-0.270171172213932,-0.181218637130461,0,0,-0.0521033537878811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110831466131276,0,0,0,0,0,0,0,-0.0163202523258306,0,0.0254964323670043,0,0.251523071397623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731106752733002,0,0,0,0.118437932571202,0.123726175519311,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0210419343359032,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0172260949411342,0,0,0,0,0,0,0.117438770648367,0,0.0412331261433041,0,0,0,0,0.0762184916694763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102495389297333,6.93889390390723e-18,0,0,0,0,0.155913565018806,0,0,0,-0.0526863545967773,-0.0102974895351006,0,0,0,-0.0109897658238467,0,0
X000568.SZ,0,0.369769488767012,0,0,0,0,0,0.322489636239317,0,0,0,0,0,0,0,0,0,0,0,0,0.119172845620727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507126601420295,0.0258110240335285,0,0,0,0,0,0,0,0,0,0.0128358441827044,-0.00414174968178445,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.11843668873155,0,0,0,0,0,0.0890847210267109,0,0,0,0,0,0,0,0,0,0,0,0.249483159193616,0.168812334794845,0,0,0,0,0.0297164103304705,0,0,0,0.357542847847115,0,0,0,0,0.107960195540162,-0.0197654892393057,0,-0.175356933145654,0.00987402539593201,0,0,0,0,-0.0132752301370931,0,-0.025985680458963,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189407527434628,0.00193120626806635,0,0,0.0861838531800271,0.00188306857062007,0,0,0,0,0,0,0,0,0,0,0,0,0.162667122262878,0.258100392108244,0,0,0,0.0590483948749684,0,0.0243817108242994,0.0871991784826341,-0.0907659486811482,0,0,0,0,-0.0266431531723855,0.00162286398688458,0,0,0,-0.00293627639551169,0,0
X300124.SZ,0,0,0,0,0.098007001547281,0,0,0.117880665160135,0,0.0302797834387019,0.0835632448201351,0,0,0,0,0,0,0,0,0,0,0.326725595996043,0,0.0634461640776706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611864733822924,0.0662788557944183,0.00662661150847661,0,-0.0590214907825705,0.0522762325976771,0,0,0,0,0,0.00583400787453036,0,0,0,0,-0.110412327977142,0,0
X600031.SH,0,0,0,0,0,0.0147013480524745,0,0.135632584864964,0,0,0,0,0.123231425051686,0,0.0982151188585042,0,0,0,0,0.00262908173234406,0,0,0,-0.0351376226869153,-0.0189219636262837,0,0,0,-1.73472347597681e-18,0.2689995261579,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.018107902760377,0,0,0,0,0,0,-0.0265479504295184,0,0,0,-0.0145508719137606,0,0
X000625.SZ,0,0.0433242623061105,0.111248919851606,0,0,0,0,0,0,0,0,0,0,0,0.0670334805525251,0,0,0,0.151995840935066,0.13050538309342,0.0830735692125023,0,0,0,0,0,0,0,0.0902567596660203,0,0,0,0,0.0337459420975168,0,0,0,0,0,0,0.0148048708091031,0,0.067881645476947,0,0,0,0,0,0,0,0,-0.0447088872531787,0.0322929196889242,0,0,0,0,0,0
X002304.SZ,0.116284420175722,0.272642483047809,0,0,0,0,0,0,0,0,0,0.16325188381285,0,0,-1.73472347597681e-18,0,0.0769380759011298,0,0,-0.0471973979934776,0,0,0,0,-0.227013441359504,0,0,0,0,0,0.0260026092339984,0,0,0,0,0,0,0,0,0,0.0599784561641208,0,0,0,-0.00257599424248599,0.17522940753328,-0.00926794433804674,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0105256966730137,0,0,0.18325335027259,0,0,0,0,0.163983510459272,0,0,0,0.0246655515305615,0.0440133674853011,0,0,0,0,0,0,0,0,0.0244116605198109,0,0,0,0,0,0,0,0,0.00725683013999181,0.100983046367922,0.0370632378088099,0,0,0,0,0.00587191731721738,0,0,0.0835297713635177,0,-0.0407139648180358,0.0259835158712024,0,0,0,-0.0533814081742765,0,0
X000100.SZ,0,0,0.0786697531756629,0,0,0,0.0482523936973325,0,0,0,0,0,0,0.0690823386309423,0,0.0393266904976594,8.67361737988404e-19,0,0,0,0,0.179815796689525,0,0,0,0,0,0,0,0.132380561762856,0,0,0,0.0945820223522406,0,0,0,0,0,0,0,0.0461157995967413,0.0762355706604732,0,-0.0216071123122011,0,0,0,0,0,0,-0.00130804847981791,0.018325695216974,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.4967131899271,0.0633939952060686,0,0,0,-0.0536956018654436,0,0.128783439094091,0,0.0610703251767527,0,0,0,0,0.154319567225841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297803458566601,0,0,0,-0.245284262628114,0,0,0.0923894176333786,0,0,0.0356296748222184,-0.00367011477282251,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0625726670243892,0,0,0.154795181455842,0,0,0.181461986818913,0,0.19839806911406,0,0,0.00090829386912214,0,0,0,0.34325974123044,0,0,0.168387448275501,0,0,0,0,0,0,0,0,0,0,0,0.395471555792446,0,0,0.0711281446199504,0,0,0,0,0,0,0,0,0.0164416790730021,-0.0124607478160296,0.00944936812674228,0,0,0,0,0,0
X002241.SZ,0,0,0.215118157525838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048769529656833,0.0559919399323308,0,0.0247964100743878,0,0,0,0,0,0,0,0,0,0.393287647720894,0,0,0,0.0256555746668255,0.13337551001409,0,0,0.0871413936159473,0,0,0,0,0.0533927081974858,-0.0374934643327459,-0.0113608344280658,0,0,0,0.0289395038501981,0,0
X002179.SZ,0,0,0.0985578335521288,0,0,0,0,0,0,0,0,0,0,0,0.0899217657086257,0,0,0,0,0,0,0.0851191486366976,0,0,0,0,0,0,0,0,0,0,0.264663083753196,0,0,0,0,0,0,0,0,0.077251901624271,0,0.103910984103894,0,0.101957029002679,0,0,0,0,0,0.00483478793817982,0.0155909838773136,0,0,0,0.00294589143210762,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.199798589015721,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353558009912101,-0.365124303344971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131098426937401,0.139196820075781,0.0843057089434697,0,0.437385746428622,0,0,0,0.164020913061826,0,-0.0280166098556519,-0.134861735777755,0.172604468049706,0,0,0,0.208600706057964,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.271291909126298,0,0,0.272671659208841,0,0,0,0,0,0,0.176586620269582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020432699146537,0,0,0,0,0.350510330263982,0,0,0,-0.0831262718978404,0,0,-0.0337970542193601,0.0567963392241309,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0582074188739921,0,0,0.281373991643353,0,0,0,0,0,0,0,0,0.122794062437221,0,0,0.147061994169662,0,0,0,0,0,0,0,0,0.0289468618144406,0,0,0,0,0,0,0,0,0.0303556930157545,0,0.145270106787724,0.241690208635362,4.33680868994202e-19,0,0,0,0,0,0,0.224940977110795,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0438857047784815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129729795581444,0,0,0,0.0345565742669191,0,0,0,0,0,0.324126351099952,0,0,0,0,0,0.024118595487822,0,0.0175565003133425,0.110088874630306,0.199128939633048,0,0,0,-0.0527996152875405,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.287192663358704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176403508824731,0.0464861556838323,0,-0.0171899781946329,0,0.0256423682791132,0,0,0.0780488596327572,0,0,0,0,0,0,0,0,0.0210297290703015,0.0289358876565301,0,0,0,0,0,0,0,0.0966670821555364,-0.232976982430973,0,-0.0443573156354394,0.00799539241601788,0.017060510480498,0,0,0,0,0,0
X000157.SZ,0,0.400598279972322,0,0,0,0,0,0,0.0151455035425853,0,0,0,0,0,0.092855464107857,0,0,0.000590317561838985,0,0,0,0.0384778685032162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115583394646853,0.0118919476279429,0.00199731888171036,0.0421378395236486,0,-0.0648675665296558,0,0,0,0,0,0,-0.0338525922234787,0,0,0,0,-0.033490776689202,0,0
X600066.SH,0,0.101101685902067,0.16069572429065,0,0,0,0.11756223875913,0,0,0,0.0606151397956101,0,0,0,0,0,0,0.00571142148084634,0,0,0,0,0,0,0,0,-0.214529980632299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150477263417669,0.0197495825198865,0,0,0,0,0,0.522970329480327,0,-0.0335129874695969,0.0408539554205352,-0.123173325032056,0,0,0.00376910831460114,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.074068037689967,0,0,0,0,0.0326561640016709,0,0,0,0,0,0,0,0,0,0,0.0141911850750555,0.0821475475323314,0,0,0,0,0,0,0,0,0,0.15029314264897,0,0,0,0,0.0694950865041951,0.0193669658925614,0,0.128098186882926,0.0373372400128285,0,0,0,0,-0.0407851165962655,0,-0.00886200990208418,0,0,0,5.42101086242752e-20,0,0
X600372.SH,0,0,0,0,0.0292401069144872,0.0601175740998834,0,0,-0.0289729410864557,0,0,0,0.0686154938571552,0,0,0,0.0866565739060828,0,0,0,0,0.218778714260868,0,0.262610058722779,0,-0.0745979481732495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462229982111088,0,0,0,0,0.0725732189358901,0,0,0,0,0.000988404622678528,0.00320355733479836,0,0,0,0,0,0
X600183.SH,0,0,0.280792695408907,0,0,0,0,0,0,0.0515180478504762,0,0,0.0506131806751776,0,0.130859357647745,0,0,0,0,0,0,0,0.0520475095535789,0,0,0.0746945397671943,-3.46944695195361e-18,0,0.179355076393098,0,-0.0663131647272909,0,0,0,0,0,0,0,0,0,0,0.051531909372306,0.0767433807143336,0,0,0,0,0,0,0,0,0,-0.00504678941290731,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.652829540699955,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162261176349227,0,0,0,0,-0.101273066045639,0,0,0,0,0,0,0,0,0,0,0,0.0349395422651273,0,0,0,0.131304005079814,0,0,0,0,-0.102624242270727,0.0734324602656072,0,0,0,-0.079425869434002,0.0287626285439279,0.0411340139104537,0,0,0,0.00870495309807521,0,0
X600741.SH,0,0,0.0856829739269609,0,0,0,0,0,0.0505290818631011,0,0,0,0,0,0,0,0,0,0,0,0.0109275703508963,0,0,0,0.0790119250564709,0,0.054785732783794,0,0,0,0,0,0,0.277365949025931,0,0,0,0,0,0,0.0161428163493086,0.0833871845261451,-0.224996072625343,0.010866921771845,0,0,-0.00792616617462011,0,0,0,0,-0.0311946130465303,0.048266074317858,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.434522258311859,0,0,0.00739899568789471,0,0.0655450948386593,0,0,0,0,0,0,0,0,0,0,0,0.0873999111456828,0.182161862781274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319402830972144,0.0276394215194142,1.73472347597681e-18,0,0,0,0,-0.0266726868353924,0.0160024333804402,0,0,0,-0.0429035779116691,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.04446400464078,0,0.0787455851666575,0,0,0.0384484292102953,0,0,0,0.193383678064312,0.189168971079486,0,-0.0148345096097881,0,0,0.0886765423729423,0,0,0,0,0.0449894955994095,0,0,0,0,0,0,0,0,0.0612543341351667,1.73472347597681e-18,0,0,0.0389314392502096,0,0,0,0,-0.0177626960547345,-0.0199855560168727,0,0,0,0,-0.00607160601362207,0,0
X601877.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0.0609219124847047,0,0,0,0,0.105176623293601,0,0,0,0,0,0,0.0548824643597841,0.199804622677683,0.000135842450631597,0,0,0,0,0,0.134985898100508,0.0249177339759609,0,0,0,0,0,0,0,0,0,0.0123888480742878,-0.0296810844066767,-0.0142812722645889,0,0,0,0,0.0411339815834113,0,0,0,0,0.0284391148743196,-0.00855621321608229,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.122628644539697,0,0,0,0,0,0.172772089299214,0,0,0.557867089636634,0,0,0,0,0.0700730327432412,0,0,0,0,0,0,0,0,-0.136667150374993,0.0379665571366883,0.0494712548698448,-0.0331512450047195,0.023395230687365,0,0,0,0,-0.0227185593936248,0,0,0,0,0,0,0
