,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X002414.SZ,X600779.SH,X300003.SZ,X600584.SH,X600702.SH,X601799.SH,X600183.SH,X600460.SH,X000800.SZ,X002074.SZ,X000066.SZ,X600089.SH,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.153565298588503,0,0,0.0512261283283981,0,0,0,0,0,0,0,0.0541580098041484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248696951605933,0,0,0,0,0,0,0,0,0,0,0,2.85057115095203e-05,0,0,0,0,0.129975759056546,0,0,-0.139135009228387,0,0,0,-0.100696294974019,0,0,0,0,0,0
X000858.SZ,0,0,0,0.157600287051548,0.408483148678891,0.0171920289367971,0,0.0443831588404311,0,0,0,0,0,0.00851803682993206,0,0,0,0,0,0.0837051362079944,0,0,0,0,0,0,0,0.0502506584922716,0,0,0.136613000632781,0,0,0,0,0.00215902214925306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025658644509533,4.33680868994202e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0476621444804778,0,0,0.0526891814692845,0,0,0,0.0415121857301092,0,0.0163708021416024,0,0,0,0,0,0.188499199661329,0,0,0,0,0,0,0,0,0.00660767935087811,0.0469581507927828,0,0,0.0379997013331592,0.0227426935926021,0,0,0,0,0,0,0,0,0.0993584654312294,0,0,0,0,0,0,0,-0.0362048022294399,-0.0184229186543015,0,0,0,0,0,0
X600276.SH,0,0.109791429975829,0,0,0.0698987542503552,0,0,0,0,0,0,0,-0.0781312263889507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439039842889008,0,0,0,0,0,-0.154113950065913,0,0,0.19050123722685,0,0,0.0592072360129415,0,0.00228081942331151,0,0,0,0,0,-0.143564932603581,0,0.134582856760554,0,0,0,0,0.007784561182973,0,0
X000568.SZ,0,0.402166988725754,0,0,0,0.191977638852581,0,0,0,0,0,0,0,0,0.00855920156160531,0,0,0,0,0,-0.0579537330524369,0,0.135889670450055,0,0.0310409286545765,0,0.0340340870248472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401239000927361,0.00378182574364844,0,0,0,0.227933440462841,0,0,0,0,0,0,-0.0628440313420194,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.060988459365304,0,0,0,0,0,0,0,0,0.103966880201825,0.169774419688593,0,0,0,0,0,0,-0.0731240485915116,0,0.0417865742080034,0,0,0,0.054747313455566,0,0.199046359729949,0.35820920673535,0,0,0,0,0.0195185381017624,0,0,0,0,0.0266836424426644,0,0,0,0,0,0,0,0,0,0,0,-0.0888054448869998,0,0,0,-0.0373125737025405,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0444019568808609,0,0,0,0,0,0,0,0,0,0,0,0.0360777511361562,0.037042484835496,0,0,0.21903304707762,0,0,0,0,0.104485811358371,0,0,0,0,-0.0215591970779252,0,0,0,0.0152468237596244,0,0,0.0290486173861291,0,0,-0.0488060952029134,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725235505189907,0,0
X002304.SZ,0.322120719151506,0,0,0.0787473111883506,0.0646654250099961,0.215348792301439,0.0577268145309128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126050347958907,0.141173821169831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142374655612254,0,1.73472347597681e-18,0.192490756227288,0,0,-0.00124702777144166,0,-0.0865949515256222,0,0,0,0,0,0,0,-0.0712563405996604,0,0,0,0,-0.0146038484902442,0,0
X600690.SH,0,0,0.103017295656604,0,0,0,0,0,0,0.0229734475935086,0,0,0.0880325110747064,0,0.0711123873628915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090132396630595,0.0408462564107069,0,0,0.316469409793939,0,0,0.0598583061899199,0,0,0.0186202909770199,0,0,0,0,0,0,0.00655042996017017,0,0,0,0,-0.056153816521383,0,0,0,0.0300875654262442,0,0
X002475.SZ,0.0732107272782205,0,0,0,0,0,0.154432099953461,0,0,0,0.000250447703909015,0,0,0,0,0,0.158562478605335,0.346534974121017,0,0.280845565903366,-0.119772740270644,0.0151520402295992,-0.108304646566192,0.0990872240030702,-0.0114332061244836,0,0,0,0.132215125167181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891851554466879,0,0,0,-0.0322186296635702,0,0
