,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X600702.SH,X600884.SH,X000157.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X600487.SH,X000800.SZ,X002176.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.328503564657541,0,0,0,0,0,0,0.0275300248222164,0,0,0,0,-0.0549291287704849,0,0,0,0,0,0,0,0.0242929496057598,0,0,0,0,0.0227634969499142,0,0,0.0370256208149057,0,0,0,0.111112448007927,0.000506649603598395,0,0,0,0,0,0,0,0.00164851268318351,0,0,-0.015384319652136,0,0,0,-0.00526651405616542,0.00406140595618372,0,0,0,-0.00539570982566627,0,0
X000858.SZ,0,0,0.103748714824875,0,0,0,0.164679761082705,0,0,0,0,0,0,0,0.0785165458552595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199139318770231,0,0,0,0,0,0.264716521779293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188962333156168,0.00193090833811423,0,0,0,0,0,0
X600809.SH,0,0,0,0.28959439381104,0,0,0,0,0,0,0,0,0,0,0.15090287964693,-0.0788546196288891,0,0,0.0236259985017582,0,0,0,0,0,0,0,-0.0502009642665527,-0.0129306863116737,0.0386435543124241,0,0,-0.136516031410199,0.151660985737604,0,0,0,0,0.177959345178991,0,0,0,0.0484679582664514,0,0,0,0,0,0,1.0842021724855e-19,0,0.204372553001612,-0.0157282472724431,0,0,0,0,0,0,0
X000568.SZ,0,0.211276478485721,0.168145596962663,0,0,0.0405667878897373,0,0.00626800647015769,0.0169831285943275,0,0,0.0389297443625988,0,0,0,0,0,0,0.0742676120219049,0,0,0,0,0.00671901974596276,0,0,0,0,0.0252611654718222,0,0,0,0,0,0,0.0332753392585931,0,0.192104313416064,0,0,0.0639441178320299,0,0,0,0,0,0,0,0,0,0,-0.0403428710518287,-0.00756256432465534,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-0.0289831895090291,0,0,0,-0.0151290950045696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162795576636551,0,0.567783942360414,0,-0.0414952220196066,0,0,0,0,0,0,0,0.053150434706901,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.00877415619308601,0,0,0,0.072939878527986,0.141946212245486,0,0,0,0,0,0,0.329863659433369,0,0,0,-0.0548543690944459,0.0229352582309925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048103049965908,0,0,0.00404880025075947,0.125719288300803,0,0,0,0,0,-0.184476407132397,0,0,0,0,-0.011877918998409,0,0
X002304.SZ,0,0.118334997445583,0,0.00424637506252451,0,0.0444021675228225,0,0,0,0,0,0,0,0,-0.0212232455189445,0.0622898935506645,0,0,0,0,0,0,0,0,0,0,-0.132440237640517,0,1.73472347597681e-18,0,0,0.20742804775266,0.00856592551767414,0,0,0,0,0.246786456085289,0,0,0,-0.0696385860530579,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028209598785262,0,0
X600690.SH,0,0,0,0,0,0.0452086438389973,0,0,0,0,-0.0184027110260859,0.336639037857453,0,0,0,0,0,0,0,0.00827244748347729,-0.1276857730365,0,0,0,0,0,0,0,0.0915973328833112,0,-0.122318045903592,-0.0275197568473056,0,0,0,0,0,0,0.0663183090002884,0,0,0.104563305674758,0,0.164071758495644,0,0,0,0,0,0,0,-0.0943098938188553,-0.062709233781098,0,0,0,-0.00931811410952,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.243062770419182,0,-0.472257462504223,0,0,0,0,0,0,0,0,0,0,0.507722677095048,0,0,0,0,0.14192938845941,0.0216758890527948,0,0.0108781238321526,-0.0971566705465328,0,0.13823351607281,0,-0.057836867248605,0,0,0,0,0,0,0,0,0,-0.0745606033162748,0,-0.197032562235582,0,0,0,-0.00773881089191438,0,0,0,0.138805003257643,0,0
X600104.SH,0,0,0,0,0.0845637314364362,0,0,0,0,0,0,-0.0388162325095402,0,0.178531736834704,0,0,0,0,0,0,0.00292583565068229,0,0,0,0,0,0,0,0,0,0,0.0107527370346616,0,0.420256253932922,0,0,0,0.0826564268381165,0,0,0,0,0,0,0,0,0,0.195726163669979,0,0,0,0,0,0,0,0,-0.00242041552365147,0,0
