,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X600031.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000596.SZ,X000100.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002129.SZ,X002007.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002049.SZ,X600584.SH,X002236.SZ,X002414.SZ,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000977.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600118.SH,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.241355284537793,0,0.00928354872566399,0,0,0.077180480765209,0,0,0,0.117669039627394,0,0,0,0.0240541279752152,0,0,0,0,0,0.0944241467242576,0,0,0,0,-0.120292205109205,0,-0.00133313358676618,0.0412641451382302,0,0,0,0,0,0.00631892384697161,0,0,0,0.0960791732071021,0,0,0,0,0,0,0.0432741332110619,0,0,0,0,0,-0.00914441512266025,-1.0842021724855e-19,0,0,0,0.00254072175418494,0,0
X000858.SZ,0,0,0,0,0,0,0.353991909230224,0,0.0882571070810323,0.144996956777143,0,0,0,0,0,0,0,0,0,0,0.00876282813183758,0.023190723424256,0,0,0.0463797968204414,0,0,0,0,0,0,0,0,0,0,0.00944244693584229,0,0,0,0,0,0,0,0,0,0.101987895293349,0,0,0,0,0,-0.000782456693480549,-0.0232946882456813,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0270919507671123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397482985055655,0,0,0,0.157895878112502,0.0684598827567964,0.013466904241934,0,0,0,0,0,0,0.0497184521275599,0,0,0,0,0,0,0,0.215623581247381,0,0,0,0,0,0.0074531118801947,0,0,0,-0.0694251900138944,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0890153829559682,0.0789501195688232,0,0.061013260538406,0,0.0228754046762683,0,0,0.0704757067068919,0,0,0,0,0,0,0,0.0274735030853954,0,0,0,0,0.0765782299158957,0,0,0,0,0,0.416756167814867,0,0,0,0,0,0,0,0,0,0,0.0574759320847863,0,0,-0.24222596862857,0,0,0,0,0,0,0,-0.00924250511286894,0,0
X000651.SZ,0,0,0,0,0,0,0.0631764587450683,0,0,0.101723673151303,0.0299202454068743,0,0,0,0,-0.133892272798647,0,0,0,0.0367033656983216,0.117729580211506,0,0,-0.0492105621904958,0,0,0,0.118847626679582,0,0.0992290054817576,0.069529788356584,0.00456194504742336,0,0,0,0.0535975823336799,0,0,0,0,0,0,0,0,0,0,-0.0356813795633919,0,0,0,0,0.00962048299325115,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0970466046996836,0.111554702024335,0,0,0,0,0,0,0,0,0.0974656387955158,0.115454853855218,0,0,0,0,0.00978843624403987,0,0,0,0,0,0,0.100671201851461,0,0,0,0,0,0,0,0,0.0506450482486285,0,0,0,0,0,0,0,0,0,-0.0217579358477686,0,0,0,0,0,0,0
X000568.SZ,0.0146614097033738,0.635581619731472,0,0.0483990350693869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840348203232391,-0.0311771542091962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059340147232016,0,0,-0.0254588899861077,0,0.324667774978339,0,0,0,0,0,0,-0.0247430135124113,0,0,0,0.0218216255226589,0,0
X002475.SZ,0,0,0.339852154049738,0,0,0,0,0,0,0.00201159218714288,0,0,0,0,0,0,0,0,0,0,0.0766089332512038,0,0,0.267198966056281,0,0,0,0,0.0595832099843885,-0.0444849972190987,0,0,0,-0.0117839948486036,0,0,0,0.138698334569466,0,0,0,0,0,0,-0.013109453822031,0,0,0,0,0,0,0,0.000273931929274275,0,0,0,-0.0361152420667752,0,0
X002304.SZ,0,0.185844063005504,0,0,0,0,0.0880047406352314,0,0,0.0295774700744074,0,0,0,-0.161175785781675,0,0,0,0,0,0.000930880836565733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552776225131096,0,0.0744361224842575,0.153067330689365,-0.108769614116262,2.16840434497101e-19,0,0,0,0,0.114177536958122,0,0.0258989884593077,0,0,0,-0.0609542821373517,0,0,0,0,0.114570556763907,0,0
X600809.SH,0,0,0,0,0,0.223471742000791,0,0,0,0,0.292534756415158,0,0,0,0,0.00707068444718469,0.0160757334261845,0,0,0,0,0.0671112612552255,-0.0882633667677934,0,0,0,0,0,0,0,0,0,0,-0.160158935859822,0,-0.208945421686845,0,0,0,0,0,0.192864110030272,0,0,0,0.161156865795876,0,0,0,0,0,0,-0.0859273726206119,0,0,0,0.073694326676853,0,0
X600690.SH,0,0.102416709065487,0,0.162154847800501,0,0,0.0199587646697608,0,0,0.341420774104258,0,0,0,0,0.111518973146727,0,0,0,0,0,0,0,0,0,0,0,0.0921458999909133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210186168528862,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0431920681307631,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224919980546937,0,0,0.0606239013102546,0,-0.126117152949888,0,0,0,0,0,0,0,0.0845186536595215,0,0.172755859571614,0,0.230144898351071,0,0,0,-0.0635851464810269,0,0,0,0,0,0,0.00270937177953716,0,0,0,-0.00140257699707499,0,0
