,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600741.SH,X601877.SH,X000661.SZ,X600584.SH,X000157.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600702.SH,X600460.SH,X002463.SZ,X300142.SZ,X000988.SZ,X000800.SZ,X000066.SZ,X300003.SZ,X002007.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.163714324483257,0.280815701574099,0,0.045721316219758,0,0,0,0.0591479828488236,0,-0.0817582208773972,0,0,0,0,0,0,0,0,0,0.0935422962233199,0,0,0,0,0,0,-0.0287868483131839,0,-0.0257383023753527,-0.0221939361670451,0,0,0,0,0,0,0,0,0,0.0075600390257511,0,0,0,0,0,0,0,0,0.0216211235853485,0,0.00753178196607668,0,0,0,0,0,0,0
X000858.SZ,0.0986312414473729,0,0.383902677770569,0,0,0.0467827181732593,0,0,0.0817874903722161,0,0,0,0,0,0,0,0.0087890322581836,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0197224773121541,0,0,0,0,0,0,0,0,0,0.196737685487392,0,0,0,-0.016063590171338,0,0,0,0,0,0.0620879764692953,0,-1.73472347597681e-18,0,0,0,0,0,0
X000568.SZ,0,0.552914781004208,0,0,0,0,0,0,0,0.0596773244658221,-0.0107330835510565,0,0,0,0,0.0459073819727814,0,0,0.0264221871885874,0.0715040202971907,0,0,0,0,-0.127027694691374,0,0,0,0,0,-0.0156301214102053,0,0,0,0,0,0,0,0,0,0.202071333242334,0,0,0,0,0,0,0,0,0,0,0,-0.0339126629335378,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152974685338449,0.199613915452731,-0.137683217528798,0,0,0.290198464980013,0,0,0,0.254786803719038,0,0,0.304272892863016,0,0,0,0,0,0,0,0,-0.10374138794102,0.212010234271447,0,0,0,0,-0.0694305685822912,0,-0.0466234682073024,0.00553266438099137,0,0,0,0,0,0.00655988926595885,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0197885658483802,0,0,0,0.0401493043935349,0,0,0,0,0,0,0,0,0,0.126796541010644,0,0,0,0,0,0,-0.201151887549083,0.0478130121577787,0,0,0,0,0.0671466671486414,0,0,0,0,0,0.166242758367715,0,0,0.0395894534435914,0,0,-0.248840847054905,0,0.0793827057203593,0,0,0,0,0.0839616847366669,0,0.00785596157644816,0,0,0,0,0,0,0
X600809.SH,0,0.0714987610843162,0,0,0,0,0,0,0,0.212534100733467,0,0,0,0,0,0.0342984076245467,0,0,0,0,0.00596218360820281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573650346700234,0,0,0,0,0.0771785506612514,0,0.00396819665453962,0,0,0,-0.321027448837236,0,0.407000139048427,0,0.0633555895902513,0,0,0,0,0,0
X002475.SZ,0,0,0,0.149576642364639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748232113839222,0.00975119590067836,0,0,0,0.0359660033840471,0,0,0.0239701106113569,0,0.427573403698059,0,0,0,0,0.360977926577134,0,0,0,0,0,0.0330937976332616,0,0,0,0.166753828226346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.168415437785581,0,-0.0716718342737984,0,0.299556571204385,0,-0.0113829250826759,0,0,0,0,0,0.0201978707326644,0,0,0,0,0,0,0,0,0,0,0.0555745004398038,0,0,0.0431778860522658,0,0,0,0,0.158193938948393,0,-0.0827196282804363,0.0832438823553606,0.145396337629943,0,0,-0.0664872278215414,0.0969780403379118,0,0,0,0,0,0.0743069367765654,0,0.0218782505995173,4.33680868994202e-19,0.0541483307008859,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.105131221508448,0,0,0.136484964857919,0.268280374413147,0,0,0,0,0,0,0,0.0209230191433017,0,-0.489678702268207,0,0,0,0.127516547227268,0,-0.0554842957362747,0,0,0,0,0,0,-0.0415871070412258,0,0,0,0,0,0.265269032503665,0,0,0,0.059894093882091,0,0.0556226280894659,0,0,0.0833678769176642,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.078873714595178,0.150147183952139,0,0,0.0636738878943229,0,0,0.0440572882886992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453566906132695,0,0,0,0,0,0,0,0,0,0.247033232835879,0,-0.00505261251985337,0,-0.02091853704997,0,0,0,0,0,0.0367757503397249,0.00407188999163413,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.114756312750165,0,0,0,0,0,0,0,0,0,0,0.0347427498410493,0.135563070229202,0,0,0,0,0,0,0.132850499744661,0,0,0.126754839775306,0,0,0,0,0,0.173374439343984,0,0,0,0.0492515319216451,0,0,0,0.122661249911242,-0.18125935192692,0.124902248568013,0,0,0,0,0.0715899747381674,-0.110493326591663,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.10756261907157,0,0,0,0,0,0.127015697973202,0,0,0,0,0.0975519081688911,0,0.0941334216892922,0,0,0,0,0.0491392836073211,0,0,0,-0.0610499868439775,0,0,0.133566667421281,0,0,-0.156341075826379,0,0,0,0,0.163412298845015,0,0,0,0,0,0,-0.142403944155746,0,0,0,0,0,0,0.0410635536010652,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0239115939456789,0,0,0,0,0,0.0477081224602778,0,0,0.202414501326477,0.0218946348152418,0,-0.00537894775853579,0,0,0,0,0,0,0.120185654977253,0.0102871527194091,0,0,-0.0242461748942845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144493980477391,0,0.0116776503189208,0,0,0,0,0.00148769472971258,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346574686728392,0,-0.170352666857942,-0.0501198018334037,0,0,0,0,0.0321663001478956,0.265263812097205,0.0467533665017424,0.00105941087353207,0,0,0,0,0,0,0.13427639958486,0.169310163237175,0,0,0,0,0,0.0755235159466224,0,0,0,0,0,0,0,0.223566149443457,0.0333932443486469,0,0,0,0,0,0,0
X003816.SZ,0,0,-0.0210593340402633,0,0,0,0,0,-0.0212070667244819,0,0.0415499659411439,0,0,0,0,0,0,0,0,0,0,0.137541125601306,0,0.0830623628153149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988686015261528,0,0.0386606515904142,0,0,0,0,0,0.22402678923983,0.00729052578077872,0,0.0496844196223664,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.228741193936535,0.170650488021256,0,0,0,-0.127618960947562,0,0,0,0,0,-0.0904121381038048,0,0,0.103013509397324,0,0,0,0,0.0663380032192539,0.306570681170058,0,-0.68897291462626,0,0.232811024994014,-0.107452055786185,0,0,0,0,0,0,0,-0.0853516374349609,0,0,0,0,0,0,0,0,0,0,0,0.0128869506349071,-0.10571871704174,0,0,0,0,0,0
X600031.SH,0,0.133030934709262,0,0.00967062615694327,0,0,0,0.0624458428038094,0,0,-0.00292143702199719,0,0,0,0,0.0136198939503501,0,0,0.0553442340597737,0,0,0,0,0.00135436153288475,0,0,0.046615614152408,0.0707757827900702,0,0,-0.0502792411958983,0,0,0,0,0.0668663931202632,0,0,0,0,0,0.0979266234406955,-4.33680868994202e-19,0,-0.0176909990198981,0,0,0,0,0,0,0.033839808635529,0,0,0,0,0,0,0
X000625.SZ,0,0,0.00830387280171777,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425756740694215,0.0410905123005756,0.1980294580844,0,0,0,0,0.0278276667876111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947762147886796,0,-8.67361737988404e-19,-0.0177608344287256,0.361078315679939,0.0549557667288788,0,0,0,0,0,-0.0203906858946777,0,0,0,0,0,0
X000596.SZ,0,0.335357120199895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078601443783899,0,0,0.0539435323124775,0,-0.0537225984770821,0,0,0,-0.0972061273139585,0,-0.0137229860136223,0,0,0.00281251197294127,0.179510586843642,0,-0.0188135216990875,0,0,0,0,0,0,0,0,0,-0.042525031322842,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0466530213680684,0.173914729913607,0,0,0,0,0,-0.0255828428639822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223597036006333,0.0736251572043895,0,0,0.00724763193812122,0,0.147933370389703,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.120781556506051,0,0,0,0,0.0383322873722732,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939391381867506,0.042292707400221,0,0,0,0,0,0,0,0.108349158515524,0,0,0,0.0141429322343942,-0.0369168786957087,0,0,0.0248547081549045,0,0,0,0,0.589102913198592,0.0805765009533314,0,0,-0.03301502421396,0.0371119585674429,-1.73472347597681e-18,0,0,0,-0.114538510035545,0.083747442185607,0,-0.0253768211614975,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00193466822072327,0,0,0,0,0,0,0,0,0.0625902459487125,0,0,0.031036187186243,0,0,0,0,0,0.060553397838651,0,0.017576495195271,0.0413707973939331,0,0.000832376252527845,0,0,0,0,0,0.114081925351898,0,0,0,0.107624431202737,0,0,0,0.0562390353655002,0,0,0,0,0,0,0.0470293681216335,0.0141641022033859,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0812333062146677,0,0,0,0,0,0,0.0226882398053861,-0.0438020386203096,0,0,0,0.0810048195685915,0,0,0.0898204646086992,0,0,0,0,0,0,0,0,-0.042672215527893,0.0474602624115473,0,0,0,0,0,0,0,-0.039499016760743,0,0.03013390354964,0.279772727735582,0,0,0,0,-0.0540214862834553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.052417141262714,0.00368004990636259,0,0.0290289737300674,0,0,0,0.17073542982168,0,0,0,0,0,0,0.248503976824665,0,0.0397629053455229,0.0959077451732816,0.250811913233757,0,0,0,0,0,-0.0076277436723243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040968054729563,0,0,0.0008190022136771,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0688805679033089,0,0,0,0,0,-0.409607649868932,0.270512875791457,0,0,0,0,0,0,0,-0.22155958156178,0,0.504984486820726,0,0,0,0,-0.215937710888235,0,0.125525587760074,0,0,-0.185232986880944,0,0,0.113728817195813,0.153477281606903,0,0,0,0,0,-0.0108335920791362,0,0,0,0.150815562848274,0,0,0,0,0,0,-0.00652253600089834,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.133927177587249,0,0,0.0324753549384048,0.329710647603437,0.0109667602442983,0,0,0,0,0,0,0.118749799482124,0,0,0,0,0.0143501849438162,0,0,0,-0.15813145160815,0,0,0,0,0,0,0,0,0.210009496788102,0.3173463957098,0,0,0,0,0.143453405971503,0,0,0,0,0.0969287464041942,0,-0.269165811973426,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0902060234428973,0,-3.46944695195361e-18,0,0,0.388186947397432,0,0.0387517440686285,0.0495510741139789,0,0,0,0,0,0,0,0.026476117145118,0,0,0.0293647953708737,0,0,-0.0146263348227849,0,0,0,0,0,0,0.0138805779155893,0,0.0306277566831516,0,0.027310738313738,0,0,0,0,0,0,0,0,0,0,-0.0204980070220203,0,0.184886175568442,0,0,0,0
X002236.SZ,0,0,0,0.551074900878628,0,-0.105688309703424,0.343052528332696,0,-0.213345659852691,0,0.128443119336818,0,0,0,0,-0.239813848539743,0,0,0.598262805534069,0.00466701596611571,0,0,0,0,0,0,-0.0647070370210706,0,0,0,0.146734442684421,0,0,0,0.183335100465519,0,0,0,0,0,0,0,0.240873181420393,0,0,0,0,0,0,0,0,0.0363809412724948,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0687685150677321,0,0,-0.0803395288936974,0,0,0,0,0,0,0,0.141063413513807,6.93889390390723e-18,0,0.0928620488300548,0,0,0,0,0,0,0,0.363750935834147,0.0600035870739452,0,0,0.0187005502659892,0,0,0.194988636837884,0,0,0.0533724307271964,0,0,-0.192093034127822,0,0.146847967792403,0,-0.171536616230927,0,0,0,0,0.202226273566335,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.394730291709889,0,0,0.308644575575903,0,0,0,-0.0551976734720513,0.30533221878065,0,0,0,0,0,0,0,0,0,0,0,0,0.272424526109295,0,0,0,0,0,-0.0130475666459634,0,0,0,0.157257865638625,0,0,0,0,0,-3.46944695195361e-18,0.176892612648382,0,0.0782883435859694,-0.262664025583731,0,0,0,0,-0.573429318427102,0,-0.0360381430077517,0.184680630920775,0.434325422934141,0,0,0,0,0
X000977.SZ,0,0,0,0.0635489577627689,0,0,-0.121973827859339,0,0,0,0,0,0,0,0,0,0,-0.21987952982918,0,-0.0333787910898789,0.100875234600403,0,0,-0.213889132214987,0,0,0,0.394228453314409,0,0,0,0,0,0,0,0,0.614165957412888,0,0,0,0,0,0.498434420517958,0,0,0,0,0,0,-0.437847417839994,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0271084010612188,0,0,0,0,0,0,0,-0.137771287761762,0,0,0,0,0,0,0,0,0,0,0,0,0.039651425710221,0,0,-0.0384743037486642,0,0,0.00230759143485128,0,0,0,0,-0.0515081739078739,0,0.0847121157011845,0.161685370999775,0,0,0,0.0115282871328228,0.044615803355165,0,0.0168411973963555,-0.0092801118543137,0,0,0,0,0.00905759713386221,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0161657973352054,0,0,0,0,0,0,0,0,0,0,0,0,0.0868857111366629,0.147666402585761,0,0,0.0825525144251599,0,0,0,0,0,0,0,0,0,0.0822968417681231,0,0,0,0,0.0922632702277297,0.0203524649887129,0,0,-0.0673478011835163,0.0315319196770978,-8.67361737988404e-19,0.00881006323451358,0,0.0504219398221504,0,0.0825573950965997,0,0.0285475189501087,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.194700966257066,0,0,0,0,0,0,0,0,0,0,0,0.348321249696935,0.0552645519904537,0,0.178667435412263,0,0.189935183477437,0,0,0,0,0.0829185293258437,0.118011212368368,0,0.176357425168493,0,0,0,0,0,0.05348968827724,0,0,0,0,0,0,0,-0.419637556175228,0,0,0,0,0,0,-0.0430044759074584,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0546733686428727,0,0,0,-6.93889390390723e-18,0,0.0380212010188966,-0.415445123070094,0,-0.326509629174545,0,0,0,0,0,0,0.279669624082158,0,0,0,0,0,0,0,0,0,0.0322361972329618,0,0,0,0,0.153149145617225,0,0,0,0,0.15740691116788,0,0.116454356411782,0,0.0794923668743983,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0400797797926517,0.0189773874459056,0,0,0,0,0,0,0.016212699478015,0,0,0.529681098465155,0,0,0,0,0,0,0,0,0,0.147434516234195,0.0193974139592215,0,0,-0.0606850722027568,0,0,0,0,0,0,0,0,0,-0.0290787525734753,0,0,-0.0237984175850419,0,0,0.0634682031882835,0,0,0,0,0,0.0249199987830568,0,0,0,0,0,0
X600522.SH,0,-0.116623706462413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102326080238203,0.31703607843328,0,0,0,0,0,0.0924370144005337,0,0,0,0,0,0.00406761668826762,0,0,0,0,0,-0.112448205711387,0,0.160323383810617,0,0,0.0725179503808516,0,0.0480061041395729,0,0,0.129075688334389,0,-0.00890659680549184,-0.130902696944831,0.263956488787182,0,0,0,0,0
X002180.SZ,0,0,0,0,0.231753539023761,0.00510236503124993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223127327177454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126736704183015,0,0.126026776100428,0,0,0.0686633312476479,0,0.0360829675051987,0,0,0,0,-0.0659285740818269,-0.0129112827095002,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0459491563419716,0,0,0,0,0,0,-0.0106063303084401,0,0,0,0,0,0,0,0.0942517775891618,0,0.501682490802232,0,0,0,0,0,0,0.00405252150643504,0,0,0,0,0.0809860279044194,0,0,0,0,0,0,0,0,0.0936702388955243,0,0,0,0,0,0,0,0,0,0.0131257401093121,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0550343570920862,0,0,0,0,0,0,0,0,-0.0640353479134442,0,0,0,0.0264555643438235,0.0531893260772577,0,0.25277785386362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897706363545311,0,0,0.0505786715934473,0.264095022812627,-0.0582382132954518,0,0.0289541337792538,0,-0.0125271063046174,0.0511665911551463,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.668737493600887,0,0,0,0,0,0.399656097154062,0,0,0,0,0,0,-0.190330890470889,0,0,0.308305494622465,0,0,0,0,0,0,0.317031398320192,0,0,0,0,0,0,-0.105834576887259,0,0,0,0,0.167007650330412,0,0,0,0,-0.19506724851711,0,0.113307887524791,0,-0.142367094855516,0,0,0,0,-0.0916753421409142,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0719684195524216,0,0,0,0,0,0,0,0,0.12361923084135,0,0,0,0.0466531813671016,0,0,0,0,0.0345596745621205,0.0856652050663072,0,0.184082664351711,0,0,0,0,0,0,6.93889390390723e-18,0,0.176609591925726,0.280750661981426,0,0.0832362075152304,0,0,0,0,-0.194807993712738,0,-6.93889390390723e-18,0,0,0,0,0.0471985451828678,0,0,0,0,0,0,0
X002463.SZ,0,0,0.103515459297644,0,0,0,0,0,0.24983931491004,0,0,0,0,0,0,0,0,-0.0517887990495991,0,0,0,0,0,0,0,0.122768853737703,0,0.432960346383108,0,0,0.146669063003251,0,0,0,0,0,-0.143338326255646,0,0,-0.335432457109836,0.0539384400258828,0,0,0,0.227482990665056,0,0.030525470119808,0,0,0,0,-0.0678180526975001,0.157222382538703,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0171833866252878,0,0,0,0,0,0,0,0,0,0,0,-0.0460951201564143,0,0.0976106384953458,0,0,0.199489104435295,0,0,0.0250210216393291,0.117340127058273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183508720595297,0.0664790809246773,0.00348355239744948,0,-0.00901302021332526,0,0,0,0,0,0.0612700502632163,0,0,0.0314926572178309,0,0,0,0,0,0,0
X000988.SZ,0,0,0,-0.213727010281751,0,0,0.106319748219292,0,-0.0740971867882473,0,0,0,0,0,0,0.300812180179339,0,0,0,0.159673345081707,0,0,0,0,0.0578107161914261,0,0,0,0,0,0.142747145222481,0,0,0,0,0,0.213607178836848,0.457708366343791,0,0,0,0,0.286628656079128,0,0,0,0.136195343358626,0,0,0,0,0,0.153951782501245,0,0,0,0,0,0
X000800.SZ,0,0,0,0.00729249146899054,0,0,0.0291995975822558,0,0,0,0,0,0,0,0,0,0,0.245004562552566,0,0,0,0,0,0.165804306134888,-0.0268946044193211,0,0,0,0,0,0.0356061812158901,0.0709381907427173,0,0,0,0,0,0.0469624716354769,0,0,0,0.0152523694462714,0,0,0,0,0,0,0,0,0,0.022922976437027,0.0579586490649785,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.133406610495516,0,0.376731757036666,0,0,0,0,0.111642883052421,0,0.353416651005208,0,-0.23449742395828,0,0,0,0,0,0.0338570450308904,0,0,0,0.211925738765094,0.20679806281111,0,0,0,0,0.165440535902305,0.0133793364537341,0.253751768954372,0,0,0,0.186704572494622,0.0730110107434794,0,-0.000413212722640067,0,0,0,0,0,0,-0.123759773892538,0.155407843500172,0,0,0,0,0,0
X300003.SZ,0,-0.0728306023031767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667668176789273,0,0,0,0,0,0,0,0,0.047254178334196,0,0,0,0,-0.180332881271573,0,0,0,0,0.113673959104214,0,0,0.35481617084717,0,0,0,0,-0.0224561175774487,0,0,0,-0.123585623348488,0,0.213994936912548,0,0,0.0160259949502305,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0170303170616205,0,0,0,0.149343620910093,0,0,0,0,0,0,0,0,0,0,0,-0.0295596938045039,0,0,0,0,0,0,0,0.0308156532006138,0,0,0.0506011111709486,0,0,0,0.0832979464100201,0,0,0,0,0.029186505977597,0,0,0,0.275014184423338,0,0,-0.0974857885686239,0.130209358156956,0,0,0,-3.46944695195361e-18,-0.0239573078506357,0,0,0,0,0,0
X002028.SZ,0,0,0,-2.16840434497101e-19,0,0,0,0.0563006447759935,0,0,0,0.0355037756439823,0,0,0,0,0,0,-0.143684269616324,0,0.110490871729309,0,0,0,-0.147363900409883,0,0,0,0,0.0116090838028149,0,0,0,0.0114265207023363,0,0,0,-0.036129774565564,0,0.0930106502926244,0,0,0,0.069964803201008,0.00525423024973786,0,0,0,0,0,0,0,0.0640230407638306,0,0,0,0,0,0
