,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000157.SZ,X600584.SH,X601877.SH,X000661.SZ,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X002180.SZ,X002463.SZ,X000800.SZ,X002007.SZ,X601799.SH,X300142.SZ,X002028.SZ,X000066.SZ,X600487.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.294401318764973,0,0,0,0,0,0,0,0,0,0,0,0.212772128206394,0.0561602651522044,0,0,0,0,0,0,-0.0753738794224637,0,0,0,-0.055815667362236,0,0,0.0955353236364272,-0.0319885706221583,0,0,0,0.160554303566367,0,0,0.208783496865235,-4.33680868994202e-19,0,0,-0.0258842756584459,0,0,0,0,0,0,0,-0.0730149253924443,0.0710139808403674,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.10950975163879,0,0,0,0,0,0,0,0,0,0,0,-0.0460345910508958,0,0,0,0,0,0,0,0,0,0,0,0,0.124390845529979,0,0,0.276940108849037,0,1.38777878078145e-17,0,-0.0100313823877196,0,0,0,0,0.0911261154570192,0,0,-0.0743240268914181,0,0,0,0.410086369722528,1.11335928918469,0,-0.345878913495701,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.138002438143647,0,0,0,0,-0.00751425285771184,0,0,0,0,0,0.235424940357183,0.0933850522297291,0.01314471229365,0,0,0,0,0,0,0,0,-0.0400343347940553,-0.0355183923248149,0.113903893121911,0.0743925822594244,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0896599898845202,0,0,0,0,0,-0.0267676805178433,0,0,-0.0246533888928821,0,0,0,0,0,0,0
X003816.SZ,0,0,-8.67361737988404e-19,0,0,0,1.0842021724855e-19,0,0,0,0,0.00515150779035551,0,0,0,0,0,-0.00396274319196259,0,0,0,0,0,0,0,0,0,0.103805888691566,0.0478720913073779,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.00652396919241375,0,0,-0.0325838461191852,0.0586390505299678,0.00986970998897303,0.0170491718454781,0,0,0,-0.040520318985251,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0925443739141066,0,0,0,0.0753058305459708,0,0,0,0,0,0,0,0.119767422648162,0,-0.00115757712528737,-0.159036276917023,0,0,0,0.136580609113583,0,0,0,0.0354924121855687,0,0,0,0,0,0,0.123306305618165,0,0,0,0,0.0277745821140353,0,0,0.0695488567444279,0,0,0,0,0,0,-0.046473806855162,0,0,0,0,0,0,0
X000596.SZ,0,0,0.451149869603073,0.0369582060897104,0,0.0348136879030327,0,0,0,0,0,0,0,0,0,0,-0.0657998495113623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327314426145987,0,0,0,0,0,0,0,0,0.0958747698384581,0,0,-0.0891448391192693,0,0,0.181426326812838,0.139347319603691,0,0,0,0,0,0.096715802696957,-0.0255365230215314,0,0,0,0,0,0
X002371.SZ,0,0,0,0.366553724105945,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.347333734026328,0,0,0.320707828613271,0,0,0,0,0,0,0.0848367728686117,0,0,0,0,-0.1133651441207,0,0,0,0,0,0,0,0,0,-0.135998591854148,0.0101525300270501,0,0,0.0320006182081244,0,0,0,0.0938120195992973,0,0,0,0,0,0
X600031.SH,0,0,0.0884550144172768,0.039980238753084,0,0,0,0,0,0,0.0693776398671153,0,0,0,0,0,0,0,0.104264181721762,0,0,0,0,0,0,0.253549409384633,0,0,0.038620883099639,-0.0068041550365893,0,0,0,0,0,0,0,0,0,0,-0.0522854900327473,0,0,0,0,-0.0591210264722322,0,0,0,0,0,-0.0624076493530003,0,0,0,0,0,0,0
X000625.SZ,0,0.022416989190436,0,0,0,-0.119059714313686,0.0532567745509829,0,0,0,0,0,0.325389245772857,0,0,0,0,0,0,0.0784394699629925,0,0.0383582898430905,0,0,0,0,0,0,0,0.096316318804176,0,0,0,0,0,0,0,0,0,0.100614139853854,0,0,0.459038911964902,0,0,0,0,0,0,0,0,-0.132082744747093,0.0153447700439457,-0.0955642186138959,0,0,0,0,0
X000338.SZ,0,0.0588400971159932,0,0.0209123905046046,0,0,0,0.0597312294443431,0,0,0,0,0,0,0,0,0,0.212165226381877,0.00651199818417516,0,0,0,0,0,0,0,0,0,0,0.0207557550091813,0.0492964400410571,0,0,0,0,0,0,-0.0015282101879891,0,0.187113634164494,0,0.0234623639783161,0,0,0,0,0,0.114139597580317,0,0,0,-0.0755419532841614,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0698042547327447,-0.0116619030252122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169932038235672,0,0,-0.0341603047347867,0,0,0.0223179970254772,0,0.0953572023591989,0,-0.0660193804075678,0,0,0.621097549905941,0,0,0,-0.0501454690541127,0,0.146014443212858,0,0,0,0,0,0.0782447133030515,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0272671758596636,0,0,0,0,0,0,0,0,0,0,0,0.194284474440965,-0.0802688576190599,0,0,0,0,0,0,-0.127108047096353,0.242839861470814,0,0,0.0568555233870704,0,0,0,0,0,0,0,0,0,0.426719526546004,0,0.00349811088525731,0,0,0,0,0,-0.0369915139807184,0,0,0,0,0,0.0796465518412126,0,0,0,0,0
X002179.SZ,0,0,0,-0.0701650354682998,0.0421202714733128,0,0,0,0,0,-0.0550831835746337,0,-0.0115682206096114,0,0,0,0,0,-0.0354121373095309,0,0,0,0,0.00445557206125157,0,0,-0.0909139857502981,0,-0.0207511134266583,0,0,0,0,0,0,0,0,0.595601285681527,0,0,0,0,0,0,0,0.0450615606907745,0,0,0,0,0,0,-0.0758843420004424,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240540596809291,0,-0.224778138220175,0,0,0.494878103900161,-0.104922353306595,0,0,-0.0650524028517213,0,0,0,0.0971869728101088,-0.277222975768365,0,0,0,0,0.0917981426430615,0,0,0,0,0,0.0937219153736135,0.0777653367401777,0,0,0,0,-0.10759868693974,0,0.0986203927952315,0,0,0,-0.0808936649493757,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0521222418297165,0,0,0,0,0.113297377334283,0,0,0,0,0.192130205843315,0,0.0966610104740911,0,0.126726554414313,0.0011771578147224,0,-0.0363563746977959,0,0,0,0,0.0234119502833411,0,0,0,0,0,0,0,0,0,0.0424904567288366,0,0.0951518748913889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.103761005385039,0,0,0,0,0,0,0,0.00197852227639001,0,0,0,0.232325989355886,0,0,0.318528973265862,0,0,0,0.0478573002344273,0,0,0,0,0.0524883586610768,0,0,0.00657800156638566,0.197985884318827,0,0,0,0,0,0,0,0,0,0.163850294472612,0.0496967429565337,0,0.0534488741020088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,-0.121496785444254,0,0,0,0,0,0,0.0119331603952104,0,0,0,0.202810735113038,0,0,0.06589392721223,0,0,0,0,0,0.130220835806196,0.101954050663595,0.214607721804441,0,0,0.0603383042267951,0,0,0,0,0,0,0,0,0,0.104652484008196,0,0.107504599296547,0.108996526886561,0,0.0981432399456642,0,0,0,0,0.184795460935291,0.147158847532808,0,0,0,0,0,0.0205159760958843,-0.145584752523981,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0193642330911333,0,0,0,0.00376809401279329,0,0,0,0,0,0,0,0.0458612869195246,0,0,0,0,0,0,0,0,0,0,0.0173946074274424,0,0,0,0,0,0.244579205519557,0,0.0416324243769376,0,0,0,0.00938743194996775,0,0,0,0,0,0,0.0817382144977021,0,0,0.0390928427001478,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.836337154636638,0,0,0.225466481002451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248161797219311,0,0,0,0,-0.111619747419045,0,0,0,0.341897917265055,0,0,0,0,-1.38777878078145e-17,0,0,0,-8.67361737988404e-19,0,0,0.0845799427682868,0,0,0.135494398130297,0,0,-0.243933688112936,0,0,0,-0.0272455239767972,0.158254275650776,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.332187760398771,0,0.479239917185782,0,0,-0.102008878449896,0,-0.417092837907123,0,0,0.514143403213003,0,0,0,0.58002052374688,0,0.125646665350639,-0.493841390656014,0.35480781960485,0,0,0,0,0.242411817036575,0,-0.236796272073447,0,0,-0.401420559708816,0.36722241998621,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.049347387237873,0,0,0,0,0,0,0,0.00613194454483285,0,0.248115318522526,0,0,0,0,0,0,0,-0.00336618080366236,0,0,0,0,0,0.0594887088031192,0,0.00841601028472798,0,0,0,0.0961357012407283,0,-0.059598939108398,4.33680868994202e-19,0.149436052361666,0.0337939110602089,-0.0888972565450545,0,0,-0.0100737346475319,0,0,0,0,0.0465688053904611,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0505961292224075,0.0230912336301211,0,0,0,0.00517656168796521,0,0,0,0.0747229696106684,0,0,0.231628164793241,0.0374697388713796,0.0705666079764182,0,0,0,0,0,0.132706452254398,0,0,-0.00582923881439491,0.0534642475787782,0,0,0,0,-0.00640733215303364,0,0,0,0,0,0,-0.0316964539277139,0,0,0,0,0,0,0,0,0,-0.0263063050839506,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0306885731565647,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.105179806577885,0,0,0.151080686383884,0,0,0,0.205862041545959,0,0,0,0,0.0427937185698054,0,0,0,0,0,0.15025925855,-0.0346829643208983,0,0,0,0,0.172670296985778,0,0,0,0.106967145881794,0,-0.0367143847686879,0,0.108101427792661,0,0.011216142528315,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0716702303172699,0.0945918866649205,0.0373533070415839,0,0,-0.019729510901617,0,0,0,0,0,0,0.0439121868024502,0,0.0482905443388483,0.197804642261208,0,0,0,0,0,0,0,0,0,0,0,0,0.106889417128581,0,0.0236806056999279,0,0,0,-0.0475092465035016,0,0,0,0,0,0,0,0,0,0,-0.0379542280164311,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.271581145882273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473576752807715,0,0,-0.222148230536751,0,0,0,0,0.0580766388268805,0,0,0,-0.463366009190019,0.300503568664844,0,0,0,0,0.155039688877609,0,0,0,0,0,0,0,0,-0.0908439484298695,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.421411234566142,0,0,0,0,-0.0250127236179165,0,0,0,0,0.032203573524477,0,0.00491478741842056,0,0,0,-0.0239547218318035,0,0,0,0,0,0.0973475101244906,0,0.0148000854833429,0,0.163757856881647,0,0.0711832857457726,0,0.110433417184827,0,0,0.199678949589526,-0.0443329641051961,0,0,0.00614234726034127,0,0.250350852971848,0,0,0,0,0,0,0.0432980528194938,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.055792410762519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290796115044326,0,0,0,0,0,-0.0676645140471573,0,-3.46944695195361e-18,0.0737723270226844,0,0,0,0,0,0,0.4800558871998,0,0,0.0413716217836603,-0.1071878377038,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0633095798057646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71270158470236,0,0,0,0,0,0,-0.00134583734867892,0,0,0,0,-0.0423000732814761,0,0.0527196384728912,0,0.0849075676254946,0,0.130446639894262,0,0,0,0.0404619844212899,0,0,0,0,0,0,0,-0.0640888187739912,0,0,0,0,0,0
X600702.SH,0,0,0.033507810000431,0,0,0,0,0,0,0,0,0.0253693966156785,0,0,0,1.10360621053099,0,0,0.00229250364508304,0,0.123905728031223,0,0,0.0707157134810782,0,0,0.357790025082584,0,-0.110252467388915,0,0,0,0,0,0,0,0,0.014888171310644,0,0,0,0,0,0,0,0,0,-0.193275853864821,0.00262394084229221,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.00579587390010977,-0.00705527242870535,0.0163011374609019,0,0,0,0,0,0.0739632178969164,0,0.334650931955097,0.152221722419436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713265313516097,0.0494877421944869,0,0,0,0,0,0,0,0,0,0.0502211057722069,0,0,0,0,-0.00988029149830721,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072521985929591,0,0,0,0,0.0398989638627321,0.0100685795060405,-0.233045243991839,0,0,0,0,0,0,0,0,0,0,0.0195429766105998,0,0,0,0,0,0,0.186651196642898,0,-0.126434848616428,0.052048854481914,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.128412442379019,0,-0.137466271265665,-0.083304044858808,0,0,0,0,-0.000473199016776095,0,0,0,-0.143287814754965,0,-0.00327424572839384,0,0,0,0.161329308978783,0.110401253544796,0,-0.0772309921996605,-0.170449975052,0,0.655445971934857,0.178479301949558,0,0,0.186899996276204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322247805974089,0,0,0,0,0,0
X000800.SZ,0,0,-0.0573432666101835,0,0,0,0,0,0,0,0.0990508060692025,0,0,0,0,0,0,0,0.13012690822368,0.194239725675903,0,0,0,0,0,0,0,0.0214365840039951,0,0.0353558392696451,0.185963567394213,0,0,0,0.0111668319087035,0.0365574059992373,0,0,0,0,0.0837850687938537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00841808757350815,0,0,0,0,0.0482825668359957,0,0,0,0,0,0,0.00902223433736665,0,0,0.0222496978559617,0,0.033620304466616,0,0.0185993993326112,0,0,0,0,0.0416775605153629,0,0,0,0,0,0.00448087167893788,0,0,0,0.183580994012247,0,0,0,0.341220370523666,0,0.0331218206255876,0.0132862559511639,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.33957631038665,0,0,0,0,0,0,-0.0306666284794554,0,0.204295556444277,0,0,0,0,0,-0.477856716809602,0,0,0,0.0489709851453926,-0.066725550891715,0,0,0,0,0,0,0.420938301570901,0,-0.103253487935226,0,0.16331800725928,0,0,0,0,-0.138242402673841,0,0,0,0,0.0354203476343094,-0.127214671114246,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173173098042007,0,0,0,0.212955939238311,0,-0.131594660102716,0,0,-0.0660619578996085,0,0,-0.11325094158828,-8.67361737988404e-19,0,0,0,0,0.351928281430925,0.1921907208545,0,0,0,0,0,-0.0112185626046081,0,0,0,0,0,-0.0182396272469456,0,0,0,0,0.0472958754530934,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.0191237536907487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064835341293422,0,-0.24652883100172,0,0,0,0,0,-0.0278165272160865,0,-0.121890101797912,0,0,0,0.107285127019935,0,0.066488910412065,-0.0570980174411343,0,0.0373936799271638,0,0,0,0,0,0,0.0642026932417009,0,0,0,-0.00403505813938096,0.0362876842022445,0,0,0,0,0,0
X000066.SZ,0,0,-0.0175561514714908,0,0,0,0,0,0,0,0,0.200498325649712,0.292192209017061,0,0,0,0.482181248202631,0,0.0401902194996771,0,0,-0.169008695325512,0,0,0,0,0,0,-0.146567890363796,0.313822879439087,0,0,0,0,0,0.271835301294553,-0.282363382041694,0,0,0,0.216035658476255,-0.0749485095635753,0,0,0,0,-0.284091137539304,0,0.028560989857121,0,0,0.00189450013038932,0.154456564978261,0.0294443060038471,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,-0.149613025598988,0,0.0656182717519487,0,0,0,0,0.108425156199717,-0.323957222324843,0,0,0,0,0,0.0424331244050452,0,0,0,0,0.254715398811303,-0.0672670563797802,0,0,0,0,0,0,0.224243798412388,0,0.130659274553114,0,0,0.0823752476282171,-0.010029120577233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.158883599524157,0,0,0,0.123903234784158,0,0,0,0.249984242197813,0,0,0.0217385230014854,0,0.00524457145831651,0,0,0,0.0151592209216201,0.266353028651146,0,0,0,0,-0.0943355672025741,0,0,0,0,0.0471946274224116,0,-0.0963095590472646,0,0,0.0245630317077643,0,0,0.057567370787953,0,0.307163168871534,0,0,-0.00394128152861086,-0.122078532973653,0,0,0,-0.00158686903984521,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0243879892149588,0,0,0.0363775732590944,-0.112980627551883,0,0,0,0,-0.199624908010763,0,0,0,0.0641931324840035,-0.0677962403555236,0,0,-0.0555062061119343,0,0.140020678778382,-0.102023463245466,0,0,0,0,0,0.0101933979227958,0,0,0,0,0,0,0.0200744454206354,0,0,0,0,-0.0251906818490284,0,0,0,0,0,0,0,0,0,0,-0.0496418066062696,0,0,0,0,0,0
Slope,0,0,0,0.0838171670529387,-0.0378538064666318,0,0,-0.0834199956459116,0,0,0,-0.103683898389735,0,0,-0.237885403955278,0.122303976588362,0.0784229959600412,0,0,0,0,0.0980046959542116,0,0,-0.221803320214067,0,0,0,0,-0.128202154512067,0,0,0.130468333906234,0,-0.00974578447450713,0,-0.115597588837372,0,0,0,0,-8.67361737988404e-19,0,0.11415113047382,0,0,0,0,0,0,0,0,0.452715571876406,0,0,0,0,0,0
TED,0,0.117852109171691,0,0,0,0.0882758693078204,-0.0391570241914589,0,0,0,0,0,0,0,0,0,0,0,0.174598876704216,0,0,0,0,0,0,0,-0.0462374694359919,0,0,-0.186229929365643,0,0,0,0,0,0,0,-0.0837712481055254,0,0,0,0.219475125495794,0,0,0,0,0.0879192191619169,0.217849490894051,0,0,-0.184598453626333,0.741082576747615,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0415530304331923,-0.0105179377024784,0,0,0.101796677229645,0.101903349809244,0,0,0,0,-0.223847637945424,-0.115660695175648,0,0,0,0,0.102065829233089,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.142420304144606,0.0526304932989542,0,0,0,-0.0102732954001857,0.0115031442840428,0,0,0,0,0.134418120825824,0,0,0,-0.0177029090048584,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0209148016009773,0.0788654345398408,-0.0904572186202245,0,0,0,0,0,-0.0766942540869905,0.0441298570419242,0,0,0,0,0,0.0301575402502638,0,0,0,-0.0368873269126505,-0.0197845218902618,0,0,0,-0.0223029141846671,0,0,0,0,0,0,0,0.0531500839959671,0,0,0,0,0.0900745066302994,0,0,0,0,0,0.0638309264540039,0,0,0,0,0,0.00429343715249779,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190590938893456,0,0,0,0,-0.00295138087789207,0,0,0,0,0.00119161494539753,0,0.000449179514776903,0,0,0,0,0,0,0,-0.000137186328845689,0,0,0,0,0,0,0,0.00111733483291797,0,6.42239217089973e-05,0,0,0,0,-0.000496547592008824,0.00311513032854087,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00284667933158569,0,0,0,0,-0.000871239900498959,0,0,-0.00779472496826676,0,0,0,0,-0.0113175660503661,0,0,0.00254070005547226,0,0,0.00118922124718494,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.000268041817600532,0,0,0,0,0,0.00724100402795079,0,0,0,0,-0.0189219193833421,0.0189361706730957,0.00644074902711608,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00220570328326988,0,0,0.00625285827528604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000713177690075222,0,0,0,0,0,0,0,0,-0.00630407656610159,0,0,0,0.00425759466051892,0,0,0,0.000317045976560776,0,0,0,0,0,0,0,0,0,0,0.0156925966795499,-0.0286929975246152,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244947030886395,0,0,0,-0.00029515166096587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247250941417976,0,0,0,0.00283244334722556,-0.00213325200175433,0,0,0,0,0,0
