,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002241.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000157.SZ,X600741.SH,X600460.SH,X002074.SZ,X000799.SZ,X002236.SZ,X600702.SH,X002414.SZ,X600779.SH,X600584.SH,X002007.SZ,X601799.SH,X000800.SZ,X000733.SZ,X600183.SH,X600884.SH,X300003.SZ,X002008.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142877505586503,0,0,0,0.10883570393351,0.193524328595121,0,0,0,0,0,0,0.0571983873877426,0,0,0,0,0.0375318497372177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268915693689202,0,1.38777878078145e-17,0,0.0700719746549856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.142608389030181,0,0.223481835991285,0,0,0.12839253454497,0,0,0,0,0.0424171209766094,0,0,0,0.0753634962683335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110003844340383,0,0,-0.108537084509719,0.154699992660096,-0.00626633383178555,0,0,0,0,0,-0.0296935520436651,0.0536712331170119,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0859499784793429,0,0,0,0,0,0,0,0.0566725942286852,0,0,0,0,0.13589609884606,0,0,0,0,0,0,0.101722092409624,0,0,0,0.0245542462679029,0.0600890508075517,0,0,0,0.0218394209109507,0,0,0,0,0,0,0,0,0,0,0.0653191161526886,0.102139400887452,0,0,0,0.105081041564808,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.203440585378407,0,0,0,0,0,0,-0.0234385397819297,0,0,-0.034420013225705,0,0,-0.0404615014969188,0,0,0,0,0.0249633057772068,0,0,0,0,0,0,0,-0.0635391151675752,0,0.386726216943546,0,0.217079662590387,0,0.107880776338992,0,0,0,0,0.058190756492747,0,0,0,0,0,0,-0.0658441071170934,0.101965454435903,0,0,0,-0.0416841700236449,0,0
X600276.SH,0,0.344562677861363,0,-0.0403299611497502,0,0,0,0,0,0,-0.14519221256442,0,0,0.334800547172055,0.202613477631256,0,0,0,0,0,0,0,0,-0.34408233780789,0,0,0,0,0,-0.0320012367909527,0.0729247830517276,0,0,0,0,0,-0.0660445266357233,0,0,0,0,0,0,0,0,-0.0562161616794162,0.0088388510812328,0,-0.0315678545090551,0,0,0.00992259299821849,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.10308776329145,0,0.200899050830893,0.1114913635055,0,0,0,0,0,0,0,0,0,0,-0.0404906829611219,0,0,0,0,0,0,0,-0.0125039089240017,0,0,0,0.145356243075316,0.305344632685612,0,0,0,0,0,0.00233081344058948,0,0.00479515513248954,0,0,0,0,0,0,0,0,0,-0.0137260446767131,0,-0.0173198681532581,0,0,0,0,0,0,0
X000568.SZ,0,0.442099573725397,0,0.0724249227251003,0,0,0,0.133731955212637,0,-0.0510923903023077,0,-0.110755513542651,0,0,0.0141180228151848,0,0.0358068741434578,-0.0841111607196017,0,0,0,0,0,0,0,0.185966138062471,0,0,0,0,0,0,0,0,0,0,-0.0835545119028459,0,0,0.0538286909887347,0,0,0,0,0,0,0,0,0,0,0,-0.0193595714521119,0.0319350630175911,0,0,0,0,0,0
X002304.SZ,0,0,0,0.431801673890908,0,0,0.351103412556785,0,0,0,0.0612747315560792,0,0,0.0866770427829607,-0.206799852272541,0,0,0,0,0,0,0.172893139807842,0,0,0,0,0,0,0.0767033689204711,0,0,0,0,0,0.0544748240617474,0,0,-0.0395129704048863,0,0,0.127191196649413,0.0169158763001284,0,0,0.00480814605482048,0,0,0,0,0.0709252359772999,0,-0.0895102132774696,0.0255771405184473,0,0,0,0,0,0
X000651.SZ,0.0644225619484616,0,0,0,0,0.0849528660078251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289212557512174,0.176092761291302,0,0,0,0,0,0,0,0,0,0,0.039577396705134,0.118755119062947,0,0,-0.00476394773060402,0,0,0,0,0,0,0,-0.0619551838309168,0,0,0,-0.0423539966758456,0,0,0,0,-0.0535455875378064,0.0812479129356284,0,0,0,-0.0884666546885091,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.102818853536707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370311599093375,0,0,0.0144133207223112,0,0,0.0509126559553562,0,0,0,0,0.00848939821965205,0,0.0713751427024371,0,0,0,0,0,0,0.0305579121048145,0,0,0,0,0.116171703016812,0,0
X002475.SZ,0,0,0,0.0960399877448022,0,0,0,0,0,0,0,0,0,0,0,0,0.139694200206164,0.0192850777530649,0,0,0.0215134539111958,0,0,0.245224854939135,-0.0260420275179356,-0.0459994648990427,0,0,0,-0.127810237622046,0,0,0,0.139120296719696,0,0,0,0,0,0,0,0.0773387111923045,0.145842955094839,0,-0.0257036146758216,0,0,0,-0.103080792652109,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0510664634064928,0,0,0,0,0,0,0,0,0,0,0.119582620419104,0.00820173783346645,0,0,0.0287321330714913,0,0.11509715115063,0,0.0331980146072462,0,0,0.0134266538483011,0.0558979907230325,0,0,0.0283939478551606,0,0,0,0,0,0,0,2.71050543121376e-20,-0.13777282083663,0,0,0,0,0,0,0,-0.0393196276529541,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0152674237407245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395135159168119,0,0,0,0,0,0,0,0,0.264061397229988,0,0,0,0,0.131217927421234,0,0,0,0,0.00924119624622331,0,-0.034253158968756,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0444502211185067,0,-0.0132190359960663,0,0,0,0,0,0,0
X300124.SZ,-3.46944695195361e-18,0,0,0,0.0775684899472626,0,0,0,0,0,0,0,0,0,0.124179415600907,0.365517629691906,-0.118794692598217,0,0.428622633239981,0,0,0,0,0.198609274046563,0.153248341389757,0.0791869099314216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169442050999843,0,0,0.0729690906984056,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.36607441198554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335238457262716,0.25133021685816,0,0.274111194824842,0.0232100063500303,0,0,0,0,0,0,0,0,0,0,0,0,0.19795261533414,0,0,0,0,0,0,0,0,0,0.0686762966033525,-0.127968117170482,0,0,0,0.0377894149588257,0,0.00488493506080096,0,0,0,0,0,0,0
