,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X600522.SH,X002180.SZ,X600460.SH,X000733.SZ,X600702.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X000800.SZ,X002176.SZ,X600779.SH,X002414.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.176312393504717,0.160351866236723,0,0,0.0453584175099452,0,0.0226004710228762,0,0,0,0,0.0687390309679538,0,0,0,0,0,0.0942220684645493,0,0,0,0,0,-0.0193399207695473,0,0,0,-0.0468088709248414,0,0,0,0,0.00890458754724418,0,0.0187179863521059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466142294035815,0,0
X000858.SZ,0.0458463759530405,0,0,0,0.231114638309572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590610526772243,0,0,0,0,-0.0337790940859813,0,0,0,0,0,0,0,0,0,0,0.0476427988374964,0,0.242246235327396,0,0,0,0,0,0,0.0176528144190992,0.148538466464332,0,0,0,0,-0.00679203555883563,-2.16840434497101e-19,0,0,0,0.0306243769661321,0,0
X600809.SH,0,0.476749179579006,0,0.0430059873577372,0,0,0,0,0,-0.0627392015463824,0,0,0,0,-0.0140162636378825,0,0,0,0,0,0.169020592346408,0,0,0,0.0177242465789119,0,0,0,0,0,0,0,0.0783719787008644,0,0,0.0243781325457643,0.28040743453977,0,0,0,0,0,0,0,-0.0384775548384922,2.77555756156289e-17,0,0,0,0,0,0.00775516170759293,0,0,0,0,0,0,0
X002415.SZ,0,0,-8.67361737988404e-19,0,0,0.313364610719878,0,0,0,0,1.38777878078145e-17,0,0.333251950390714,0,-0.277088725491927,0,0,0,0,0.181290837977049,0,0,0,0,0,0,0.0417780608333758,0,0,0.0199824853696022,0,0,0,0,0,-0.0543980009059035,0,0,-1.73472347597681e-18,0,0,0.605402249828374,0,0,0.0583239647534345,0,-0.0625772157314507,-0.0648838180369007,0,0,0,0,0.153423871156074,0,0,0,-0.115804244100103,0,0
X000568.SZ,0,0,0,-0.0308195414238301,0,0.152748180793212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998023581598258,0,0,0,0,0,0,0,0,0,0,0,0.000707839410064285,0,0,0,0.255652097678564,0,0.331989047728732,0,0,0,0,0,-0.0398545256166941,0,0,0,-0.000648304048815302,0,0,0,0.0515070978971086,0.150586399867109,0,0,0,0,0
X002304.SZ,0,3.46944695195361e-18,0,0,0.116894487519607,0,0.163458572072228,0.0077431131529483,0,0,0,0,0,0,-0.0446998151762858,0.0230733187163227,0,0,-1.73472347597681e-18,0.0664328506054603,0,0,0,0,0,0,0,0,0,0,0,0,0.0309196060638161,0,0,0.0525385961502851,0.27812947386889,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0307518908689332,0,0,0.00812907195309288,0,0,0,0,0,0
X600690.SH,0,0,0,0.0247622973114248,0,0.0444572054370628,0,0,0,0,0,0,0.243516553614074,0,0,-0.0745895439751958,0,0,0,-0.0228495064877764,0,0.0383759086062024,0,0.111909083942244,0,0,0,0,0,0.0114258965384974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000727348371490097,0,-0.0328067717375413,-0.00833954954578289,0,0,0,0,0,0
X002475.SZ,0,0,0.0197392082724489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352321529114734,0.338349905260704,0.144101132263416,0.114970249299898,0,0,6.93889390390723e-18,0,-0.0466958211660229,0,0,0,-0.00639228202279867,0,0,0,0,0,0,0,0,0,0,0.207564654095185,0,0,0,0,0,0,0,0.149583340109096,0,0.0169953315724459,0.00775599748224372,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.142905105341041,0.11847557596124,0,0,0,0,-0.0369293903562657,0,0.0795158329026562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453510665069666,0,0,0,0,0,0.153367266317141,0,0,0,0,0,0.174999333640367,0,0.0983919542749638,0,0.196787602410762,0,0,0,0,0.0253339065076589,0,0,0.187342316325323,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129397876950706,0,0,0.1104348515559,0,0,-0.0233740833198983,0,0,0,0,0,0,0,0,0,0,0.217252903580822,0.0574273922181079,0.00963331126239442,0,0,0,0,0,0,0,0,0,0.0113575012224257,0.0657448040683308,0,0,0,0,0,0.0584100220892013,0,0,-0.0121000479322608,0,0,0,0,0
