,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X003816.SZ,X600276.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600703.SH,X600372.SH,X600066.SH,X600584.SH,X000977.SZ,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X600487.SH,X000661.SZ,X002223.SZ,X600418.SH,X000800.SZ,X002129.SZ,X000400.SZ,X002156.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-4.33680868994202e-19,0,0,0,0.13466915903192,0,0,0,0.270278890998933,0,0,0,0,0,0,0,0,0.0444226378615441,0.162630317383977,0,0,0,0,0,0,0,-0.0546882716039069,0,0,0,0,0,0,0,0.00260924002539704,0.0168839396782869,0,0,0,0,0,-0.0762619548125979,0,-0.0378948280971198,0,0,0,0,0,0,-0.0100662876467911,0,0,0,0,0.0293545460742742,0,0
X000858.SZ,0,0,0,0,0,0.005506123467912,0,0,0,0.452070689685064,0,0,0.0182453375137623,0,0,0,0,0,0.133442436160472,0,0,0,0,0,0,0,0,0,0,0,0,0.029878309692804,0,0,0.0363070949602319,0,0,0,0,0,0,0,0.000619977348371124,0.0301907431631261,0,0,0,-0.0453251552229111,0.103783868765315,0,0,0,-0.0348353032922744,0,0,0,0.0480530901659398,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963560648198564,0.0220537623679514,0,0.306587739787433,0,0,0,0,0.00401315393730209,0.136539264669476,0,0,0,0,0.107846327725671,3.46944695195361e-18,0,0,0,0,0,0,0.054613251859624,0,0,0,0,0,0,0.0658547881074398,0.02664517941071,-0.149945669318545,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010096462238343,-0.176070697820491,0,0,0,0,0,0,0.0968078156649179,0,0,0,0,0,0,0,0,0,0.0185295262814653,0,0.0737289481672642,0,0,0,0.080889189469572,0,0,0,0,0,0,0,0,0.0229579036345855,0,0,0,0,8.67361737988404e-19,0.00133797445617548,-0.109031172165528,0,0,0.00556744985127972,0,0
X600690.SH,0,-0.208458951506405,0.0668675132955481,0,0,0,0,0,0.19606162782491,0,0,0,0,0,0,0.00828172624002447,0,0.108547644303601,0,0,0,0,0,0,0,0,-0.000243550875132508,0,0,0,0,0,0.0187741006486575,0,0,0,0,0,0.181532793761964,0,-0.106016407361558,0,0,0,0,0,0,0,0,0,0,0,0.00631545790440431,-0.042911938159842,0,0,0.100426636577264,0,0
X600809.SH,0.095969768203366,0.113382467459114,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136698833051638,0,0,0,0.201144353299214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144850608842472,-0.107371540645983,0,0,-0.0250961269402295,0,0,0,0,0,0,0,0.0157195276174259,0.0210964184042628,0,0,0.0601508785752622,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.103189813622817,0,0,0,0,0,0,-0.0183448829718438,0,0,0,0,-0.245736318157217,0,0,0,0,-0.0237225258553756,0.0293299253897212,0,0,0.0134248828597539,0,0,0.0496990403720603,-0.0773055708187914,0,0.0613780767966106,0,0,-0.102096587978808,0,0,0,0,0,0.0769241533930085,0,0,0,0,-0.0402777036706863,0,0,0,-0.0469158724497904,0,0
X600276.SH,0,0,0.0783200491822646,0,-0.201440259474288,0,0,0,0,0,0.0223248167723882,0,0,0,0,0,0,0,0,0.220356277271732,0.273438711845047,0.119798936545326,0.088624423156846,0,0,0,0,0,-0.394052269268874,0,0,0,0.211405983738587,0,0,0,0,0.0742289376169912,0,0,0,0,0.0771142781264372,0,0,0,0,-0.0257357580158145,0,0,0,0,0,-0.101636950095815,0,0,0.0686642881315449,0,0
X000651.SZ,0,0,0,0,0.18809971629448,0,0,0,0,0.0290569272513256,0,0,0,0,0,0,0,0,0,0,0,0.0432732062659732,0,0,0.180435470386086,-0.0182495264605196,0.221795166449187,0,0,0,0,0,0,0,0,0,0,0,0.0171500032487153,0,0,0,0,0,0,0,-0.0207119705939178,0,0,0,0,0.0513823215320396,-0.0695958807959495,0.0666179322948987,0,0,-0.0158592440658689,0,0
X000568.SZ,0,0.860546906271048,0,0,0,0,0,0,0,0,0.0710125253608201,0,0,0,0,0,0,0,0,0.108521494585093,0.0226220128039324,0,0.0134486431919433,0,0,0,0.0190797485516517,0,0,0.108149745785031,0,0,0,0,0,0,0,0,0,0,0,-0.111506487916512,0.0451292047229438,0,0,0,0,0,0,0,0,0,-0.0646844355356088,0,0,0,-0.0452235020838119,0,0
X002371.SZ,0,0,0.147028108268214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137836859120991,0,0,0.0762169645454382,0,0,0,0,0,0,0.372640762934846,0,0,0,-0.151244615726432,-0.0292029143218923,0,0,0,0,-0.13554502514515,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0307629080722086,0.161065063348021,0,0,0,-0.0788806252107072,0,0
X600104.SH,0,0,0.0681655937919578,0,0,0,0,0,0,0,0,0,0,0,0.0836566683741204,0,0,0,0,0,0,0.0837224073230082,0,0,0,0.00477324572508512,0,0,0,0,0,-0.0433762331322659,0,0,0,0,-0.0401274497904114,0,0,0,0.0348122023344151,0,0,-0.0270888065292737,0.0488441492064802,0,0.0238761171784544,0,-0.0061120697663894,0,0,-0.0669620527242037,4.33680868994202e-19,0,0,0,0.0149363357030501,0,0
X000725.SZ,0,0,0,0,0,0,-0.0912897356863593,-0.127789088721235,0,0,0,0.324439062435987,0,0,0.071417276563076,0,0,0,0,0,0,0.393567455912553,0,0,0,0.100250062036626,-0.0833239891925028,0,0,0.0376573191370889,0,0.167562772604785,0,0,0,0,0,0,-0.0390857590313085,0,0,0,0,0,0,0,0,-0.0140000645967178,-0.0673107536980722,0,0,-0.0484983696235745,0.0418005619187162,0.0148506314266429,0,0,0,0,0
X300124.SZ,0,0,-0.0420994706067819,0,0,0,0,0,0,0.258492831488604,0,0,0,0,0,0,0,0.277503887563778,0,0,0,0.0294041137761612,0,-0.00437598490323516,0.0622280929845151,0,0,0,0,-0.0300729581065035,0,0,0,0,0,0,0,0,0,0,0.0847092371206645,0,0,-0.0373437446167209,0,0,0,0,0,0,0,0.114062397019584,0.0287804550789263,0,0,0,0.173075233775027,0,0
X000625.SZ,0,0,0.308019157542098,0,-6.93889390390723e-18,0,0,0,-0.220287672762961,0.173821537309288,0,0.351224739797238,0,0,0,0,0,0.00212589989989752,0,0,0,0,0,0,0,0,0,0,0.277935175483254,0.0773669609572716,0,-0.273031933039428,0,0.114693302303685,0,0,0,0,-0.137765921655953,0,0,0,0,0,0.54742030547679,0,0,0.011420687932172,0,0,0,0,0.0131246203753869,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.151321414116261,0,0,0,0,0.325940378137397,0,0,0,0,0,1.73472347597681e-18,0,0.0804917059121551,0.499572573573538,0,-0.0449296436757384,0,0,-0.0588161160242222,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0222698884354051,0,0,0.0637636661722437,-0.0280209969249455,-0.0432985254840672,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205994962654951,0,0,0,0,0,0,0,0,0,0,0.0817257938275725,0,0.0365427202034167,0,0,0,0.185702559269533,0,0,0,0,0,0,0,0,0,0,0.044212184982751,0,0.0443187996800046,0,0.00276665271986915,0,0.113248502343349,0,0,0,0.0603114728612525,-0.129440929265122,0,0,0,0,0
X000338.SZ,0,-0.187176597301565,0,0,0,0,0,0,0,0,0,0,0,0.150348008794396,0,0.19790217766879,0,0,0,0,0,0,0,-0.00874065015194113,0,0,0,0,0,0.0135584731524492,0.0408502080149361,0,0,0,0,0.111027408902751,0.0797542742803102,0,0,0,-0.112882197304468,0.240741660381596,-0.0679611483966429,0,-0.0560623134987359,0,0,0.12584146761486,0,0,0,-0.12111508133128,0,-0.241396430184422,0,0,0,0,0
X002304.SZ,0,0.398784047449592,0,0.170831767417091,0,0,-0.0487934545592797,0,0,0.0037363237541574,0,0,0,0,0,0,0,0,0,0.0107631689406173,0,0.0180847111788783,0.0384087732795271,0,0,0,0,0,0,0,0.0452913010309645,0,-0.154067812730899,0,0.331086629086773,0,0,0,0.0245795194878676,0,0,0,0,0,0,0,0.0153490515411205,0,0.0197712179691346,0,0,0,0,-0.142764360697921,0,0,0,0,0
X000596.SZ,0,0,-0.00661141588234264,0,0,0.369668646745516,0,3.46944695195361e-18,0,0.391863448570875,0,0,0,0,0.0122511214863199,-0.0363147629259837,0,-0.00767247503679527,0,0,0,0,0,0,0,0,0,0.10003951556155,0,-0.0384572080201757,0,0,0,0,0,0,0,0.0016647113306303,0.168389380745451,0,-0.0587756486198387,0,0,0,0.0465534785313649,0,0,0,0.15468285589197,0,0,0,0.0213884493010219,0,0,0,0.00412587238396587,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174880095615849,0.119904509422783,0.082013185868295,0,0,0,0,0.0276757522066627,0,0,0,0,0,0,0.05249662503784,0.0678766371366304,0,0,0.0817495182872343,0,-0.185793451640188,0,0,0.00902255487037173,0,0.0227499531829757,0,-0.032918410517942,0,0,0,-0.0178302067740028,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0998878289020786,0,0,0,0.373004141728215,0,0,0.0762547616862687,0.0989437979345839,0,0,0,0,0,0,0.0828661511185122,0.0188164697988934,0,0,0,0.051100394766244,-0.0234088989158474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241548135560229,0,0,0,-0.545623197452742,0.00515854613827404,0.0422407959245186,0,0,0,-0.0876141840792047,0,0
X300014.SZ,0,0,0.151503991005061,0,0,0,-0.0642599297832516,0.0367675152230838,0,0.315661301534119,0,0,0,0,0,0,0,0.107371197733635,0,0.195117831625757,0,0,0,-0.128759583734316,0,0,0,0,0,0,0,0,0,0,0,0,0.126031548752429,0.0731834401121178,0,0,0,-0.04209473621768,0,0,0,0,0.215433611762833,0,0,0,-0.0046530537069935,-0.00544927559983639,-0.0763392346458595,0,0,0,1.73472347597681e-18,0,0
X002463.SZ,0,0,0,-0.103593538686282,0,0,0,0,0,0,0,0,0,0,0,0,0.114744272161028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195265083744294,0,0.299844267292657,0,0.145670113031912,0.0133591632876321,0,0,0,0,0,0.104136532829258,0,0,0,0.0207519404358542,3.46944695195361e-18,0,0,0,-0.0401134097444128,0,0.160819150890462,0,0,-0.0368275657724381,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.425475812275467,0.0982005429695784,0,0,0,0.117714930799322,0.0162915972180989,0,0,0,0,0,0,0,-0.0209951242642604,0,0,0,0.207496848882909,0,0,0,0,0.0509983146128542,0,0,0,0,0,-0.0133013661672215,0,0,0,0.0580685599016791,0,-0.136987940681819,0.0874481276899714,0,0,0.0521972319247542,0,0,0,0,-0.0629447674303805,0,0,0,0,0,0
