,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X601877.SH,X002236.SZ,X000100.SZ,X600183.SH,X300014.SZ,X300124.SZ,X000157.SZ,X300142.SZ,X000066.SZ,X002007.SZ,X002371.SZ,X000625.SZ,X300136.SZ,X002179.SZ,X002456.SZ,X000977.SZ,X002463.SZ,X600271.SH,X002008.SZ,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X002129.SZ,X002506.SZ,X002508.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.211879495302502,0,0,0,0,0.051447084406641,0.507582933797495,0,0,0,0,0.083623605742715,0,0,0.120524199737126,0.0466155591478724,0,0,-0.0242704810230335,0,-0.130095978523336,0,0,0,0,0,0,0,0,0,0,0,-0.048587938055225,-0.0114115677832524,0,0,0,0,-0.00438376598847912,0,0,0,0,0,0,-0.0155937662650611,-0.00178783035647367,0,0,0,0,0,0
X000858.SZ,0.00326007130909877,0,0,0,0,0,0.0656495203406039,0,0,0,0,0,0.69750261823666,0,0,0,0,0.0884254458243928,0,0,0.0294019583320971,0,0,0,0,0.00559388738653329,0,0,0,0,0,0,0.0307390458473179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450929025506609,0.00113165674171459,0,0,0,-0.0279258259992977,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403280752178232,0,0.118814572326716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520608051650853,0.00645197693500105,0,0,0,0.00954082030791937,0,0,0,0.148132225771221,0,0,0,0,0,0.0509410520929154,0,0,0,0,0,-0.0084316315833566,0,0,0,0.0155835782124906,0,0
X000651.SZ,0,0,0,0,0,0,0,0.12460492088229,0,0,0,0,0,0.304512526137269,0,0,0,0,-0.116992279830619,-0.0441392312707178,0,0.109106669714698,0,0,0.0731149105332319,-0.106237709955213,-0.0441116369830787,0,0,0,0.0789639000032651,0,0,-0.0629110227121629,0,0,0,0,0,0,0.0269924013259263,0,0,0,0,0,0.301039404179333,0,0,0,0,-0.0167662434741839,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0321553586599426,1.38777878078145e-17,0,0,0,0,0,0.0981120527620903,0,0,0,0,0,0,0,0,0,0.538763712141716,0,0,0,0.0767771860007544,0,0,0,0,0,0,0,0,-0.096842185021865,0.0426101472512414,0,0,0.040271532176528,0,0,0,0,0,0,0,-0.0313760164449387,0,0,0.0809847597471932,-0.0927522835244549,0,0,0,-0.0440803511631527,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152604217796987,0,0,0,0,0,-0.0314193338032209,0,1.73472347597681e-18,0,0,0,0.1263404439452,0,0,2.16840434497101e-19,0,0,0.0078340388554837,0,0.026323432492684,0,0,0,0,0.00430341375832452,0,0,0,0,0,0,0
X002475.SZ,0.068614756934592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263402487095401,0.0560220645662607,0,0,0.149867518407804,-0.103054003844789,0.0269306973283663,0,0,0,0,0,0,0,0,0,0,0.236522814981237,0,0,0,0.196459914488666,0,0,-0.0170074634860013,0,0,0.404728681681649,0,0,0,0,0,0,0,0,0,0,0,0.0161809699430237,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.141636203238181,0,0,0.16182517760344,0,0,0,0,0.043619581992382,0,0,0,0,0,0,0,-0.0171744647614126,0,0.0371698618636544,0,4.33680868994202e-19,0,-0.0889091291499652,-0.0326084956002849,0.0441872506506387,0,0,0,0,0,0,0,0,0,0.185125506071641,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.146084227313369,0.0636958483742644,0.0200525129322689,0,0,0,0.0167209112005684,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.026307190762989,-0.0440647618288374,0.178422944534149,0,0,0,0,0.0422601625570694,0,0,0,0,0,0.0438266667055735,-0.00315191885990876,0,0,0,0,0.0146820780360729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614651644079595,0,0,0,0.0160253356453341,0,0
X000725.SZ,0,0,0,0,0,0,0.0168792392960613,0,0,0,0,0,0,0,0.0411110315762794,0,0,0,0,0,0,0,0,0,0.201510587592403,0,0.0411481004510879,0,0,0,0.0579496079800406,0,0,0,0,0,0,0.00466719343957348,0,0,0,0.0907672505752407,0,0,0.0305446379253495,0,0,0,0,0.0587111035865572,0,0.0265969227985568,0.0115312514396613,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0529618365147682,0,0,0,0,0,0,0,0.156787432458462,0,0,0.111894122182871,0,0,0,0,0,0,0,0,0,0,0,0.00160076391939391,0,0,0,0.278322643306154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272987174474757,0,0,0,0,0,0,0,-0.0963073890255298,0,0
X600031.SH,0,0,0,0,0,0,0.15164529067199,0,0,0,-0.0230833625891868,0,0,0,0,0,0,0,0,0.0645355024384461,0.172996724850699,0,-0.0429834336577241,-1.38777878078145e-17,0,-0.0449294029918606,0.0412040110619977,0,0,0,0,0,-0.0396215468432397,0,0,0,0,0,0,0,0,0,-0.0071352147334544,0,0,0,0,0,0.115058287670493,0,0,0,0.0530507587223618,0,0,0,0.0611479056110947,0,0
X000568.SZ,0.295388859630149,0.290489666849999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401555716830627,-0.00623142264470091,0.139774481384446,0,0,0,0,0,0,0,0,0,-0.0118606978274153,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789507494302234,0,0,0,0,0,0.11358525880828,0,0,0.0149868904338091,0,0.00478428536058386,0.00967296909955195,0,0,0,-0.0218810157166398,0,0
X600690.SH,0,0,0,0.236811802687447,0,0,0,0,0,0,0,0,0,0,0,0.0369891020880192,0,0,0,-0.162131295539704,0,0.151385869826298,0,0,0,0.0719419865368144,-0.0478738323685278,0,0,0,0,0,0,0,0,0,0,0,0.0166817063305057,0,0,0,0,0,0,0,0,0,-0.00147585779147533,0.15343248192799,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X000338.SZ,0,0,0,0,0,0,0.189232290506205,0,0,0,0,0.147665087515355,0,0,0,-0.106480835852679,0,0,0,0,0,0,0,0,0,-0.00201237199570395,0.0286248015218216,0,0.0712969920804374,0,0.0779988398650319,0,-0.00492597253454718,0,0,0,-0.0119517942247023,0,0.0827385401363834,0,0,0,0,0,0,0,0,0,0,0,0,0.0319934764872011,0.00445301075264252,0,0,0,-0.0377094637488171,0,0
X000661.SZ,0.278563891123909,0,0.292691403707455,0,0,0,0,0,0,0,0,0,0,0.0666153916897715,0,0,0,0,0,0.114824757322727,0,0.157046706148077,-0.0792493014446124,0,0,0.0218070710928903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860379049161481,0,0,-0.0315005106526184,0.0246025989605173,0,0,0,0,0,0,0,0,-0.0127553098362194,-0.0289512443886713,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.150756325697266,0,0,0,0,0,0,0,0,0,0,-0.133110156829942,0,0,-0.118260839939491,0,0,0,0,0,0.0542727494452718,0.135137277040629,0,0,0.036582712730461,0,0,0.248708438242157,0,0,-0.0128269744532596,0,0.0779423836910071,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0.136106881351235,0,0,0,0,0.0840039829097878,0,0,0,0,0,0.249389263554812,0,0,0.068410310960384,0,0,0,0.0297589796280531,0.113981449960145,0.118585376973286,0,0,0,0.0028320993978231,0.0133262842885218,0,0,0,0,0,0,0,0,0,0.0283558910010002,0,0,0,0,0,0,0,-0.0898418302538616,0,0,0,0,0,0,0.0154743616832706,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0963118085767982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791650305587339,0,0,0,0,0.0787261636006716,0.0458824447989208,0,-0.177564922461332,0,0,0.318872867271164,0,0,0,0.0844009108681103,0,0.1083679586256,0,0,0.39886354831756,-0.0115997765260423,0.438502121692154,0.110422071529527,0,0.053144488246423,0,0,-0.055486455328291,0,0,0,0,0,0,0.0625597128241332,0,0
X002241.SZ,0,0,0,0,0,0,0.150668032255729,0,0,0,0,0,0,0,0,0.265140186690347,0,0.100584642768201,0.0587927453391767,0,0.0745570497838436,0.067585477266415,0,0,0,0,0.0111809149808762,-0.0312863271421006,0,0,0,0,0.0622478423280633,-0.0723250897605635,0.0571137145119678,0,0.0864171239273267,0.241347875688181,0,0,0,0,0.158296979005561,0,0,0,0,0,0,0.170357194330349,0,-0.0972686273480951,0,0,0,0,0.0341647810398401,0,0
X000596.SZ,0.0225555636406577,0.163276854036539,0,0,0,0,0,0,0,0,0,0.120658120427535,0.153513791849828,0.000776082283936552,0,0,0,0.211693649921653,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.164276602446326,0,0.0101363560786767,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0129924466701251,0,0,0,0,0,0,0,0,0,-0.045174759163853,-5.42101086242752e-20,0,0,0,0.0212971912476469,0,0
