,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600271.SH,X300003.SZ,X600703.SH,X000157.SZ,X002007.SZ,X300124.SZ,X300142.SZ,X002236.SZ,X002008.SZ,X002179.SZ,X600177.SH,X000625.SZ,X600776.SH,X000977.SZ,X002371.SZ,X600498.SH,X300146.SZ,X600487.SH,X000066.SZ,X002506.SZ,X600183.SH,X600066.SH,X000050.SZ,X600867.SH,X600118.SH,X002129.SZ,X600522.SH,X002049.SZ,X002180.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0239608449267797,0,0,0,0,0,0.205287334398137,0,0,0,0,0,0,0,0.0984902068004813,0,0,0,0,0,0,0,0,0,0,0.143991500391491,0.0598356966124459,0,0,0,0,0.0208621897132229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206992465481605,0,0,1.0842021724855e-19,-0.0499337791653476,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.338262263974809,0,0,0,0,0,0.197603976903651,0,0,0,0,0,0,0,0.174420905500211,0,0,0,0,0,0,0,0.106522166440869,0,0,0,0,0,0.0212375901439483,0,0,0,0,0,0,0,0,0,0,-0.0533987567348592,0.020630890586403,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.127789128008402,0,0,0,0,0.234668078436855,0,0,0.200327507900864,0.0752419332935918,0.0950089951655008,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00226261461056748,-0.0325238769096112,0,0,0,0,0,-0.0123176224887318,0.0592842770810598,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0134500288213595,0,-0.0553625763219334,0,0,0,0,-0.022123287306444,0,0
X600104.SH,0,0,0.111297678275014,0,0,0.057186345479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139677301646385,0,0.0276865870937236,0,0,0,0,0.109211404788969,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204107025916165,-0.0103067474281606,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177355744705722,0.0819081711161486,0.0393507324574221,0.139582583929738,0,0,0,0,0.128255336123734,-4.33680868994202e-19,0,0,0,0,0,0.0267143717188303,0,0,0,0.00639379291989837,0,0,0,0.0507639742429769,0,0,-0.0490144451166287,0,0.0515145022380162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0354719479143913,0,0,0,0,0,0,0.0353849384189825,0,0,0.196822780894886,0.164983983247369,0,0,0,0,-0.029652651914297,0,0,0,0,0,0,-0.0356215974405029,0.355531460691349,0,0,0,0,0.0111327614962242,-0.0313361710429597,0,0,0,0.111798067154948,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.0178298472917111,-0.0143591354484071,0,0,0,0,-0.0580020049040222,0,0
X002304.SZ,0,0.148373730646715,0.212542104795434,0,0.0275140018685035,0,0,0,0,0,0,0.0475906502654618,0,0,0,0.207276672541341,0,0,0.107478411654374,0,0,0,0,0,0.101950400333412,0,0.00809565392705807,0,0,0,0,0,0,0.00856131567222941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000709651198485732,-0.0325890939476973,0,0,0,0,0,0
X000063.SZ,0,0,0.0192726985836209,0,0,0,0,0,0,0,0,0,0,0.117468931917859,0,0,0,0,0,0,0,0,0.139176325454313,0,0,0.151959143301344,0,0,0,0,0,0,0.182420326197423,0,0.0936153745338278,0,0,0,0,0.0786990516568127,0.173303844532688,0,-0.0874470046453215,0,0,0,0,0,0,0,-0.0845101259364991,-4.6443824886523e-05,-0.114279663763944,0,0,0,-0.0151050276454359,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845139724559806,0,0,0.210788603545121,0.0217409554687577,0,0,0,0,0,0,0,0,0,0,0,0,0.039530712845277,0,0,0,0.0464742524271567,0.00811230263724173,0,0.20346507086834,0,0.199434058580984,0,0,0.085145670108944,0,-3.46944695195361e-18,0,0,0,-0.0327813916058547,0,0,0,0,0.0449329770741091,0,0
X000568.SZ,0,0.322770375567207,0,0,0,0,0,0,0,0,0,0,0.166827511922034,0,0,0.0571515804954695,0,0,0.114045586444484,0,0,0,0.0431248383497489,0,0,0,0,0,0,0,0,0.101886857416345,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0327406167723228,0,0.013771575310506,0,0,0,0,0,0,0,-0.0205464796076951,0,0,0,0,-0.0329676181759863,0,0
X600690.SH,0,0,0,0,0,0.182795306160623,0,0,0.00465004746372501,0,0,0,0,0,0,0,-0.006248950133402,0,0,0,0.0807577621435376,0,0,0,0,0.216169567002913,0,0,0,0,0,0.169726761916493,0,0.0121410455726947,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021863170261998,0,0,0,0,0.00141507722439333,0,0
X600031.SH,0,0,0.261055721220871,0.0294996365494256,0.0872219054819122,0,0,0,0,0,0,0,0.134609843502185,0,0,0,0.0231783938018311,0,0,-0.0473703170715068,0,0,0,0.128704197831598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756358755125309,-0.131837223893043,0,-0.0107642494707212,0,-0.00704286749555358,0,0,0,0,0,0.383366994634473,0,-0.0472931059395947,0.131686650235007,0,0,0,0.0446059205418807,0,0
