,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X600809.SH,X300124.SZ,X600487.SH,X601877.SH,X002008.SZ,X002085.SZ,X000100.SZ,X600522.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600498.SH,X600271.SH,X600177.SH,X000157.SZ,X000559.SZ,X600118.SH,X002294.SZ,X600699.SH,X600867.SH,X000050.SZ,X300115.SZ,X000596.SZ,X600566.SH,X002179.SZ,X000981.SZ,X600372.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.184369184602212,0,0,0.0467286983929174,0,0,0,0.0166554760796244,0,0,0,0,0,-0.00619234792215906,0,0,0,0,0,0,0,-0.0327922204437033,0,0,0,0,0.0435046046831339,0,0,0,0,0,0,0,0,0.0345081349118361,0,0,0,0.014562367024368,0.132044648046701,0,0,0,0.000262639355099023,0.00793898781788711,0,0,-0.00538675819174765,0,0,0,0,0,0
X600104.SH,0,0,0.0540427156125718,0,0,0,0,0,0,0,0,0.0363686474841033,0.377297406934994,0.00761754776492085,0,0.0279831223428117,0,0,0,-0.0406100937021218,0,0,0.0995292951386324,0,0,0,0,0,0,0,0,0,-0.0580549954347626,0,0,0,0,0,0,0,0,0,-0.00592201023725372,0,0.0320058463222471,-0.0227066883037571,0,0,0,0,0,-0.0436257707393424,0.0370292655475652,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0070866426851621,0,0.106789173057635,0,0,0.16803913873477,0,0.108652146953248,0.0247972966917619,0,0,0,0,0,0.111430082457248,0,0,0,0,0,0,0,0.0224495452451368,0.11950704395788,0,0,0,0,0,0.0438210162771103,0,0,0,0,0,0.0231699765403117,0.0596440312948236,0,0,0,0,0.0332261329630479,0,0.0580479454249359,-0.0169669376613347,0.109145140993406,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0818917623646439,0,0,0,0.299109802978689,0.0713553743972903,0.0049689536211343,0.0309951902310817,0,0,0,0,0,0.0834607623739392,0,0,0,0,0,0,0,0,0,0,0.260764716322809,0,0,0,0,0,0,0,0,0,0,0,-0.0390406430879905,0,0,0,0,0,0,-0.052644522476413,0,0.0121175112530109,0.00102874004665571,0,0,0,0,0,0
X000858.SZ,0,0,0,0.144335691301273,0,0,0,0,0,0,0,0.388495761627293,0,0.00551819123342767,0,0,0,0,0,0,0,0.1394460853367,0,0.101030030984995,0,-0.0908795389779923,0,0,0,0,0.0365299537805078,0,0,0,0,0,0,0,0,0,0,0,-0.00271509309532358,0,0,0,0,0,0,0,0,-0.00292218209415497,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.115475373276789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980987421967524,0,-0.0715225811582322,-0.0253186184868579,0.111873663679539,0,0,0,0,0,0,0.0891775843362345,0,0,0,0,0,0.0270231872714356,-0.0421407025168114,0,0.0221533605263552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0192026698035591,0,0,0.124983118526092,0.276567545289824,0,0,0,0,0,0,0,-0.0230136740444622,0,0,0,0,0,0,0,0,0.056729086708559,0,0,0,0.179454954386585,0,0,0,0.101970177526343,0,0,0,0,0.0336552399410711,0,0,0,0,0,0,0,0,-0.0573723634318646,0.0559894333025974,-0.00124954312939332,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0438185954734059,0,0,0,0.0521834401390615,0.0420543206262172,0,0.178023359121682,0.184430830781156,0,0,-0.0310680987573086,0,0.0113610092623865,-0.057136490888442,0.118334977747978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0202057527427624,0.0527197441786428,0.110465869635468,0.042753270856967,0,0,0,0,-0.10146586453326,0,-0.0215360093028027,0.00969926380944525,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0466237520143314,0.142312585547324,0,0,0,0,0,0,0,0,0,0.0436534745180781,0.189270339741482,0.0744996931615263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292720261669033,0.0245758881554873,0,0,0,0.107560178743421,0,0,0,0.0111774639596322,-0.0574495566668453,0,0,0.0500216440400335,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.07941724642109,0,0,0,0,0,0,0.118290755283591,0,0,0,0,-0.180051502350599,0,0,0,0,0,-0.189284877937994,0,0,0,0,0,0,0,0,0,0.334058580127595,0,0,0,0,0,0.050914017764435,0,0,-0.0430377517375558,0.126643610253376,0.115035327459491,0,0,0,-0.178537968939751,-0.29475145073151,-0.0359579650281589,0.0400063762353654,0,0,0,0,0,0,0
