,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X002456.SZ,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X600487.SH,X000596.SZ,X000100.SZ,X000625.SZ,X000977.SZ,X000661.SZ,X600566.SH,X600066.SH,X002294.SZ,X600498.SH,X300136.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002180.SZ,X000981.SZ,X002007.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600522.SH,X000869.SZ,X600779.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.386739343379951,0,0,0,0,0,0,0,0.0345112548561056,0,0,0,0.0424198133338637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573560443917695,0,0,0,0,0.0668760309050983,0,0,0,0,0,0,0,0.059891118190811,0,0,0,0,0,0,0,0.00425776546855111,-0.000313946035993772,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0678234673469845,0,0,0,0,0,0.143177569184163,0,0.217473287988243,0,0.0206438620855552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206277266339948,0,0,-0.0297443524813011,0,-0.084100545426597,0,0.0305252514365012,0,0,0,0,0,0,0,0,0.0751135113356592,0.0118455847701858,0.0440096524277175,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.242888764341934,0,0,0,0,0,0,0,-0.0844585494175069,0,0,0.183741923341562,0,0,0,0,0,0,0,0.0597730399051045,0,0,0.118347371798066,-0.015063843654426,0,0,0,0.0918561632781669,0.0304471843002141,0,0,0,0.0365836780872748,0,0,0,0,0,0,0,0.0372487681752066,0.132073090938025,0,0.123941627987125,0.0139717855897113,0.0351936205051862,0,0,0,0,0,0
X600276.SH,0,0,0.10405622888141,0,0,0,0,0,0,0,0,0,0,0,0,-0.131224822564102,0,0.0977307865154185,0,0,0,0,0,0.109576730045871,0,0,0,0,0,0,0.165512618355194,0.125203695122957,0.0889360001289776,0.273322571667719,0,0,0,0,0,0,0,0.0642326047213379,0.146353771777512,0,0,0,0,0,0.0837757709049242,0,0,0.00573306543069825,0.0109346546559702,0,0,0,0,0,0
X000858.SZ,0.186666264862461,0,0,0,0,0,0.233163013733442,0,0.00210177939486943,0.125323038628919,0,0,0,0,0,-0.0594255543207673,0,0,0.0950941329177541,0.0253007539403044,0,0.0619597614340508,0,0,0,0,0.217301219441698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0041359891701314,0,0,0.0182980189965779,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.361242424077314,0,0,0,0,0,0.0131987443624802,0,0,0,0,0,0,0.0944113684999963,0,0.0572271214696602,0,0,0,0,0,0,0,0,0.0360993688810789,0,0,0.0110248868364512,0,0,0,0,0,-0.0685366504377697,0,0,0,0,0,0,0,0,0,0,0.0173862977231221,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.374373013821849,0,0,0,0,0,0,0,0.213141937952386,0,0,-0.089794579879083,0.320880799443001,0,0,0.0638960984053957,0,0,0.142189544535299,0.15176075415183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899095979627869,0,0,0,0,-0.0845228101855555,0,0,0,0,0,0.0377021966547893,0,0,0.014100765161367,0.0136494230684477,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165622251049981,0,0,0,0,0,0,0,0,0,0,0.401782209283711,0,0.118140143465074,0,0,0,0,0,0,0,0.0824339538583131,0,0,0.0821417699756881,0,-0.113193943106811,0,0.00748515693018505,0.00480875815559874,0.228624386698498,0,0,0,0,0,-0.00507939556074678,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.5077272080443,0.196738524773391,0,0,0,0,0,0.0873197238043758,0,0,0,-0.105864359212041,0,0,0.0155833796540947,0,0.0405580381690986,0,0,0,0.135920950394833,0.046680775838413,-0.0237777729744463,0,0,-0.0820609167274381,0,0,0,0,0,0,0,0,0.225817902158757,0,0,0,0,0.0348348278698503,0,0,0,0,-0.0382667003806382,0,0,0.00712319909496479,0.00157578254639673,0,0,0,0,0,0
X002475.SZ,0,0.124961981540709,0,0.125022296691142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451381678282917,0,0,0.0314961833918468,0,0,0,0,0,0,0,0,0,0,0,0.0847282214191219,0,0,0,0,0,0,0.0392872366032663,0,0,0,0,0,0,0,0,0.00724423200702666,0,0,0,0,0.0758221850308623,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921120765564483,0.028459312541909,0.0185949339801561,0,0,0,0.0777700958719928,0.00247238463250744,0,0.171473594654824,0.228189710182804,0.0688154726264063,0,0,0,0,0.0576038262947509,0,0,0.0112579072801344,0,0,0,0,0.049574715318465,0,0,0,0,0,0,0,0,0,0,0,0.00399431114529563,0,0,0,0,0,0,0
