,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X000100.SZ,X000063.SZ,X600703.SH,X000596.SZ,X000157.SZ,X002241.SZ,X002129.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002179.SZ,X601877.SH,X002236.SZ,X002007.SZ,X300142.SZ,X002049.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600183.SH,X300003.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X000066.SZ,X600707.SH,X600089.SH,X000977.SZ,X002294.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.257326177597365,0.00564075346625304,0,0,0.104961234409647,0,0.0375027890086706,0.103353844498205,0,0,0,0,0.0496854160778174,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.141618920149565,0,0,0,0,0,0,0,0,0,0.0891884418422327,0,0.079356203428201,0,0,0,0,0,0,-0.000136087707396853,0,0,0,0,0,1.35525271560688e-20,-0.0147120948953832,0,0,0,-0.0302551269549965,0,0
X000858.SZ,0.00653619001616934,0,0,0,0,0.342096179326895,0.149076774449327,0,0,0.141823326013744,0,0,0,0,0,0,0,0,0,0,0,0,0.0681885666034119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824746455932673,0,0.0460405452173947,0,0,0,0.0136427075772598,0,0,0.00966460693742845,0,0,0,0,0,-0.00639778482831035,-0.0105596621575345,0,0,0,-0.0373317257799419,0,0
X002415.SZ,0,0,0,0,0,0.026071695141504,0,0.0125585538699444,0,0.0566496749581726,0.0566168573430382,0,0,0,0,0,0.0239635537518547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388770451214533,0.193061955641474,0,0,0,0,0.108388594857967,0,0,0.0904228521927105,-0.0883473947540476,0,0.0710718101852614,0,0,-0.0372783355095718,0,-0.0530297540853041,0,0,0,0.0333155676656248,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-8.67361737988404e-19,0.116602434120645,0,0,0,0,0,0,0,-0.0146565722703839,0,0.0243860340167443,0,0,0,0,0,0.120837311457498,0,0,0,0,0,0.140527121499141,0,0,0.0561624852356991,0,-0.0519024319287613,-0.00974225927957737,0,0,0,0.0132050890841074,0.0120619740935858,0,0,-0.159959357037087,0.0174603282147193,0,-0.008915317001851,0,0,0.0131377466536495,-0.019163629342108,0,0.00401224755143046,5.42101086242752e-20,0,0,0,-0.0107546567790604,0,0
X000651.SZ,0,0,0,0,0,0,0.0474245867832142,0.059729773660004,0,0.208497517026395,0,0,0,0.00804828444165491,0,0,0,0,0.0926258207237975,0,0,0,0,0,0.0604047924067432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569613354550512,0,0,0,0,0,0,0,0,0,0,-0.0597144963673855,-0.0662178691130805,0.0426788764224956,0,0,0,-0.0208607337913127,0,0
X000568.SZ,0.123585575711601,0.189949333314711,0.0264862129221241,0,0,0,0.0883378028103782,0,0,0,0,0,0,0,0.0559974830911541,0,0.129470249643235,0,0,0,-0.125941587758221,0,0,0,0,0,0,0,0,0,0,0.04713931381272,0,0,0,0,0.24410200191668,0,0,0,0,0,-0.0659018433192943,0,-0.0291828569942018,0,0,0,0,0,0,0,-0.0479044379002959,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.223726184970586,0,0.100871601882172,0,0,0,0.0291068433581767,0,0.0931912757228652,0,0,0,0,0.157744480227183,0,0,0,0,0,0,0.0124704871843233,0,0,0,0,0,0,0,0.116302338249596,0,0,0.235062299396661,0,0,0,0,0,-0.0146606159309294,0,0,0,0,0,0,-0.0798458680836825,0,0,0,-0.0926550870558321,0,0
X600690.SH,0,0.0374015605586855,0.0504412310270567,0,0.291794208177031,0.0750374563667031,0.141957892228642,0,0,0.0197800379753851,0,0,0,0.11526544395351,0,0,0,0,0,0,0,0,0,0,-0.0624527224202989,0.185981735235402,0,0,0.161553044003936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149954551892698,0,0,0,0,0,2.16840434497101e-19,0.0165140941356819,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.278271595691279,0,0,0,0,0,0,0,0.0338391304821183,0,-0.117414810387888,0,0,0,0.0736790902044558,0,0.0511026311060491,0,0.346827075385816,0,0,0.044699454719111,0.12766286852316,0,0,0,0,0,0,0,0,0,0,0.0998657429115851,0,0,0,0,0,0,-0.0246026016752316,0,0,0,0,-0.0249617724978511,0,0,0,0,0.0760461083690412,0,0
X002304.SZ,0,0.374483206992695,0,0,0,0,0,0.019370967848862,0,0,0,0,0,0,0.0290603056569342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427363312813204,0,0,0.129616425351756,0,0.0925116554767279,0,0.133204241080694,0,0.033996982233245,0,0,0,-0.0190278349868727,0,-0.0196807660693347,0,0,0,0,-0.0954218924243973,0,0
