,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X000733.SZ,X002074.SZ,X002180.SZ,X002463.SZ,X000988.SZ,X600460.SH,X600702.SH,X000800.SZ,X300142.SZ,X000066.SZ,X002028.SZ,X300003.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.193752752638303,0.175754356984495,0,0.0738623440564096,0.0508240656958075,0,0,0.171040478603705,-0.0671994926709249,0,0,0,-0.0367552903252459,0,0,0.0283648610522602,0,0,0.0368579593308494,0,0,0,0,0,0,0,0,0,-0.00511276542443155,0,0,0,0,0,0,0,0,0,0,-0.0229730725849777,0,0,0,0,0,0,0,0,0,0,-0.0112214830667119,0.0499011396894426,0,0,0,0,0,0
X000858.SZ,0.0810285681790769,0,0.404191853095034,0,0,0.0367640266967287,0,0,0.0750665812828158,0,0,0,0,0,0,0.0935943847135778,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823358070025357,-0.0135583685285606,0,0,0,0,0,0,0,0,0,0,0,-0.0101038610703935,0,0.197650495198251,0,0,0,0,0,0,0.0429817160410217,0,0,0,0,0,0,0,0
X000568.SZ,0,0.410427773672038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102361417558012,0.134509848013034,0,0.0669253613136927,0,0,0,0,-0.135734791923865,0,0,0,0,0,-0.0262801552192034,0,0,0,0,0,0,0,0,0,0,0.000124081162956052,0,0,0.254623699721448,0,0,0,0,0,0,0,-0.0212689036319811,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356031851377082,-0.143334602024351,-0.0366967412769357,0,0,0.24173917807454,0,0,0.289027464015153,0,0,0,0,0.212134622118063,0,0,0,0,0,0,0,-0.164202164918398,0,0,0.075364065096634,-1.73472347597681e-18,-0.0504267960922926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0196484567872127,0,0,0,0.0443688672015206,0,0,0,0,0,0,0,0,0,0.12658489089477,0,0,0,0,0,-0.200046295314834,0,0,0.0530070664059698,0,0,0.0615449847385097,0,0,0,0,0,0,0.162992982389957,0.0569264533701474,0,0,-0.245192458339399,0.0855677978263562,0,0,0,0,-0.0137227554910862,0.0759030543518992,0,0,0,0.00667700722445908,0,0,0,0,0,0,0
X600809.SH,0,0.0791916512792426,0,0,0,0,0,0,0.0134862319428047,0,0.181422801776541,-0.0136514515755876,0,0,0,0,0,0,0,0,0,0,0,0.0449171511011639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190505526412187,0.0965467092445463,0,0,0,0,0,0,0,0,-0.358048042227978,0.384895183093801,0,0.0728157137298814,0,0,0,0,0,0
X002475.SZ,0,0,0,0.158768409111183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635556691422592,0,0.118792568148786,0,0,0,0.0540639644785049,0,0,0,0,0.00844842863133547,0.00298314588847403,0.363042560864161,0.402894371610439,0,0,0,0,0,0,0,0,0,0.176013313739677,0,0.0747985410834534,0,0,0.0221442119016096,0,0,0,0,0,-0.035939070416826,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.138593253257742,0,0,0,0.168714740740615,0,0,0,0,0.0472011247884359,0,0.209145546112578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522301304447119,0,0,0,0,0,0,0,0,0,-0.0156128710683779,-0.0770848886837939,0,0,0,0,0.20118064170701,0,0.00741588242495202,0,0,0,0.058248639015541,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.168140761671897,0,0.0583502999729417,0,0,0,0,0,0,0,0,0,0.10055804393101,0,-0.594129420708387,0,-0.00942825547948428,0,0,0,0,-0.00687606664046012,0,0,0,0,0,0,0,0,0,0,0,0,0.0193217837209828,0,0.220679784744303,0,0,0.0657992990360519,0.375478132802729,0,0,0,0.0351199094275924,-0.0267101902994758,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.145449486055116,0,0.0398588096592621,0.0389505168278517,0,0,0,0,0.0188616659160659,0,0,0.124137228822158,0.0216710369296863,0,0,0,0.144375234487365,0,0,0,0.129598051600944,0.159308947191492,0,0,0,0,0,0,0.140489433472579,0,0,0,0,0.0873686406427991,0,0.0502883602290762,-0.343601558219495,0,0.136042032415108,0,0.0428938350360414,0,0,0.0153838552662904,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0.202162786525107,0.35308897151274,0,0,0.0265595918375266,0,0,0,0.00692411096307211,0,0,0,0.0291700246187099,0,0,-0.00719676536370277,0,0,0,0,-0.114533050625171,0,0,0,0,0,0,0,-0.0101351908017922,0,0,0,0,0,0,0,0,0,0,0,0.00135101127209345,0,0,0,0,0,0.0319581288016142,0,0,0.0363426163017734,0.0116006202623076,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.119437027241602,0,0,0,1.73472347597681e-18,0.0502665249314453,0,0,0,0,0,0.105272467163639,0.0645480975487269,0.107773175847004,0,0,0,0,0.0489906618459347,0,0,-0.165930179651611,0,0,0,0,0,0.150303058030581,0,-0.252570827669686,0,0,0,0,0,0.209041278004954,0,-0.102805633372243,0,0,0,0,0,0,0,0,0,0.0428591273301738,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0722656104094421,0.0114892298486179,0,0,0,0,0.040595492772207,0,0.203322161911296,0,0.0701627610178999,0,0,0,0,0,0,0,0.0272611910187784,0,0,0.014434061902834,-0.0355258011285604,0,0,0,0,0,0,0,0,0,0,-0.0100265082147125,-0.0129041432730387,0,0,0,0,0.0303638700264445,0,0,0,0.0246835061195722,0,0,0,0,0,0,0,0
