,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X000100.SZ,X002456.SZ,X600271.SH,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X600867.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X002074.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X002508.SZ,X600566.SH,X002465.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0208916050488632,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.125718261516339,0,0,0,-4.33680868994202e-19,0,0,0,0,0.26308024342324,0,0,0,0,0,0,0.0977116500673687,0,0,0,0,0,0,0.00491355006175178,0,0,0.108533737231331,0,0,0,0,0,0,0.0368344915810097,0,0.0678745384976781,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041171085408833,0,0.0183924773111116,0,0,0,0,0,-0.0353349542049499,0,0,0.338244629773158,0,0,0.0816484349377555,-0.00576102917518472,0,0,0,0.0790655133763827,0,0,0,0,0,0.097387625388943,0,0,0,0,0,0,0.150129492388438,0,0,0,0,0.0171591405378628,-0.0226603440911574,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.410537352810831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719484652937593,0.0786488177849006,0,0.235986742332386,0,0,0.117146567642746,0,0,0,0,0,0,0,0,0,0,0,0,0.0124568235024517,0,0.290207563237772,0.0241364217177021,0,0.0206062281668042,0,0.0743033058117772,0.0351025207143462,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618319905172485,0,0,0,0,0,0,0,-0.0586389893801124,0.0377813246137194,0,0,0,0,0.107507606186279,0,0,0,0,0,0,0,0,0,0.0977740598083949,0,0,0,0.114386268428539,0,0,0.0208071414948464,0.215771791905201,0,0,0,-0.00627116708275144,0,-0.091311852838783,0.0852689190624624,-0.104808508778643,0,0,0,0,0
X000858.SZ,0,0,0.0401290597054957,0,0,0,0,0,0,0,0.0553544526407339,0,0,0.358307062627174,0,0,-8.67361737988404e-19,0,0,0,-0.0413380909677861,0,0.0456715138476023,0,0,0,0,0,0,0.120743142628231,0,0.0287889934729917,0,0.0663199370715335,0,0,0,0.072936362495487,0,0.111940411001408,0,0,0,0,0.023556498767037,0,0,0,0.00185099096169996,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785518476863498,0,0,0,0,0,0,0,0.101740119657241,0,0,-0.0751097628557134,0,0,0,0.18015912260119,0,0.0111801912251705,0,0.0470653252036902,0,0.0939353500467418,0,0,0.147709109054963,0,0,-0.151936144275209,0,0,0,-0.0508724758710115,-0.042470442991561,0,0,0,0,0,0
X002304.SZ,0.132959765862813,0,0,0,0.11733294931771,0,0,0,0,0,0,0,-0.0414577995884369,0.0218974656624024,0,0,0,0,0,0,0,0,0.0505080451693361,0,0,0,0,0,0,0,0.0536650305146789,0,0,0,0,0,0,0,0,0,0,0,0.174417839782917,0,0,0,0,0,0.107788432668498,0.0140919125292642,0,0,0.014507720099651,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0432506304155029,0,0,0,0,0,0,0,0,0.0280498599656396,0.00814432417434635,0,0,0.00934144175545352,0,0,0,0.0500447342265441,0,0.0456357513978135,0,0,0,0.0459714204815729,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.137426550566587,0,0,0,-0.0576986082594249,0,0,0.00352905560694146,0,0,0.0271657670505197,0,-0.107081689505759,-2.16840434497101e-19,0,0,0,0,0,0
X000625.SZ,-0.0500819066071933,0,0,0.02129343367449,0,0,0,0,0,0,0,0.0510993882281811,0,0,0.055445602037884,0.0431372833035381,0,0,0,0,-0.0405939604552887,0,0.0616962238091314,0,0,0,0,0,0,0.0204558118951615,0.0862074147184043,0,0,0,0,0,0,0,0.0985171851078748,0,0,0,0,0.148713692009966,0,0,0.0427069393270101,0,0,0.0956107353931236,0,0.0756075185974212,-0.0225936650654359,0,0,0,0,0,0
X000063.SZ,0,0,0.0503538489736739,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0370489231867131,0.0942453943132507,0,0,0,0,0.0904090143702668,0.0495596883411659,0,0,0,0,0,0,0.0935358438931317,0,0,0,0,0,0.0758225697428893,0,0,0.129082346128556,0,0.0337130800255855,0.122452219975333,0,0,0,0,0.0218585476864956,0,0,0,0.0186696670521483,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.147942628703017,0,0,0,0,0,0,0,0,0.0907087998490527,0,0,0.0960127020861207,0.0905570377459411,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0695942924676003,0,0,0,0,0,0,0,0,0,0.0695467913367418,0.0670015967855241,0.189121687975644,0.0545439725985923,0,0,0,-0.111919363858913,0,0,-0.0346465366505589,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.202360596082196,0,0,0,0,0,0,0,0,0,0,0.0163641297126178,0,0,0,0.0490205275197294,0,-0.0429062594972653,0,0,0,0,0,0,0.469869740572629,0,0,0.0360011090920619,0,0,0,0,0.0312679891686333,0,0,0,0,0,0.072072963673096,0,0,0,0,0.0565609956675084,0,0.0128030213107668,0,0,0,0,0,0.0221409108792578,0,0,0,0,0,0
X600703.SH,0,0,0,0.232506587793738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179230978747166,0,0,0.0646435894058191,0,-0.104068301787419,0,0,0,0,0,0.00746318138815532,0,0,0,0,0,0,0,0.0296481870162211,0.0116423075516114,0,0.0659782895036488,0,0.0125513242760831,0,0,0,0,-0.11724006613616,0,0,-0.138380283502593,0,-0.0308528038204267,0.0652555449128635,0,0,0,0,0,0
