,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X600498.SH,X002456.SZ,X600487.SH,X002007.SZ,X000100.SZ,X000661.SZ,X000625.SZ,X600566.SH,X300146.SZ,X002179.SZ,X600867.SH,X600809.SH,X000596.SZ,X002180.SZ,X000157.SZ,X300142.SZ,X600177.SH,X002294.SZ,X300136.SZ,X600089.SH,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.75858042850008,0.0186608931808177,0,0,0,0.0614441068285521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596076011298191,0.00150210608127243,0,0.0372254843626493,0,0,0,0,0,0,0,0,0,0,0,0,-0.011360926860766,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0469474682442388,-0.0254604974904462,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0405376679282428,0.0691136147988987,0,0,0,0,0.157886772601597,0,0,0,0,0.198249494734317,0,0.154589488696523,0,0,0,0,0,0,0,0,0,0,0.168174526963445,0,0,0,0,0,0,0,0,0,0,0.109038259973781,0,0,0,0,0,-0.133836507319348,0,0.000123445812818899,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595506871746525,0.113841172982002,0.141513336981446,0,0,0,0,-0.0327518186931589,0.05834633686466,0,0,-0.12909082597067,0,0,0,0.065241984825554,0,0,0,0,0,0,0,0,0,0,-0.0462613959101624,0,0,0,0.211957412718464,-0.00552676776048644,0.116072264010258,0,0,0,0.104132654280525,0,0
X600276.SH,0,0.0587882404952605,0.133177464845932,0,0,0,0,0,0,0.0107964830471207,0.0131396546532856,0,0,0,0.0316468150725608,0,0.395403208006425,0,0,0,0.0103094486284198,0,0,0,0,0,0,0,0,0.044243141349001,0,0,0.0415632122894148,0,0,0.024809793783273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897883860317343,0,0,0.0212409649867348,0,0,0,0,0,0
X000651.SZ,0.124240222151162,0,0,0,0,0.140406073423331,0,0,0,0,0.0396041748168974,0,0,0,0.233298147313749,0,0.127110483093865,0,0,0.0684086484980196,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00733147117465301,0,0.0114098077800729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.145764973691872,0.0484864443290432,0,0,3.46944695195361e-18,0,0.184031487706866,0,0,-0.0177707235993943,0,0,0,0,0.100992991454891,0,0,0,-0.017913882400047,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.00396208619720901,0,0,0,0,-0.0226310179933045,0.255926775237918,0.116373622255113,0,0,0,0,0,0,0,0.1141289013554,0.00792866236832236,0,0,0,0,0,0,0,0.0184306540703199,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.392188846039368,0,0,0,0,0,0,0,0,0.445584946324695,0,0,0,0,0.0376897958586446,0,0,0.00482867719834205,0,0,0,0,0.0191136885848443,0,0,0.105908577896158,0,0.0651542738100151,0.128962427466233,0.0672292715227139,-0.150362784875172,0,0,0,0,0,0,-0.0304353640238747,0,0,0,0,-0.0234990003514559,0,0,0,-0.00603859535964962,0.0414182129851407,0,0,0,0,0,0
X000725.SZ,0,0,0,0.041825104857505,0,0,0,0,0,0,0,0,0,0,0,0,0.0508299369481269,0,0.0886444647674289,0,0,0,0.241761608086073,0,0.133373142102763,0,0.263584279010031,0.0795403387115672,0,0,0.0011045292339617,0,0,0,0,0.0556549862767582,0,0,0,0,0,0,0,0.00536564736436448,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0974108530688324,0,0,0,-0.0225854731739205,0,0,0,0,0.198514116863703,0,0,0,0,0.273980157396186,0,0,-0.0412309245849606,1.73472347597681e-18,0,0,0,0,0.029068842989435,0,0,0,0.0286036392046962,0,0,0,0,-1.38777878078145e-17,0,0,-0.113596358147683,0,0.22384337810715,0,0.231996244444708,0,-0.0194980567180958,0,0,0,-0.0369374343254254,-0.013588156781434,-0.0537082779205516,0,0,0,0,0,0
X000063.SZ,0,0,0.181033446390807,0,0,0,0,0,0,0,0.244098737594326,0,0.10736155195661,0,0,0,-0.0259651523075883,0,0,0,0,0,0.0559484013038012,0.182752196728851,0.209701305331018,0,0,0,0,0,0,0,0,0,0,0.0619907445077959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995201206913937,-0.0698235817164878,0,0,0,0,0,0
