,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X600809.SH,X300003.SZ,X300124.SZ,X002008.SZ,X600487.SH,X000625.SZ,X600776.SH,X002456.SZ,X000596.SZ,X600498.SH,X000661.SZ,X002007.SZ,X000050.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X000977.SZ,X600522.SH,X300146.SZ,X600177.SH,X300136.SZ,X600066.SH,X600867.SH,X600089.SH,X002241.SZ,X600372.SH,X002129.SZ,X600566.SH,X002180.SZ,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0.197207374619737,0.0516311151870714,0.280296729868302,0,0,0,0,0,0.092173896299683,0,0,0.00544758748175802,0.0518767480974931,0,0,0,0,0.152458158873072,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538001030354872,0,0,0,0,0,-0.0444741487922858,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153483642096814,0.027323879357929,0,0,0,-0.0561254163358086,0,0
X000568.SZ,0,0,0,0.1836856767688,0,0.0157451737762847,0,0,0,0,0,0,0,0,0,0,0.0974131655390087,0,0,0,0.339891707596405,0,0,0,0,0,0.0303326982984436,0,0,0,0,0,0,0,0,0,0,0,0.136148820940221,0,0,0,0.0466900246470495,0,0,0,0,0,0,0,0,-0.00049073442901246,0.0160541007927164,0,0,0,0,0,0
X600741.SH,0,0,0.54241101762916,0,0,0,0,0,0,0.0433202154233632,0,0,0.0611830058120191,0,0,0,0,0,0,0,0,0,0.094113135300175,0.175698767532773,0,0,-0.0343413196607321,0,0,0,0,0,-0.0696844446290241,0,0,0,0,0,0,0,0,0,0.152973532790844,0,0,0,0,0,0,0,0,0.00392138631653751,0.0470366782743622,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.262103986371927,0.125571244640605,0,0,-0.0334122370648379,0,0,-0.0739739134362919,0,0,0,0,0,0.11932594115265,-0.162416156743801,0,0,0,0,0,0.733187239243558,0,0,-0.00384106292710447,0,0,-0.140107592131002,0,-0.0571959621255025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683787060535461,0.163826145534307,0,0,0,-0.12057066677054,0,0
X601877.SH,0,0.1205201984901,0,0,0,0,0,0,0.0480374349069677,0,0,0.0157947667699493,0,0.276581505923865,0,0,0,0,0.0830686168733468,0,0,0,0,0,0,0,-0.0299973536741068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385467815945373,0,0.0839437067679194,0,0,0,0,0.0214141605555825,0,0,0,-0.00538951166143703,-0.0361054655863119,0,0,0,0,0,0
X600271.SH,0,0.0558716980503847,0,0,0,0,0,0.172267706638877,0.169083357271807,0,0,0,0,0,0,0,0,0,0,0,0.148847748348438,0,0,0,0,0,-0.110392817617644,0,0,0,0,0,0.00322126080541682,0,0,0,0.188079959819229,0,0,0,0.0404670095074328,0,0.0925485268742027,0,0,0,0.0902139064864225,0,0.131578230318587,0,0,-0.0466597865309866,0,0,0,0,0.159561478433576,0,0
X000100.SZ,0,0,0,0,0,-0.181256498499292,0,0,0,0,0,0,0,0,0,0.0699631444203088,0,0,0,0,0,0.275466529311465,0,0,0,0.332817316552742,0,0.0226036538762823,0,0,0,0,0,0,0,0,0.303759849706995,0,0,0,0,0,0,0,0,0,-0.000110453592196871,0,-0.116697858139845,0.0343635879089507,-0.273843422990462,-0.0349638502825892,-0.00286644333290711,0,0,0,-0.0567210924741213,0,0
X002236.SZ,0,0.23728012640984,0,8.67361737988404e-19,0,0,0.0467931888932555,0,0,0,0,-0.0650025683289049,0,0,0,0.0378531076853491,0,0,0,0,0,0,0,0,0,0,0.0607945984988871,0.162743997704368,0,0.0619847432879309,0,0,0.0206451464677727,0,0,0,0,0,-0.0845977243199805,0,0.250287217188222,0,0,0,0,0,-0.00321411136850707,0.0926180945570802,0.108365201110761,0,0,-0.00148953666531985,0.00945861929119651,0,0,0,0.0235135775743126,0,0
X600809.SH,0,0,0,0.442672034382617,0,0,0,0,0,0,0,0,0,0,0,0.0368131843984519,0,0.0125010505964868,0,0,0,0,0,0,0,0,-0.0164086873610452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861721012255911,0,0.0806522842164942,0,0,0,0,0,0,0,0,0.00681062239974125,0.0276637639107627,0,0,0,-0.0455855521281667,0,0
X300003.SZ,0,0,0,0,0,0.0489347359089593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241218468911947,0.431206467485061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57591517951486,0,0.498168321153296,0,0,0,0,-0.118176937263766,0,0,0,0.234377771763563,0,0
X300124.SZ,0,0,0,0,0,-0.0360016125918908,0,0,0,0,0,0,0,0,0.0506744493153108,0,0,0.2187193721634,0,0,0,0,0,0,0,0,0.100360839183818,0,0.210132917402516,0,0,0,0,0.162363378375501,0,0.102703995636118,0,0,0,0,0,0,0,0,0,0,0,-0.0232116713973703,0,0,0,-0.0245441624336877,0.0972575224129726,0,0,0,0.143634673555793,0,0
X002008.SZ,0,0,0,0,0,0,0,0.121210669311894,0,0,0,0,0,0,0.294441836075875,0,0,0,0,0,0,0,0,0,0,0,-0.115110728935361,0.0705786360669365,0,0,0.219151574835775,0,0,0,0,0.0794106872643738,0,0,-3.46944695195361e-18,0,0.12136003581748,0.143044344327463,0.0444765106078557,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.105157455872608,0,0
X600487.SH,0,0.101513694620886,0,0,0,0,0,0,0.286169994222423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902897385647616,0,0,0.257922603630747,0,0,0,0,0,0,0,0,0.159313352316481,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.216027668729326,0.00592903148106329,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0336871266780704,0,0,0,0.0191082164294813,4.33680868994202e-19,0,0.21205846719053,0.0429746142538067,0,0.0696350370960051,0.200162458434412,0.0339899756134857,0,0,0,0,0,0,-0.00729602029853949,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0196209000139514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141242318145001,0,0,0,-0.0549067960692943,0,0
X600776.SH,0,0,0,0,0,0,0,0.40901159928518,0,0,0,0,0,0,0,0.2531317920007,0,0,0,0,0,0,0,0,0.116683315298027,0,0,-0.456299893142598,0,0.417579101738715,0,0,0.302000790375062,0,0,0,0,0,-0.159768446666559,0,0,0,0,0,0,0,0,-0.407953037821069,0,0.272768979948524,0,0.0271093601749761,0.038721716728368,0,0,0,0.174564694965001,0,0
X002456.SZ,0,1.0842021724855e-19,0,0,0,0,0,0.0931548682178899,0,0,0,0,0,0,0,0.198795471790352,0,0,0.0359120259718186,0,0,0,0.382500810626039,0.388162784139156,0,0,-0.0821306437586281,0,0,0,0,-0.0802041457462236,0.0850141391239383,0,0,0,0,0,0,0,0,0,-0.0739762582687134,0,0,0,0.0336861207282138,0,0,0,0,-0.00585174364524214,0.010761749652525,0,0,0,-0.0131546585754356,0,0
X000596.SZ,0,0,0,0.336014279445124,0,0,0,0,0.0315108375380023,0,0,0,0,0,0,0,0,0,0,0,0.100317697614437,0,0,0,0.0815561245437233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965672070799979,0,0,0,0,0,0.01677053242238,0,0,8.67361737988404e-19,0,-0.00090746013752703,0.0216609756976502,0,0,0,-0.0828642463185542,0,0
X600498.SH,0,0,0,0,0,0,0,-0.0380863767765046,0.292161282443388,0,0,0,0,0,0,0,0,0,0,0.10698137919468,0,0.116205390074751,0,0,0.200614934608265,0.0364335594260452,0.0420265609920232,0,0,0,0.0309632948488391,0,0,0,0,0,0,0,0,0,0.0904542575396079,0,0,0,0,0,0.05726622443974,0,0,0,0,-0.0227684832835221,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.209233869884039,0,0,0,0,-0.0733183219822751,0.0185188619114943,0,0,0,-0.156348120641475,0,0,0,0,0.0118035855395066,0,0,0.250089779900784,0,0,0.0139362411017286,0,0,0,0,0.0654956298795451,0,0,0,0,0,0,0.133555298692002,0,0.19123352633692,-0.0503714209881951,0,0,0,0,0,0,0,0,0,0.0227079316913099,0,0,0,0,-0.0441934913408068,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389257301055451,0.0813464417758681,0,0,0,0,-0.317753253435943,0.675730736191836,0,0,0,0,0.0622062335436843,-0.203401563072661,0,0,0,0,0.09457445658251,0.174226706859742,0,0,0,0,0,0,0.154025908611776,0,0,0,0,0,0.290834897909255,0.123738174830822,0,0,0,-0.0135979066904142,-0.0527577174585838,0,0,0,0,0,0
X000050.SZ,0,0,0.0822498810666233,0,0,0,0,0,0,0,0,0,0.271373698045403,0,0,0.0337731336433176,0.0212955512899575,0,0,0.0576262384648918,0.0196932209339346,-0.0727714613691088,0.26098061495168,0,0,0,0.179041089396512,0,0.0857868125086037,0,0,0,0,0,0,0,0,0,0,0,-0.131294354014588,0,0,0,0,0,0.206004709505449,0,0.316703940627439,0,0,-0.0116744304860952,-1.0842021724855e-19,0,0,0,-0.101261469210943,0,0
X300142.SZ,0,0,0,0,0,0,-0.129567020661202,0,0.0498054914213603,0,0,0.0641536749328031,0,0,0,0,0,0,0,0,0,0,0.0743040623841669,0,0,0,0,0,0,0,0,0.0865408384965146,0.0446424991196642,0,0,0,0,0,0,0,0,0,0.0897653694714018,0,0,0,0,0.095152145888271,0.210984838704258,0,-0.0754177567300015,0.0285170383323575,0,0,0,0,0.0334325017157016,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0158005524719909,0.056748908403168,0.0742703996986055,0,0.00684697134379294,0,0,0,0,0,0,0,0,0.0877754132863921,0,0,0,0,0,0,0,0,0,0,0.0484320185770705,0,0,0.0477939875305451,0,0,0,0,0,0,-0.0458199745691365,0,0.0912880423751137,0,0,0.0418318257351154,0,0.0305573948720944,0,0.0155783768359689,0.0146403424013209,0,0,0,0.0405035434730777,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.424906700426876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549457580434735,0,-0.196671712044177,0,0,0,0,0,0,0.141494441777589,0,0,0,0,0,0,0,0,0,0,0.600933135961184,0,-0.150526541959457,0,0,0,0,0,0,0.0999016581424339,0,0,0,0,-0.439390487493216,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.135018943836409,0.101156541158844,0,0,0,0,0.311808459443646,0,0.171273778177323,0.0468613142589707,0,0,-0.0340771901261772,0,0,0.0787359970854348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0616653918337661,0,0,0,0.0205210740949643,0.0518150347125261,-0.0111121772117614,0.249830598346974,0,0.0463658039304734,0,0,0,0,0.0314897239849643,0,0
X600522.SH,0,0,0,-0.0654054264390779,0,0.0440001811039436,0,0,0.286966419829201,0,0,0,0,0,0,0.03937785426035,0.117212082021171,0,0,0,0,0,0,0,0.132196461126139,0,0.0154525863086464,0,0,0.0358659761378849,0,0,0,0,0,0,0,0,0,0,0,0,0.0643148046877699,0,0,0,0,0,0,0,0,-0.0138520696843598,0,0,0,0,-0.0195367716299416,0,0
X300146.SZ,0,0,0,0,0,1.73472347597681e-18,-1.38777878078145e-17,0,0,0,-0.197649261538728,0.482849434657929,0,0.609638774790647,0,0,0,0,-0.017900146505549,0,0,0,0,0,0,0,0,0,0,0,0.300825185214168,0,0,0.543906078659201,0,0,0,0,0,0,-0.057180049440699,0,0.0407185329212439,0,0,0,0,0,0.240172134683105,0,0,-0.018402941832372,0,0,0,0,0,-0.0225859083225639,0
X600177.SH,0,0,0,0.030601757869782,0,0.0497050696134278,0.120713713850442,0,0,0,0.0470654602785331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312405326776821,0,0,0,0,0.0407202001366103,0.0340786127873513,0,0,0,0,0,0,0,0.0363128377025503,0,-0.0677237172524536,0,0,0,0,0,0,0,0,0,0.0674778377957966,0,0,0,0,-0.0993326404186694,0
X300136.SZ,0,0,0,0,0,0,0,0,0.116611354796522,0,0,0.495712758067187,0,0,0,0,0,0,0,0.137457956344564,0,0.0702539939337114,0,0,0,0,0.0140620124849895,0.333543709593038,0,0,0.110361307016972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237205524875172,0,0,0,0.0443419492694626,-0.0664673369460767,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.244436681280135,0,0.0344836558724638,0,0,0,0,0,0,0,0,0,0.154372924926613,0,0,0,0.0961149729416715,0,0,0.00972248800434205,0,0,0,0,0,0,0,0,0,0.0712535828718677,0,0,0,0,0,0,0,0,0,-0.170651073709906,0,0,0,0,-0.0731545829926939,0.114401524168,0,0,0,-0.120596786327891,0,0
X600867.SH,0,0,0,-0.0401713971247469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272910226413307,0,0,0,0,0,0,0,0,-0.281301458942077,0,0,0,0,0.464005339711843,0.0314465948613703,0,0,0,0,0.19328931618841,0,0.146243337991628,0,0,0,0,0,0.0326603969050107,0.616589138012289,0,0,0,0.0884394759349502,-0.160669384668521,0,0.351779064411283,0,-0.0885795275475332,0,0
X600089.SH,0,0,0,0,0,0,0,0.0187083729467409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217775685524579,0,0,0,0,0,0,0,0,0,0.0679142769479228,0,0,0.0350661046129099,0,0,0,0,0.0905953142601466,0,0.000851673461545008,0,0,0,0.025863746416879,0,0.00112356751385271,0.0579401756370527,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0389981029826869,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0826517558456802,0.0540409591992446,0,0,0.0805091701200117,0,0,0.0408149496181765,0,0,0,0.245457172731254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277604700432285,0,-0.124933978336457,0,-0.0264408306692463,0,0
X600372.SH,0,0,-0.0623053561581768,0,0,0,0,0,0,0,0,0,0,0,-0.0233342697266158,0.0104135605558953,0,0.0628563699892398,0,0,0,0.12794951301026,0,0,0,0,-0.00423092544932198,0.025200423167407,0,0,0,0,0,0,0,0.0615464104996179,0,0,0,0,0,0,0,0,0.315607407624505,0,0,0,0,0,0,0.0213454097175943,0.0202776694620968,0,0,0,0.0423885350639574,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.155380041599233,0,0,0,0,0,0,0,0,0,-0.242826165343382,0.186283751307398,0,0,0.0433256037045356,0,0,0,-0.0427017778055247,0,-0.110434574532149,0,0,0,0.25303674966549,0,0,0,0,0,0.246387064184253,0,0,0,-0.2049554341582,0,0,0,0,0,0,0,-0.284187302960544,0.0323117302582218,-0.0947025325012703,0,0,0,-0.152075447194045,0,0
X600566.SH,0,0,0,0,0,0,0,0.180856624004789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315584170509296,0,0,0,0,-0.123423776941674,0,0,0,0,0.503890585311855,-0.10112546191159,0,0,0,0.109753253379288,0,0,0,-0.0598528403126423,0.0437022953009566,0.178255510008987,0,0,0,0,0,0,-0.0379237335932651,0,-1.73472347597681e-18,0.0176533752121079,0,0,0,-0.0514215373944062,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0308214850644135,0,0,0,0,0,0,0,0.0409760387685804,0.0100424024413434,0,0,0.0762418503042601,0,0,0,0,0,0,0.0254260415660267,0,0,0,0,0,0.0731474394123508,0,0,0,0.205471897097896,0,0.171784894634507,0,0,0,0.0946026421157775,0,0,0,0,0.0142640309901986,0,0.033753861268398,0,-0.0276681685856129,1.73472347597681e-18,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.135844332260584,0,0,0,0,0,0,0,0,-0.0305390437275311,0,0,0.0474768850801366,0,0,0,0,0,0,0,-0.018946532459228,0,0,0.140309885502353,0,0,-0.0103475852850977,0,0,0,0.258283030873381,0,0,0,0.272752879044681,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0138276076494728,0.00502458553844702,0,0,0,0,-0.0214626183769419,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0364898629670149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211657321890849,0,0,0,0,0.121188814624119,0,0,0,0,-0.157053081240374,0,0,0,0,-0.10809064931543,0,-0.00926689097957613,-0.217162676489241,0,-0.0334205062063752,0,0,0,0,0.0312773168657775,-0.148788122742026,0,0,0,-0.232235285487729,0,0
Slope,-0.159108456416777,0,0.821746591778952,0,0,0,0,0.11599104004809,0,0,0.0679170462962518,0,0,0,0,0,0,-1.03397676393854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13704045466265,0,0,0,0.264860715109329,0,0.127076519137556,0,0,0,0,0,0,-0.0236325096958259,1.13701916942793,0,0.909072987998493,0,0,0,-1.66691079270939,-4.26827933107299,0
TED,0,0,0,-0.149891060599128,0,0,-0.240309514265649,0.1722384025637,0,0,0,0,0,0,0,0,0,0,0,0,-0.16837365487563,0,0,0,0,0,0.0457586873619003,0.563461169429141,0,0,0,0,0.0613648155242233,0,0,0,0,0,-0.156658343616239,0,-0.399664991937553,0.379323484189893,0,0,0,0,0,0,0,0,-0.830137801621983,0.442353428235003,0,0,0,0,-0.607807320836106,0,0
RealEstate_excess,0,0,0,0,0,0,-0.106258370677404,0,0,0,-0.0914316799023824,0,0,0,0,0.0205859116410981,0,0,0,-0.0794517936292383,0,0,0,0,0,0,0,0,0.0139998171309737,0,0,0,0.0825395977045066,0,0,0,0,0,0.0319228223371529,0,0,0,0,0,0,0,0,0,0,0,0.0438758336088468,-0.00795352990814208,0.0218548928000066,0,0,0,0.0414161978829905,0,0
MKreturn,0,0,0,0,0,0.0480549427396597,0,0,0,0,0,0,-0.125077234213527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182266580489132,0,-0.0343970159027598,0,0,0,0,0.0568204919588716,0,-0.0465114632597137,0,0,0,0,0,0,0.0381623523630156,0,0,-0.0486206017981143,-0.00678830353912932,0,0,0,0,0.00486164137385085,0.0251004541686843,0,0,0,0.0412686260003736,0,0
MKvol,0,0,0,-0.000271123550609474,0,0,0,-0.00160015301324157,0,0,0,0,0,0,0.00226405720307065,0,0,0,0,0,0,-0.00308952563013393,0,0,-0.00166150687603057,0,0,-0.000417108881217385,0,0,0,0,-0.000915258891865983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365692854074894,0,0,0,-0.000634295626578175,0.102889173256969,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.172430771501069,0,0,0,0,0,0,0,-0.140479877154944,0,0,0,0,-0.296268374005947,0,0,0,0,0,0.0182099057010541,0,-0.042209765974956,0,0,0,0,0,0,0,0.0771588732948747,0,0,0,0,0,0.0317563502166475,0,0,0,0,0,0,0,-0.132933649710042,-0.250332095272842,0.112877226787375,0,0,0,0,-2.18583960799037,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106451432551419,0,0,0,0,0,-0.00181189729247729,0,0,0,0,0.00234898446772632,-0.00405956134644918,-0.00484415431564534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260293843210134,0.0266503618092725,0,0,0,-0.320116531176888,0,0
CarbonVol_Hubei,0,0,-0.00332836626164193,0,0,0.000650442981055154,0,0,0,0,0,0,0,0,-0.015380715761953,0.0015548745673425,0,0.00460555495610369,0,0,0,0,0,0,0,0,-0.000382698296846191,0,0.0131007189666602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860875905355015,-0.0158934633448162,0.0036972622233482,-0.00115841375647035,0,0,0,0.0297775496985202,-0.0178173714206804,0
