,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X002371.SZ,X300124.SZ,X000625.SZ,X600183.SH,X300014.SZ,X000157.SZ,X002007.SZ,X000066.SZ,X002456.SZ,X002008.SZ,X600271.SH,X300142.SZ,X300136.SZ,X002463.SZ,X002179.SZ,X000977.SZ,X002129.SZ,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600487.SH,X600066.SH,X002049.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.214838535951829,-0.0113989077106265,0,0,0,0.0115037733392597,0,0,0,0,0,0.0651009784630566,0.022689325914016,0,0,0,-0.0278077578192253,0.103972055506111,0.200957143896473,0,0,0,0.104467872766994,0,0,-0.0204366258937874,0,0,0,0,0,0,0,0,0,0.113101412301171,0,0,0,0,0,0,0,0,-0.128297023051629,0,0,0,0,0,-0.0327185137541961,-0.0386302149953582,0,0,0,-0.0303334814540084,0,0
X000858.SZ,0.0153084156916104,0,0,0,0,0,0.0495169424133834,0,0,0,0,0,0.457786718256435,0.0256589545355237,0,0,0,0,0.0303669026232282,0.00990479027795887,0,0,0,0,0,0.0704103859412777,0,0,0,0.0153832932280097,0,0,0.0431360292599281,0,0,0,0.0310052602226977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00486122494415889,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371259475231556,0,0,0,-0.0168523758956475,-0.0562006492873465,0,0,0,0,0,0,0,0,0,-0.109463546434397,0,0,0,0,0,0,0,0,0.0250970515521115,-0.02552901327005,0,0,0.0818279084871315,0,0.14219096521407,0,0,0,-0.16319360062511,0,0.119931355823406,0,-0.0168907122246317,0.0360836650187642,0,0,0,0.0134902169369502,0,0
X600276.SH,0.30304790252521,0,0,0,0,0,0,0,0,-0.00574497984379943,0,0,0,0.13807114787634,0,0.182146942997853,0,0,0,0,0,0,0,0,0,0,0,0.0479665091498949,0,0,0,0.210557183571165,0,-0.0106438924147913,0,0,0,0,0,0,-0.120239726214828,0,0,0,0,0,0,0,0,0,0,0.0303377849222363,-0.00822300227241683,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.125178463859629,-0.120620496824613,0,0,0,0,0,0,0,0,0,0,0,-0.0319340422229936,0.0289118895109354,0,0.217940429026132,0,0,0,0,0,0,0,0,0,0,0,0.0693307077324056,0,0,0.170637167432516,0,0,0.0864001435518193,0,-0.161494639031498,0,0,0,-0.0107975588393091,0,0,0,0,0.0554136485313173,-0.0130513904764522,0,0,0,2.16840434497101e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0215377202343923,0,0,0,0,0,-0.0201581375186883,0,0.0288150305020319,0,0,0,0,0,0.0858763150340338,0,-0.0379750133354198,0,0,0,0,0,0.199224601435003,0,0,0,0,-0.0153099111134377,0,0.0191655280512897,0,0,0,-0.089543424411349,0,0,0,0,0,-0.0618176857686812,0.0593130515062746,0,0.00527934206625964,0,0,0,0,0.00841656562788261,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21723347457571,0,0,0,0,0,0.406228508944127,0,0,0.0590483260604665,0,0,0,0,0,0,0,0,0.126962129093572,-0.0382533822414355,0.00478629193555679,0,0,6.93889390390723e-18,0.128437919004839,0,-0.0563751495178694,0,0,0,0,0,0,-0.201465437203039,0,-0.00172226595053097,0,-0.0109218707642436,0.0278823609115849,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0955555516734361,0,0,0.190038915896309,0,-0.0311310692123054,0,0,0,0,0,0,0,0,0.0987279458439523,-0.0160131800104125,0,0,0,-0.0872314867253223,0,0,0,0.0731270766730914,0,0.170331982003228,0,0.0706527952394485,0.0653456028082864,0,0,0,0,0,0,0.00475055037195944,0,0,0,0,0,0,0.02349781880134,0,0,0,0,0,0
X002304.SZ,0,0,0.0338920968628455,0,0,0,0,0.0601152003287541,0,0,0,0,0,0,0,0,0,0.0165131089732077,0,0.0982860500264284,-0.0144612685662552,0,0,0,0,0,0,0.0036108658810373,0.0375913042369468,0,0,0.210579383639115,0,0,0,0,-0.0534304295613674,0,0,0,0,0,0,0,0,0,0,0,0.00301379689968313,0,0,-0.0371185804656619,0.024484240117654,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.178134636917133,0,0,0,0.0450847426259135,0,0,0,0.102384192545066,0,0,0.0428242715815199,0.0134672935917069,0,0,0,0,0.0686227749524725,0,0.0667446784751799,0.0124191030881799,0,0,0,0,0,0,0,0,0,0,-0.0182799745922581,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376591411316026,0,0.0433100809278548,0,0,0.0187697036703018,0,0,-0.183405756417624,0,0.0326242757470239,0,0,0,0,0,0,0,0,0,0,0,0.236087654731467,0,0,0.0491575964851875,0.0458486377201686,0,0,0,0,0.234066151088226,0,0,0,0,0,0.00768125820561767,0,0,0,-0.00937027392228395,0,0
X600031.SH,0,0,0,0,0,0,0.0841309523836986,0,0,0,0,0,0,0,0.283161371962581,0,0,-0.0279102783327811,0,0.139494328187499,-3.46944695195361e-18,0,0,0.069016974933577,-0.225007148461845,-0.0417218073191696,0,0,0,0,0.0416606201667284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846932277217569,0,0.016800679926875,0.00354120443620765,0,0,0,0.00756921996678726,0,0
X000568.SZ,0.131498695338578,0.528569842012315,0,0,0,0,0.0489505013828618,0,0,0,0,0,0,0,0,0,0,0,0.0420825245236869,0,0,0,0,0.00820868444127557,0,0,0,0,0,0,0,0,0.0281614985026822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210524944134954,0,0,0,0,0,0.00933499690034323,0,0,0,0,0,0
X600690.SH,0,0,0.155696226972009,0,0,0,0,0.0133784020973888,0,0,0,0,0,0,0,0,0,0,0,0.146374749544926,-0.137920900568875,0,0,0.190111401128438,0,0,0,0,0.0111418512487667,0,0,0,0,0,0,0,0,0,0.0635287427840238,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428269483168121,-0.0395395017156309,0,0,0,-0.111059321537289,0,0
X000338.SZ,0,0,0,0,0,0,0.0537815968053151,0,0,0,0,0.301633986112571,0,0,0,-0.120498145716744,0,0,0,0,0,0.0417475189502894,0,0,0,0,0,0,-0.0585327708745337,-0.150371027521906,0,0.188340931567167,0.217128865741684,-0.134816194615298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412934109306741,-0.0201312170319781,0,0,0,0,0,0
X000661.SZ,0,0,0,0.25396216772994,0,0,0,0,0,-0.0735736470515371,0,0,0.19395431860112,0,0,0,0,0,0.202287946367079,0.0826830722405468,0,0,0,0.111299209839398,0,0,0,0.124133870437227,0,0,0,0,0.00341696400547308,0,0,0,0,0,0,0,0,0,0,0.0471459058000906,0,0,0,0,0,0,0,0,0,0,0,0,0.0564199403320234,0,0
X600741.SH,0,0,0,0,0,0,0.195228974309721,0,0,0.00743947500784324,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.110180374248781,-0.0461129780675138,0,0,0,0,-0.0494828878116985,0.0335986799383631,0,0,0,0,0.144262623455509,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0416758059041772,-0.00241696880041103,0,0,0,0.0378951465910925,0,0
X600703.SH,0,0,0,0,0,0,0.0973975628888938,0,0,0.120048219045712,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0945021528999471,0,-0.17047590361781,0,0,0,0,0,0.260162164715361,0,0,0,0,0.0328632551035295,0,0.0823548229825713,0,0.1124712566653,-0.0518581028341273,0.270354795792396,0,0,0,0,0,0,0,0.0180850894782996,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0110198569146898,0,0,0,0,0,0.426840939543681,0,0,-3.46944695195361e-18,0,0.0245190251864315,0,0.10666605364355,0.0599353649181269,0,0,0.1149910773316,0,0,0,0,0.00766268620851722,0.0306966418121914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949953113870724,0,0,0,0,0,0.0253726016411991,-0.0273455359136356,0,0,0,-0.00471976677733691,0,0
X000596.SZ,0.15403640537054,0,0,0,0,0,0,0,0,0,0,0.330716984441549,0,0.0506338994501546,-0.0292973569654286,0,0,0,0.130150248462756,0,0,0,0,0.0136017046881436,0,-0.140790856785573,0,0,0,0,0,0,0,0,0,0,0,-0.0267641789150677,0,0,0,0,0.111058840979289,0,0,0,0,0.134437921156787,0,0,0,-0.0389005642878367,0.0254131298610172,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.117441765832259,0,0,0,0,0,0,0,0,0.202206023394219,0,0.271476526534789,0,0,0,0,0,0.155148241228173,0,0.0762449533138417,0,0,0,0.112870029590261,0,0,0,0,0,0,0,0,0,0,0.184361648737552,0,0,0.0282911643130661,0,0,0,0,0,0,0,-0.0466734046826015,0.0144299860610771,0,0,0,-0.0789710929007625,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.437013824790365,0,0,0,0,0.188903889378392,0,0,-0.0199250741390658,0,0,0,0,0,0,0,0,0,-0.0460554064054125,0,0,-0.27692598711634,0,0.00495062651853271,0,0,0.156483063580136,0,0,0,0,0,0.0269897860063614,0,0,-0.102510861778641,0.381049516183793,0,0,0,0,0,0.0326396255368493,-0.006653308443368,0,0,0,0.00742838900327545,0,0
X002236.SZ,0,0,0,0,0.0814653920998787,-0.173987816386544,0,0,0,-0.00613311807665107,0,0,0,0,0,0,-0.144920633381815,0,0,0.0172442309787053,0.147075220652417,0,0,0,0,-0.00820084730773829,0,0,0,0,0,0,0.0515207230426893,0,0,0,0,0,0.0964396538549262,0.16946956272135,0,6.93889390390723e-18,0.0364563905299797,0.15969837834158,0,0,0,0,0,0.0348973350143551,0,0.0350012454052261,0,0,0,0,0.0687064537431093,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505036460330257,0,0.135708720059953,0,0.0107806336947773,0,0.157257192797206,0,0,0,0,0,0.131850530172407,0,-0.0668699270127993,0,0.0552357884552303,0,0,0,0,0,0,0,0,-0.107653669202008,0,0,0,0,0.146423518208178,0,0,0,0,0,0,0,0.0465360160615547,-0.0344312785819916,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022159064349936,0,0,-0.115793408456454,0,0.0350520415913889,0,0,-0.014270981689558,0,0,0,0,0,0,0,0,0,0,0,0.215855473517534,0.0750167375327856,0,0,0,-0.0727489856031911,0,0,0.0586593825230701,0.157562884825879,0,0,0,0,0.0308913733037615,-0.0110018195709768,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664125080069517,0,0,0.0495983027616861,0,0,0,0,0,0,0,0.0568785622341969,0.0125134720052449,0,0.128552833735152,0.0978524422423442,0.106954005299877,0,0,0,0,0,0,0.0549001520088094,0,0.268288902355586,0,0,0,0,0,0.0915507063464806,0,0,0.00927304966482904,-0.00863814884331212,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.034651324752453,0,0,0.067563175478779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116660337055096,0,0,0.0146554956183694,0.0453605849862842,0,0,0,0,0,0,0,0,0,0.0366174091295769,0,0,0,0,0,0,0,0,0.101822461935915,0,0.0372985755596444,0,0.0202234430906342,0,0,0,0,0.0494384305369974,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0957989431516301,0,0,0.115632160923075,0,-3.46944695195361e-18,0.410214592830733,0,0,0,0,0,0,0.0241836497942385,0,-0.233804023146956,0,0,0.152797606794418,0,0,0,0,0,0,0,0,0,0.0851920157021838,0,0.117685376644073,0,-0.131057263003234,0.0327730976368984,0,0,0,0,0,0.125927627939047,0,0.0319447854321878,0,0,0,0,0.12440179646599,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127057701288219,-0.418279088071107,0,0,0,0,0,-0.131180409518986,0,-0.111011981930776,0,0,0,0,0.0282072261700747,0,-0.144506984927714,0,0.0884414982632962,0,-0.0701960510049902,0,0,0,0.218986925597177,0.52106189455836,0,0,0,0.387535847096656,0,0,0,0.0726657057559319,0,0,0,0,-0.0433866331454592,0.0789582703768085,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.385869877594959,0,0,0,0,-0.435855053709476,0,0,0,-0.219477290001041,0,0.219039516518792,0,0,0,0.211896914045584,0,0.190137601131019,0,0,0,0,0,0,0,0,0.156547399125474,0,0,0,0.26574401022931,0,0,0,-0.168772257218679,-0.0406121754097636,0,0,0,0,-0.0286112200273747,0,0,0,0,0,-0.0114478096799706,0,0,0,0,0,0
X000157.SZ,0,0,0.0507702067463263,0,0,0,0,0,0,0,0,0.0339743130276712,0,0.15797719137513,0.0647175370250826,0,0,0.0693564356887778,0,0.0463942894172427,0,0,0,0,0,0.0508635988339209,0,0,0,0,0,0.0931305910729275,0,0,0,0,0,0,0.0175955970920495,0,0,0,0,0,0,0,0,0,0.0301094320420719,0.0252679403063493,0,-0.0041112311393247,0.00369079182385308,0,0,0,0,0,0
X002007.SZ,0,0,0,8.67361737988404e-19,0,0,0,0,0.00163741901268117,0,0,0,0,0,0.149753407722638,0,-0.218895012541417,0,0.347116311538928,0,0,0,0,0,0,0.094129260998619,0,0.121541980575088,-3.46944695195361e-18,-0.112073549844184,0,0,0,0,0,0,0.183244065821076,0,0.16603444972997,0,0,0,0,0.0142873266366286,0,0,0,0,0,0.0824001656583959,0,-0.0546997557176878,-0.00483871380983939,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.321782604955817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653035726131153,0,0,0,0,0,0,0,0.0383247695438154,0,0,0,0.173676770363789,0,0,0,0,0.261530089500362,0,0,0,0,0,0,0,0,0,0,0,0,-0.102602336364059,0.109914396835259,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100993894810199,0,0,0,0,0,0,0,0,0.00930486631977214,0,0,0,0,0.220250668884945,0,0,0,0.0598749296229093,0,0,0.0691799696549965,0,0,0,0.143896224517695,5.40589521638843e-06,0.00488729844989206,0,0,0,0.0556708113465268,0,0,0.259917019771208,0,0,0,0,0,-0.043272682632777,0.00491760732311241,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.00130861128464426,0,0,-0.0602658695537802,0,0,0,0,0,0,0,0.320776272092314,0,0.0638581956969258,0,0,0.18989551184038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011644415159761,0,0,0,0,0.140774427901235,0,0,0,0,0,0.000674046483667197,-0.00815733308959482,0,0,0,-0.0239030802493615,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164618402962916,0,-0.0744843790628731,0,0,0,0,0,0,0,0,0.291184016426923,0.0140449069070433,0,0,0.0197786833808863,0,0.117998068722306,0,0,0.0413572200116315,-0.037236934454004,0.0838691375204261,0,0,0,0,0,-0.0147463481860078,0,-0.0344365403715991,0,0,0,0,-0.0619946385714248,0,0
X300142.SZ,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.00911185059705611,0.221491391173078,0,0.577633370616178,0,0,0.099669229638803,0,0,0,-0.081721501318157,0,0,0,0,0,-0.00250621782032743,0,0,-0.134141403809559,0.0771876661397422,0,0,0,0.0294352410648124,0,0,0,0,-0.0521739677766137,0,0,0.124601643405886,0,0,-0.188917243681683,0,0,0,0,0,0,-0.00673760638560422,-0.0244066690750418,0,0,0,-0.00136617593840652,0,0
X300136.SZ,0,0,0.229701691635778,0,0,0,0.0425526177579997,0,0,0,0,0,0,0,0,-0.294078326211464,0,1.73472347597681e-18,0,0,0.0311623997622176,0,0,0,0,0.215766774000579,0,0.0872368856040024,0,0,0,0,0.152737199763807,0.0391121285392312,0,0,0.0696621925971399,0,0,0,0.109666125604888,0.315698565136199,0,0,0,0,0,0,0,0,0,0.00601655093182765,0.00744111495092513,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226019933942877,0,0,0,0,0,0.353546972220862,0.0562718186014131,0,0,0.280168900257959,0.0609503154733825,0,0.0886036405061639,0,0,0,0,0,0.198656624683908,0.00829996014587264,0.121985485421824,0,0,0,0,0,0,0,0.0054186881347649,0.0199515894065232,0,0,0,0,0,0
