,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X002049.SZ,X002465.SZ,X600031.SH,X002506.SZ,X600118.SH,X000157.SZ,X002236.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000568.SZ,X000338.SZ,X300124.SZ,X600089.SH,X300003.SZ,X600867.SH,X002007.SZ,X600177.SH,X002294.SZ,X600584.SH,X000869.SZ,X002512.SZ,X600582.SH,X600699.SH,X000550.SZ,X300146.SZ,X002456.SZ,X002008.SZ,X600498.SH,X002129.SZ,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643936453769551,0,0,0,0,0,0,0.0360665545500051,0,0,0,0,0.106052114566511,0,0,0,0,0,0,0,0.0358136538040536,0,0,0,0,0.071182066169337,0,0,0.0860677189871023,0.068812494328182,0.126536812703386,0.104232537303135,0,0.0527160571690626,0,0.0061659527569634,-0.0206070579082934,0,0,0,0,0,0
X000100.SZ,0,0,0.0903491325758234,0,0,0,0,0,0.123818521220701,0,0,0,0,0.0145026107544089,0,0,0,0,0.0609373627107586,0.0353835298506465,0,0,0,0,0,0,0,0,0.00949302861615266,0,0,0,0.0568687423878772,0,0,0,0,0,0,0,0,0,0.164038265356129,0,0,0.0717724544336268,0,0,0,-0.0637010999057275,0,0,0,0,0,0
X600741.SH,0,0,0,0.320240012039434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250612628084948,0,0,0,0,0,0,0,0.188857487794979,0,0,0.0535520763721971,0,0,0,0,0,0,0,0,0,0.0526451687037213,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0697875683204047,0,0,0,0,0,0,0,0.148515680578076,0,0,0,0,-0.0594975163896633,0.0739622451667352,0.141055826863845,0,0,0.229649560976933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104107066137269,0,0.0373319959426546,0,0,0,0,0.0787945375561898,0.267837847365557,0,0.0350294422323216,0,0,0,0,-0.167201341147444,0,0,0,0,0
X600066.SH,0,0,0,0,0.0381860515293507,0,0,0,0.255976346789275,0,0,0,0,0,0,-0.0210519811375484,-0.0748067981760096,0,0,0,0.0783594421240524,0,0,0,0.174032712945391,0.129745503214731,0,0,0,0,0,0,0,0,0,0,0.10384483375405,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.014523066526761,0,0.00743004361995445,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041078272413378,0,0,0.322213713629721,0.418700463886411,0,-0.113909061491946,0,0,0.129273052635533,0,0.175714724765425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392542286225684,-0.208796487991783,0,0,0,0,0,0,0.487442405174569,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743826086642491,0,-0.0441787997404049,0,0,0,0.0718259889551503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556388800839757,-0.0921992696530104,0,0.575563365888945,0,0.0985683613307533,0,0,0,0,0,0,0,0.014915189070608,0,0,-0.0529903240750571,0.256927983268046,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0497934451991252,0,0,0,0.00121316170880602,0.0911027882324483,0,0,0.136031480274243,0,0,0,0,0,-0.000571927157743207,0,0,0,-0.0783984569836279,0,0,0,0,0,0.314579970516015,0,0,0,0.0577927394080349,0,-0.0155243100547702,-0.0170721518555657,0,0,0,-0.0886937778672555,0,-0.0415515583259521,0.0527911593369818,0,0,0,0,0,0
X600031.SH,0,0,0,0.121582267309883,0,0,0,0,0,0.0709099559929495,0,0,0,0,0,0,0,0,0,0,0,0.18995906094988,0,0,0,0,0,0.157134811128054,0,0.0287249115670398,0,0,0,0.170454181637839,0,0.0208055039506946,0,0,0,0,0,0,0.0851148713386455,0,0,0.0278931792545217,0,0,0,-0.011492740543866,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172902593206333,0,0.482591759290052,0,0,0.0627573580432639,0,0,0,0,0,0,0,0,0,0,0,0.0353828502153669,0,0.364979594201832,0,0,0,0.0930889760748869,0,0,0,0.196074901018356,0,0.0264758097635752,0,0,0,-0.00380013934182168,-0.0282649821451651,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.065053875520977,0.0971805923325629,0,8.67361737988404e-19,0.0487559025120347,0,0,0,0,0,0.139852178223403,-0.0569059586218627,0,0,0,0,0,-0.0803960126182287,0,0.187507574118644,0.00693310241700622,0,0,0,0.0256013968394444,0,0,0,0.1025074171112,0,0,0,0,0,0,0,0.0746167490152205,0.212105088580506,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0545828065905069,0,0,0,0,0,0,0,0,0,0,0,0.0332786499819857,-0.020996877747864,0,0,0,0,0,0,0,0,0,0.0712472267310267,0,0,0,0,0,0,0.0896977665645675,0.0817259957398956,0,0,0,0,0,0,0,0,0,0,0,0.394319117871456,0.0393665402104005,0,0.0131533792849507,0.0016345709290095,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19046542107026,0,0,0,0.0337051368185855,0,0,0,0,0,0.0164929615945178,0,0,0,0,0,0,0,0.0194069185726495,0,0,0,0,0,0,0,0,0,0.0210510847798249,0.285155641659239,0,0.306417072971836,0,-0.0353733581434446,-0.0583547327658505,0,0.0755097806622224,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184781569581741,0,0,0.0272808149126662,0,0.117793223398393,0,0,0,0,0,0.152146460046789,0.088508492419716,0.0282890812122961,0,0,0,0,0,0,0,0.0871093865014294,0,0,-0.0871517112828046,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231704708100487,0,0,0,0.0301782150137274,0.617215382671843,0,0.0706598223922663,0,0,0.170402463227233,0,0,0,0,0,0,0,0,0,0,0.0720957147915237,0,0,0,0,0,0,0,0.0171841374871654,-0.0179241879232463,0,0,0.0165163459572382,0.0166481193655077,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0521702183541214,0,0,0,0,0.246232354450589,0.16764882693627,-0.0444145273779103,0,0,0.199203091172381,0,0,0,0,0,0,0,0,0.0632927551436236,0,0,0,0,0.117889257520198,0,0,0,0,0,0,0,0.127997279398396,0,0.0855444141068611,-0.0420092250812338,-1.73472347597681e-18,0,0,-0.0346343258744296,0.00939928860769753,0,0,0,0,0,0
X000568.SZ,0,0,0.201832481626331,0,0,0,0,0,0,0.0404481876606579,0,0,0,0,0,0.00310612170424814,0,0,0,0,0.100502989876559,0,0,0,0,0.0412427921217611,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.10214048669968,0.045712360260244,0,0,0.0574143804190778,0.0383194586466365,0,0,-0.0420016752595521,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.308189265427838,0,0.157519547523248,0,0,0,0.080652698701416,0.0123094101074665,0,0,0,0.0471896617618333,0,0,0,0.0389323731279207,0,0,0,0,0,0,0,0,0.110165807785708,0,0,0.0114980716596816,0,0,-0.03254579786322,-0.0508218000111334,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.20367269603633,0,0,0,0,0,0,-0.200918905164495,0,0,0.111524343807788,-0.033911678143955,0,0,0,0,0.290807167806053,0,0,0,0,0,0,0,0,0,0.176572674547003,-0.0526387267569429,0,0,0,0,0.0546744165160997,0.0632378447033431,0.29016739610886,0,0,0,0,-0.00565241438282973,0.00633026330793804,0,-0.120708326220043,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0827107866134695,0,0,0,0,0,0,0,0.0200883058393047,0,0,0.113047110234628,0,0,0,0,0,0,0.021820358957705,0,0,0.104815178124005,0,0,0,0.0490303314752618,0.283378799768181,0,0,0,0,0,0,0,0,0.102594343419747,0,0.00817494669816351,0.0471503441382169,0,0,0.00879829006011585,-8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.104799178838587,0,0,0,0,-1.73472347597681e-18,0,0,0.0994926103345701,0,0.0863731970375593,0,0,0,0,0,0.146677674444015,0.0150895977627891,0,0,0,0,0,0,0,0,0,0.283519963522274,0,0,0,0,0,0.0386319645411462,0.00434682287174675,0,0,0,0,0,0
X600867.SH,0,0,0.173923904353032,0.315435502651348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138014209016191,0,0,0,0,0,0,0,0,0,0,0,0,0.0622688656621207,0,0,0,0,0.0201191740493905,0,0,0.0623809237972327,0.0947277972491263,0,-3.46944695195361e-18,0,0.0188999607307178,0,0,-0.0375774055525142,-0.0214186332012227,0,0,0,0,0,0
X002007.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0331585316815973,0,0,0,0,0.0204567190580096,0,0,0,0,0,0,0.0952820432970956,0,0,0.162778682396357,0,0,0,0,0.206875839154203,0,0.0411643546224925,0,0,0,0,0,0,0.157908264234413,0,0,0,0,0,0.0114327293734961,0,0,0,0,0,0,0
X600177.SH,0,0,0.0317632374315664,0,0,0,0,0,0,0.111152283794107,0,0,0,0,0,0,0,0,0.151228443394729,0,0,0,0,0,0,0.0782110838567523,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0971325060298868,0,0,0,0.32142008111788,0.0334060554154936,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218388179141058,0,-0.00389103456731204,-0.0345461397900348,0,0,0.060363809876119,0,0,0.0309926924345131,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.242789576224937,0,0,0,0,0,0,0,0,0.127032938544888,0.117488920831212,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.125354118087318,0,0,0,0,0,0,0,0,0,0.154267096607419,0,0.0434460444114759,0.0699535544624462,0,0.126648905191937,0,0,0,0,0,0,0,0,0,0,0.244836883925923,0,0,0,0,0,0,0,0,0,0,0,0,0.0159122123092348,0.0459034615872106,0,0.0284540407098734,-0.226638720364468,0,0.0157884146294749,0.0756772542835862,0,0,0,0,0,0
X000869.SZ,0,0,0.281135589470473,-8.67361737988404e-19,0,0,0,0,0,0,-1.38777878078145e-17,0,0.183460992857759,0.199081109434545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158012483082283,0,0.0289297267684601,0.00365510173799101,-0.0475688439877016,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.183873342289009,0,0,0,0,0.232524436287067,0,1.73472347597681e-18,0.0956153089192949,0.148731996299672,0,0,0,0,0.0362736598514782,0.496419872476962,0,0,0,0,0,0,-0.0618034498585082,0,0,0,0,-0.284309993935018,0,0,0,0,0,0,0,0.0982418683752242,0,0,-0.0364875847599141,0,0.0460891370288117,8.67361737988404e-19,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.142656031502277,0,0,0.279128566001159,0,0,0,0,0,0.100458629986423,0,0,0.11594832900664,0,0,0.0383376830082287,0,0,0,0,0,0,0,0,0,0.161253588710064,0.0523959498562267,0.242938732480378,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0413882900107106,0.0364694957809517,0,0,0,0,0,0
X600699.SH,0,0,0,0,0.172252144831142,0,0,0,0,0,0,0,0,0,0,0.0299539464955334,0,0.0337897047596892,0,0.0515862125239615,0,0,-0.0828090188886909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149874852244733,-0.0281160672518943,0,0,0,0,0,0,-0.0442436650202018,-0.0108105080033217,0,0,0,-0.719869992313041,0,0
X000550.SZ,0,-0.159510377254609,0,0,0,0,0,0,0.497920786827413,0.168670548972849,-0.146925232369459,0,0,0.281323604769724,0,0,-0.0403804805205361,0,0,0,0.0124012150665933,0,0.175192642648765,0,0,0,0,0,0,0,0.0355052423231905,0,-0.0233757312308562,0,0,0,-0.00472570499632701,-0.0532473946132749,0,0,0,0,0,0,0,0,0,0,-0.077227103089496,-0.00962675542854232,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517118569277581,0,0,0,0.0199849513498165,0,0,0,0,0,0,0,0,0.157207857624353,0,0,0.00119834638526678,0.175666206993013,0.305466937944436,0,0,0,0,0,0,0,0,0.0197729644243194,0.0644750584610391,0,0,0.063611588550057,0,-0.0688880654789826,-0.0342804232469685,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.0223858206411781,0,0,0,0,0.410439810543569,0,0,0,0,0,0.271560140844439,0,0,0,0,0.150247209941556,0,0,0,0,0,0,0,0.0370825475968207,0,0,0.0282952764400141,0,0,0,0,0,0.0976460020613364,0,0,0.0460548876346902,0,0,0,0,-0.0168737421848959,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.115839801713045,0,0.206978281037142,0,0,0,0,0.138795034438015,0,0,0,0.013677130919175,0,0,0,0,0,0.0360169815299431,0,0,0.0792114782131263,0,0,0,0,0,0,0,0,0,0.00123993540640745,0,0,0,0.1812275023551,0,0.0730177872393273,0.0331692231872728,0,0,0,0,0,0,0,0,0,0
X600498.SH,0.231342098168507,0,0,0,0,0,0.615310872459255,0,0,0,0,0,0,0.0669433821567935,0,0,-0.0407353927760883,0,0,0.118358277093028,0,0,0,0,0.194219192395285,0,0,0,0.0654042088928248,0,0,0.0758832389079664,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.10986110186835,-0.0567414965374039,0,0.751706192417817,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.130068430383664,0,0.0848183658362482,0,0.0335025404756251,0,0,0,0,0,0.190549487055001,0,0,0,0,0,0.272019399589949,0,0.0605911838231847,0.0222009435187418,0,0,0,0,0,0,0,0,0,0.0622512995298493,0,0,0,0.00513186910193001,0.126190972401834,-8.67361737988404e-19,0,0.045636411745559,0,0,0.0846322654344974,0,0,0,0,0,0
X601877.SH,0,0,0.153103720160968,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.443220416155623,0.24733905882941,0,0,0.0796173637412072,0,0,0,0,0.0337648485334888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867780526476162,0,0,0,0.209465618086783,0,0,0,0,0,0,0,0.134526624359257,0,0.27396493258566,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872234522516228,0,0,0,0,0,0,0,0.0916720756538687,-0.192806885162342,0,0,0,0.131686428757707,0,0.0778710741528573,-0.0734242611383061,0.06101351860837,0,0,0,0,0.00529553286156429,0,0,0,0,0,0,0,0,0,0,0.00592172469597321,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71524823735362,0,0,0,0,0,0,0.166182024599606,0,-0.183147451453566,0,0,0,0.60597624564816,0.198644609202029,0,-0.786215702881002,0,0,0,0.0253689035856183,0.0649240697653409,0,0,0,-0.454377338585776,0,0,0.335595447633042,0,0,0,0,0.0298450537398964,0,0.354171233315169,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155658899837548,-0.0984756345673427,0.0472010777867425,0,0,0,0,0,-0.26328906947349,0,0,0,0,0,0,0.101312681244109,0,0,0,0,0.0127821568434397,-0.970367572303383,0,0,0,0,0,0,0.00613253505896144,0,0,-0.0532098541666541,0,0.179685483031555,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.158802510537438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260283363428165,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133380938675292,0,0,0,0,-0.198074712378445,0,0,0,-0.0678092109350012,0,0,0,0,0,0,0.0693226779244581,0,0,0.127460619209338,0,0,0,0
MKreturn,0,0,0,-0.331307864326926,0,0,0,0,0,0,-0.00884795792386999,0,0,0,0,0.0412747073518868,0,0,0,0.0187940344281378,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0927361446093279,0,0,0,0,0,0,-0.10438448068076,0,0.0526186923601075,0.021489664431142,0.0662258117322923,0,0.110578492531337,-0.0192578366186625,0.78545879595182,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192204757482976,0,-0.0116760911720368,0.00956433890190976,0,0,0.0121157536908547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118939970435074,0,0.0454309343767707,0,0,0.0141124961359998,0,0,0,-0.000513997855305715,0,-0.00662111663300115,0,0,0,0.0160618604546526,-0.0164320267634188,-0.0268022885972436,-0.0204378293125418,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804058505400251,-0.00727525450972462,0,0,0,0.0134726734573249,-0.01623249522668,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00902059854752326,0,0,-0.00606625033005741,0,0,0,-0.00671239785601471,0,0.0027208180998031,-0.0158761443623369,0,0,0.00132452253013579,0,0.000616801704828388,0,0,0,0,0,0,0,0,0,-3.35257696355298e-05,0,0,0.0285046146028824,0,-0.000196198381948909,0,0,0,0,0,0,0.00641923825428932,0,0,0,0.017658528737624,-0.0124132629419561,0,0,0,0,0,0
