,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000338.SZ,X000100.SZ,X002236.SZ,X002456.SZ,X601877.SH,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X300003.SZ,X600867.SH,X000559.SZ,X002294.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X002074.SZ,X600522.SH,X300136.SZ,X002508.SZ,X600498.SH,X000536.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0691116392387623,0,0.186870702564723,0,0,0,0,0,0,0,0,0,0.0959986334643938,0,0,0,0.0283941975363596,0,0,0,0,0,0,0.0230665972031438,0,0.038976338368102,0,0,0,0,0,0,0,0.05376304846218,0,0.0425991985462215,0,0,0,0,0,0,0,0,0,0,0.00374219071263858,0,0,0.00073409408325633,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0126505275791197,0.917053530195211,-0.0124752035217955,0,0,0,0,0,0,0,0.105425899791456,0,0,0,-0.0640402753383006,0,0,0,0,-0.176258804314113,0,0,0,0,0,0,0,0,0,-0.0244161381525427,0,0,-0.0524901100197196,0,0,-0.0771320371307503,0,0,-0.0255656500762729,-0.00122682827506606,0,0.126712091869986,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.631592803681936,0.449008161970016,0,0,0,0,0,0,0,0,0,0,0,-0.149478961644497,0,0,-0.00152726542820816,0,0,0,0,0,0,0,0,-0.0665498114889733,0,0,0.189022562427974,0,0,0.365871385770572,0,0,-0.0118716410646191,0,0,0,0,-0.168572747870509,-0.320481525621887,0,-0.00721823731661317,0,0,0,0,0,0.307900312127063
X002415.SZ,0,0,0.117285922430527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0484299576728017,0,0,0,0,0,0.0945802530372074,0,0,-0.0796918194862021,0,0,0,0,0,0.0634142368370128,0,0,0,0.271413498532636,0,0,0,-0.0110517361116994,0,0,0.00306727532052963,0,0,0,0,0,0
X000858.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,0.207005980206648,0,0,0,0.12877579935766,0,0.24219838346258,0,0.003301000287401,0,0,0,0,0,0.147522879862505,0,0,0.00215186821858579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132985211383741,0,0,0,-0.0447042819826712,0,0.0193053224986299,0,0.00585510180308639,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0269532280202349,0,0,-0.0457366819458096,0.00628930954185489,0,0,-0.0773583436078922,0,0,0,0,0,0,0,0,0,0,0,0,0.0649150584164325,0,0,0,0,-0.129870889391209,0,0,0,0,0,0,0,0.0880392688579138,0,-0.0220615015613662,0,0.173885296130486,0.0890662872745003,0,0.00108227799669789,0.0122965558906099,0.107748664403309,0,0,0,0,0
X002304.SZ,0,0.15509851536742,0,0,0,0,0,0,0,0,0,0,0.290171225599107,0,0.139842067383206,0,0.0413731555626956,0.014397929417504,0.0132824161858962,0,0,0,0,0,0,0.0351522658306028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154573634736275,-0.027435209315156,0,0.00615852322324974,0,0,0,0,0,0
X000725.SZ,0,0,0.12998352268565,0,0,0,0,0,0,0.0432154977015604,0,0,0,0,0,0,0,0.0701110705895636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598829092657992,0,0.0946429597051041,0.0107701196763744,0.0321942329021471,0,0.0302344773851301,0,0,0,0.314277724082658,0,0.0358546770635723,-0.00729718091112779,0,0,0,0,0,0,0
X000625.SZ,0,0.102018599185153,0.130808186982374,0,0.213607240166605,0,0,0,0,0,0,-0.0162082281121188,0.0863672204351774,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0381969654736278,0.0285186052974703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026452450415901,-0.0179587611873913,0.103553275756039,0,0,0,0,0
X000063.SZ,0,0.0268472627400952,0.127930955250018,0,0,0,0,0,0,0,0,0,0,0.0335502277308104,0,0,0,0,0.318272376183251,0,0,0,0,0,0,0,0,0,0,0,-0.00833445164952076,0,0,0,0.131484965808644,0,0,0,0,0,0.103584444809986,0,0.0847194336636754,-0.10945848559706,0,0,0,-4.33680868994202e-19,0,0,0.00618664476733699,0,0,0,0,0,0,0
X600690.SH,0,0,0.200102247878125,0,0,0,0,0,0,0,0,0,-0.0217955816762131,0,0,0,0,0,0,0,0,-0.104032143048485,0,0,0,0.0252488664894289,0,0,0,0,-0.0183007841554481,0,0,0,0,0,0,0,0,0.0227616773692585,0,0,0.0780941807340953,-0.00688458061674952,0,0,0,-0.152435089217702,0,0,0.0273719715768516,-0.0348100901817149,0,0,0,0,0,0
X600703.SH,0,0,0,0.12703435361817,0,0,0,0,0.286613300014217,0,0,0,0,0,0,0,0,0,0,0,0,-0.167796506524989,0.0729386388579608,0,0,0.0143777601290006,0,0.264746198387058,0,0,0,0,0,0,0,0,0.0978935837053875,0,0.0128314383848485,0,-0.0295099101181068,0,0,0,0,0,0,4.33680868994202e-19,0.0266103618972087,0.18507452881246,0.0238536560391837,1.73472347597681e-18,0,0,0,0,0,0.0560518347390796
X600741.SH,0,0.470359513673069,0,0,0.0524018678080343,0,0.0533059485601608,0,0,0.0215488965978296,0,0,0,0,0,-0.00534983717211384,0.0528581634434577,0,0,0,0,0,0.087637318192929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464446749341847,0,0,0.00959952700221853,0.0186105573932791,0.118956487732728,0,0,0.087426897908934,-0.0312618998421999,-0.00290360504583403,-2.16840434497101e-19,0,0,0,0,0,0
X600031.SH,0,0,0.0306584445090922,0.0446690105774067,0,0,0,0,0,0.0834978401581025,0,0,0,0,0,0,0,0,0.00951929946976342,0,0,0,0,0,0,0.157845179932002,0,0.421327968021409,0,0,0,0,0,0,0,0,0,-0.0201998312862297,0,0,0,0,0,0,0,0,0.283799470096687,-0.160892969670415,0.0319371507866232,-0.0576684235673112,0,0.000429120754541509,0,0,0,0,0,0
X000568.SZ,0.117282748830897,0,0,0,0.431771430926629,0.0196723268011394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10817814887163,0,0,0,0.0931738453580884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932891556917749,0,0,0,0,0,0,0,0,0,0.00255610141933701,-0.00505831711570939,0,0,0,0,0,0
X002475.SZ,0,0,-0.129070496986958,0,0,0,0,0,0,0,0,0,0,0.00308592375295928,0,0,0,0,-0.0921543558818516,0,0,0.00183632652645037,0,0,0,0.144837896125835,0,0,0,0,0.140680075441767,0,0,0,0,0,0,0.253773993583002,0,0,0.23510288384473,0,0,0.0117380373785659,0,0.0165314782949622,0,-0.0378298863570129,0,0,-0.0398835840780742,0.0130746899110842,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.122172218415858,0.00757879922379139,0,0,0,0.186490467750632,0,0,0,0,0.0432319140110531,0.179301783296951,0,0,0,-6.93889390390723e-18,0,0,0.0684957614355121,0,0,0,0,0,0,0,0,0,0,0,0,0.0227523779360251,0,0.123492897047943,0,0.382203008061102,0.0746351238063907,0,0,0,0,0,0,-0.0251325203620258,0.00519064044940487,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0327277996523493,0,0,0,0,0,-0.193624143709653,0,0,0,0,0,0,0,0,0.0807889159292856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522094620413399,0,0,-0.00644564197308302,0,0,0.238675870108094,0,0,0,0.064901664738439,0.349332885125623,0.0189425972251886,0,-0.00898119777697145,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.123163570691914,0,0,0,0,0,0,0,0,0,0,0,0.0320426481689846,0,0,0,0,0,0,0,0,0,0,0.139864474956438,0,0,0,0.292314637289943,0,0.172189869287199,0,0,0.0967991590117507,0,0,0.228310594686609,0.0190931891509735,0.0590909600328603,0,0,0,0,0,0,-0.178813810283349,0,-0.0143444290945105,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0112449795166012,0,0,0,0,0,0.0222501833346209,0,0,0,0,0,0,0,0,0,0,0,0.0182712610172592,0,0,0.0127922241664211,0,0,0.0632342074715534,0,0,0,0,0,-0.00922316972672489,0,-0.16792185174824,0,0.0747631285238677,0,0,0,0,0,0.0128806515565853,-0.0404001547498845,0,0.0323198222335428,0.0096745808723722,0,0,0,0,0,0
X002236.SZ,0,0,0.0508929621377424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224712079658797,0,0,0,-0.0339517443395349,0,-0.127179940447982,0,0,0,0,0,0,0,0.518577943779316,0,0,0,0.0703303476676128,0,-0.638376179815351,0,0.0261725689469946,-0.230717713506339,0,0,0,0.172020654752781,-0.207670364941989,0,-0.00640412561701297,0,0,0,0.260014213619156,0,0
X002456.SZ,0,0.0767568162886841,0,0,0,0,0,0,0,0,0,0,0,0,0.291404398961392,0.325460540920638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324203407983125,0,0,0,0.264532668995109,0.00827070461742086,0,0,0,0,0.0623013507035251,0.00809706873427906,0.0143443621232208,-0.0112867086378442,0,0,0,0,0,0
X601877.SH,0,0,0.0991414926644555,0,0,0,0,0,0.147861320490601,0.163582814100257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001125940132908,0,-6.93889390390723e-18,0.145065513445751,0,0.0482950081347298,0,0,0,0,0,0,0.0628604551525163,-0.0423246187029529,0,0,0,0,0,0
X600118.SH,0,0,0,0.0374129324242713,0,0,0,0,0,0.040994957900401,0,0.11445660787361,0,0,0,0.0900139870497165,0,0,0.169218449877493,0,0,0,8.67361737988404e-19,0,0,0.044269253862578,0,0,0.185084455772121,0,0,0,0,0,0.0249407123269484,0.0413337660266276,0,0,0,0,0,0,0,0,0,0.0442065307363752,0,0,0.131611166468704,0,0,-6.55277206411953e-05,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.197682497037976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158656242422938,0,-0.0799863223013854,0,0,0,0,0,0,0,0,0,-0.0194163575320004,0,0.189419811637986,0,0,0.0463693221015004,0.0372779240049016,0,0,0,0,0,0,0,0.0354830041077524,0.0134093485745882,0,0,0,0,0
X002085.SZ,0,0,-0.0192705734227404,0,0,0,-0.0431047562561062,0,0,0,0,0.00974426701267532,0,0.0904665059751721,0,0,0,0,0,0,0.265281048211054,0.186057404742622,0.166149521044675,0,0,0,0,0,0,0,0,0,-0.296293431160232,0,0,0,0,0,0,0,-0.059593013791804,0,0,-4.33680868994202e-19,0.361118643355668,0,0,0.0309834359732091,0.123165011518459,0,-0.0108813537288513,0,0,0,0,0,0,0
X600177.SH,0,0.0865572210048077,0,0,0,0,0,0,0,0.158499449887626,0.224220267052959,0,0,0,0,0,0,0,0,0,0,0,0.0916740398909068,0,0,0,0,-0.0202899099071671,0,0,0,0,0,0,0,0,0,0.027384511374805,-0.0625707177688918,0,0,0,0,0,0,0,0.10501422155248,0,0,0,-0.0240003446364764,0.0182961654605518,0.0628902077814744,0,0,0,0,0
X000157.SZ,0,-0.0575036599538181,0.0986671795170962,0,0,0,0,0,0,0,0,0.11823633566203,0,0.495065777515701,0,0,0,0,0.0362213612159312,0,0,0,0,0,0,0,0,0,0,0,0.0140826005497877,0,0.123520713815844,0,0,1.38777878078145e-17,0,0,0,0,0.0207737290560586,0,0,0,0,0,0,0,-0.0353804131384919,0,0,0,0,-0.0793484195756733,0,0.126555111931575,0,-0.066845271534902
