,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X000661.SZ,X600809.SH,X002008.SZ,X300003.SZ,X300124.SZ,X000596.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600776.SH,X600498.SH,X000625.SZ,X000050.SZ,X002179.SZ,X000157.SZ,X002180.SZ,X002371.SZ,X300142.SZ,X000977.SZ,X002241.SZ,X600089.SH,X600372.SH,X600118.SH,X300146.SZ,X600867.SH,X600522.SH,X600177.SH,X002129.SZ,X600066.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152615187898073,0,0,0.0641010618235772,0,0,0.0362122459731294,0,0.00913470750661346,0,0,0.160749441590371,0,0,-0.00153735332233307,0.0116220079698935,0,0,0,0,0,0,0,0,0,0,0,0,0.0685669799802862,0,0,0,0.0616548285442012,0,0,0,-0.00889829870737422,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0483473048922429,0.0696174785466586,0,0.130361797100719,0,0,0,-0.0209935171123679,0.314940768513969,4.33680868994202e-19,0,0,0,0.02963582899299,0,0,0,0,0,0,0,0,-0.00237436192580991,0.103112915253903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269747104348903,0.0442324488860939,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0383868249801565,0.0830791752125199,0,0,0.0988989381716757,0,0.249999161744849,0,0,0,0.135542739109131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384990092415051,0,0,0,0,0,0.0140177191386797,0,0,0,0,0,0,0,0,0,0,0.189870851600706,0,0,-0.0901402827973727,0,0,0,-0.0466616545859732,0,0
X000858.SZ,0,0.0938715707342409,0,0,0,0,0.124932143995509,0,0,0,0,0,0,0.376220639435458,0,0.0357573711996057,0,0,0.00307309510087249,0,0,0.0584545968726237,0,0,0.0149450171936585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406446147866494,0,0,0,0,0,0,0,0,-0.0175072665016285,0.00359768429847193,0,0,0,0,0,0
X000651.SZ,0,0,0.265707465292038,0.016748598367916,0,0,0,0,0,0.0904836877250676,0,0,0,0.124518050479578,0.019409790377707,0,0,0,0.0762659369361472,0,0,0,0,0,0.0737130616986111,0,0,0,0,0,0,0,-0.0121340212330087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682307219029931,0,0,0,0,0,0
X600276.SH,0.115370334935681,0,0,0,0,0,0,0,0,0,0,-0.171432222924018,0,0,0,0.23418684079862,0,0,0,0,0.116938173853827,0,0,0.450148863534896,-0.0726624146364446,0.0620539663436343,0,0,0,0.0668378562472651,0,0,6.71697070333543e-05,0,0,-0.0665524812021011,0,0,0,0,0,0,0,0,0,0.233678324947619,0,-0.121600803760914,0,0.0522266611709826,0,0.0256794227543445,0.0322967414792626,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0741057579707622,0,0,0,0,0,0,0,0,0,0.346816942237044,0.00190710315567409,0,0,0,0,0,0,0,0,0.0723105798428673,0.159918713449343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394656465230845,0,0,0,-0.0170941768693255,0,0,0,0.0107782277886006,0,0,0,0,0.0597505092761967,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0955569602368628,0,0,0.0786986859711256,0,0,0,0,0.0356500420024765,0.104293199974334,0,0,0,0,0.0486771032924089,0,0,0,0.178020390882085,0,0,0,0.15176957908405,0.0803971725960502,0,0,0,0.033501607964054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128454451643278,0.0236435209290402,0,0,0,-0.127396612291051,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0031810713805545,0,0,0,0.0754983040586554,0,0,0,0,0,0,0,0,0,0,0.101919065799193,0,0.133198760718582,0.00797653851929774,0.449715161951824,0.0515797121264937,0,0,0,0,0.0436329695239535,0,0.14144670503289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174880226658054,0,0,0,0,0,0,0
X600690.SH,0,0,0.178527116387344,0.101238736327506,0.174863413124996,0,0,0,0,0,0,0,0.131331904074665,0,0,0,0,0.00731033444056954,0,0,0,0,0,0,0,0,0,0,0,-0.00683536692933396,0,0,0,0.0824421187125245,0,0,0,0,0.168997990993587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290105366007108,-0.0086868993701389,0,0,0,0,0,0
