,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002049.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X600522.SH,X000661.SZ,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X002241.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600702.SH,X600460.SH,X600884.SH,X300003.SZ,X600584.SH,X600487.SH,X000799.SZ,X002414.SZ,X002176.SZ,X000980.SZ,X601799.SH,X600563.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0313296603563619,0.392564099336367,0,0,0,0.140892208737655,0,0,0,0,0,0,0,0,0,0,0,0.0672686759741776,0,0,0,0,-3.46944695195361e-18,0,0,-0.0349795190294391,0,0,0,-0.160584989660494,0,0.067197510022269,0,0,0,0,0,0,0,-0.0252245567410485,0,0,0.0835336048845796,0.0290429760614064,0.105626349510195,0,0,0,0,0,0.0386772849028175,0.0220548321487905,0,0,0,0,0,0
X000858.SZ,0.349535548785185,0,0,0,0.24149470401995,0.0687592261515011,0,0,0.108883680688408,0,0,0.11675689676311,0,0,0,0,0,0,0.0374779409566494,0,0.00627461685346943,0,0,0,0,0,0.0734138166898453,0,0,0,0,0,0,0,0,0,0,0.0548964160774168,0,0,0,0,0,0,-0.0146922834264595,0,0,0.0470610173544315,-0.0867275792217901,0,0,-0.00401168766823334,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.89248100858371,0,0,0,0,-0.00744422969351514,0,0,0,0,0,0,0,-0.0699891510982844,0,0,0,0,0,0,0,0,0,0,0.185076250046979,0.0426034686830055,-0.0652196270435333,0,0,0,0,0,0,0,0,-0.143307408611077,0,0,0,0,0,0,0,-0.022712256421094,0,0,0,-0.0284058143001181,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-0.00669838620525774,0,0,-0.00760028625686992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101242475120537,0,0,0,0.19933919358678,0,0,0,0,0,0,0,0,0,0,0,0,0.15931816341121,0.169518619078699,-0.174483667248513,0.0839408910648988,0.11633915337368,-0.0154473732374068,0,0,0,0,0,0,0
X000568.SZ,0.291977791631019,4.33680868994202e-19,0.82017569693189,0,0,0,0,0.00302774426956734,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951988528152605,0.0733394247421886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188442124886329,0,0,-1.38777878078145e-17,0,0.0273034409036015,0,0,0,0,0,0,0
X600276.SH,0,0.0963641336645986,0,0.0855761725876533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202683554774131,0,0,0,0.0125085408271937,0,0,0,0,0,-0.162368763389343,0.0650686543300363,0.0874828162609771,0.0229531330179449,0,0,0,0,0,0,0,0,0,0.138778867071815,0,0,0,0,0,0.0493462025500584,0,-0.0720583709602027,0,0,0.00271067584249094,0,0,0,0,0,0,0
X600690.SH,0.105257184026535,0,0,0,0.255440713885565,0,0,0,0,0,0,0.197558147458977,0,0,0,0,0,0,0.0241726277814401,0,0.0787258352371458,0,0,0,0.163659261456755,0.126772902814546,-0.0831584120042919,0.0433916660377929,0,0,0,-0.0580636894660832,0,0,0,0,0,0.00265959401842261,0,0,0,0,0,0,-0.0352885042476938,0,-0.114821928987267,0,0,0,0,-0.0168971314771615,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.275998853752792,0.233050132291235,0,0,0,0,0,0,0,0.0323799600568874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947336119911289,0,0,0,0,0,0,0.0986870100194378,0,-0.0575801684224043,0,0.146046506857194,0,-0.0656183487039958,-0.0343112079529377,0,0.100806314163151,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.387019224500507,0,0,0.0755968949398553,0,0,0,0,0,-0.0816558337214614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120018308630181,0,0,0,0,0,0,0,0,0,0,0.114676146299547,0,0,0,0,0,0,-0.163911050983269,0,0,0.0891085014788028,0,0,0,-0.0528785647454256,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.161922604757295,0,0,0,0,0,0,0,0,0,0.135845903693659,-0.0434284396517804,0.0658199071233176,-0.178286455736671,0,0,0,0,0,0,0,0,0,0,0.0536365752635504,0.215987493283672,0,0,0,0,0,0,0,0,0,-0.152763340276131,0,0,0.159681904316826,-0.154033602820172,0,0.0207868239715872,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.0568062598852501,0,0,-0.024158139995712,0,0,0,0.0917669331438644,0,0,0,0,0,0,0,0,-0.00344022535807147,0,0,0,0,0,0,0,0,0.190192635999456,0.0339499580624632,0,-0.141386299063572,0,0.528263004565784,0,0,0,0,0.00881767992711991,0,0,0,0,0,0,0.240720799303778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,-0.0162000955286374,0,0,0,0.389706365885494,-0.0114981702717835,0,0,-0.0580487777488373,0,0,0,0,0,0.397737227872636,0.00136942097080443,0,0,0,0,0,0,0,0,0,0.0334325623300401,0,0,-0.142846877087416,0,-0.0737746653307963,-0.0460367682251978,0,0,0,0,0,0,0.00715109027940098,0,0,0,0,0,0,0,0,0,0,0.0321578195185408,0.0300949799013845,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0296085895577496,0,0,0.147325143664981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159721872090427,0,0,-0.0173724844559209,0.0985316512391387,0,0.134971798591593,0,0,0,0,0,-0.0826728348606896,0,0,0,0,0,-0.00319426379614293,0,0,0,0,-0.0149678999943741,0.029648651588543,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0214180867127071,0,0,0.20968392570632,0,0,0,0,0,0,0,0,0.0484780022449418,0.0315151913588041,0,0,0,0,0,0,0,0.121838559252442,0,0,0,0.0635309146687114,0,0,0,0,0.0561227381915789,0,0,0.0938436578500318,0,0.206773163813073,0,0.0936449751072711,-0.0255084582987447,0,0.125080457755857,0,0,0,0,-0.0256962148913976,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0297088220414911,0,0,0,0,0,0.0543351693904784,0.0122703993774738,-0.048801033830782,0,-0.0831057767616651,0,0,0.0396784380392474,0,2.16840434497101e-19,0,0,0.0378369469209852,0.0415879981884666,0,0,0,0,0,0,0.104122140807611,0.0785024265719355,0,0,0,0,0,0,0,0.0882276704774509,0,-0.102093799399042,0,0,0,-0.00131714999434606,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0430177620964864,0,0,0,0,0,0.169703154651504,-0.0161170566496545,0,0,0,0,0,0,0,0.0544045839901492,-0.0551328407130249,0,0.00807355111453423,0,0,0.0278400851493209,0,0.00441537577863777,0.345963142464992,0,0,0.0737957573276768,0,0,0,0,-0.039756746544264,0,0,0.0149430339960764,0.00140044403775366,-0.0359675287550757,-0.0628906941960945,0,0,0.0116909486825957,0,0,0.119717364656668,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-0.0996291284783778,0,-0.0746224547721009,0,0.0145056328423219,0,0,0,0,0,0,0,0,0,0,0,0,0.031542793976996,0,0,0,0,0,0,0,0,0,0.741652226339153,0,0,0,0,0,0,0,0,0,0,-0.00810190171655746,0.0479596085504367,0,0,0.0311728001913161,0,0.00146466557441463,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0739600143643988,0,0,0,0,0,0,0,0.0839344706986515,0,0,0,0,0,0,0,0,0,0,0,0.0694716779267896,0,0,0,0.189090056774702,0,0,0,0,0,0,0.0615484070341807,0,0,0.115461221722151,0,0.0187510758959573,-0.076796642280895,0.27541841108463,0,0,0.0239645285168479,0.103944176563674,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0928955080330458,-0.296917823373272,0,0.17320761337237,0,0,0,0,0,0.0836403281505614,0,0,0,0,0,0,0,0,-0.342947723843786,0,0,0,0,0,0,0,0.469194125460514,-0.192407078562946,0,0.158220329516493,0,-0.0773870485704553,0,0,0,0,0,0,0,0,0,-0.033761102794456,0,0.136151047746832,0,0.414104460916567,0,-0.154094837056463,0,-0.701812404500052,0,0,0.665503463553124,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0971615837326778,0.128427926566993,0,0.249409428034347,0,0,0,0,0,0.136363250939988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620583525714625,0.0814840429736641,0.0454295621851381,0,0,0,0,0,0,0,0,0.0110806277907745,0,0,0.145698910052127,0,0.0572626706692428,0,0,0,0,-0.105181534025686,0,0,0,0,0,0
X000596.SZ,0,0,0.368512858109613,0,0.191852050271279,0,0,0,0.0737007061147157,-0.41529581295234,0,0,0,0.321079967761017,0,0,0,0,-0.166044067405051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582176985587471,0,0,-0.0439622242162024,0,0,-0.075438703624866,0,-0.0172693517020266,0,0,0,0,0,0.122497257710781,0,0,0,-0.147524656510681,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.0175937162199944,0,0,0,0,0.0743178207358429,0.298161309268772,0,0,0,0,0,0,0,0,0,0.184537619098631,0,0,0,0,0,0,0,0.0276321906814584,0,0,0,0,0,0,0,-0.0796845112995139,0,0.115158229096349,0,0,-0.191666558871703,0,0.156781097111206,0,0,0.131079635008665,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0201336768820325,0,0,0,0,0,0,0,0.107661549995013,0,0.0713326029874604,0,0,0,0,0,0,0,0,0.125748110949106,0,0.0676796113244967,0.210261769247401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401882270857039,0.0973181193272426,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.176628705694451,0,0,0.0030333085911053,0,0,0,0,0,0.102453747956964,0,0,0.00435687052663417,0,0,0,0,0,0.0316739506994201,0,0,0.0088237112190069,0,0,0,0,0,0.155520061047636,0,0,0,0,0.00855548581315591,0,0,0,0.131271928596623,0,0.159855493507516,0,0,0,0,0,0,0.0164826318946082,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.126976469525871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177183100700356,0,0,0,0,0,0,0,0,0,0,0.14442839550647,0.0302084667305089,0.434787405968261,0,0,0,-0.19845023100228,0,0,0.292049303582076,0,0,0,0.0137300086845727,-0.0710446497620383,0.157331359038762,0,0,0,0,-0.0982441002716763,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.136485117538671,0,0,0,0,0.0854835128960278,0,0,0.239792933928365,0,0,0,0,-0.0063229619509083,0,0,0,0,0,0,0,0,0.145451269035515,0,0,0,0.177216560813911,0,0.0674653061989557,0.214623276178782,0,0,0,0,0,0,0,-0.0637531640386021,0,1.73472347597681e-18,3.46944695195361e-18,0.0203061151467339,0,0,-0.22209182837281,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.218606357640567,0.00144399501771047,-0.257130704581719,0,0,0,0,0,0,0.164034230189209,0,0,0,0,0,0,0,0.0922548570922845,0,0,0,-0.436793130935469,0,0.064942899660796,0.129368275642227,0,0,0,0.0590458891519423,0,0,0,0,0,0.279408528432846,0.0540482370545353,0,0,-6.93889390390723e-18,0,-0.24433411501569,0,0.204438485978416,0.0530797732838962,0.163715099479056,0,0,0,0.068495320699184,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0107899076494151,0,0,0,0.0215746310623327,0,0,0,0,0,0,-0.0326819363989674,0.0321412917286141,0,0,0,0,0,0,0.247313417028523,0.038955904132165,0,0,0,0.372312641768149,0,-0.0147978404797511,0,0,0,0,0,0,0,0,0,0.626922309779654,0,0,0,0,0,0.179246575457541,0,0,0.128738265004451,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0838431433193217,0,0,0,0,0,0.322876346318182,0,0,0,0,0,0,0,-0.578643003648043,0,0.0609068340788561,0,0,0,0,0,0,0,0.24357995270661,0,0,0.198222081134692,0,0,0.360767050589478,0,-0.0080146571773343,0,0,-0.134956327018496,0,-0.0903922304191303,0,0,0,0.0348545342976033,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.470149748864718,0,0,0,0,-0.0466353856880807,0,0,0,0,0,0,0,0,-0.00492534901274892,0,0,0.10342969613141,0,0,0,-0.14527255901139,2.16840434497101e-19,0,0,0,0,0,0.00824281595706146,0,0,0,0,0,0,0,0,-0.182524028617881,0,0.0216541281266147,0,-0.0247464360723868,0.0854072989427327,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.0540698591679235,0,0,0,0,0,0,0,0,0,0,0,0.0541252529312837,0.154394232386308,0,-0.0498488515701604,0,0.297183744503099,0,-0.000972968939992598,0,0,0,0,0.0962703095686385,0,0,0.0408546704214267,-0.0929237067420605,0,0,0,-0.112529105349475,0,0,0,0,0.049730961414445,0,0,0.0206426502648857,-0.00803475995719333,0,0,0.13385678251927,0,0,0,0,0,0,0,0,0
