,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X000568.SZ,X002236.SZ,X000100.SZ,X600271.SH,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X002007.SZ,X600372.SH,X002456.SZ,X002475.SZ,X000559.SZ,X600522.SH,X000157.SZ,X600867.SH,X002506.SZ,X002074.SZ,X300003.SZ,X002180.SZ,X002085.SZ,X002426.SZ,X002294.SZ,X300124.SZ,X002508.SZ,X000981.SZ,X600089.SH,X000869.SZ,X601877.SH,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.447499165507571,0,0,0,0,0,0,0.170893942580624,0,0,0,0,0,0.0392954713638382,0,0,0,-0.0277228418609242,0,0,0,0.0103758133154512,0,0,-0.0913698667308675,0,0,0,0,0,0,0.115023481219677,0,0,0.173783696431722,-0.0706962374104274,0,0.225478852414526,-0.124020118164582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.200976801837711,0,0,0,0,0,0,0.366890165238476,0.0227812780350593,0,0.138728664342583,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.100799940754124,-0.0247091611778118,0,0,0,0,0,0,0.00364898959110276,0,0,0,0,0,0,0.0353050024691458,0,0,0,0,0,0,0
X002415.SZ,0.0554830665124996,0,0,0,0,0,0,0,0.0556494384269048,0,0,0,0,0.024733636001681,0,0,0,0,0,0,0,0,0,0.126124373414479,0,0,0.105261495183879,0,0,0,0,0,0,0,0,0.0262050359070555,0,0,0,0.0782522805275103,0,0,0.123067878636996,0,0.121678240843595,0,0,0,0,0,0.0300274386677987,0,0,0,0,0,0,0
X000858.SZ,0.255786569724378,0,0,0,0.327504976745733,0,0,0,0.194031885966788,0,0,0,0,0.251191291851231,0,0,0,0,0,0,0,0,0,0,-0.0444219065705293,0,-0.0174422334684118,0,0,0,0,0,0,0,-0.00126614984249767,0,0.0581676355830755,0,0,7.03562997121273e-05,0,0,0.133989518052133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.137148333009079,-0.0411174576331524,0,0.589165081597906,0,0,0,0,0,0,0,0,0,0.0794071946938181,0,0,-0.0122858553493027,0,0,0,0,0,0,0,0.158038746346825,-0.0322072275113596,0,0,0.00794930593790131,0,0,0,0,0,0.0460805917078126,0,0,0,0,-0.00660223690419894,0.0141423418168762,0,0,0.0298408013431413,0,0,-0.00832204849768395,0,0,0,0,-0.0357528939639283,0,0,0,0,0,0
X600276.SH,0,0,0,0.0539134477406781,0,0,0,0,0.0624339291134574,0,0,0,0.192260158749165,0.0461778350936626,0.0607022712071923,0,0,0,0.0683532468853196,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.038552906917884,0,-0.0150686392561578,0,0.0164472813018761,0,0,0,-0.0378385150589496,0,0,0,0,0,-0.0517142190545494,0,0,0,0.0102093132408001,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0706620883065831,0,0,0.06362074628471,0,0,0,0.149459270348456,0,0,0,0,0,0,0.129037558749466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121171763158965,0,0,0,0,0,0,0,0,0,0.160894252947438,0.0368452024002321,0,0,-0.0274624454487647,0.0297955683956823,0,0,0,0,0,0
X000625.SZ,0.0199425822332272,0.209006505712027,0,0,0,0,0,0,0,0.045133133354083,0.0368005320558317,0,0.0543625920805112,0,0.104249780240926,0,0.0474717213928208,0,0.0103538501136636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122845867597437,0,0,0,0,0,0,0,0,0.0151629193860435,0,0,0,0,-0.151266259768566,0,-0.00931597828289314,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0896621946151989,0,0,0,0,0,0,0,0,0.0163902751588475,0,0,0,0,0,0,0,0,0,0,0.138436301043129,0,0,0,0,0.12594920183994,0,0,0,0,0,0.00965804421891912,0,0,0,0,0,0,0,0.118492017558223,0,0,0,0,0.0776842795082631,0,0,-3.46944695195361e-18,0.0464989186454388,0,0,0,0,0,0
X000063.SZ,0.0201766594085511,0,0.0376296256826351,0.0715544859472932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650323104346732,0,0,0,0,0,0,0.0907887602775134,0,0,0.0173478763581464,0,0,0,0,0,0.0565228244454265,0,-1.73472347597681e-18,0,0,0.0406408325178449,0.098372746736344,0,0,0.0253329174806891,0.135151919620407,0,0.0385500365360599,0,0,0,0.000183634976069815,0,0,0,0,0,0,0
