,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X000625.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X600741.SH,X002236.SZ,X600066.SH,X000977.SZ,X002241.SZ,X002049.SZ,X002028.SZ,X000921.SZ,X000661.SZ,X600522.SH,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X601799.SH,X600566.SH,X002223.SZ,X600183.SH,X600060.SH,X002007.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.256263461784788,0.0733865111545927,0,0.136720648788182,0,0,0.153602072428537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674907968728056,0,0,0,0,0,-0.0420499161426675,0.0489670627971347,0,0,0,0.0232749709101776,0,0,0,0,0,0,0.0754579311599858,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.508496564176967,0,0,0,0,0,0,0,0,0,0.128561627473056,0.014822927348688,0,0,0,-0.0206327296807263,0.00511480849819898,0,0,0.0180845045674497,0,0,0,0,0,0.0482655933543539,0,-8.67361737988404e-19,-0.038125782454163,0,0,0,0,0,0.0321296049956265,0,0,-0.0211742564892938,0,0.0237734677328557,0,0,0,0,0,-0.0434266604051314,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.13585285503777,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0380273962581713,0,0,0.0623094821367864,-0.0577199860403864,0,0,0,0,0.0920106025037796,-0.0177616287835267,0,0,0.0364643897551442,0,0,0,0,0.0584443222306396,0,0,0.11189489922512,0,0,0,0.0468170563243403,0.00461764986409278,0,0,0,0,-0.0147989523286232,0,0,0,0,0,0,0
X600809.SH,0.486292425175348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300348241524983,0,0,0,-0.043497245475904,0,0,0,0,0,0,0,0,0.0515562630761138,-0.0474797564621551,0,0,0,0,0,0,0,0,0,0,0,0.0289549094238801,0,0,0,0,0,0.0403668816918156,0,-0.0800714468299478,0.0770432711948826,0.0547092221525298,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994858128233675,0,0.351756698347857,0,-0.131949627869057,0,0,0,0,0,0.0420861547646973,0,0,0,-0.0307019435573521,0,0.179565052208523,0.0659437882937033,0,0,0,0.289428482438404,0.221914855421708,0,0,0,0,0,0.0126529567594443,-0.197057996963642,-0.00340501314627338,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.120442216006535,0,0,0,0,0,0,0,0,0.0406884149231036,0,0,0,0,0,0,0.0743874667541852,0,0,-0.14525885878897,0,0,0,0,0,-0.012799973260103,0,0,0.20211732080813,0,0,0.0643965092861899,0,0,0,0,0,0,0.0484729698280543,0.0765386479838637,0,0,-0.0777221332130612,0,-0.0126008881334149,0,-0.0688477574099836,0,0,0,0,0
X000568.SZ,0,0.885961381543051,0,0.0482469617859627,0,0,0,0,0,-0.00395339307264032,0,0,0,0,0,0,0,0,0,0,0.110463011356607,0,0.15577796433025,0,0.0674009310306145,0.0112961656545801,-0.141372781665034,0,0,0,0,0,0,0,0,-0.0767044688456653,0,0,0.0327327755915293,0,0,0,0,0,0,-0.0555398580300229,0,0,0,0,0,0.0198019036563312,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.176989349729163,0.0610633783750279,0,0,0,0,-0.102135177505164,0,0.172719594283892,0,0.0914418077745689,0,0,0,0,0.116529001035597,0,0,0,0.217311603729861,0,0,0,0,0,0,0,0,0,0,0.0928773386991999,0,0,0,-0.192321785343492,0,0,0,0,0,0,0,0,0,-0.0762957408047864,0,0.0171297393746501,0.0189148295638791,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.193360561652142,0,0,0,0,0,0,0,0,0,0,0,0.224985870932951,0,-0.0122882899202876,0.00818642120141507,0.0555478365726253,0,0,0,0,0,0,-0.137286518292752,0,0,0,0,0,0.149152861016032,0,0.0168967371524802,0,0,-0.039270636751219,0,0,0.323709383436404,0,0,0.0782325935238244,0,0,0,0,-0.025481006658191,-0.0934624427550574,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0120679230947899,0,0,0,0,0,0,0,0,0,-0.106216467541206,0,0.345205968664751,0,0,-0.0913308036348191,0,0,0,-0.0909664601196675,1.0842021724855e-19,0.454683160947985,0,0,0,0,0,0.0256408382663444,0,0,0,0.11152776078794,0,0,0.0799672858763738,0,0,0,0.113094221280956,0,0,0,-0.131046558208807,-0.0752440386517526,0,0,0,0
X600104.SH,0,0,0,0.054708136292759,-0.0132865524351811,0,0,0,0.0826803210986378,0,0,0.0816382655145064,0.0405126944973653,0,0,0,0,0,0,0,0,0,0.00851794295379549,0.0530776870751646,5.42101086242752e-20,0,0,0.00761126974725679,0,0,0.0359109631699872,0,0,0,0,0,0,-0.0603765190532882,0,0,0.0673584635358269,0,0,0,0,0,0,0,0,0,0,-0.047934873738399,0.0443295975668198,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508345351795875,-0.0998723173394558,0.430101463659627,0,0,0.120727872002362,-0.10260475016867,0,0.274654067450992,0,0,0,0,0,0.00689588499571804,0,0,0,0,0,0.219006947553904,0.0370589884697875,0,0,0.327290447742671,0.315896779074679,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0425718654888064,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560779399891897,0,0,0,0,-0.0912692895600924,0,0,0,0,0.250433826815053,0,0,0,0.00930715753640216,0,0,0.0617910806391645,0.0160336696607435,0.170656974882748,0,0.055692115769365,0,0.0880702920995345,0,0,0.0367393584149419,0,0.057580196856818,0.137330754502434,0,0,0,0,0,0.0105975064217004,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.154980940002634,0,0,0,-0.0663717171883568,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0864599510253,0,0.0494485904453337,0,0,0,0.0493837732302874,0,0,0,0,0,0,0,0.100611970216143,0,0.0468535797588395,0,0,0.0222437685477904,0,0.0387641353492808,0,0.145847556566487,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0667920978980658,0,0.0942391817516876,0,0,0,0,0,0,0,0,0,0,0.0952821462270785,0.106811470748428,0,0,0,0,0,0,0,0,0.0679761666155406,0,0.0327650975586448,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.00267500595983762,0,0,0,0,0,0.0494306108296947,0,0,-0.0153505159707254,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.13177903513708,0,0,0,0.0716702555209761,0,0,0.163602844909752,0,0,0,0,0,0,0,0.0656798762713331,0,0.266674728219991,0,0,0.0268497852646136,0,0,-0.0717504015915383,0,0,0.234552321648078,-0.0467321510160919,0,0,0,0,0,0,0,0,0,0,0,0.0180262597143059,0,0,0.0320923622724414,0,0,-0.0132496934005958,0,-0.017703325687952,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0064969677542801,0,0.0256053374795963,0.131598582796596,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.118423266598361,0,0,0,0,0.140408184384292,0,0,0,0,0.0181869405689133,0,0,0,0,0,0.0421089328242425,0,0,0,0.0826173722065889,0.0290460366720377,0,0,0,-0.0466595976926144,0,0,0,0,0,0,0,0,-0.0088471335837356,0,0,0,0,0,0,0
