,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X300014.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X600703.SH,X000338.SZ,X000625.SZ,X002179.SZ,X300142.SZ,X601877.SH,X600089.SH,X000661.SZ,X600741.SH,X600460.SH,X002180.SZ,X000733.SZ,X000100.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X600884.SH,X000799.SZ,X002236.SZ,X600584.SH,X600183.SH,X002414.SZ,X601799.SH,X600372.SH,X000977.SZ,X000800.SZ,X002432.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.265472459986074,0,0,0.0244334590869454,0.188851064028626,0,0,0,0,0,0.117429169171221,0,0,0,0,0,0,0,0,0,0.137853915598883,0,0,0,0,0,0,0,0,0,-0.0492017341040138,0,0,0,0,0,0,0,0,0,0,0.0142913070811511,0,0,0.0168304101975187,0,0,0,0.012109015950313,0,-0.000848714550118331,-0.0269879699321556,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.451933296405079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580399687247603,0.0109839654852569,0,0,0,0,0,0,0,0,0,0,0,0,0.15270637915922,0,0,0.0820610165023946,0.0830454899290555,0,0,0,0,0,0,0,0,0,0,-0.0849967722110454,0,-0.0299497129454754,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0366686521184158,0,0.0427095728380803,6.93889390390723e-18,0,0,0.165853686522886,0,0,0,0,0,0,-0.189864690639553,0,0.0801209465188441,0,0,0,0,0,0,0,0,0,0,0,0.181150901586882,0.060820445108741,0,0.390706631222721,0,0,0,-0.0422667295508539,0,0,0,0.0433236135924563,0.187277267484094,-0.121490889035222,0.140693057916822,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.254678593999418,0,0,0,0,0,0,0,0,0,0,0,0.0555790365988075,0.102612586395407,0,0,0,0,0.129816126592588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628922913836019,0.271721053515203,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0814445379919813,0,0.034280780761537,0.00147252894519083,0,0,0,0,0,0
X000568.SZ,0,0.45419530249325,0,0.0666951959345834,0,0,0.152542309447183,0,0,0,0,0,0,0,0,0,0,0.133089480739287,0,0,0.0553228220202322,0.0488806720555264,0,0,0,0,0,0,0,-0.083509505904686,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199464722779503,0.0303138511113523,0,0,0,0,0,0
X600690.SH,0,0.332913705752693,0,0,0.0726113015016329,0,0,-0.0708389038453735,0.104651550366403,0.0282566556033499,0,0,0,0,0.0688057913470479,0,0,0,0,0,0.0256289777451432,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.147229891043937,0,0,0,0,0.0119611241742627,0.0230963159954471,-0.0410727398040857,0,0,0,0,0,0,0
X002304.SZ,0.281268127724247,0,0,0.200250488608271,0,0.000159118865919721,0,0,0,0,0,-8.67361737988404e-19,0,0.225412156260097,0,0,0,-0.0983294571224929,0,0,0,0.141983368571263,0,0,0,0,0,0,0,0.0523233712284388,0,0,0,0,0,0,0,0,0.189407360370169,0,0.048894459656598,0,0,0,0.0138855969963,0,0,0,0,0,0.0700499610926488,0,-0.00834475664469595,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15929374135834,0.344597512127079,-0.102738455477158,0,0.23038051580141,0.00753410768021043,0,0,0,0,0,-0.178139824647472,0,0,0,0,0,0,0.0829841310193843,-0.324621933936353,0,0,0.0829895307062085,0,0.260722570264966,0,0,0,0,0,0.133141818979395,0,-1.73472347597681e-18,0,0.0189731779697395,-0.068400633399649,0,0,0,0,0,0
X000651.SZ,0,0.0169538060294629,0,0,0,0.0649461491671447,0.171538931407085,0,0,0,0,0,0,0.134740930567993,0,0.107537875921779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159752038936783,0,0,0,0.0513135321548351,0,0,0,-0.00260992469191776,0,0,0,0,0,0,0,0,0.0882075788973729,0.0666566352940357,0,0,-0.0196370426711925,-0.00782399949557594,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.054253886183637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981526509046981,0.245193674388768,0,0,0.0627081324215347,0,0,0,0,0,0,0,0,0,0,0.145422170627234,0.0255981671161443,0,0,0,0,0,0,0.1581715887888,0.108058002731821,0,0.091414742175826,0,-0.0396035822749645,0.0282179286811873,0,0,0,0,0,0
X600104.SH,0.0104169438933109,0,0,0,0,0,0,0,0,0,0,0,0,0.142468563176228,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.153365965016565,0,0,0,0,0,0.154281354510419,0,0.0249108140249739,0,0,0.0328531412123095,0,0,0,0,0,0,0,0,0,0,0,0.0112750800989137,0.0313754288534345,0.00437519236704524,0.0372950510603298,-0.000932052437141521,0.00396378387326235,0,0,0,0,0,0
X300124.SZ,0,0,0.0187122729488597,6.93889390390723e-18,0,0,0.163206190264852,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0745472434779847,0,0,0,0,-0.0186011287657533,0,0,0,0,0,0.239425926316922,0,0,0.219111144858105,0,0,0.00318501514094879,0,0.0580329975861716,0,0,0,0,-0.0256688688887469,0,0,0,0,0,0,0.0197407880090164,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.00787332046640772,0,0,0,0,0,0,0,0.0821078631387265,0,0,0,0,0,0,0,0,0,0.165984139599608,0,0,0,0,0,0.0487833676748446,0,0,0,0,0.22444972450397,0,0,0,0,0,0,0,0,0,0.0434556869365582,0,0,0,0.164919796185377,0.0308100596974045,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0246707229765605,0,0,0.178348533310108,0,0.0621555931119976,0,0,0,0,0,0,0,0,0,0.146282921556164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493013231649734,0,0,0,0.0979557161436791,0.203318801762708,0,0,0,0.00702975544857055,0.135944015128092,-0.0354674579017204,0.0713740922373215,8.67361737988404e-19,0.00819202697710328,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474256204251246,0,0,0.167525327184922,0,0,0,0,0,0,0.0742406624124824,0,0,0.0729358987028779,0.263864494142382,0,0,0,0.00683077156117596,0,0.503382763548511,0,0,0.0501071501829271,0,0,0,0.0995517609687014,0,0,0,0,0,0,0,-0.0458443153004319,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.180784193307997,0,0,0,0,0,0,0,0,0.0783195488659894,0,0,0,0,0.204279995575071,0,0,0,0,0,0.0314741581322575,0,0,0,0,0,0,0.335174933605137,0,0,0,0,0,0,0,0,0,0.0343550308998673,0.0598378696801764,0,0,0,0.0034286042830947,0.0124587912525175,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0105680541362046,0,0,0,0.146226174034867,0,0,0,0,0,0,0,0.255426475514477,0,0,0.0503681428526407,0,0.101888453943206,0,-0.116334731771875,0,0,0.0465092752444289,-0.0635175068029004,0,0,0,0,0,0,0,0,0.387132681066456,0,0,0,0,0,0,0,0,0,0.103917425804778,0,-2.16840434497101e-19,0.0169060060321565,0,0,0,0,0,0
X002371.SZ,0,0,6.93889390390723e-18,0.0533417697571452,0,0,0,0.402404616065431,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0448099527644202,0,0,0,-0.143799183895257,0,0,0,0,0.353621854182479,-0.0349533947790116,0,0,0,0,0,0,0.12584570177249,0.0753045647394027,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0424193990938284,0,0.214005150337637,-0.177979102965151,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.582006476516194,0,0,0,0,0,0,0,0.0861997795167782,0,0.0703074360823167,0,0,0.121315402605241,0,0.0113542089058557,0,0.0253076011635578,0,0,0.186259712168143,0,0.0750224622169699,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0909675538708337,0,0,0,0,0,0.0556305475665957,0.0434221627400951,0,0,0.00588051368777621,0.0791350648356651,-0.0292973874238346,0,0,0,0,0,0
X002049.SZ,0,0,0,0.019401156086817,0,0,0,0,0,0,0,0,0,-0.222906821646438,0,0,0,0,0,0,0,0,0.0820434660229126,0,3.46944695195361e-18,0.626398045790713,0.106441755427756,0,0,0,0,0,3.46944695195361e-18,0.0759355877458076,0,0.155859175252361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180820666322741,0,-0.0221390446795717,-0.0537499331575534,0,0,0,0,0,0
X000063.SZ,0,0.0628987958554537,0,0,0,0.180325933732845,0,0,0,0,0,0,0,0,0,0,0,0.0816642345439028,0,0,0,0,0,0,0,0,0.0343200291994548,0,0,0,0,0,0.262723008624355,0,0,0,0,0,0,0.131056260002296,0,0,0,0,0.158634247329381,0,0,0.0783685456073219,0,0.0563478068103548,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.459082326499067,0,0,0.156924332890071,0,0.19198010371953,0,0,0,0,0,0,0,-0.0625250283511405,0,0,0,0.0753872708713757,0,0,0,0,0,0,0,-0.0261367461206104,0,0,0.0433305846551588,0,0,0,0,0,0,0,0,0,-0.0826873261091988,0,0,0,0,0.0715719707999062,0,0,0,0,-0.0389748928825684,0.00433201574192613,0,-0.0188449776687572,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0568528832296115,-0.0198411357841662,0,0,0,0,0.107889845376729,0,0,0,0,0,0,0,0.197234353103462,0,0,0.0537970948462944,0,0,0,0,0,0.0445500110304504,0.243181819463158,0,0,0,0,0.0853867410269256,0,0,0.094721973919319,0.0566930233536586,0.22408817055785,0,0,-0.0706076915349921,0,0,0,0,0,0,0,0,-0.00766117072015976,0,0,0.0299616233538329,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0296799315009745,0,0.052581194920815,0,0,0.264609205454403,0,0,0,0,0,0.284600438263175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298681103009994,0.0194947726330526,0,0.0258066923392811,0,0.0447444535647308,0.149120452196117,0.0123699252900405,0,0,0,0,0,0,0,0,0,0,0,0.194564401717067,-0.010672615070195,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224081041255799,0,0,0.107998022261569,0,0,0,0,0,0.0943107090205875,0.0434565407452713,0.33385080519188,0,0,0,0,0.159292891889915,0,0,0,0,0.0493996448449011,0,0,0,0,-0.0024639769030812,0,-0.110328785728939,0.0406480806424194,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.14955646382963,0,0,0,0,0,0,0,0,0,0,0,0.122331627179712,0,0,0.142822837112689,0,0,-0.078531347250066,0,0,0,-0.00896647789382942,0.297826300623145,0,0,0,0,0,0,0,0.0335128944471478,0,0,0,0.0383657895530854,0,0,0,0,0,0.0622176252824773,0.143693364295722,0,0,0.0362357545235453,0,0,0.0252747982552698,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.199998151070703,0,0,0,0,-0.428307184628028,0,0,-0.0392313806387249,0.215163403835673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368070172722011,0.531952837240535,0.0212294262156343,0,0,0,-0.235847465070723,0.160537101772485,0,0,0,0,0,0,0,0,0.0227825291136535,-0.572041292106992,0,0.00514857858569785,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292461340559887,0,0,0,0.151117593518737,0,0,0,0,0,0,0.0890898328077205,0,0,0,0.00840711828881113,0,0,0,0,0,0.115684830673442,0,0,0.0163024151339016,0,0,0,0,0,0,0,0,0,0,-0.037790731618777,-0.118527974935271,0.0688894893641746,-0.0343344050361492,0.0653022545096748,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0336605229538061,0,0,0,0,0,0,0,0,0,0,0,0,0.0412172256368414,0.0160277613818061,0,0,0,0.00893559843856523,0,0,0,0,0,0,0,0,0,0.149962599587386,0.0610825886206606,0,0.0605401475376246,0,0.0912132689225971,0,0,0,0,0,0.0550355750050966,0,0.0432827731018463,0.0889849090976887,0.015426864961941,0,0.0124589973823424,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0714829453950526,0,0,0,0,0,0.109232401069359,0,0,0.184243652173535,0,-0.016590595305658,0.193478138975064,0,0,0,0,0,0.100978628482417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314243980232461,0,0,0,0,0,0.00815579168695223,0,0,0,0,0.0878182337583065,0,0.0264785054531497,0,0,0,0,0,0,0
