,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X002475.SZ,X000568.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000157.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X600741.SH,X601877.SH,X002007.SZ,X002179.SZ,X002236.SZ,X002049.SZ,X300142.SZ,X600584.SH,X600183.SH,X002414.SZ,X300003.SZ,X000800.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002008.SZ,X000799.SZ,X002074.SZ,X600089.SH,X000050.SZ,X600118.SH,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.205090847857366,0.0451067270591097,0,0,0,0,0.168033692059902,0.0635187300748892,0,0,0,0,0,0,0,0,0,0,0,0,0.0347728202177601,0,0,0,-0.09052251539875,-0.0215970639441482,0,0,0,0,0.00177428141257156,0,0,0,0,0,0.0637406011264466,0,0.0181354927845307,0,0,0,0.0175229319604448,0,0,0,0,0,0,0,-0.02042395418847,-0.00338091619435694,0,0,0,0,0,0
X000858.SZ,0.162885187800621,0,0,0,0,0,0,0.252840884854867,0.168226884591669,0.0628972469845318,0,0,0,0.0165916309151671,0,0,0,0,0,0,0,0.000107567290373288,0,0.0665063640316619,0.0997292830272368,0,0,0,0,0,0.041932510700309,0,0,0,0,0,0.0153616715188907,0,0,0,0,0,0,0.0469865817447044,0,0,0,0,0,0.0169966731611484,0,-0.00743548222298303,-0.0127730106708286,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0769023924874518,0,0.0674619966957272,0,0.0456111445923627,0,0,0,0,0.0956075021768816,0,0,0,0,0,0,0.0346132286584673,0,0,0,0,0,0,0.143189785624649,0.0488550366250807,0.414518417298094,0,0,0,0,0,0,-0.141210578160264,0,0,-0.0296577978530435,0,0.0768959788819339,0,0,0,0,-0.0825895444323696,0,0,0,0.00896126607962594,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0244258198190748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430628962695731,0,0,0.0551633632135808,0,0.164099804732012,0,0,0,0,0,0,0,0,0.04170640515692,0,0,0,0,0,0,0,0,0,0.219015458943527,0,2.16840434497101e-19,0.00554135780817107,0,0,0,-0.044369513508083,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0409667839089302,0,0.102543100084695,0.0896301577489974,0,0,0,0,-0.132744778067421,0,0,0,0.00303212328996152,0,0.11142875223758,-0.0517151141290162,0,0,0,0.138332141271319,0,0.0772060672106883,0,0.139455119316956,0,0,0.0203546110739897,0,0,0,0,0,0,0,0,0,0,0.00350739517347939,0,0,0,0,-0.0752512613547578,0,0.0105424539361031,0,0,0,0,0,0,0
X600031.SH,0.0543012922942774,0,0,0,0,0,0.0480774909272881,-0.0270910052453842,0,0.183071724477846,0.258470219823611,0,0,0,0,0,0,0,0,0.106341673070594,0,0.219527482895548,0,0,0.0349122893494898,0,0,0,0,0,0,0,0.0830733851042313,0,0,0,0,-0.0429726769280725,0,0.285947654382789,0,0,0,0,0,-0.0315012934529929,0,0,0,0,0,-0.00750164828025197,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.118579349097764,0.221036684315781,0,-0.0163912356332519,0,0,0,0,0.0793504607788838,0,0,0,0,0,0.0442323487794774,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00691765210404699,0,0,0,-0.0450781340026472,0,0
X000568.SZ,0.141659961341303,0.464550946075633,0.0359161265778967,0,0,0,0,0,0,0,0,0,0,0,0,0.0323567815975719,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0305471412567531,0,0,0,0,0.00904763662095105,0,0,0,0,-0.00730763238855916,0,0,0,0,0,-0.105758729683911,-0.00522348012568577,0,0.278146803064638,0,0,0,0,0,0,0,0,-0.0311847064594175,0,0,0,0,0,0
X002304.SZ,0,0.134046134855013,0,0,0,0,0,0.0655131164941678,0,0.100138468104383,0,0,0,0,-0.0592894504093681,0,0,0,0,0,0,-0.0245644193329129,0,0,0,0,0,0,0,0,0,0.0349972969272999,0,0.00510028601765274,0,0,0,0,-0.0564118563579178,0.0817152139262199,0,0,0,0.127891228910057,0.137233465071072,0,0,0,0,0,0,-0.0420644627009745,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.207235616703848,0,0,0,0,0.220730539892911,0,0,0,0,0.010989057058508,0,0,0,0,0,0,0,0.0152650731569715,0,-0.0117041980757991,0,0,0,0,0,0,0,0.0298977055495348,-0.0476224694404832,0,0,0,0,0,-0.0632127952679471,0,0,0.197234153532206,0.0775324257787224,0,0,-0.0484722038702731,0,0.0734997496832781,0.0612625329885777,-0.0536459707068326,-0.0148296930881487,0,0,0,0,0,0
X600690.SH,0,0,0.136339195019962,0,0,0,0,0.110721677788554,0,0.357832337573668,0,0,0,0.0777925104151682,0,0,0,-0.00294453495949873,0,0,0,0,0,0,0,0,0,0.119731835503503,0,0,0.021341494731629,0,0,-0.0335188083189137,0,0,0,0,0,0,0,0,0,0.0547290133314595,0,0,0,0,0,0.0219127688596703,0,0,0.011451716414168,0,0,0,0,0,0
X600104.SH,0,0,0,0.0408891530197553,0,0,0,0,0,0,0,0,0,0,0,0,0.0962941144803577,0,0,0,0.0627660990895456,0,0,0,0.126185132291499,0,0,0.167020530005958,0,-0.0213623598095997,-0.187261077607242,0,0,0,0,0.00430235644344057,0,0,0.25753798938037,0,0,0,0,-0.0866197546191487,0.165881588072512,0,0,0,0,0,0.025683902669879,-0.0475809747728925,0.0579355735760735,0,0,0,-3.46944695195361e-18,0,0
X000725.SZ,0,0,0,0,0,0.0150442795713293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136340696215522,0.115170028991649,0.0232771331850092,0.148586113053487,0,0.0489465890149283,0.0138609204408429,0.101572684582717,0,0,0,0,0.132271956235385,0,0,0.0330627205412408,0,0,0.121427762003904,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00836118910218635,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364996275155984,0,0,0,0,0,0.0463320213844678,0,0,0,0,0,0,0,0,0.0759888239427538,0.0839708979339234,0,0,0,0,0,0,0,0,0,0,0,0.0284138652166887,0.0444695603194888,0.122667312603815,0,0,0,0.0666506987867444,0,-0.0349073722740563,8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0444399723801069,0,0,0,0,0,0,0,0.0629512986039096,0,0,0,0,0,0.170260777209942,0.00615818373872398,0,0.02966915809671,0.0837234331566696,0,0,0,0,0,0.0172387273871476,0,0.0853505615889725,0,0,0,0,0,0,0,0.177368241763083,0,0,0,0.0158608371631077,0,0,0,0,0,-0.00589245037409353,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.217298060287701,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534318641315018,-0.0627054907442712,0,0,0,0,0,0,0,0,0.478552238984423,0,0,0.0326604534010347,-0.0695228623970663,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.141091027526489,0.345720781199322,0,0,0,0,0,0,0,0,0,0,0.0647347380011838,0,0
X300124.SZ,0,0,0,0,0,0.201568807752985,0,0,0,0,0,0.10354987382583,0,0,0,0.257010923591093,0,0,0,0,0,0,0,0,0,0,0.194017821801992,0,0,0,0,0,0,0,0,0,0,0,0,0.0295505312551801,0.100220113409715,0.0469301459179077,0.108849553012253,0,0,0,0,0,0,0,0,-0.0612161068673407,0.00916190201757682,0,0,0,-0.025085275748207,0,0
X000063.SZ,0,0,0,0,0,0.0160058597091638,0,0,0,0,0.0182599765108034,0,0,0.0122130263297022,0,0,0,0,0,0,0,0,0.0311829441947953,0,0,0,0,0,0,0,0,0.194417235439724,0,0.0173051084091991,0.0989349153294754,0,0,0,0,0,0.27669642511198,0.0161910399524079,0,0,-0.0921499884079165,0,0,0,0,0,0,0,0.00679318487718562,0,0,0,-0.0080923245571498,0,0
