,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000568.SZ,X000661.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X300014.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X002129.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000625.SZ,X000800.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002414.SZ,X002049.SZ,X002179.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X600498.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.0300354450730161,0,0,0,0,0,0,0,0,0,0,0,0.123625537753731,0,0.355725492732681,0,0.0625826916475353,0,0,0,0,0.303713464169029,0,0.00858135950346531,-0.0481380927853848,0,-0.0770077516559282,0,0,-0.154658036921109,0,0,0,0,0,0,0,0,0,0,0.0640210717651103,8.67361737988404e-19,0,0,0.0566028583278696,0,0,0.00881344715045468,0.00172968651168071,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0382851852199378,0.0619359430407854,0,-0.0165643605542858,0,0,0.0601081755561871,0,0,0,0,0.0233055949957032,0,0,0,0,0,0,0,0,0,0.0762993943036619,0,0.0639010279871663,0,0,0,0,0.103612896934065,0,0,0,0,0,0,0,0,0,0,0,0.0525138296971687,0,0,-0.00852241088054242,-2.16840434497101e-19,0,0,0.00212662585803631,-0.00278979034576023,0,0,0,0,0,0
X000568.SZ,0,0.62112927091241,0,0,0,0,0,0,0.0318393754051898,0,0,0,0,0,0.101501028312601,0,0,0.0329851969671589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483618601859693,0.0359098630208267,0,0,0,0,0,0,0,0,0,0,0,0,0.0118545703006864,0,0,0,-0.0169379036234748,-0.0109364666690405,0,0,0,0,0,0
X000661.SZ,0,0.0193360733438934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585731444159172,0,0,0,0.1136587062977,0,0,0,0,0,0.0913795271292609,0,0.0398672851497467,0,0,0,0,0.0122314903012372,0,0,0,0.053832458275624,0,0,0,0.104206433239561,0,0.0538629090267559,0.0390098765014789,-0.020093894448594,0,0,0,0,0,0
X600809.SH,0,0,0.0577686293047569,0,0,0,0,0,-0.0889300353550434,0,0,0,0.561428798191746,0,0,0,0,0.0241470960137666,0,0,0,0.0975368946944911,0,0,0,0.0726685937457638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991069763163271,0.0143338620466362,0,0,0,0.079779268065484,3.46944695195361e-18,-0.102368322737884,0.0907994797332822,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0.347338048443601,0,0,0,0,0.267216080182977,0,0,0,0,0,0,0,0,0,0,0.0582539380531717,0,0.0716641906841867,0,0,0.0907757192771363,0,0,0,0,0,0,0,0,-0.0952782884730481,0,0,0,0,0,0,0,0,0,0.00946208262707108,0,0,0,0,0,0,0,0,0.0135069698478742,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0454298244233662,0,0.0838100929403104,0,0.0824119273054461,0,0.0743879412108078,0,0,0.00454432995526864,0,0,-3.46944695195361e-18,0,0,0,0,0.0757388251975918,0,0,0,0,0,0,0,0,0,0,0,0,0.0779846904764318,0,0,0,0,0.11013675567349,0,0,0.0771306409129097,0,0,0,0,0.0123770788390076,-0.00903551196268993,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214917298217999,0.211238005054619,0.048243305518674,0,0,0,0,0,0,0,0,0.160140654180319,0,0,0,0,0,0,0,0.184114676872663,0,0,0.187182046729179,0.0227069644275326,0,0.0182511023641113,0,0,0,0,0,0,0,-0.00365250017977558,0.00398721815637718,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.463145982917383,0,0,0,0,0,0,0.0415411562148416,0,0,0.121436604005901,0,0,0,0.076959341677314,0,0,0,0,0,0,0,0,0.0458601147766181,0.0398505668857855,0,0,0,0,0,0,0,0,0,0,0.13081351574824,0,0,0.00946825189243301,0,0,0.0218994894900881,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803991710713449,0.174933654549163,0.0128557354809117,0,0,0,0,0,0,0,0,0,0,0,0,0.473269902786665,0,0,0,0,0,0,0,0.200764683232813,0,0,0.0265402814848435,0,-0.282168788597492,4.33680868994202e-19,-0.0567833291075977,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148826894290798,0.068147730995371,0,0,0,0,0,0.244946227854663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491471286897715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105459715655555,0.0126867304663722,0,0,0,0,0,0
X000596.SZ,0,0.0141303485106176,0,0.153198995940883,0.0241526989236138,0,0.130755933995392,0,0,0,0,0,0.341626616869801,0,0.125838118528645,0,0,0,0,0,0,0,0,0.0931864485884062,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227723062862269,0,0,0,0,0,0,0,0,0.0471584441868965,0,0,0,0,0,0.0190187621875445,0,0,0,0,0,0,0
X002007.SZ,0,0,0.563530489467964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552467802924249,0,0,0.405044312571116,0,0,-0.181974231673576,0,0,0,0,0,0,0,0,0,0,0,0.084232706225428,0,-0.193171692240225,0,-0.234839100492244,0,3.46944695195361e-18,0,0,0,0.00454780175788448,0,0.0777604594551513,-0.0097963286452709,-0.00483481507529707,0,0,0,0,0,0
X300142.SZ,0,0.0722914672258464,0,0,0,0,0,0,0.144697314207746,0,0,0,0.242670663052101,0,0,0,0,0,-0.0284655123088233,0,0,0,0.0912922557176555,0,-0.0568263310955461,0,0,0,0.25582728138948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413268055092788,0.0707620860395741,0,0,0,0,-0.0199827734086265,-0.0303853020155193,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.21518319790844,0,0,0.0328169834660021,0,0,0,0,0,0,0,0,0,0,0.125941869930804,0.0957299231956186,0,0,0,0,0,0,0.0428561111514517,0,0,0,0,0,0,0,0,0,0,0.0617516147853868,0.0672075002833955,0,0,0.169684187301951,0,0,0.137047292033668,0,0,0.0580251787664287,0.0302357065444562,0,-0.0646067457093638,-0.0180962164995353,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.282680438909382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110418647628707,0,0.0344909119963659,0,0,0,0,0.0811103892271763,0,0,0,0.522160278899404,0.0784437278278771,0,0,0,0,0,0,0,0.0113325397129604,0,0,8.67361737988404e-19,0,0,0,0,2.16840434497101e-19,0,-0.0174516544723324,-0.000483551856727741,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0518221145887686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305538771506344,0,0,0,0.108792980833589,0,0,0,0,0.033264947517419,0,0,0,-0.0681607604559033,0,0,0,0.127439919614998,0,0.687326544708901,0,0,0,-0.0507546522001201,0,0,0,0,0.0211992684358157,0,-0.00665782829609596,-0.00496824620787568,-0.00318614937501702,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.158496768837731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197929221263806,0,-0.0840546539410924,0,0,-0.289797651597695,0,0,0,0.117791007841663,0,0,0,0,0,0.236591615293483,0,-0.257576613940246,0,0,0.124655580143957,0,0,0,0,0,0,0,0.413256017239405,0,0,0.00573449619947296,-0.0390337190771628,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.203640221764261,0,0,0,0,0,-0.0843586677049173,0,0.0473944344184822,0,0,0,0,0,0,0,0,0,0.169295908910717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852231678958842,0,0,0,0.141120090285035,0,0.102331319874124,-0.132440049628925,0,0.0522421234432742,0.030365450249407,0.0119061268069423,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376370683016875,0.207073795707119,0,0.0314123074873453,0.0597005082545012,-0.113686198711414,0.0612104753468444,0,0,0,0,0,0,0,0,0,-0.00751008728921439,0,0,0,0,0,0,0,0.12392925759673,0,0.186960828073527,0,0.135230823390327,0,-0.12479348240576,0,0,0,-0.00686721359452994,-0.0221025996637698,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423909879344851,0,0.287352720140917,0.100231905824171,0,0,0,0,0,0,0,-0.0947588830294918,0,-6.93889390390723e-18,0,0.0810893800175226,0,0,-0.102544278385073,0,0,0,0,0,0,0,0,0,-0.232594252966567,0.0314910999741184,0.00406535441160946,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0982967214204418,0,0,0,0,0,0,0,0,0.0407027320925694,0,0,0.0178032586157045,0,0,0,0,0,0,0,0,0,0,0,0,0.031024595586279,0,0,0,0,0.00643574534276354,0,0.0836335419504581,0,0,0,0.0254472700717846,0,0,0,0,0.358255559433934,0,0.0112599907512492,0.00117719761363954,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.17177036923773,0,0,0,0,0.336805647947937,0,0,0,-0.0514925264325377,0,0,0.0275724779480986,0.0519399253454799,0,0,0,0,0,0,0.0687523663220281,0,0,0,0,0,0,0,0,0,0,0,0.0335843650326513,0,0,0,0,0,0,0.0182578667577086,0,0,0.0760704624095891,0.0238800466143299,0.0870353662025662,0,-0.0187811091011095,0.00911609943000059,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.363046797108646,0.0159353160485565,0,0.0519219858578759,0,0,0.0570821971504117,0,0,0,0,0,0,0,0,0,0,0,0.0433622125471175,0.24266871847064,0,0,0,0,0,0,0,0,0.0203349878261504,0,0,0,0,0,0,0,0,-0.0676455515305891,0,0.0647786455974714,0,0.0431684864460168,0.14553488530552,0,0.059256517121029,0.0195822351366067,0.00480282176601569,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0533609086417514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262388721075933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060362414446169,0,0,0,0,0,0,0,0,0,0,0.139259963985887,0.0577823886768736,0.00702916144353932,0,0,0,-0.0800754932377862,-0.00223546662855677,0,0,0,0,0,0,0
X000157.SZ,0,0.0566352204495564,0,0,1.73472347597681e-18,0,0,0,0,0.254661675655005,0,0,0,0,0,0,0,0.0458721114638729,0.00403882372865045,0.0708303520329401,0,0,0,0,0,0,0,0.205809514551695,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0205517021254332,0,0,0,0,0,0,0,0.0631707722312242,0.0322756980989522,0,0,0,0.0136450086530829,-0.0195644041180168,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.167050236868911,0,0,0.147976158642866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636076777391943,0,0,0,0,0,0,0,0,0,0,0,0.279473205196456,0,0,0,0,0,0,0.121030121997464,0,0,0.0547891593194496,0,0,0.0095176858228535,-0.020656922314948,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403614200791933,0,0.204801824448863,0,0,0,0,0.110778000665111,0,0.14403173313065,0,0,0,0.110344036276779,0,0.0133271968781035,0,0,0,0,0,0,0,0,0.265100307628315,0,0,0,0.214353623178641,0,0,0,0,0,-0.0103352446746172,0.00132775825161292,0,0,0,0,0,0
X002456.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0396111825712095,0.00474656212825672,-0.0248905177523884,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271167435726634,0,0.572283376551522,0,0,0,0,0,0,0,0,0.167159585174048,0.059838795200379,0,0,0,0,-0.00262353053322788,-0.0150847750102818,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0196118526615592,0,0,0,0,0.00975035694557149,0.0318665371620907,0.421431744272481,0,0.0471043506653641,0,0,0,0,0,0,0,0,0,0.0497534280556721,0,0.0563770757553336,0,0,0,0,0.0237180464798821,0.087752051208349,0.0591091693017316,0.0521813416948636,0,-0.0157731269936898,0.0141864693523966,-0.0257593528385695,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0928132345365706,0,0,0,0,0,0,0,0,0.0864136809356416,0,0.033278691535182,0,0.0151201134403119,0.216335290086166,0,0,0,0.0523392343202713,0,0,0,0,0,0,0.235422498618312,0,0,0,0,0,0,0.15078037076229,0,0.31557767220641,-0.0871366679623336,0,0,0,0,0,0,0.0311051797686368,-0.00697242045999737,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.171105071971697,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.127241879144691,0,0,0.0258902228069694,0,0,0,0,0,0,0,0,-0.111494881245226,0,0,0,0.314668756490782,-0.0798555898877603,0,0.221665183713359,0,0,0.351853093037744,0.0103858703822867,0,0,0,0.15638669146934,0,0.106939828414556,-0.0257891848380954,0.0777545676424298,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144106016214451,-0.11176084957359,0,-0.139306157982345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129233037386214,0.0878534659588948,0.119307114879694,-0.0253619839306212,0,0,0.0258461780192955,0.0934074804660728,0,0,-0.0202087995652977,0,0,0.01769524345426,-0.0330700532900071,0,0,0,0,0,0
X000066.SZ,0,0.238409396081617,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0744565641884124,0,0.269066041185866,0,0,0.0237823155691322,0,0,0,0,0,0,0,0,0.0171533556809633,0,0,0,0,0,0,0,0,0,0,0.0559378089171959,0,0,0,0,0,0,0,0.0658053917925507,0,0.102950182914526,-0.0217922961268989,0.0264795334104045,0,0,0,0,0,0
X600118.SH,0,0,0,0.178483729643647,0,0,0,0,0,0,0.295254420236599,0,0,0,0,0,0,0,0.103863169073991,0,0,0,0,-0.0039841062743219,0,0,2.77555756156289e-17,0.466973584608317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100815591104345,0,-0.0224246895473817,0.197621843510909,0,0,-0.00106158977762322,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654392321482923,0,0,-0.0735407238670673,0,0,0,0,0,0.291043749544445,0,0,0,0.15770573672009,0,0,0,0.410788783503355,0.0289334361371302,0,0.132970731845911,0,0,0,0.166747276533866,0,0,0,0,0,0,-0.0114378896043944,-0.0117898845358138,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.0720732380200575,0,-0.154228842336367,0,0,0,0,0,-0.0525636522395643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123077132552578,0,0.25077171424072,0,0,0,0,0,0,0.0742097642037738,0,0.179984582060423,0,0,0,0,0,0.0939732664200311,0.0155944939568934,0,0.241959714473685,0,0,-0.0367558930196412,0.00346253239724768,-0.00488861504078154,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.600960109677284,0,0.460715281834496,-0.221646323024004,0,0,0,0,0,-0.0647490415980445,0,0,0,0.0684244385808006,0.0355938958399403,-0.167719019930684,0,0,0,-0.00895684187337777,-0.0749347702200062,0,0,0,0,0,0,0.208117062009887,0,0,0,0,0,0,0.139199834974325,0.189868212347767,0,0,0,0,0,0.0857559443761597,0,-0.0023428668464132,0,0,0.020653178263181,1.73472347597681e-18,0,0,0,0,0,0
X000021.SZ,0,-0.102684618457905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163577694760726,0,0,0,0.231606052704909,0.293418746008095,0.455093067830611,0,0,-0.0511974019521236,0,0,0,0,0,0,0,0,0,0,-0.529200495308639,0,0,0,0,0,0,0.193505224508541,0,0,0,0,0,0,0,0,0,-0.0253131098814887,-0.0385747186770439,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0420602542453275,0,0,0,0,0,0,0,0,0,0,0.0532066319224176,0,0.122235841252613,0,0,0,0,0,0,0,0,0,0,0,0,0.00203115750455091,0,0,0.196760135966433,0,0.137458807681861,0,0,0,0,0,0.0969068202053537,0,0,0,0,0,0,0,-0.00122856494531376,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026593113290795,0,0,0,0,0,0,0,0,0.394408303494253,0,-0.0766199421372848,0,0,0,0,0,0,0,0,0.206080490259113,0,0,-0.0529858165393061,0,0,0,-0.125144380848491,0,0,0,-0.141388425001605,0,-0.171694414246418,-0.067271717969961,0.190368244043813,0,0,-0.0179779540738152,-0.0975541465071688,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.495366201961405,0,0,0,0.545062138342282,0,0,0,0,0,0,0,1.84448390341912,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.790875330864893,0,0,0,0,0,0,0,0,0,-0.676325663189497,2.30128011161466,0,0,0,0,0,-0.507127087387977,-6.93889390390723e-18,0,0,0,0,0.0703273241581696,0,2.66625885702911,0,0,0,0
TED,0,0,0,-0.125303559490039,0,0,0,0,0,0,0,0,-0.50559030272664,0,0,0,0,0,0,-0.517827832293655,0,0,0,-0.0862259017847561,0,0,0,0,0,-0.086011344834796,0,0,0,0,0,0,0,0,0,0,0,0.0810173649710405,0,0,0,-0.135112324880981,0,0,0,0,-0.510437010232244,0.324731685609896,0,0,0,0,7.36328723878508,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0135930894685327,-0.00630935567536572,0,0,0,0,0,-0.000254927034656516,0,0,0,0,-0.0584265189410775,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0529063190024934,0,0.0506069802614012,0,0,-0.0264567084706179,0.0216527013203458,0,0,0.110677072361303,0,0,0,-0.0755636329319687,0,0,0,-0.0145135855252971,0,0,0,0,0,0.0024989742126983,-0.00420665865019078,0,0.0845007456126346,0,0,0,0
MKreturn,0,0,0,0,0,0.0340620291664601,-0.0999000650425902,0,0,-1.73472347597681e-18,0,0,0,-0.0571347736109659,0,0,0,0,0,0,0,0.0485543113218279,-0.032755012347761,-0.0927568824772494,0,0,0.0130288277092438,0,0,0,0.0160441130844436,0,0,0,0,0,0.0917706252692387,0,0,0,0,0,0,-0.0288730720954263,0.0426833993505333,0,0,0,-0.157760663728075,0,-0.0171038067130675,0.0190187233606076,-0.0188905865115455,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00794878325011329,0,0,0,0,0,0,-0.00162621883520704,0,0,0,0,0,0,0,0.0005209466895591,0,0,0,0,0,0,0,0,-0.000965078861926887,0,0.00675978367179023,0,0,0.000932998566865082,0,0,1.60536140261908e-05,0,-0.00060257510201802,0,0,0,0,0,0,0,-0.00803843331730947,0,0,0,-0.00168866047255817,0.00518733522653709,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480481542683707,0,0,0.0240157597342543,0,-0.0588904161226792,0.0197118843170444,0,0,0,0.0137154931865687,0,0.10141925633247,0,0,0,0,0.0530066101803228,0,0,0,0,0,0,0,-0.0476228985446938,0.0607137133073696,0,0,0,0,-0.101773053498309,0,0,0,0,-0.0171743529427224,0.117836001987838,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0145134903573299,0,0,-0.000329451774996872,0,0,0,0,0,0,0,0,0,0,-0.000825497293098886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504307228507186,0,0,0,0,0,0,0,0,-0.00238830335892342,0,0,-0.00958046457591571,0,0,0,0,-0.00577545685401451,0.0150025550026325,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103069009287686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192152823199119,0,0,0,0,-0.000828363982166208,0,0,0,0.00245877144462697,-0.00252031038392456,0,0,0,0,0,0
