,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X002129.SZ,X600031.SH,X003816.SZ,X300124.SZ,X300014.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X002179.SZ,X000596.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X300142.SZ,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X600702.SH,X000157.SZ,X002180.SZ,X600884.SH,X002074.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600584.SH,X002008.SZ,X600779.SH,X600563.SH,X002007.SZ,X002414.SZ,X000977.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0784117411028794,0,0.344487578872668,0,0,0,0.069599383726324,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.259812694087302,0,0,-0.0363238261834627,0.0743849787854567,0,0,0,-0.109542841013092,0,0.223286427722196,0,0.309943783837401,0,0,0,0,0.48891357051643,0.0457979302020391,0,0,0.0380705354140091,-0.0525690890581316,-0.0317652619906578,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0683204235892011,0,0,0,0,0,0,0.0479612319170073,0,0,0,0.0560843403403619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2050329410676,0,0,0.0646670864178512,0.102408678092592,0,0,0,0.406233425853125,0,0,-0.0101460714607245,0,0,0,0.18067302788041,0,0,-0.154234270054384,0,0,-3.46944695195361e-18,-0.0102795192841661,0,0,0,0.00985900249165219,0,0
X002049.SZ,0,0,0,0.194665914487168,0,0.259667588139504,0,0,0,0,0,0,0,0,0,-0.0510891092356859,0,0,0,0,0,0,0,0,0,-0.120478646300716,0,0,0,0,-0.0470188508440978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380168233504811,0,-0.0987115434526702,0,0,0,-0.138541608891285,0,0
X002241.SZ,0,0,0,0,0,0.667389367360372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226419844130029,0.0220795053226877,0,0.221962387244001,0.0669882899924903,0,0,0,0.276211734675958,0,0,0,0,0,0.0159156635592854,-0.306552194520168,0,0,0.00123800019653068,0,0,0,0,0.161641705890223,0,0,0.0218760480650272,0.00943127888897002,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.1790523997855,0,0,0,0,0,0,-0.0792128648603885,0.229222862243803,0.255009094340359,0,0,0,0.0597209137651707,0,0,0.0100999276106335,0,0,0,0,0,0,0,0.0419315738709477,0,0,0,0,0.077566487977533,0,0,0,0,0,0,0,0,0,0,0.010094182664962,0.0642491590403512,0.0168319696193241,0,0.194708851480448,-0.0317599599524338,0.0226211491375689,0,0,0,-0.0663295493066855,0,0
X000063.SZ,0,0,0,0,0.235890400004598,0,0,0,0.37330092728996,0,0,0,0.00938385558297482,0,0,0,0,0,0,0,0,0,0.170819744234814,0,0,0,0,0,0,0,0.0239601788681695,0,0,0.0106687886748518,0,0,0.156865399955634,0,0,0,0,0,0,0.0374584013200571,0,0,0,0.0588209579994069,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0742645290174466,0,0.0705734574329647,0,0,0,0.095470228817131,0.168558932733435,0.331655017816387,0,0,0,0,0,0,0,0,0.0148287246052895,-1.73472347597681e-18,0,0,0,-0.0913568784529357,0,0.144919746074492,0,0,0,0,0,0,0,0,0.129211643934901,0.153649451648787,0,0,0,0,0.0362233131011012,-3.46944695195361e-18,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265927659313066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404466715584358,0,0.0420176743256849,0,0,0,-0.0208260979758226,0,-0.0227904843154531,0,0,-0.0315111846762282,0,0
X000596.SZ,0,0.363882810335682,0,0,0.225173776783128,0,0,0,0.166985794401593,0,0,0,0,0.210984304567635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797484985566571,-0.0307063740554329,0.0548894500131848,0,0.0335483849858473,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.000255913279792485,0,0,0,0,0,0
X601877.SH,0.0292903181496664,0,0,0,0,0,0,0.0618906430045041,0,0,0,0,0,0,0,0,0,0.149106349449877,0,0,0,0.0167721757453745,0,0,3.46944695195361e-18,0,0,0,0.0869097782043681,0,0,0,0.148615460702763,0.098933851695115,0,0,0.0617989941156683,0,0,0,0.0110610061189466,0,0,0,0,0.31814072672258,-0.410333831422665,0,0,0,0,0.0826212299040596,-0.0818984426829222,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.392519945435244,0,0.01001018065542,0,0.0103394607157331,0.0155009254846992,0,0,0.141649834154335,0,0,0,0,0,0,0,0,0,0,0.139695564422212,0,0.182238804885278,0.193558210910888,-0.0629860899218992,0,0,0,0,0.034334910991519,0,0,0,0,0,0,0,0.0981656545179145,0,0,0,-0.00869233774381949,0,0,0,0,-0.0315439522093598,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.19673157498942,0,0,0,0,0,0.146717889532682,0,0,0,0.204223623337811,0,0.00116711245116036,0,0.178380407150506,0,0.0501325523979524,0,0,0,0,0,0,0,0,0,0,0,0,0.0457208778379512,0,0,0,0,0,0,0,0,0,-0.0224257883232497,-0.0018645104451853,0,0,0,-0.0475350953463858,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143176288961085,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.106714994997865,0,0.0473555406828125,0,0.012946865134114,0,0,0,0.181095853954861,0,0,0,0,0.157159380897381,0,0,0,0,0,0.0721895443520795,0,0,0,0,0,0,0.00469358115061383,-0.00543295001067593,0,0,0,-0.0458103378140861,0,0
X300142.SZ,0.0813655791828176,0,0,0,0.0511559364278896,0,0.206741984012555,0.317563460858975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335580018886488,0,0,0.0316635620937091,0,0.107769826516642,0,0,0,-0.0759804974872682,0,0,0,0,0,0,0.378062044800459,0,0,0,0,0,0,0,0,0,0,0,0.0101816311623973,0,0
X000661.SZ,0,0,0,0,0,-0.0420681351235239,0,0,-0.151189255773011,0,0,0,0,0,0,0,0,0,0,0,0.53747502056794,0,0.119168478588757,0,0,0,0,0,0.108179781033337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239324991306058,0.0279402526153877,0,0.114154773611967,0.112592376368002,0.395882821687311,-0.331515412132768,0,0,0,0.136924838517697,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0184001661941514,0,0,0.0637621154696107,0,0,0,0.135380694837044,0,0,0,0,0,0.0382197635852885,0.0640281840740073,0.0679316564404346,0,0,0,0.186816453761936,0,0.032854669491644,0,0,0,0,0,0,0.147412636135307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720425735016424,-0.00703802809498479,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0300585299727569,0,0,0,0,0,0,0,0,0,-0.0351664100143483,0,0,0,0,0,0,0,0.0223360476231091,0,0,0,0,0,0,0.0922249597900093,0.0831239235123212,0,0.147106976317187,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0309321084837054,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0413891905103818,0,0,0,0,0.00317997718744925,0,0,0,0.101854816439406,0,0.390902273182435,0,0,0,0,0.0362766337219972,0.407385046067701,0,0.188232487886412,0,0,0,0,-0.0579566042881388,0,0,0,-0.37127647223453,0.141385565108713,0.0194180002265119,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0927441770666318,0,0,0,0.156331280875208,0,0
X600702.SH,0,0,0,0,0,0.159241265549732,0,0,0,0,-0.141302816859188,0,0,0,0,0,0.132607466383732,0,0.0986402102778199,0,-0.214515406198245,0,0,0,0,0,0,0,0,0.00220940605106857,0,0,0,0,0,0,0,0,0,0,0.609273204988506,0,0,0,0.340293863278843,0.0125797895429015,0,0.00698874207645112,-0.0292159456336332,0,-0.0412444332780736,0.0162288021687897,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.029359624202351,0,0,0,0,0,0,0,0,0.47434866960164,0.053625154678213,0,0,0,0,0.0746508797788029,0,0,0,0,0,0,0,0.021860824590138,0.0809990410862034,0,0,0,0.105355345172575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481224679606294,0,0,0,-0.0107093809102638,-9.62115010757787e-05,-0.0516529303823968,0,0,-0.00711459909357857,0,0
X002180.SZ,0,0,0,0,0,0.293727266639884,0.0801054036251489,0,0,0,0,0,0.136786324389369,0,0,0,0,0,0,0,0,0.288905772888856,0.0509531727275923,0,0.0261966511661123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137102734472054,0,0,0,0.269429495712405,0,0,0,-0.00103921629287102,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0703995504733298,0,-0.0180824503289408,0,0,0.0665341103441516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258776899059985,0,0.222041377473454,0,0,0.101997829384846,0,0,0,0,0,0,0,0,-0.0111301873721592,0,0,0,-0.0119019329610522,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779659917385372,0,0,0,0.201322666003264,0,0,0,0,0.111175561847398,0,0,0.0758561157466702,0.0678098080611511,0,0.243373506208439,0,0,0,0,0.0808355122208045,0,0,0,0.0198212893979907,0,0,0.0108167724884352,0,0,0.134230157518118,0,0,0,0,0,0,0.0775599950818971,-0.0145758335504389,0.0640106129860043,0,0,0,0.0402195881888312,0,0
X000733.SZ,0,0,0,0,0,-0.0677620996269127,0,0,0,0,0,0,0.115821010268859,0,0,0,0,0,0,0,0,0,0,0.27699531734147,0,0,0,0,0,0.0931208810165955,0,0,0,-0.0410284625140064,0,0,0,0,0,0,0,0,0.0098580634535576,0.12670499208186,0,1.0842021724855e-19,0,0.167283947658528,0,0,0.0383278460995786,0,-0.0322996252931427,0,0,0,-0.0133057164320655,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202030274898484,0,0,0.0161577138961498,0,-0.0761876983456941,0,0.0938314588698011,0,0,0,0.169073636837756,0,0,0,0,0,0.00936185399529193,0,0,0.103019499635055,0.658507063604837,0,0,0,0,-0.0444398743535421,0,0,0,0,0,0,0,0,0.132408620074461,0,0.0823062420218615,0.00991745851726042,-0.0244606273343745,0,0,0,-0.0492413200382664,0,0
X002236.SZ,0,0.165243847897734,0,0,0,0,0,0.278858428970762,0,0,0,0,0,0.0515303535518241,0,0,0,0,0,0.0725348627207816,0.128759802482505,0,0.0188759781338774,0,0,0,0,0,0.0219097107255509,0,0.103083490545042,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0477794069795381,0.00217870797862619,0,0.00571254689577896,0.00993232297332575,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.123689285311535,0,0,0.096307841341649,0,0,0,0,0,0,0,0.0909699208403618,0,0.223308162791941,0,0,0,0.136346230244653,0,0,0,0,0,0,0,0,0,0,0.0234939433596433,0,0,0,0,0,0.00941666736389113,0.141794532477763,0,0,0.131525670504608,0,0,0,-0.022368320603462,0,0,0,0,0,0,0,0,-0.00893923123176111,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.11914349219265,0,0,0,0.0233210560486254,0,0,0,0,0,0,0.0437893481920572,0,0.0353253715365265,0,0,0.0536410456087072,0,0,0,0,0,0,0,0,0,0.0783536611275644,0,0.0956411487043864,0,0,0,0,0,0,0,0,0.214251040341309,0,0.055307148291654,0,0,0,-3.46944695195361e-18,0.00857060601544489,0,0,0,0.0639133915287232,0,0
X600779.SH,0.0586262385937265,0,0,0,0.0936256295520087,0,0,0.179543279773963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869380114877634,0,0,0,0,0,0,0,0,-0.0169187966766544,0.197264496846354,0,0,0,0,0,0.205131546384614,0,0,0,0,-0.0475071157601683,0,0,0,0,0,0,-0.011875022787677,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.128598896316908,0,0.452342394358075,0,0,0,0,0,0,0,0,0,0.22012795565684,0.151023287148595,0,0.123248925853153,0,0,0.167245647441744,0,0,0,0,0.136552610610502,0,0,0,0,0,0.139626727706829,0,0,0,0.108059813657264,0,0,0,0,0,0,0,0,-0.00470499711593681,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0622289206121171,0,0,0,0,0,0,0,0,0,0,0.067617374779126,0,0,0,0.288086592547759,0.0667154529643959,0,0,0,0,0,0,0.0931696178007936,0.183013241154139,0,0,0,1.73472347597681e-18,0,-0.211721177766392,0.117053462896445,0.0199172766910916,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X002414.SZ,-8.67361737988404e-19,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.148507763304097,0,0,0,0,0,0,0,0.0154564300357703,0,0,0,0,0,0.431761018583204,0,0,0,0,0,0,0,0,0.124901176733064,0,0,0,0.103344829262266,0,0,0.22695559132562,0.0450091248631553,0,0,0.517405228488544,0,0,0,0.194174021228205,-0.0256503477031503,0.0179007421566475,0,0,0,0,0,0
X000977.SZ,0.0350134889720501,0,0.237718901142018,0.163988988482429,0,0,0,0,0,0,0,0,0,0,-0.20140598807268,0,0,0,0,0.435397009485129,0,0,0,0,0,0,0,-0.126696737648531,-0.1123637654921,0,0.161814295864782,0,-0.181754369727426,0.0346255925039419,0,0,0,0.0553178719658178,0,0,0,0,0,0,0,0,0,0,0,-0.0648604800572582,0,0,-0.0427898150457429,0,0,0,0,0,0
X601799.SH,0,0,0,0,-1.73472347597681e-18,0.0384784855077574,0,0,0,0,0,0,6.93889390390723e-18,0.136792455887876,0,0,0,0.18024812127179,0,0,0,0,0,0,0.0174434170557312,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0608833467757379,0.0475189139459714,0,0,0,0,0,0,0.0208898945894858,0,0,0,-0.0504257555024922,0.0259818247840122,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.113725955316858,0,0,0,0,0,0,0.21811752245543,0,0,0,0,0,-0.0532324582908691,-0.187914162664777,0,0,0,0,0.152714220369574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456818012171472,0,0,0,0,0,0,-0.00153219412919857,0,0,0,0,0.0574400876187741,-0.0844958032891214,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.314155602743517,-0.205597137004457,0.263369594152548,0,0,0,-0.0353389954729181,0,0,0,0,0,0,0,0,0,0,0,0.572303470005902,0,0,0,0,0,0,0,0,0,0.014610513654794,0,0,-0.0208268509049002,0,-0.224422039981088,0,0,0,0,-6.93889390390723e-18,0,0.471048167884133,0,0,0,-0.92990337442338,0,0
TED,0,0.205469586256695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425361788204976,0.133012847097299,0,0,0,0,0,0,0,0,-0.119140561712344,-0.165608501067473,0,0,0,0,0,0,0,0,0,-0.0974995341136225,0,0,0,0,0,0,0,0,0,-0.137385341451842,0.897983920958494,0,0,0,0,0.170723533899424,0,0
RealEstate_excess,0,0,0,-0.0861015118469172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00713803791873311,0,0.08461685014289,0,0,0.0498163663494744,0,0,0,0,0,-0.0658325221663462,0,0.00725692385565277,0,0,0,0,0,0,0,0,0,-0.0311055795748332,0,0,0.0470217339170335,-0.0315061393733711,0,0,0,0.0585999526225708,0,0
MKreturn,0,0,0,-0.0721564532235138,0,0,0,0,0,0,0,0,-0.0444137743479006,-0.0363009682016974,0,0,0,0,0.0524797042603122,0,0,0,0,0,0,0,0,0,0.0204953051323689,0.0229128723891017,0,0,0,0,0,0,0,0,0,0.0981414496590976,0,0,0,0,0,-0.11783486906784,0,0,0.0594782414700144,0,0,-0.00573095284896392,0,0,0,0,0.016009068446722,0,0
MKvol,0,0,0,0,0.00365450800657075,0,0,0,0,0,0,0,-0.00205524487265629,-0.00101501016448013,0,0,0,-0.00338050934634014,0,0,0,0,0.00117376179661136,0,0,0,0,0,0,-0.00318602754168892,0,0,-0.000883872377706788,0.00418073025093068,0.000228980257165543,0,-0.00247764730960748,0,0,0,0,0.00429347476412597,0,0,0,0,0,0,0,0,0,0.00972466220398793,-0.00877949427750384,0,0,0,-0.000949331248966068,0,0
CarbonVol_Shenzhen,-0.0548039761989356,0,0,0,0,0,0,0,0,0,0.13510503555565,0,-0.657256269003852,0,0,0,0,0,-0.0578429826685349,0,0,0,0,0,0,0,0,0,0,0,0.0929724622068043,0,0,0,-0.0281683545239686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43059519835031,0,0,-0.84142393383867,0.248956632587432,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133397355145468,0,-0.0056312260548137,0,0,0,0,0,0,0,0.00611557423616707,0,0,0,0,0,-0.00719082841563068,0,0,0,0,0,0,0,-0.00356373621267226,0,0,0,0,0,0,-0.00293579706027427,0,0,-0.00292746252678392,0,0,0.0621258559317184,-0.0506551179716501,0,0,0,-0.0367324820730547,0,0
CarbonVol_Hubei,0,0,0,0,0.0109821035972774,0,0,0,0,0,0,0,0.00458483576797205,0,0.00137711138564435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090849288659228,-0.00421433551548298,0,0,0,0,0,0,0,0,0,0.00227931505243549,0,0,-0.00110245092008877,0,-2.16840434497101e-19,0,0,0,0,0,0.0112455266581591,-0.00838038733140917,0,0,0,-0.013362507014848,0,0
