,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X601799.SH,X600460.SH,X002463.SZ,X600418.SH,X002180.SZ,X300142.SZ,X002028.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000977.SZ,0,0,0,0,0,-0.135045089131566,-0.0136048521291249,0,0,0,0,0,0,0,0,0,0,0.504763456402584,0,0,0,0,0,0,0,0.432877056241459,0,0,0.169582597376814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486751845890298,-0.173474906618503,0,0.117343959565158,0,0,0.120513565905152,0,0.0181531502629029,-0.0604818200857314,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0122738611322255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261134757959231,0,0,0,0,0,0,0,0.0922324234074234,0,0,0,0,0.177165792842281,0,0,0.0407253604766961,0,0.0967919061839266,0.0167811382652527,0,0,0,0,0,0.000951777639488248,0,0,0,0,-8.67361737988404e-19,0,0
X600522.SH,0,0,-0.0357823309632907,0,-0.0602799595864434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346434988452575,0,-0.164043500932315,0.073127537149628,0,0,0,0,0,0,0,0,0,0,0,0.135444946696602,0,0,-0.0231064342989932,0,0,0,0.141451822822711,0,0,0.120276957758651,0.0525755320201798,0,0,0,0,0,0,0.0110458888767568,0.0115134547670022,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0265270022471555,0,0,0.146203982686105,0,0,0,0,0.346366125633403,0,0,0,0,0,-0.0155371930749593,0,0,0,0,0,0,0,0,0,0,-0.0435234348756364,0,0,0,0,-0.452687441113673,0,0,0,0,0,0.188023813409569,0.128471059257839,0,0,0,0,0,0,0.0522900694648557,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0627781554005335,0,0,0,0,0,0,0,0,-0.164503728278123,0,0,0.097977128946212,0,0,0,0,0.0662067150627065,0,0,0,0,0,0,0,0,0,0.0007416021415327,0,0,0,0,0,0,0,0,0,0,0.0718677827808376,-0.00261323899211708,0,-0.0249861502676774,0,0.0404892253588373,0,0.206630366004478,-0.0144135060482673,-0.041897181980071,0.0339318038913201,-0.0629733614050653,-0.158339152028013,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0364658502443797,0,0,0,0,0,0,0,0,0,0,0,0.415284144157771,0,0,0,0,0.291463803211379,0,0,0.0563180967239135,0,0,0,0.050318288385765,0,0,0,0,0.0838005118580954,0,0,0,0.00114893742819731,0.0215335911471232,0,0,0.0015955421213049,0,0,0,0.121794910503589,0,0.0130200663215583,0,0,0,0,0.0434491113480509,0,0
X600183.SH,0,0,0,0,0,0,0.108221769881218,-0.22423107427009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925647056159428,0,0,0.124934370353215,0,-0.0567309557473405,0,0,0.0743087702871811,0,0,0,0,0,0,0,0,0,0.104403265893142,0,0,0,0.0717751536151779,-0.0256497558511788,0,0.00383858847645074,0,0,0,0,0.0424221080765085,-0.0734661043001656,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0863328394613174,0,0,0,0,0,0.212282168953012,0,0,-0.0785274312350595,0,0,0,0,0,0,0,0,0,-0.130084581157252,0,0,0,0,0,0,0.320531501301144,0,0,0,0,-0.0560925136814521,0,0.0488109064427071,0,0.271753422174476,0.0970250888971984,0,0,0,0.0103179644316322,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0431525142360945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245143443207966,0,0,0,0,0,0.0981143283794743,0,0,0.00224119000947779,0,0,0.128783998946051,0.123175631568788,0,0,0,0,0,0,0,0.210577941470248,0,0,0,0,0,0.0308203177112317,-0.0422118891910887,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.0406867940014931,0,0.204719260650571,0,0,0,0,0,0,0,0,0,-0.15609177731918,0,0,0,0.0972853706177352,0,0,0,0,0,0.344589657859773,0,0,0,0.0699499731706183,0,0,0,0.177099127766927,0,0,-0.0969801575196546,0,0,0,0,0,0,0,0,0,0,0,0.134828412666399,0,-0.0360330240881355,0.088792510958865,0,0,0,0.107362148521116,0,0
