,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X002475.SZ,X000568.SZ,X600690.SH,X002304.SZ,X600809.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000100.SZ,X600703.SH,X000157.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X600741.SH,X002371.SZ,X002129.SZ,X601877.SH,X002007.SZ,X002179.SZ,X002236.SZ,X300142.SZ,X002049.SZ,X600183.SH,X600584.SH,X002414.SZ,X000800.SZ,X300003.SZ,X601799.SH,X002008.SZ,X300146.SZ,X000066.SZ,X002074.SZ,X000799.SZ,X000977.SZ,X600089.SH,X600177.SH,X000050.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600183.SH,0,0,0,0,0,0,0.237958662116566,0,0,0,0.190834363414383,0,0.0187391700382451,0,0,0.0763825118135688,0,0,0,0,0,-0.0760239624492667,0,0.238091493951554,-0.0166482957797501,0,0,0,0,0,0,0,-0.164448386697006,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.122484636390398,0,0,-0.131152256608362,0,0,0.0510248487320101,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0831178678948518,0,0,0,0,0,0,-0.148414026334222,0.187800979613098,0.0289871593323441,0,0.161245947363955,0,0,0,0,0,0,0.423366390993651,0,0,0,0,0,-0.0271885381342415,0,0.0493247457608051,0,0,0,0,0,0,0,0,0,0.0428209141936691,0.141301889699099,-0.180460420836931,0,0,-4.33680868994202e-19,0,0.0129459527967866,0.00185871026287103,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0862775673192944,0,0.083319835775069,0,0,0.0852838496303401,0,0,0,0,0,0.0819947621415875,0,0.0877639497317436,0,0,0,0,0,0,0,0.0814348615315627,0.0192522135009353,0.00858326502626603,0,0,0,0,0,0,0,0.0875831367837882,0,0.0784459464502125,0,0,0,0,0,0,0,-0.0194185077919978,-0.0139139325540348,0,0,0,0,0,0
X000800.SZ,-0.362806766984909,0,-0.0286962491617152,0,0,0,0,0,0,0,0.148262169149934,0,0,0,0,4.33680868994202e-19,0.00716303972501282,0,0,0,0,0.0377782500958747,0,0,0,0,0,0,0.0181296734073325,0,0,-0.0284193170188285,0,0,0.00774920551745623,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.121803215911073,0,0.0450310827846215,-0.0115301727240833,0,0.0164259355658508,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0194944820700986,0,0,0,0,0,0,0,0,0,0.0330756106985024,0.0179725489489619,0,0.0154520650294876,0,0,0,0,0,0,0.0220917516267363,0,0,0,0.0641027277338899,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0393167266562357,0,0,0,0,0,0,0.122089600804856,0,0,-0.0045980151526118,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.129595869127692,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.067673416518825,0.189501018498086,0,0,-0.085462572180771,0,0,0,0,0,0,0,0,0,0.0448164984685939,0,0,0,0,0,0,0,0,0,0,0,-0.104292974789252,0,0.166123570801988,0,0,0,0,0,0.066118143892639,0,-0.00403940434170561,-0.00392908526128697,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.129359527850319,0,0,0,0,0,0,0,0.0730169243873287,0,0,0.123756199910245,0,0,0.217417593813764,0.0743311881333949,0,0,0,0.0436612833522258,0,0,0,0,0,0.11676525923562,0,0.0941750733526327,0,0,0,0,0,0,0,0,0,0,0,0.0618010538868729,0,0,0,0,0,0,0.0396087046839981,-0.0177444131957509,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.133780719735031,0,0,0,0,0.107781933777294,0,0,0,0.0688908285104107,0.0295654169620411,0.020431932420462,0,0,0.20193323383103,-0.219027495546335,0,0,0,0.0628815804894917,0.0315510353143649,0.143290221772768,0,0,0,0,-0.191115910071714,0,0.184788807845004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978036108875289,0,0,0,-0.0520925152836222,0,0
X000066.SZ,0,0,-1.38777878078145e-17,0,0,0,0.0129741898296657,0,0,0,0,0,0,0,0,0.162316757620173,0.0292554331844371,0,0,0,0.156565492410383,0,0,0,0,0,1.73472347597681e-18,-0.214067524343383,0,0,0.254258330021046,0.175852729169057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198925519354361,-0.0985974552606649,0,0,0,0,-0.00675911841455509,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809974638430041,0.25088478008954,0.398947170795766,-0.167396348581298,0,0,0,0,0,0,0,0,0,0.223152610041726,0,0.00613021289914162,0,0,0.138196027036543,0,0,0,-0.0228702990516899,0,0,0,0,0.111059238816388,-0.150715646636646,0,0,0,0,0,0,0,0,-0.0102911855080556,4.33680868994202e-19,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0.519797531431051,0,0,0.39886304516228,-0.129172714018171,0,0,0,0,-0.16731456094466,0,0,0,0,0,0,0,0,0.10474782327427,0,0.339111986841059,0,0,0,0,0,0.112929889731056,0,0,0,0,0,0,0,0,0,-0.0457391674274795,0,0,0,0,0,0,0,0,0.00197092480668874,0,0,0,-0.212450386371937,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.0744555856177819,0,0,0,0,-0.0857445997317985,0,0,0,0,0,0.0271215143711616,0,0,0,0,0.0124189969598878,0,0,0.0775149134982326,0,0.210868648777069,0,0,0,0,0,0,0,-0.306092219921039,0,0,0.136855292142647,0,0,0,-1.73472347597681e-18,0,0.450680801718867,0,0,-0.037208286884004,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468229719146745,0.229281060811149,0,0,0.0575226130528565,0,0.214728472538771,0,0,0,0,0,0.226644847096527,0,-0.0570630495961775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121725131202143,0.0658893714121084,-0.0274190958949054,0,0,0.0863405126256773,0,0.105368268763694,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.035512326822497,0,-0.00444746188947616,0,0,0,0,0.0205644947072243,0.0300851071861112,0.0326530829860897,0,0,0,0,0,0,0,0,0,0.0389357913919892,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0067075724043327,0,-0.0891360571716629,-0.0735191058936264,0.0276717262943786,0,0.0548684364430353,0,0,0,0,0,-0.00725171397762358,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.149250371810158,0,0,0,0,0,0,0.0663671026418733,0.113790328530833,0,0,0,-0.0822563729700586,-0.00417073207853121,0,0,0.0456132346900168,-0.0284729003275418,0,0,0,0,0,0,0,0,0,0,0.0404249759850201,0,0.0487053039567805,0,0,0.395090699336661,0.14861394651954,-0.100577466880147,0,0,0,0.0211260408864452,0,0,0,0,-0.0156029456305065,0,0
X002294.SZ,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147822605537038,0,0,0,0.0654538106667527,0,0,0,0,0,0,0,0,0,0,0.10219126793904,0,0,0.0207478059305254,0,0.0389523856255306,0,0,0,0,0,0,0.0180333947643473,0,0,0,0,0,0,0,0,0.118352138124158,-0.117297531721695,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0379477057355398,0,0,-0.0438479477821822,0,0,0,-0.0365907584320755,0,0,0,0,0,0,0,0,0,0,-0.370526966697939,0,-0.00740972172190794,0,0,-0.0304771354860905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205893308102876,0,0,0,0,0,0.0275196676455493,-0.0512309776092932,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56350598432122,0,0,0.186972427546801,0,0,0,0,0,0,0,0,0,0,0,0,0.0111699253374358,0,0,0,-0.08418618978356,0,0,0,-0.121163761100565,0,0,0,0,0.218937289457511,0.0849915591854596,0,0,1.266635719427,0,0,0,0.983635182479674,0,0
TED,0,0,0,0,0,0,0,-0.0115081849804786,0,0,0,0,0,0,0,0,0,0.27052684215859,0,0,0,0,0,0,0,0,0.0684999649852604,0,0,0,0,0.0605270554915557,0,0,0.0302799298124266,0,0,0,0,-0.106953405262231,0,0,0,0,0,0,-0.0656521457076024,0,0,0,-0.546030837937522,0.754139515771974,0,0,0,0,-0.833040280580783,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0489765485318556,0,0,-0.0122608207437066,0,0,0,0,0.0495527609617923,0,0,0,-0.0375425375612941,0,0.108191100689101,0.0193702503181472,0,-0.0497979761071264,0,0,-0.168767774990359,0,0,0,0,0,0,0,0,0,0,0,-0.0117151015360053,0,0,0.0243736047903857,0.0402150042624533,0,0,0.0535155864219611,0,0,0,0,-0.040571014346548,0.0572150056783995,0,0,0,-0.011175854258955,0,0
MKreturn,0,0,0,0,0,0,-0.123854944027498,0,0,0,0.00556570946414744,-0.004915147458573,0,0,0,0,0,0,0,0,0,-0.00565960959254183,0,0,0.0081459501961417,0,0,0,0,0.0133999258179699,0,0,0.0151276671703755,-0.0181678922624541,0.0739172202974121,0,0,0,0,0,0,0,0,0,0.011642471031663,0,0,0,0,0,-0.0646897092997596,-0.0119735657606358,0,0,0,0,0.0985468641596012,0,0
MKvol,0,0,0,0,0,-0.00388537061064032,0,0,0,0,0,0,0,0,0,0.000289977610251774,0,0,0,0,0,0.00156476119927923,0,0,0,0,-0.0021876973284336,0,0,0,0.000229026245816443,0,0,0,0,0,0.00100624639326685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000301230642567999,0,0,0,0,-0.00208237534540153,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.186425510953156,0,0,0,0,0,0,0.128346899919269,0,0,0,-0.423898630704043,0,0,0,0.343502139571077,0.097459309158127,0,0,0.269038988355727,0,0,0,0,0,0,0,0,0,-0.0298101458106914,0.250116010471017,0,0,0,0,0,-0.0873308502049724,0,0,-0.128091963191751,0.238813641936218,0,0,0,0,0,0.595100686088713,-0.70984850341617,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00648640296976832,0,0,0,0,0,-0.000556127008553836,0,-0.00123323292647064,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.01199502846902,0,6.7762635780344e-21,0,0,0,-0.00314216734915581,0,0,0,0,-0.00120681746544486,0,0,0,0,0,0,0.00267652169063693,0,0.000865216472189964,-0.00553036841840684,0,0,0,0,0,0.0105089813655202,0.000345320793956425,0,0,0,0,-0.0106536115249899,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171688079380839,0,0,0,0,0,0,0
