,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600089.SH,X600703.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002028.SZ,X600702.SH,X300142.SZ,X000066.SZ,X002180.SZ,X000921.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.156351529353435,0,0.0351715497354148,0.194961541370398,0,0,0.0957807887150274,0,0,0.19195775784263,0,0,0,0,0,0,0,0,0,0,0.0609531076103628,0,0.0489810282965436,0,0,0,0,-0.119077600486811,0,0,0,0,0,0,0,0,0.189148866525999,0,0,0,0,0,0.0880889615388233,0,0.079940092367942,0,0,0,0,0,0.0199452825067667,0.0338678953362473,0,0,0,0,0,0
X000858.SZ,0.0739106443569671,0,0,0,0,0,-0.0285142463332596,0,0,0,0,0,0,0,0.134974376853613,-0.0309403575888154,0.303854283332811,0,0,0,0,0,0,0,0,0,0,0,-0.0756966515403964,0,0,0,0,0,0,0,0.0578867275704995,-0.166344575974317,0,0,0,0,0,0.0947329395226882,0.0570878992585821,0.143315663267152,0,0,0,0,0,0,0.0131183471404557,0,0,0,0,0,0
X002415.SZ,0,0,0,0.109942837438697,0.0496549439676178,-0.166770090307798,0,0,0,0,0,0,0,0,0.0674516826267321,0,0,0.0230120962508215,0,0,0,0,0.0754920725202775,0,0,0,0.187240219699076,0,0,0,0,0,0,0,0,0,0.0273849419206591,0,0,0,0,0,0,0,0.0896910913971335,0,0.0769809560570601,0,0,0,0.0579507062682955,0,0,0,0,0,0,0,0
X000568.SZ,0.368760680030625,0,0,0,0.243136520160359,0.00889569055360567,0.0121714933680458,0,0.000330681723300214,0,0,0,0,0,0.00582213346364008,0.0358392387591406,0.271901724480053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678369107641796,0,0,0,0,0,0,0,0,0,0.00537234539167967,0,0,0,0,0,0,0,0,0.0204303419759404,0,0,0,0,0,0,0
X600809.SH,0.0191074062240303,0,0,0.378311676393973,0,0,0.18395714884865,0.117079306314491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374105733402143,0,0,0.0691714741620362,0,0,0.0522611732747943,0,0,0,0,0,0,0,0.0247342322111549,0,0,0,0,0,0,0.129753618497132,0,0,-0.225193794616905,-0.150893729820993,0.0294445392981441,0,0.0385794184374725,-0.0508403358582937,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286851754114216,0,0,-0.116310851331418,0,0,0,0,0.085944726631653,0,0,0,-0.207906669334993,0,-0.114254990821897,0,0,0,0.568267930961837,0.0624449986195111,0,0,0.0707201801816264,0,0,0,0,0,0,0,0,0.0897120710040538,0,0,0.215331136718139,0,0,-0.0320411356784192,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.227800953606101,0,0,0,0,0,0,0,0,0,0,0.174874117067877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966453169591745,0,0,0,0,0,0,0.0524205803179926,0,0,-0.0664383622147982,0.262444080688329,0.0379972543560294,0,0,0.128091191524798,0,0.12367383370969,0.13649446403816,0,-0.113115267890612,0.141321335592787,0,0,0,0,0,0
X600690.SH,0.0188650271471991,0,-3.46944695195361e-18,0.0378368287471666,0,-0.0216811187297553,0,0,0,0,0,0.0515318988964494,0,0,0.0276170600661045,0,0,0,0.179034211654885,0,0,0,0,0.0138805152071247,0,0,0,0,0,0,6.93889390390723e-18,0.100454310894722,0,0,0,0,0,0,0.0605298057138359,0,0,0,0.0295758253327917,0.0473143339594812,0,0,0,0,0,0,0,-0.00996479610509718,0.0226840841305073,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.116808776922132,0,0,0,0,0.0924745154766522,0,0,0,0,0,0,0.260290563810825,0,0,0,0.0247734418490411,0,0,0,-0.14998390706115,0,-0.0354166902370122,0,0,0.129267806358014,0,0,0.0153791523719779,0,0,0,0,0,0,0,0,0,-0.0382214143231479,0.17892637352805,0,0.0155931874390632,0.0477061862374552,0.0531526453279527,0,1.0842021724855e-19,-0.0281350320907205,0,0,0,0,0,0
X002304.SZ,0.0981380826763478,0,0,0.328983996798816,0,0,0,0,0,0,0,0,0,0,0.1373579364116,0.110574009921434,0,0,0,0,0.0614280641548259,0,0,-0.0528004989348639,0,-0.0232675910898056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915035277776826,0,0,0.13057641592121,0,0,0,0,0,0,0.0274307921727984,-0.0343913942999138,-0.145878731937059,0,0,0,0,0
X600104.SH,0.0716274355208327,0,0,0,0,0,0.0236519893176859,0,0,0.0555199698762854,0,0,0,0,0.0789511134219135,0,0,0,0,0.120545900198599,0,0,0,0,0,0,0,0,0,0.00487368685500499,0.100698901129616,0,0,0,0,0,0,0,0.108217968049918,0.25631026747212,0,0,-0.0382663918203387,0,0,0,0,0,0,0,0,-0.00114168229559402,0,-0.072283125380223,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.127138417433696,0.300806903600144,0,0,0,0,0,-0.00141240064066417,0,0,0,-2.16840434497101e-19,0.0403303270650099,0,0,0,0,0,0.0275056800128805,0.0648283165568509,0,0,0,0,0.146448952437295,0,0.0324687059470666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141701637542324,0.0721385802807029,0.0950347928361923,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.117142947776491,0,0,0,-8.67361737988404e-19,0,0,-0.0252799460371111,0,0,0,0,0,0,0,-0.0514196433090555,-8.67361737988404e-19,0.21138192358136,-0.0550627575177975,0,0,0,-0.0837716244003664,-0.213236786264491,0,0,0.0266395842565402,0,0,0,0,0,0.0896955934093871,0,0,0,0,-0.10153574678339,0,0,0,-0.00251595819413477,-0.00505929695316312,0,0,0,0,0,0
X000725.SZ,0.147075774176111,0,0.0662073946129452,0,0,-0.0101302069427181,0.0285888950671171,0.042605138752169,0,0,0,0,0,0,0,0,0,0.0438696954279946,0,0,0,0.0551684462435088,0,0.148140149015554,0,0,0.0285626974854683,0.0107411352221959,0.0191963951424875,0,0,0,0,0,0,0,-0.00705400223675798,0,0,0,0,0.137016848162756,0,0,0,0,0,0,0,0,0,-0.026152451164108,0.0292392714757992,0,0,0,0,0,0
X000625.SZ,0,0.517177373313945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295248729534491,0.1316088780786,0,0,0,0,0,0,0,0,0.0590229532826816,0,0,0,0.389444361349795,-0.0267065586001103,0,0,0,0.706486117533358,0.0866294394705707,0.0564385147175621,0,0,0,0.152557837806386,-0.0139693245537845,0,0,0,0,0.072987814060442,0.069666838834508,0,0,-0.0157541301211139,0,-0.304955481343686,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.801620771244214,0,0,0,0,0,0,0.602044346490638,0,0,0,0,0,0,0,0,0,-0.229769614725512,0,0,0,0.226212598843974,0,0,0,0,0,0.198920615050959,0,0,0,0.265518980852221,-0.4746305609409,0,0,0,0,0,-0.151219030501526,0.236948416572746,0,0.0356967465756259,0,0,0,-0.00798098036648879,-0.0547354215034105,-0.00696115985986192,0,0,0,0,0,0
X000596.SZ,0,0,0,0.619802061452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528803157599275,0,0,0,0,0,0.0274627298433929,0,0,0,0,-0.054782026148487,0,0,0,0,0,0,0,0.00165425798504829,0,0,0,0,0,0,0.0375884925862813,0,0.0184783909363608,0,0,0,-0.00976284938938477,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0923155776794376,0,0,0,0,0,0,0,0,0,0,0,0.150324622189556,0,0,0,-0.12606223190945,0,0,0,0,0,0,0.111840963412048,0.0350075782713096,0,0.352503954486214,0,0.210178067585525,0,0,0.138530278978139,0,0,0.0132911742992673,0,0,0,0,0,-0.0447170128013368,0,0,0,0,0.184438568320815,0,0,0.0551730986594272,-0.0575102948834034,0.0577958348628565,-0.119219559636966,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.174741220284435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16819004618777,0,0,0,0.0171258579647431,0.238471264406685,0,0,0,0,0,0.0322160191356735,0,0,0,0,0.0328514591439089,0,0,0,0,-0.0867969863062383,0,0,-0.0268677509479334,0.0251044486790135,-0.0969827351080788,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0387498237712278,0,0,0.0351860239341154,0,0,0,0.00621105391601481,0,0,0,0,0,0,0,0.263858009463109,0,0,0,0,0,0,0,0.0691989343294896,0,0,0,0,0,0,0,0,0,0,0,0,0.195075501541922,0,0,0,0,0.136995559875513,0,0,0,0,-0.0864052011529369,-0.0632821839631949,-0.0247364697692013,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0541598388354382,0,0,0,0,0,0,0,0,0,0.0129537220390126,0.0597481672958353,0,0,0,0,0,0,0.172895266882014,0,0,0.0183606309006819,0,0,0.0693365927186428,0.110726845417257,0,0,0,0,0,0,0,0.0187175478537059,0.39693050671708,0,0,-0.0447807992530291,0,0,0,0,0,0,0,0,0,0.0459870917971964,-0.0477169920042893,0,0,0,0,0,0
X002179.SZ,0.0779538872340241,0,0,0,0.017710865931356,-0.0247029621115157,0,0,0,0,0,0,0,0,-0.0569885911839355,0,0,-0.035280365727237,0,-0.092688079795052,0,0,-0.0484789016099536,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437109486817111,0,0,0,0,0,-0.0410169885714917,0.0512920824538937,0,0,0,-0.0888532252223432,0,0.390870901838252,0,-0.00484349080680851,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0462057527844839,0,0,0.0390756198773333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126459408276879,0.0766874719197735,0,0,0,0.170162196098108,0,0,0.0104632868246248,0,0.440138853848922,0,0,0,0,0,0.0535531335474803,0,0,0,0,0,0,0,-0.0194674576893798,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428770074210286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135569782514964,0,0,0,0.189818438480134,0,0.0535601500549739,0.153361295056453,0,0,0.104048259178832,0,0,-0.0154029036702522,-2.16840434497101e-19,0,0,0,0,0,0
X600089.SH,0,0,0.0118470338530878,0,0,0,0.0876810943962843,0,0,0,0,-0.0352494160634529,0,0,0.225142222849335,0,0,0,0,0,0,0,0.154757094313208,0,0,0,0.0735134834357367,0,-0.00861974667680701,-0.0797002111729095,0,0,0,0,0,0,0,0,0,0,0,0,-0.092197061640918,0.0408987672018403,0,0,0.0535975076006485,0.0789350704341751,0,-0.0444456048778934,0,-0.00287514340629964,-0.0425134325420305,0,0,0,0,0,0
