,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X000977.SZ,X002049.SZ,X002241.SZ,X600372.SH,X002463.SZ,X600741.SH,X002129.SZ,X000661.SZ,X600584.SH,X002028.SZ,X600522.SH,X601877.SH,X000921.SZ,X601799.SH,X600066.SH,X600183.SH,X000800.SZ,X002156.SZ,X002007.SZ,X002223.SZ,X600418.SH,X002074.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0.0117906417074436,0,0,0,0,0,0,0,0,0.231738835047609,0,0,0,0,0,0,0,0.0469873047242894,0,0,0.166626980024315,0,0,0,0,0,0.181682279061057,0,0.21464543812904,0,-0.150160184133595,0,0,0,0,0,-0.0675632056974806,0.198139300368122,-0.0330465323420442,0.0201991393260793,0,0,0,0,0,-0.31768884821748,0.0649637817048777,0,0,0.00860137500272854,0,0,0,0,0,0
X600104.SH,0,0,0,0.0695204722760583,0,0,0.0246586699943328,0,0,0,0.16850996886963,0,0.0105005730347042,0,0,0,0,0.0110580240995478,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-4.33680868994202e-19,0,0.0849152861341566,0,0,0,0,0,-0.0278159005770713,0,0,0,0,0.0111623457199806,0,0,0,0.0305320505821154,-0.0262203894565933,0.0468537142838323,0,0,0,0,0,0
X002371.SZ,0,0.2430590584031,0,0,0,0,0,0,0.0574775941376346,0,0.00829014259008978,0,0,0,0,0,0,0.292768973521089,0,0,0,0,0,0,0,0.097596171360831,0,0,0,0,-0.0976481462764123,-0.0449427397454192,0,0.106308374983302,0,0,0.071803262858381,0,0,0,0,-0.0235715620570218,0.132192064357598,0,0,0,0,0,-0.0193401936199619,0.0658898668311453,0,-0.0103482545669121,0.0351121609389586,0,0,0,0,0,0
X000725.SZ,0,0,0,0.159376174164721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25778723271322,0,0,0,0,0.169364817891191,0.0763450812009478,0.0673902069943691,0,0,0,-0.0569960969898801,0,-0.105523881400356,0,0,0,0,0,-0.0742565765665752,-0.121502172449711,0,0,0,0,0,0,0,0,0,0,0,0.00247907841846494,0,0,0,0,0,0
X002304.SZ,0,0,0.120167717885176,0,0,0.324729813447546,0,0,0,0,0,0,0.0177627206263772,0,0,0.00639923087003987,0,0,0.0678434010406304,0.0391123124284028,0,0,0.109403629798157,0,0,0,0,0,0,0.0045473487091502,0,0,0,0,0,0,0,0,0,0,0,0.0704262623923866,0,0,0,0,0,0,0,0,0,-0.0141600150821755,0.00853049260250419,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.167841160603563,0.128231112768384,0,0,0,0.104297929397363,0,0,0,0,0,0,0.189962342703461,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0847651222179281,0,0,0,0.0794759040438963,0,0,0,0,0,0.0700620426367442,0,0,0,0,0,0.00354064524029128,0,0,0,0.47972667444442,0,0,0.0175249107153478,0,0.0110172429328348,0,0,0,0,0,0
X000338.SZ,0,0,-0.235688146854612,-0.0689368475925538,0,0,0.222249422231824,0.0370284101963501,0,0,0,0,0,0,0,0.238914145699175,0,0,0,0,-0.0441238518459035,0,-1.73472347597681e-18,0,0.270023764357548,-0.019703398362515,0,-0.0575585100013956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188535939405233,0,0,0,-0.136672560039212,0,0.11676235608922,0,0,0.132568354973118,-0.127045581231057,0.151671598806477,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.167177493195022,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.150380733127634,0.162671595085189,0,0,0.0614018784368181,0,0.146181047173334,0,0,0,0.163611485327847,0.0200493001820875,0.113145147065273,0.00421918391123671,-0.0730208150034917,0,0,0,0,0,0,0,0,0,-0.0187413481797151,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.529702133866629,0,0.150768357147373,0,0,0,0,0,0,0,0,0,0.00526949832428007,-0.0709457598577786,-0.118247227121164,0,0,0.102880438192114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265057174313539,0,0,0,0.0714517277990937,0,0,0.0461854133799114,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0188461696490434,0.0158829290053595,0,0,0,0,0,0
X600031.SH,0,0,0,0.0508173451358646,0,0,0,0,0,0,0,0,0,0,0.0952932146860038,0,0.0111634498024245,0,-1.73472347597681e-18,0,0,0,0,0,0.0367694780020326,0,0,0,0,0.0201833573702431,0,0,0,0.04304308633621,0,0,0,0.0453888673457345,0,0,0,0.0143841554373799,0,0,0,0,0,0.0420677278006397,0,0,0,-0.0264261274617863,0.0364607409764114,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.174523869721532,0,0,0,0,-0.0544064108296994,0,0,0.187129337714392,0,0,0,0,0,0,0,0,0,0,0,0,0.105742409251487,0,0.0105468364328891,0,0,0,0,0,0,0,0,0.175468039493513,0,0,0,0.030378814076392,0,0,-0.0374905996316036,0,0,0,0,0.147101552910558,0,0,0.00838979896119196,0,0,0,0,0,0
X600089.SH,0,0,0,0.0689589392910242,0,0,0,0,0.0951378170841714,-0.0458377259186764,0,0,0.107061293302322,0,0,0,0,0.0589891598365495,0,0,0,0,0,0.132555614478455,0,0,0,0.0087441427091098,0,0,0.0370288904946111,0,0,-2.16840434497101e-19,0,0,0,0.0851354956863564,0.103245945027099,0,0,0,0,0,0,0,0,-0.0847466740495471,0,0,0,0,0.0123555476549708,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0421098026760637,0,0,0,0,0.16745943788819,0.0265094346696951,0,0,0,0,0,0.0695075359689696,0,0,0,0,0,0,0,0,0,0,0,0,0.131670546265025,0.0281378744459637,0,0,0,0.218244597037319,0,0,0,0,0,0,0,0,0,0,-0.0232993076103875,0,0,0,0.493602884244571,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0.342183165676788,0,0,0,0,-0.10194866911053,0,-0.0218278267723633,0,0,0,0,0,0.0122102610750264,0,0,0,0,0,0.0961145231920046,0,0,0,0,0,0,0,0,0,-0.066950992412317,0,0,0,0,0,0.0869941714388761,0,0,0,0,0,0,-0.165646531930225,0,0,0.416205122817804,0,0,0.0933866362611652,-0.11135901710652,0.151452209686553,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293348810035957,0,0,0.098548927915261,0,0,0,0.0260128362491897,0,0,0,0.0806415214085095,0,0,0,0,0,0,0,0,0,0,0,0.205619824892064,0,-0.0184025166508753,-0.0617157463879478,0,-0.0402044429092644,0,0,0,0,0,0,-0.0346006246148481,0.0238094745163372,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.258858174718717,0,0,0,0.0242642855232435,0,0,0,0,0,0,0,0.046067062596229,0,0,0,0,0.0402917028568291,0,0,0,0,0.154131533389603,0,0.0881551665678062,0,0,0,0.0551639515881429,0,0,0.122653413401203,0,0,0.182401884564258,0,0,0.194814103543485,0,0,0,0,0,0,0,-0.10564774994918,-0.00300904705000914,-0.0193791263794063,0.0985289610205025,0,0,0,0,0
X002236.SZ,0,0.11888942022204,0.237278086393053,0,0,3.46944695195361e-18,0,0.0464905641265609,0,0,0,0,0,0.0594437697623587,0,0,0,0.033529997732504,0,0,0.00280473179359009,-0.0721482288761904,0,0,0,0,0,0.357542756841363,0,0,0,0,0,0,0,0.215672776379994,0,0,0,0,0,0.153774361291648,0,0,0,0,0,0.0256603444557218,0,-0.0614003125336537,0,-0.0249224357816915,0.0209814168280318,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298955449052257,0,0,0,0,0,0,0,0.453250242420987,0.183284658852053,0,0,0,0,0.120540907658333,0,0,0,0,0,0,0.00468596250444013,0.229999518732971,0,0,0.0582506152519604,0,0,0,0,0.108324232917348,0,-0.0492845198876015,0,9.46939242499296e-06,-0.0100948123650606,0,0,0,0,0,0
X002049.SZ,0,0,0.187002702934621,0,0,0.0137263145296527,0,0,0,0,0,0,0,0,0,0,0,0.20618872111905,0,0,0,0,0,0,0,0,0,0.0262087844118404,0,0,0,0,0,0.301042169929545,0,0.0442527029959202,0,0,0,0,0,0,0,0.0552961169434557,8.67361737988404e-19,0,0,0.035980166192077,0,0,0,-0.0214337057900445,0.0158024504291989,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.25128717045044,0.0500564444486215,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00778985669398484,0,0,0.0711366208033134,0,0,0.112154281931224,0.232205492583654,0,0,0,0,0,0,0.136061657955745,0,0.0182712273672262,0,0,0.0224010527855768,0,0,0,-0.0337597723251515,-1.6940658945086e-21,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0703918057448995,-0.0661672142670867,0,0,0,0,0,0,0,0,0,-0.056372862473242,0,0,0,-0.0856152344514206,0,0.213929655343293,0,0,0,0,0.0928044146509027,0,0,0,0,0,0.0734414511925513,0,0.361419206958567,0,0.14971483062029,0,-0.00233041850217962,0.0756558909052209,0,0,0,-0.152910417032312,0,0,0,0,0,0,0,-0.0179371754536226,0.0980275018081816,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.13214215691694,0,0,0,0,0,0,-0.0488533767662071,0,0,0,0,0,-0.0988565737973147,0,0,0,0,0,0,0.656586799623295,0,0,0,0,0,0,0,0,0.514082747283899,0,0,-0.332101222649831,0,0.0800036134290692,0,0,0.245926168172391,0,0,-0.190523950892879,0.238747087172349,0,0,0,-0.0477809397202838,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0609412489483512,0,0,0,0,0,0,0,0,0.0889555203199683,0.029483684816999,0,0.066614408041454,0,0,0.0499177477105177,0,0,0,0.0855874258953402,0,0,0,0,0,0,0,0,-0.0187418065357749,0,0,0.0358218010189076,0,0.0849461990699009,0,0,-0.0657254088878009,0.0231296040583178,0,0.0353236275408457,0,0,0,0,0.0205583181970147,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.374443894737612,-0.128999751667641,0,0,0,0.249424483948682,0,0,0,0,0,0,0,0,0,0.584560890175513,0,-0.221638349036585,0.00703785634476026,0,0.0123400492807144,0.0273535285397275,0,0,0,0,0,0,0,0,0,0.680268400257163,0,0.081574089361278,0,0,0,0,0,0,0.0631052078554893,0,0,0.126982602481319,0,-0.0301976730224591,0.0727985542416285,0,0,0,0,0
X000661.SZ,0,0,0,0.282886413964739,0.301130711631789,0,0,0,0,0,0.0277047162007152,0,0,0,0.0213362361537934,0,0,0,0,0,0,0,0,0.0629835479880832,0,0,0,-8.67361737988404e-19,0,0.130265877913813,0,0,0,0.173486545544329,0,0,0,0,0,0,-0.586894946060496,0.0418046929291078,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.00545688503864418,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.192362693414653,0,0,0,0,0,0,0,0,0,0,-0.169013890139302,0,0,0,0,-0.210529907102219,0,0,0,0,0.295838630203446,0.0692355062904287,0.216901252089117,0,0.0182690613168654,0,0,0,0,0,0,0,0,-0.0225762769567556,0,0,0,0,0.214090413348808,0,0,0.152025644368717,0,0,0,-0.0473382990177657,0.0331174811656276,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-0.0502189576261173,0,0.0165073652742787,0,0,0,0,0,0,0,0,0,0.232301679309011,0,0,0,0,-0.0794744933687136,0,0,0,0,0,0,0,0,-0.0741601571836765,0,-0.1341387269917,0,0,0,0,0,0,-0.405181730666036,0.189354419827496,0,0,6.93889390390723e-18,0,0,0.301434602216765,0,0,-0.0886497131470679,-0.0190340980355393,0.0288101757033212,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.114888088738958,0,0,0,0,0,0.0776975982872172,0,0,0,0,0,0,0,0,0,0,0,0.0999047403655787,0.283410296862278,0,0,0,0,0.136481051290423,0,0.0180352599123846,0,0,0.122328290061103,0,0,0,0,0.0690893280823069,0,0,0,0.055061024902622,0.0277460972400099,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0274631691903014,0,0,0,0,0,0,0,0,0,0,0,0.0129243131459364,0.0196801964521101,0,0.130975137707166,0,1.73472347597681e-18,0.137867405827334,0,0.147636194198035,0,0,0.0544589243354901,0,0,0,0,0,-0.0420211269122333,-0.0133943581875259,0,0.0506888406263828,0,0,0,0,0,0,0,0,0.0252122227152131,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.324302431035621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149731676442294,0,0,0.0463114409847224,0,-0.0855288347734138,0.0233425324098303,0,0,0,0,0,0,0,0,0.0858119107924374,0,0,0,0,0,0,0,0.0737615975255273,0,0.019737163700829,0.0251045961893914,0,0,0,0,0.008515926249229,0,0,0,0,0,0
X601799.SH,0,0,0.0143848656401442,0.0244425860188788,0,0,0,0.0561348019307309,-0.0150774905582264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469367613519724,-0.0526840643081854,0,0,0,0,0,0,0,0,0.0301512637920689,0,-8.67361737988404e-19,0,-0.162276205735922,0,0,0,0,0,0,0,-0.104650896816091,0,0.190594622213118,0,0,0,0,0.00616868813023829,0.0408837889153458,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0346825243613513,0,0,0.123317069826432,0.226349702474859,0,0,0,0,0,0,-0.262447015348761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18663830247906,-0.0343691415095297,0,0,0,-0.0131342146986368,0,0,0.200081981339932,0,0.28255387643053,-0.0450819332832924,0,-0.0215951918717357,-0.200824373675245,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0513989229827638,0,0,0,0.212976219806335,0,0,0.0257676019788513,0,0,0.172887849912426,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.104303160358435,0,0,0.0814648907688971,0,0,0,0,0.140099625283405,0,0,0,0,0,0,0,0,0,0,0.229767220450885,0,0,0,0,0,0,0,0.00829003119145692,0,0,0,0,0,0
X000800.SZ,0,0,0.144702531396427,0,0,0,0,0,0,0,0,0,0,0,0,0.155562919602605,0,-0.0236775212129153,0,0,0.0542164958822841,-0.190135179703845,0,0.0272264315432685,0,0,0.0759939153210938,0,0,0,0,0,0,-0.0406306716400783,0,0.233865972370085,0,0,0,0,-0.0563575466591205,0,0,0,0,0,0,0.161850654494198,0,0,0,-4.33680868994202e-19,0.0217807440052461,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.021716040074288,0.568979607143325,-0.13621145308415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515952253654537,0,-0.0252784567738082,0,0.141603043704852,0,0,0,0,0,0,0.196799432705612,0,0,0,0,0,0,0,0,-0.0151569238562601,0.0235914025919972,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0682055716746658,0,0,0,0,0,0,0,0,0,0,0,0,0.0897050568518115,0.146192593106448,0,0.107474927408867,0,0,0,0,0,0,0.0643933869872149,0,0,0,0,0,0,0.0214051168621507,0,0,0,0,0.00379037002438213,0,0.0112121382867529,0.0540653446052887,0,0,0,0.199971209094011,0.0278677976787106,0,0.0568535055484674,0,0.0309158325940596,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251126105335049,0,0,0.0329190687758524,0,0,0,0,0.0473129181270325,0,0,0,0,0,0,0,-0.0115639966195961,0,0.0248942892497843,0,0,0,0.0590370466936297,0,0.109478846526262,0,0,0,0,0,0.0212214908819603,0,0.0205905107423882,0,0.323440170065036,0,-0.0222350990247677,-8.67361737988404e-19,0,0,0,0,0,0
X600418.SH,0,0,0,-0.00774809397585257,-0.147660583687111,0,0,0,0,0,0,0,0,0,0,0.591995481557716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415061324786267,0,0,0,0.0598531284252368,0,0.0170691062266282,0,0,0,0.193560326677779,0,0.653791242121668,0,0,0,0,0,0,0,-0.0227914800049265,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0893776212999328,-0.163970539026423,0,0,0,0,0,0.0402633142540479,0,0,0,0,0,0,0.608164591116751,0,0,0,-0.0339363151216239,0,0,0,0,0,0,0,0,0,0,0,0,0.0058313098628168,0,-0.0286128382238294,0.254971616415673,0,0,0,0,0.0370283899994808,0,0,0,0.0291385649617695,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.043521470046757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300786811601436,0.0880970117906864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123432682418947,0,0.148502691598843,0.1136775929236,0,0.0271269587930701,0.179735920264112,0.136551806596067,0,0,0,0,0,-0.0112620679480669,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0472326476105003,0,0,0,0,0,0,0.437855612729832,0,-0.134910370955149,0,0,0,0,-0.115505384361935,0,0,0,0,-0.0674083699062558,0,-0.0700831905871246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118627483387158,0,0,0,0.127042329550999,-0.182373973190129,0,0,0,0,0,0
Slope,0,0,0,-0.655525846400103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662520624873222,0,0,-0.445091332106056,0,0,-0.896634551675759,0,0,0,0.370210775566284,0,0,0,0,0,-0.0361089867627409,0,0,0,0,0,0,0,0,0,0,-0.494742944292622,0,0,0,0,0,1.51108920292475,0,1.16091714920992,0.0103582488716025,0,0,0,0,0
TED,0,0,0,0.0681403533569495,0,0,1.00316567466516,0,0,0,0,0,0.209651035086466,0,0,0,0.0151681576045236,0,0.200634482495095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112550866582885,0,-0.196183910417309,0,0,0,0,0,0,0,0,-0.138316026255209,0,0,-0.0066568356742859,0,0,0,0.925094599099901,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0356221680238428,0,0,0,0,0.0420902141862289,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0274604020512277,-0.0156681703644774,-0.100050686581457,0,0,0,0,0,0,-0.157805807965737,0,0.0616028252488381,0,0,0,0,0,0,0.0566009832818302,0,0,0,0,0,-0.274635236424719,0,6.93889390390723e-18,0,0,0,-0.0223062934264776,0,0.566909029849563,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806303770536222,0,0,0,0,0,0,0,0.0402079862612173,0,0,0,0,0,8.67361737988404e-19,0,-0.00789723146080678,0,0.0738878755502085,0,0,0,0,0,-0.0421508078833672,0,0,-0.0861346480690408,0,0,0,0.020015415874861,0,-0.0350170916851063,0.0148455118007895,0,0.292478680715531,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8373919988737e-05,0,0,0,-0.000107378670827733,0,0,0,0.000779880487057656,0,0,-0.000705736321616733,0,0,0,0,-1.59842738699804e-05,0.000239872292881586,0,-0.000523704087939305,0,-4.04562707110114e-05,0,0,0,0,-0.00020420134089484,0.000734577052306984,0.00165373650910495,-0.00065323769668022,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00247714948211865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012001322768944,0.00541924147543442,0,0,0,0,0,-0.000736148317026419,0.00197867505044335,0,0,0.000939072610651867,0,0,0,0,0,0.00190025333519304,0.00334131938738242,-0.000626036527235191,0,0,0,0,0,0
