,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300124.SZ,X002236.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X000625.SZ,X002506.SZ,X000977.SZ,X600498.SH,X002371.SZ,X600867.SH,X600487.SH,X600183.SH,X600776.SH,X300146.SZ,X000066.SZ,X002129.SZ,X600566.SH,X600118.SH,X000050.SZ,X600066.SH,X002049.SZ,X600522.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0,0,0.0624823783267309,0,0,0,0,0,0,0,0,0.267581753640524,0,0,0,0.135943034370852,0.2418097180206,0,0.0376599235963357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815085204940945,0,0,0,0.198881559974214,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0123124984205625,0,0,0,0.0132855525260652,0,0
X300124.SZ,0,0.118492181820666,0,0,0,0,0,0,0,0.0610684442304457,0.0341726014128149,0,0,0,0,0.00500798149420854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165279860848547,0,0.157997064381452,0,0,0,0,0,0.00499806164567181,0,0,0,0,0,0,0,0,0,0,0,-0.0134665902591955,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.512650335206756,0,0.0442760100827706,0,0.0583873865529527,0,0,0,0,0,0,0.010618214083244,0,0,0,0,0,0,0,0,0,0,0.124702393291153,0,0,0,0,0.0602409932354698,0,0,0,0.0775811415444864,0,0,0,0,0,0,0.00452226926743886,0,0,0.0278890358881394,0,0,0,0,0,-0.0091492417793516,0,0,0,-0.0280684734398586,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.170045635995675,0,0,0.0214536862055424,0.125473666498381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139132147163347,0,0.16734681348113,0,0,0,0.107025382706039,0,0.03485285567581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.058673648186622,0,0,0,0,0,0.0127652238505213,0,0,0,0.0338135067889195,0.124950457591118,0.206339158728562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153045099516189,0.0256577607359838,0,0,0.0411915415296968,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00837152808252518,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.193286192741091,0,0,0,0.0283771075340965,0,0,0.0474578100516884,0,0.0311498108119482,0,0,0,0,0,0,0,0,0,0,-0.0938390001389486,0,0,0.304037204399226,0,0,0,0,0.0118443747446989,0,0,0,0.0346957817969238,0,0,0,6.93889390390723e-18,0.0820922070154578,0,0,0.108927437619656,0,0,0,0.0272846687049898,0,0,0,0,0.00641412908453496,0,0
X600177.SH,0,0,-0.0322101765276264,0,0,0,0,-0.0179063667714261,0,0,0,0.0532155342758744,0.0455656690934204,0,0,0,0,0,0,0.187734101050825,0,0,0,0,0,0,0,-0.00821484931356917,0,0,0,0.00290670488901922,0,0,0,0,0.298402010158208,0,0,-0.00448874414630715,0,0,0,0,0,0,0,0,0,0,0,0.0637151992501468,0,0,0,0,0.0576638050191392,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.294740578977757,0,0,0.112574040941593,0.0286176801760477,0.160103687078202,0,0,0,0,0.319729710849786,0.0390197910125841,0,0.159204745838219,0,0,0,0,0,0,0,0,0,0.0702890044652793,0,0,0,0,0,0,0,0,-0.14950283546372,0,0,0,0,0.00340574104150239,0,0,0,0,-0.0490815328991561,0,0,0,0,-0.025001349580488,0,0
X002506.SZ,0,0,0.324752484482004,0,0,-0.537626620712723,0,0.0302096454569554,0,-7.87732618693152e-06,0,0,0,0,0,0,0.35955710961809,0,0,0,0.115913119676888,0,0,0,0,0.0901971935842326,0,0,-0.124242052196717,0,0,0,0,0.275839839319547,0,0,0,0,0,0,0,-0.0405884285241087,0,0,0,0,0,0,0,0,0,-0.131610418058826,0.0198219994419926,0,0,0,-0.0843042957185323,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.225377867593739,0,0,0,0,0,0,0,-0.12532735883888,0,0,0.0714058651884238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16502847962341,0,0,0,0.370729997690295,0,0,0.0345923476376133,0,0,0,0,0,0,0,0,-0.0859515001328634,-0.0646441923613834,0,0,0,-0.00978814174094607,0,0
X600498.SH,0,0.0351279281400573,0,0,0,0,0,0.225141070719913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014637823300899,0,0,0,0,0,0,0,0.0361508084668455,0,0.0640228114480512,0.152392997887611,0.0498431224289087,0,0.0115141815539954,0.208482068113334,0,0.0283446377556717,0,0,0.0045352733010641,0.0229776549491592,0,0,-0.0222761572073554,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.118478540635142,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0297872518421087,0,0,0,0,0,0,-0.0507392575600277,0.38399868935446,0,0,0.139568345532388,0,0,0.00602383597691333,0.0638791290592943,0.0133505749201208,0,0,0,0.19122614113169,0,0.24136061362674,0,0,0,-0.00424422076145277,0,0,0,0,-0.0217132775578583,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00147541100426326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180440070927693,0.148043890844483,0,0,0,0,0,0,0.268601358479771,0.0686455823746186,0,0,0,3.46944695195361e-18,0.280969362984424,0,0,0,0,0,0,0.0424649740397917,0,0,0,0,0.0485023106315944,0,0
X600487.SH,0,0,0,0,0,0.425180015215271,0,0,0.136593789538221,0,0.101171667730798,0,0,0.0180399121683869,0.118153969120739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552622218793334,0,0,0,0,0,0.257226520127442,0,0,0.171743878272346,0.229802649691679,0,-0.133931894419551,0,0,0,0,0,0,0.0411946875015314,0.015415432070253,0,0,0,-0.0306929632703124,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187698903710966,0,0,0,0,0,0,0,0,0,0,0,0,9.91039292379111e-05,0.271388577048235,0.0784633078205829,0.00259089828718447,0.142306410616328,0,0,0,0,0.0380318351918792,0,0.0543589271805424,0,0,0,0,0,0,-0.0505503195485266,0,0,0,0,-0.0141022684664314,0,0
X600776.SH,0,0,0.111125347789589,0,0,0,0,0,0,0,0,0,0,0,0.121386042949001,0,0,0,0.17518960233361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3124815019116,0,0.183033320512336,-0.189061262849233,0,0,0,0,-0.00568728022889087,-0.161992397088139,0,0,0.226838364015792,0,-0.111388901006708,0,0,0,0.0562977192055791,-0.154161096798004,0,0,0,0.0971073256528797,0,0
X300146.SZ,0,0,0.0148575033739143,0,0,0,0,0,0,0,0,0,0,0,0,0.0671802094474293,0.014311175167211,0,0,0,0,0,0,0,0.1699287025021,0,0,0,0,0,0,0,0,0,0,0.0141574221816204,0,0.0422503853237311,0,0,0,0,0.117602085491614,0,0,0,0,0,0,0,0,-0.0245002966905651,0.078373808953798,0,0,0,0.0484077767989258,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0271005376962812,0,0,0.188833806073359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112724771304049,0,0,0,0.239313913480895,0.191267053159884,0,0,0.139192308851708,0,0,0,0,0,0.303559644891032,0,0,0,0,0,-0.0645641577442909,0,0,0,0,-0.0294558980101309,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932895183490133,0,0,0.213066968740909,0,0,0,0,0,0,-0.0629968968261838,0,0.2133163728197,0,0.104415759632734,0,0,0,-0.240906951598938,0,0.170841066143899,0,0,0.155650941317857,0,0,0.201029464299373,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,-2.77555756156289e-17,0.109598092365032,0,0,0,0,0,0,0,0,0.145479445928532,0,0.0428822738976572,0.0839478612955387,0,0,0,0,0,0,0,0,0,0,0,0.110940285918026,0.012710990211791,-1.73472347597681e-18,0,0,0.0194068266694394,0,0,0,0,0.0828014043595195,0,0.0506463515237644,0,0,0,0.0454707996302116,0,0,0,0,0,0,0,0,-0.0179506841117364,-0.0157745997024051,0,0,0,0.00337627429952843,0,0
X600118.SH,0,0,-0.13608408055163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692293962714185,0,0.240135843771772,0,0,0,0,0,0,0,0.178217625922971,0,0,0,0.153430669472177,0,0.000190079513072955,0,0,0.080621320650329,0,0,0,0.352170222601579,0,0,0,0,0,0,0,0,0,-0.0139834428217564,0,0,0,-0.0223640284136774,0,0
X000050.SZ,0,-3.46944695195361e-18,0,0.126468018141532,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0686496610450829,0,0,0,-0.0546571007243863,0,0,0,0,0,0,0,0.235730841485055,0,0,0,0,0,0,0,0,0,0,0,0.283183090298473,-0.389426280270993,0.176696695335593,0,0,0,0,0.00409748329895617,0,0,0,-0.0961178277317144,0,-0.149587932125977,0,0,0,-0.0335694140558876,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.127222512290981,0,0,0,0.0270038155834902,0,0.230052954753663,0,0,0.412807342071412,0,0,0,0,0,-0.25986125992351,0,0,0.0262580236924034,0,0.178455760210091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815165876893235,0,0,0,0,0,0,0,0.00450190121912773,0,0,0,0.0569361448587659,0,0
X002049.SZ,0,0,0,0,0,0,0,0.236189308365521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750240252359813,0,0,0,0.236736300444332,0.156385795689439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532431463144045,-0.0960101032717121,0,0,0,-0.0419374387991801,0,0
X600522.SH,0,0.132610027365463,0,0,0,0,0,0.0787037252289411,0,0,0,0,0,0.13677832568978,0,0,0,0,0,0,0,0,0,0,0,0,0.0466087588130917,0.0562402996864378,0,0,0,0,0,0.080344885975081,0,0,0.021663310135064,0.0770112745765641,0.0192684838112437,0.0606474483199143,0,0,0.0569664422313632,0,0.0724209876944345,0.0100343900627853,0,-3.46944695195361e-18,0,0,0,-0.0181874252473045,0,0,0,0,0,0,0
X600089.SH,0,0.154222069154146,0,0,0,0,0,0,0,0,0,0,0,0,0.0695679570516831,0,0,0,0,0,0,0,0,0,0,0,0.130956551571364,0,0,0,0,0.0704494035124245,0.0253181280707017,8.67361737988404e-19,0,0,0.0415816017741233,0,0,0.0341609640146193,0,0,0,0,0,0,0,0,0,0,0,-0.042197407354694,0,0,0,0,0.00577083274701668,0,0
Change_TY3M,0,0,0,0,0,-0.122609187788811,0,0,0,0,0,-0.0878603669061536,0,0.0692879754559419,0.0941106355073934,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0944672146603718,0,0,0.00440092588342875,0,-0.103725203274854,0,-0.0625026339906706,0,0,0,-0.0295231508177772,0,0.237676380991199,0,0,0,0,0,-0.117156719332921,0,0,0,-0.0186492906111128,-0.106015805636025,0,-0.0400298158533355,0,-0.0087744952563705,0,0
Slope,0,0,0,0,0,-0.276935339806798,0,0,0,0,0,0.0909071295574554,0,0,0,0,-0.193178600263035,0,0,0,0,0,0,-0.0642609866574583,0,0,0,0,0,0.348705820870199,0,0,-0.210391068333184,0,0,0.33225597194713,0,0,0,-0.145002015128531,0,0,0,0,0,0,0,-0.491062963790125,0,0,0,0,0.341958904455652,0,0,0,0.0113343425220497,0,0
TED,-0.0958490835409175,0,0,0,0,0,0,-0.430854662684423,0,0,0,0.749095447770539,0,0,-0.0111396877816345,0,0,0,0,0,0.12751579671011,0,0,0,0,0,0,0,0,0,0,-0.147070629503362,0.414765441190155,0,0,0,0,0,0,0,0.0921949183214879,0.069717271365011,0,0,0,-0.169085001455896,0,0,-0.400949506582886,0,-0.374827940474907,0.205711683183972,0,0,0,0,-0.127889788252516,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.164453104872559,-0.0002742025556219,-0.0849877006537897,0,0,0,0,0,0,0,0.112117859530313,0,0,0,0,0,0,0,-0.108231092080209,0,0,0,0,0,0,0,0,0,0,0,-0.0156984522222261,0,0,0,0,-0.0440690826414305,0,0,0,0,0,-0.0557905540115053,0.0141360585326488,0,0.20538485684007,0,-0.00122628071236648,0,0
MKreturn,0,0,0,0,0,-0.130288243045635,0,0,0,0,0,-0.127588127066333,0,0,0,0,0,0,0,0,0,0,0,0,-0.107807567756222,0,0,0,-0.0705254754874349,0,0.0833120363670515,0,0,0,0,0,0,0,0,0,-0.00931116473165856,0,0,0,0,0.0286307851296221,1.73472347597681e-18,0,0,0,0,-1.0842021724855e-19,-0.0464306753192994,0.444930987339986,0,0,-0.0346983502149987,0,0
MKvol,0,0,0,0,0,0,0,0.00183545142646982,0,0.00152373255366573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982697395203503,0,0,0,0,-0.000853560220710879,0,0,0,0,0,0,-0.00565174204334946,0,0,0,-0.000299494168042843,0,0,0,0,0,0,0,0,0,0,0.00114763973201025,0.00132881112945117,0,0,0,0,0.00960716875300827,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00186474380970407,0,0,0,0,-0.00731538068165806,0,0,0,-0.00264971180187002,0,0,-0.0143774218534117,0,0,0,0.000496446181619303,0,0,0,0.00782224301143584,0,0,0,0,0,0,0,0,0,0,0,0.00964001285188402,0.00139798560338157,-1.35525271560688e-20,0,0,0,0,0,-0.0321713371400011,0.0224385392444679,0,0,0,-0.0443384123664992,0,0
CarbonVol_Hubei,0,0,0,-0.00169897763580501,0,0,0,0,0,0,0,0,-0.00323287292460054,0,0,0,0,0,0,0.000890676100567834,-0.00481285355820891,0,0,0,0,-0.000896253031278632,0,0,0,0,0,-0.005633250342322,-0.00439673030178266,0,0,0,0,0,-1.35525271560688e-20,0.000464662850960388,0.00294290328119863,0.00668689774629796,0,0,0,0,0,0.00625536991054365,0,0,0,0,0.0114235747547034,0,0,0,0.0040829875289048,0,0
