,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X000625.SZ,X600104.SH,X002371.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X000977.SZ,X002463.SZ,X002241.SZ,X600372.SH,X002049.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X002129.SZ,X002028.SZ,X601877.SH,X600066.SH,X600183.SH,X000800.SZ,X601799.SH,X000921.SZ,X600418.SH,X002007.SZ,X002074.SZ,X002156.SZ,X000988.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.197590961250953,0.120035026811542,0.0234218437774752,0,0.113815059581148,0,0,0,0,0.0243215805555149,0,0,0,0,0.103886492840489,0,0.0789853645840803,0,0.0448951706817874,0,0,0,0,0,-0.0961438354438758,0,0,0,0,0,0.0720981437783917,0,0,0.0018778688105209,0,0,0,0.00690190015767314,0,0,0,0,0,0,0,0,0,0,-0.00517334499613079,0.00619188615680681,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0330713708225011,0.0483326514513022,0.311636173367758,0,0,0,0,-8.67361737988404e-19,0,0.00405942333983252,0,0.0812934845328649,0,0,0,0.0353496923341067,0,0,0,0,0.0494457190450326,0,0,0,0,0,0,0,-8.470329472543e-22,0,0.0412883520671319,0,0,0.0365940382516909,0,0,-0.0216392991295285,0,0,0,0,0,0,0,0.00666024120944679,0,0,0.0864782517344216,-0.00971349101523304,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.185881043874466,0,0,0.0559360489121504,0,0,0,0,0,0,0,0,-0.0478889406060821,0.0627184174851548,0,0.164028623520949,0,0,0,0,0,0,0,0,0,-0.0117188236761062,0,0,0,-0.0555350743742939,0.0166718093482387,0.0788005671164691,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0291621887720708,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0565336664691866,0,0,0,0,0,0,0,0.139964402864469,0.33672343794451,0,0,0.126093194441763,0,0,0,0.16017759784946,0,0,0,0,0,0,0,0,0.126844613189721,0,0,0,0,0,0,0,0,0,-0.0328313498814049,0.0132187137230018,0,0,0,0,0,-0.121487856789935,0,0,0,-0.0262193738238029,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0862949106848331,0,0,0,0,0,0,0,0,0,0,0,0,0.0363916484686269,0,0,0.16992715601325,0.12729868174898,0,0,-0.022973337606111,0,0.0791819140092838,0,0,0.199038347874217,0.236829498104522,0.0683413521903711,0,0,0,0,0,0,0.103612429288769,0,0,0,0,0,0,0,-0.11113704990215,-0.00090124847403656,0,0,0,0,0,0,0
X000568.SZ,0,0.597838113077016,0,0,0,0,0,-0.0572845801044752,0,0,0,0,0,0,0,0,0,0.0228789202362796,0,0,0.0861691448080071,0,0,-0.0173210107281402,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.125037517210322,0,0,0,0,0,0,-0.0191258820874893,0,0,0,-0.0185644110766075,0,0,0,-0.0161575501815058,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.208051642336169,0,-0.036802507678787,0,0,0,0.125570914398379,0,0.0134594116224112,0,0,0,-0.0885171682870435,4.33680868994202e-19,0,0.109471329636262,0.0611690408840206,0,0,0,-0.11707400146671,0,0,0,0,0.031985984205934,0,0,0.037805991305898,0,0,0,0.0263042303923075,0,0,0.161292912980244,0,0,0,0,0,0,0,-0.0191263329058515,0,0,0,0,0,0,0
X002475.SZ,0.252178441379748,0,0,0,0.105170069700446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135481369172928,-0.111352774505382,0,0,-0.0273532933024894,-0.0540914421091064,0.536753613534495,0,0,0,0.031037860684959,0,0,0,0,0,0,0,0,0,0,0.0400730474769227,0,0,0.122302145589475,-0.115844100825871,0,0,-0.0341812737292092,0,-0.108616133762671,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.108902015403089,0,0.256756644109833,0,0,0,0,0,0,0.060680858240276,0,0,0.254038851482254,0.352282237310146,0,0,0,0,0,0,0,0,0,0.0974913456926181,0,0,0,-0.147080052658578,0,0,0,0,0,0,0,0,0,0,0.0277443999607887,0.0786696560672857,-0.0594282104172568,-0.139665919845532,0,-0.091524151086918,0.216288488383195,-0.144997139753702,0,0.0854334414298472,0.0488153268493616,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0279096942311545,0,0,0,0,0,0,0,0,0,0,0,0,0.189413900387206,0,0.205177921223751,0,0,-0.364604042065407,0,0,0.017683829116859,0,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.0123371088872663,0.266777872509171,0,0.197501004793035,-0.0323485020247883,0.224000357625561,-0.180522971785019,0,0,0.0233462730126744,0,0,0.0358970227737101,-0.0478822351494247,0,0,0,0,0,0,0
