,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X600703.SH,X000568.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002008.SZ,X002236.SZ,X601877.SH,X002456.SZ,X300124.SZ,X600487.SH,X600809.SH,X600867.SH,X000596.SZ,X000100.SZ,X000661.SZ,X000977.SZ,X000625.SZ,X600498.SH,X600066.SH,X600566.SH,X002179.SZ,X002294.SZ,X300142.SZ,X000157.SZ,X300136.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X002049.SZ,X600522.SH,X000050.SZ,X002241.SZ,X000869.SZ,X600779.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0207468611368898,0,0,0,-0.128869348437245,0,0.186639876443348,0,0,0,0,0,0,0.345154911967065,0,0,0.0743516783580205,0.150271807680737,0,0,0,0.0775561173046624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213414401428314,0,-0.0152001367004861,0,0,0,0,0,0,0.0196165631873213,0,0.000861202216164441,-0.0167163911438065,0,0,0,0,0,0
X600703.SH,0,0,0,0.0412003851352882,0,0,0,0,0,0,0,0,0.101546944887592,0.0876417202392236,0,0,0.0213845591639155,0,0.0591931175990827,0,0,0,0,0,0,0,0.0663860847269592,0,0,0,0,0.257643550659832,0,0,0,0,0,0,0,0.00311915116152501,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231524778924955,0,0,0,0,0,0
X000568.SZ,0,0,0.010002472439925,0.0911177197587123,0.0909846170258589,0,0.109033359985044,0,0.116692134490101,0,0,0.124566304127492,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0.260428797437494,0,0,0,0,0,0.035057436596612,0,0,0,0,0,0,0,0,0,0,-0.0224187542715052,0,0,0,0.0549391210418177,0,0.124826325886141,0,0.00556752441465825,0,0,0,0,0,0,0
X000063.SZ,0,0.393348610929043,0,0,0,0,0,0,0,0,0,0.316763607953112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021523128209487,0,0,0,0,0,0,0,0,0.132468401126036,0.177722963747099,0.226916153402961,0,0,0,0,0,0,0,0,0,-0.0475905307479343,0.100012932140721,0,0,0,0,0,0,0
X600741.SH,0,0.316766767973311,0,0,0,0,0,0,0.137195927462225,0,0.0854166849971691,0,0,-0.00229943783818137,0,0,0.131413192734567,0,0,0,0.0620951361127932,0,0,0,0,0,0,0,0,0,0,-0.0717350974592503,0,0,0,0,0,0,0,-0.0210619839107091,0,0,-0.0639814581671632,0.154018124331915,0,0,0,0,0,0,0,0.0111646902752684,0.00509462008529338,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.351323561105769,0,0,0,0,0,0,0,0,0,0,-0.00843868732047802,0.189907573701484,0,0,0,0,0,-0.172291043856231,0.14466248263586,0.0595690307571285,0,0,0,0,0.100598920010267,0,0,0,0,0,0,0,0,0,-0.135106269805754,0,0,0,0,0.216415967661854,0,0,0,0,0,0.0277198584793822,0.0331850129424819,0,0,0,0,0,0
X300003.SZ,0,0,0,0.202145636504019,0,0,0.185832207923949,0.185196393332132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225996126551635,0,0,0.196368198127489,0,0,0,0,0.0100495053945894,0,0,0.0749660290782911,0,0,0,0,0,-0.105885706337908,0.0130001633024225,0,0,0,0,0,0,0,-0.0238149616876704,-0.0404588312121646,0,0,0,0,0,0
X600271.SH,-0.198448176253167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368119883814624,0,0,0.219948624734322,0.209971491790813,0,0,0,0,0,0,0,0,0.111182542614623,0,0.201902429051685,0,0,0,0,0.0138159414360009,0,0,0,0,0.150146546300836,0.0582611141026118,0,0,0,0.214400257167242,0,-0.0905164274533421,0,0,0,-0.0223084709162089,0,0,0,0,0,0
X002008.SZ,0,0.0780705451268432,0,0.0255197503121516,0,0,0,0,0,0.146099011780082,0,0,0,0.052935180941655,0.00948191114807037,0,0.272891268569762,0,0,0.247594804625928,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00483555082368215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092710731451742,0,0,0,0,0,0
X002236.SZ,0,0,0.863943781625217,0,0,0,0,0,0,0,0.213689928136929,-0.0757925279406061,0,0,0,0,0,0,0,0,0,-0.318062434533427,0,0.298859441017316,0,0,0.176650590207959,0,0,0,0,0,0,0,0,0,0,0,0,0.377193524936099,0,0,0,0,0,0,0,0,0,0,0,0.00481302474068961,-0.0212892397899922,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0592983613325024,0,-0.132407513595466,0.336031061809525,-0.128774665216207,0.0847612937028559,0.432784602584184,0,0,0,0,0,0,0,0,0.0641978759216799,0,0,0,0,0,0,0,0,0,0.0933973945115534,0,0,0,0,0,0,0,0,0,0,0,-0.369471214697388,0,-0.0916677347607013,0,-0.0331950949167873,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.482387938225598,0,0.0899589904775117,0,0,0,0,0,0.0121002984823562,0,0,0.0678801498539534,0,0,0,0,0,0,0,0.0127209800105022,0.0959046593321247,0,0,0.0176753885619195,0,0,0,0,0,0,0.0842558282518544,0,0,0,0.00920091015943982,0,0.341279180962167,0.0853412422851157,0,0,0,-0.0795228205587283,-0.00195341647428771,0.0058299931734831,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675015768404651,-0.10948005064002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114867790491789,0,0,0,0.0432148743506045,0,0,0.313270535660935,0,0,0,0.00267843810258653,0.0104435084174248,0.0348533747531824,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235321765625214,0,0.207757624842406,0,0.180810789491548,0,0,0,0,0,0,0,0,0,0.261581370030864,0,0,0.0230079663594831,0,0,0,0,0,0,0,0,0,0.319416854138466,0,0,-0.193776707063684,0,0,0,0,-0.016854833507278,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.383635086308837,0,0,-0.0467960173945055,-0.290836194898713,0,0.120210452489835,0,0,0.224095786407375,0,0,0,0.0809992421713065,0,-0.0144620412736252,0,0,0,0,0.235288523437998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19814270422042,0,0,0,0.0238710923340478,0,0,0,0.209335354576586,0,0,0.00102474948501223,0.0150888752561659,0,0,0,0,0,0
X600867.SH,0,-5.55111512312578e-17,0,0.237965253906436,0,0,0,0,0.251718443990619,0,0,0,0,0,0.0552776614224526,0,0,0,0,0.0440217080397855,0.00181809008626816,0,0,0,0,0,0,0,0.382176048697152,0,0,0,0,0,0,0,-0.455078364416135,0,0,0,0.407505650971883,0,0,0,0,0.395759879225498,0,0,0,0,0,-0.010516811915457,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.386816965822147,0.00564366644605537,0,0,0,0,0,0.0027323738807824,0,0,0,0,0.222778685668491,0,0,0,0,0,0,-0.0650947208285513,0.0429063264283053,0,0,0,0,0,0,0.163530730481368,0,0.174313851868251,0,0,0,0,0,0,0,0,0,0.00589321302220555,0.0181516242269232,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0234452428548445,0,0,0,0.412497549477489,0,0,0,0,0,0.0319686773649162,0,0.0144401661101135,0,0,0,0,0,0.0369201978804171,0,0.108550661312963,0,0.00609517074891999,0.0152681563721125,0,0,0,0,0,0,0,0,0,-0.0245511061252913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455370649389616,0.0192069975787438,0,0,0,0,0,0
X000661.SZ,0,0,0,0.120328568648536,0,0,0,-0.546721594575827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230624679420592,0,0,0,0.287239466757609,-0.0575882795956416,0,0,0.216726336476339,0,0.0240366691959356,0,0.456079401430418,0,0,0.1618562325298,0,0,0,0.0739668630998484,0,0,0,0,0,0,0,0,0,0,-0.019279946765001,0.0252553039491726,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128204037360126,0,0,0,0.109038664565645,0,0,0,0,0.0774508910467573,0,0,0,0,0,0,0,0,0.551501041601287,0,0,0,0.306761192373998,0,0,0,0.061048803098705,0,0,-0.119526003382971,0.0578029425081682,0,0,0,0,0,0.00682461493695422,0,-0.034103764028274,-0.0449201577695139,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449147739817104,0,0,0,0,0,0.159909538961653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735372562234902,0,0.192598864535978,0,-0.101986007533994,0.166150776117522,0,0.0745873076678713,0,0,0,0,0,0.0578060227427499,0,0,-0.0133761798927538,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349947895929259,0,0,0,0.0975649435413548,0.0333834927825872,0,0,0,0,0.443039220981169,0,0,0,0,0,0.110844305430473,0,0,0,0,0,0,0,0,0,0.066313497998956,0.104199697446835,-0.0871518351465065,0,0.191505906013234,0,0,0,0.20576538302876,0,0,0,-0.00706981694903399,0.0152638351196675,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0405259710419806,0,0,0,0,0.373007902746633,0,0.0968587351478296,0,0.101587509241315,0.0684294798243085,0,0.240753881199429,0,0,0,-0.139279899355216,0,0,0,0,0,0,0.0634030809677922,0,0,0,0,0,0,0,0,0,0,0,0,0.171631163542895,0,0,0,0.0274960647657022,0.0464839969549475,0.0724604841655054,0,0,0,0,0,0
X600566.SH,0,0,0,0.149752009362957,-0.164715514414663,0,0,0,0,0,0,0,0,0,0,0,0.193530576244001,0,0,0,0,-0.081329767905446,0,0,0.0837630603378705,0.286860765170939,0,0,0.0774439465277783,0,0,0,0.337101201651567,0,0,0,0.012192426960725,0,0,0,0,0,0,0,0,0,0,0.13076171772364,0,0,0,-0.019372977671079,-0.0274734125410079,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.245086776741509,0,0,0,0,0.0695813363911876,0,0,0,0,0.132970279275886,0,0,0,0.0532371624210811,0.0222695240950099,0,-0.113281393986896,-0.120374695274273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684234178945063,0,0,0,0.272411106375447,0,0,0,0,-0.210153119571568,0,0.00206222252119881,0.0233072377266206,0,0,0,0,0,0
X002294.SZ,0,0,0,0.277156824398886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406281920294051,0,0,0.0906557732127734,0.152296602817542,0,0,0,0.159087523271703,0,0,0.177074947452692,0,0,0.0645474017223068,0,0,0,-0.118989708295095,0.0497897711486105,0,0,0,0,0,0,0.00239953058572783,-0.0225183092809448,0,0,0,0,0,0
X300142.SZ,0.122788069096063,0,-0.138787649627949,0,0,0,0,0,0.175298736888626,0,0,0,0,0.00749574248266351,-0.247768909625282,0,0,0,0,0,0,0,0,0,0,0,0.00715746819333432,0,0.668281096508176,0,0,0,0,0,0,0,0,0,0,-0.121187771524332,0.0154839413945995,0.184514507583496,0,0,0.233802212133269,0,0,0.0877550088079349,0,0,0,0.00909821186332987,0.00454992010885443,0,0,0,0,0,0
X000157.SZ,0,0,0.00559122286670877,0,0,0,0.0444876071019673,0.0636475976099502,0,0,0.0782279985248074,0,0,0,0,0,0,0,0,0.00840355929877323,0.0105639830864206,-0.021249846239729,0,0.099461534810623,0,0,0,0,0,0,0.111098701398431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711528277254221,0,0,0,0,0,0,0
X300136.SZ,0,0,0.130282766603575,0,0,0,0,0,0,0,0,0,0,0.0858247436155143,0,0,0,0,0,0,0.0347896533244781,0,0,0.185271805872215,0,0,0,0,0,0,0,0,0.0554684899682519,0,0,0,0,0,0,0.0390421786206143,0,0,0.209335244221435,0.163746612797387,0,0,0.435053448453087,0,0,0,0,-0.00977912056396114,-0.0302478588080094,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.449689870291463,0,0,0.123423744262276,0,0.0458118284245024,0,-0.0716955247597337,0,-0.10775939666192,0,0.115876411981094,0,0,0,0,-0.0130506731032864,0,0.225761389558201,0,0,0.151477249496481,0,0,0,0,0,0,0,0,0.00778464760006629,0,0,0.175326075732844,0,0.312180160815969,0,0,0,0,0,0,0,-0.0178639791588573,-0.00402042924079053,0,0,0,0,0,0
X002007.SZ,0,0,0,0.247395352560001,0,0,0,0,0,-0.00960623287059945,0,0,0,0.108417368660301,0,0,0,0,0,0.0316586988782464,-0.100861358566159,0,0,0,0,0.144782596633527,0,0,0.401577867273437,0,-0.0308337129228295,0,-0.118412922551677,0,0,0,0.123074599565213,0,0,0,0,0,-0.162718750761768,0,0,0,0,0,0,0,0,0,0.0143375587031865,0,-0.238969881710433,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300309866258725,0,0,0,-0.172385419639904,-0.00645628570419514,0,0,0,0,0,0.00781468774385949,0,0,0.100054110446804,0.2338840414043,0,0,0,0,0,0.0923067359514203,0,0.127485175812251,0.248491694579518,-0.0687727440587438,0,-0.0663172979507023,0,0.0280446734432949,0,0,0,-0.0679254682718622,0,0,0.00499569500400742,-0.0394759405442148,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,-0.0183468255703119,0,0,0,-0.103656664521724,0.0443116467327912,0,0,0,0.0227716875187383,-0.0308351753705411,0,0,0,0,0,0,0,0,0,0.185568746458106,-0.0642692920978344,0,0,0,0,0,0,0,0,0.0162548141795497,0,0,0,0,0,0,0,0,0,0,0,0.222100141644601,-0.0304705928381352,0.113875777399866,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.250869685583485,-0.161475310651689,0,0,0,0,0.0571931441100884,0,0,0,0,0,0,0.128198389855494,0.40013771477567,0,0,0,0,0,0,0,0.166840702741522,0,0.00584201193906507,0,0,0,0,0,0,0,0.136321674244306,0,0,0,0,0,0,0,0,0,0,0,0.000242033330927706,-0.0226151970407933,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.0919964036333306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218709229752716,-1.73472347597681e-18,-0.00483450342591246,0,0,0,0.0407425700419407,0,0.0109577832485445,0,0,0,0,0,0,0.0541095389216669,0,0,0,0,0,0,0.104693661630136,0.331942260384132,0.0189605152991744,0.181731175110953,0,-0.0712207469575465,0,-0.00497309447954766,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.196898631695243,0,0,0,0,0,0,0,0.150812147617396,0,0,0,0,0,0,0,0.0829671504160241,0,0,0,0,0,0.0727123428917293,0,0,0,0,0,0,0,0,0.181131765740655,0,0,0,0,0,0.118649585656996,0,0,0,0,0,0,-0.00355131940194429,-0.0330401225733437,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128555171155194,0,0,0,0,0,0,0,0,0.0165044309632653,0,0.00159934762671168,0,0,0,0,0,0,0,0,0.0449506656587585,0,0,0,0,0.30004418243497,0,0,0,0,0,0.38413765801029,0.0945236359527507,0,0,0,0,0,1.366364191409e-05,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0.23901868012658,-1.73472347597681e-18,0,0,0.123788061034583,0,0,0,0,0,0.0219847564600905,0,0,0,0,0,0.274076862110229,0,0.0492765372460838,0,0,0,0,0.0393461057395859,0,0,0,0,0,0,0.0770668422126057,0.117469882640014,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.00153072850850701,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.0710418646357792,0,0,0.0865179058128736,0,0,0,0,0,0.120511555965723,0,0,0,0,0,0.0395232010207967,0,0,0.103321398502558,0,0,0,0.0482399616789393,0,0,0,0,0,0,0.0446317687734845,0.0252972188802823,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0782545008558167,0,0,-0.0063868707363059,0,0,0,0,0,0
X002508.SZ,0,0,0.146399756317357,0,0,0.129620590769296,0,0,0.190348222894741,0,0,0,0,0,0,0,0,0,0,-0.0455965744691139,0,0,0,0,0,-0.127263460972523,0.0788164819755357,0,0,0.180426497545202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150756291798683,0,0,0,0,0.0260676117729133,0.0185800004703419,0,0,0,0,0,0
Change_TY3M,0,0,0,0.133441547718308,0,0,0,0,0,0,0,0,0,-0.125298078197161,0,0.10382175021832,0,0,0,0,0,-0.176521504907735,0.495467144641541,0,0,0,-0.0356505779443837,0,-0.0830027576127946,-0.114049758323489,0,0,0,0,0,0,-0.033443988063223,0,0,-0.168003091568206,0,-0.039139925175846,0,0,0,0,0,0,0,0,0,-0.0163658725632709,-2.16840434497101e-19,0,0,0,0,0,0
Slope,0,0,0,1.37251962811676,0,0,0.324597805439349,0,0,-6.93889390390723e-18,0,0,0,1.02099446863522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81248288148335,-1.93592919771842,0,0,3.53001553962368,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0327778874550437,0,0,0,0,0,0,-0.542925654597324,0,-0.440115345062716,0,0,0,0,0,0
TED,0,0,0.376839780102919,0.378322916968496,0,0,0,0,0,0,0,0,0.649930816736234,0.908609946924652,1.9421604717474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555126443553318,-0.55260452439575,0,0,0,0,0.251214612268916,0,0,0,-0.302958607443502,0,0.203931047045454,-1.27162233293614,0,-1.24992752857104,0,0,0,0,0,0,0,-0.394930909476527,0,0,0,0,0,0,0
RealEstate_excess,-0.0296633186550822,0,0,0,0,0,0,0,0,0,0,0,0,0.121481278200219,0,0,0,-0.078038097436304,0,0.0164869090660558,-1.73472347597681e-18,0,-0.145491383155046,0,0,0,0,0,0,0,0,-0.105369166919475,0,0.0457461893828362,0,0,0,0,0,0,0.0695387502063083,0,-0.0317493617110931,0,0,0,0,-0.0789817129787999,0,0,0.0376361050957539,0.00235658130966699,2.16840434497101e-19,0,0.25166943595242,0,0,0,0
MKreturn,0,0,0,1.73472347597681e-18,0,0,0,-0.0160001831852944,0,0,0.0216324072404335,0,0,0,0,0,-0.0596900009089167,0,0.0188100510805253,0,-0.0165786807679402,0,-0.0901375326342638,0,0,0,0.0920507913711981,0,0,0,0,0.0166698593362408,0,0,0,-0.0458062429258593,0,0,0,0.0131914232366064,0,0.0194750971652579,0,0,0,0,0,0,0,0,0.144103241629108,0.00668058264066919,-0.00341132891308709,0.514370398219311,0,0,0,0,0
MKvol,0,0,0,-1.35525271560688e-20,0,0,0,0,0,-0.00128790356879842,0,0,0,0,0,0,0,-0.0015348547269849,0,0,0,0,0,0,0.000445822997679238,0,-0.00261379340241149,0,0,0,0,0,0,0,0,0.00166843631579855,0,0,0,0,0.00136884837511502,0,0,0,0.00591094163843775,0,0,0,0,0,0,0.000873590388638273,-0.00314871868271829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.01378700627888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306553097719814,0,0.0916966066433912,0,0.0615044496933864,0,0,0,-4.69824987588711e-05,0,0,0,0.0602966444334219,0,0,0,0,0,-0.0942108160304905,0,0,0,0.0103698997059978,0,0,0,0,0,-0.353363187898662,0,-0.0461463322019971,0.00953145888707839,-0.0757206627224327,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186208635977238,0.014187093556486,0,0,0.00701969526996757,0,0.00474393185823566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.012882904732534,-0.00798451856906394,0,0,0,0,-0.00539881460339611,0,0,0,-0.00245744342858263,0.00621462943985412,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00234660451769482,0,0,0,0.00393896659544326,-0.0129689223663755,0,0,0,0,-0.0014647023253741,0,0,-0.000773711678847585,0,0,0,0.00212370274653076,0,0.00667693053996455,0,0,0,0,0,0,0,0.00188263966979132,0,0,0,-0.0114036923535502,0,0,0,0,0,0,0,0,0,0.00951600250638281,0.000854735625247124,0.0064822418858044,0,0,0,0,0,0
