,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X002475.SZ,X600031.SH,X300003.SZ,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600867.SH,X002456.SZ,X600809.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000596.SZ,X000661.SZ,X002508.SZ,X002180.SZ,X000157.SZ,X000050.SZ,X002049.SZ,X000977.SZ,X300136.SZ,X002179.SZ,X600522.SH,X002129.SZ,X002038.SZ,X600089.SH,X600498.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.441445500562055,0,0.104271918984684,0,0,0.00132142658878764,0,0.0534029278441505,0,0.0382884145519349,0,0,0,0,0,0.0414663363825177,0,0,0,0,-0.0169589695762452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180322758605529,0,0,0,0,0,0,0.0418394343837066,-1.0842021724855e-19,0,0,0,0,0,0.00919847842116142,0.0130268036683718,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.261028033268641,0,0,0,0,0,0.125290917540421,0.0338335940311357,0,0,0,-0.131939474137652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250594735217207,0,0,0,-0.198580832635029,0,0,0,0.0856738318130052,-0.0533234827358158,0,0,0,0.217208812655015,0,-0.0176929726806377,0,0,0.00623865369810026,0,0,0,0
X002415.SZ,0.331633238394208,0,0,0,0,0,0,0,0,0,0,0,0,0.211671767254411,0,0,0.0222691285123957,0,0,0,0,0,0,0,0.0503808845470347,0,0,0.20220864506068,0,0,0,0.0337669064786404,0.125552172840753,0.0540954065678833,0,0,0,0,0,0,0,0,0.171317307234086,0,0,0,0,0,0,0,0,-0.023740941053293,0.00777378174561332,0,0,0,0,0,0
X000858.SZ,0.357422458685963,0,0,0,0.213488422003484,0,0,0,0,0.0593102704288868,0.390796920330423,0,0,0.0536820141746673,-0.0412267706159834,0,0,0.0150889602966548,0,0,0,0,-0.00484015042124941,0,0,0,0,0,0,-0.0304426483919651,0,0,0,0,0,0,0,0.0763153351429648,0,0,-0.063787156021695,0,-0.0520325336151861,0,0,0,0,0,0,0,0,0.0207022459075207,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.364088808488141,0,0,0,0.00252009616866953,0,0.211075106453733,0,0,0,0.0568879981133061,0,0,0,0.0178013921743607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267705741541833,0,0,0,0,0,0,0,0.320690760897893,0,0,0,0,-0.208649047211482,0,-0.02949801087737,0.0344275833556324,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.105982990221911,0,0.1506944881648,0,0.0393874756186742,0,0,0.0450083863074698,0,0,0.337042529705326,0,0,0,0,0,0,0,0,0,0,0.0297128288609334,0,0,0,0,0,0,0,0.108006217517893,0,0,0,0,0,0,0,0,0,0,0.136912523570256,0,0,0,0,-0.059999801170749,0.0167876493389932,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.135769064045016,0,0,0,0.13682792257948,0.296715602605329,0,0.185272782358267,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514304396022957,0.311564363501592,0,0,0,0,0,0,0,0,0,0,0,-0.0735691184290912,0,0,0.0247441393477066,-0.0311713027917657,-0.021130332921989,0,0,0,0,0
X000725.SZ,0,0,0.0186727136690018,0,0,0,0,0,0.314799895335036,0,0,0,0,0.0564151846258524,0,0,0.0473821598394913,0.172512265947085,0,0,0,0,0,0,0,0,0,0,0.202100937318928,-0.0502141773004977,0,0,0,0,0,0,0,-0.104693565464584,0,0,0,-0.0296447708571849,0,0,0,0,0,0.391581617605989,0.0516698139127722,0,0,-0.0226507665673556,0.0513216504553812,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.281544044748671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0839325037670966,0,0,0.320798515330433,0.246269742748195,0,0,0.285334033591196,0,0,0.128415856459242,0,0,0,0,0,0,0,-0.0359220343924263,0,0,0.166496247172965,0,0,0,0,0,0.0277431335497954,0.0640866295153427,0,0,0,0,0,0
X600690.SH,0,0,0,0.268886835912936,0.131050150081796,0,0.188143927727004,0.0253023798808335,0,0,0,-0.0085609732570566,0.0604752467889838,0.00699608213370294,0,0,0,0,0,0.04086863712688,0,0,0,0,0,-0.0332548493807994,0,0,0,0,0,0,0,0,0,0,0.0830458797650446,0,0,0,0,0,0,-0.103904152540309,0,0,0,0,0.0467294805826481,0,0,0.0149215458974065,0,0,0,0,0,0,0
X000568.SZ,0.482990316851694,0,0,0.215296857651306,0,0,0,0,0,0,0,0,-0.11255712009812,0,0,0,0,0.0384277749334712,0,0,0.163846784807067,0,0,0,0.0553540773888098,-0.0603153457053011,0,0,0,0,0,0,0,0,0.17316449899243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386745015389619,0.0241245518160214,0,0,0,0,0,0
X600703.SH,0,0,0.101589528583642,0,0,0,0,0,0,0,-0.170162871494863,0,0,0.483656325783864,0,0,0,0,0.258156552693576,0,0,0,0,0,0,0,0,0.207622926552226,0,0,0,0,0,0,0,0,0,-0.253919530468911,0,0,0.0645156858247988,0.107810531883783,0,0,0.0387947764280153,-0.0172756796753728,0,0,0,0,0,-0.0163678673272537,0.0245683870945277,0,0,0,0,0,0
X600741.SH,0,0.453122367768424,0,0,0.18213222486046,0,0.0412505857836827,-3.46944695195361e-18,0,0.0221877022422338,0.181468242362383,0,0,0,-0.00235573794074814,0.0116217679717812,0,0,0,0.081326237432632,0.000559261457497112,0,-0.047684366619352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293144003166693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481451858596833,0,0,0,0,0,0
X002236.SZ,0,0,0,0.102225212823339,0,0.301870864261715,0,0,0,0,0,0,0,0,0,0,0,0.104544820959438,0,0,0.488179748094131,0,0,0.0400098659726915,0.0875126245091385,0,0,0,0,0,-0.179876514669995,0,0,0,0,0,0,0,0,-0.120661020747044,0,0.177562090542168,0.4817360591351,0,0,0,0,0,0,0,0,0.0504823631654409,-0.0473148953133222,0,0,0,0,0,0
X002475.SZ,0,0.12378085362197,0,0,0,0,0,-0.0368611501893435,0,0,0,-0.0416993405758873,0,0,0,0,-0.051661887709715,0,0.0446222631810321,0,0,0,0,0.363170846300074,0,0.00359485176474809,0,-0.036228785952685,0,0,0,0,0.0504383528407336,0,0.00617136893453389,0,0,0.0952708889873359,0,0,-0.0825348388172401,0.0593420189030002,0.215660268932359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.000943253288335475,0,0,0,0.127367021732699,0.0721528940914821,0,0.217447898155351,0,0.0641274205395848,0,0,0,0,0,0,0.268657558795855,0,0,0,0,0,-0.0634861333137582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547966594524716,0,0,0,0,0,0,0,0,0,0.00901317674140448,-1.73472347597681e-18,0,0.223607351691005,0,0,0,0
X300003.SZ,0,0,0.0260548864771371,0,0,0.155334359476612,0,0.0839142991340755,0,0,0,0,0.000333220905339639,0,0,0,0,0.156765721710961,0,0,0,0,0.282822013973379,0,0,0,0,0,0,0,0,0.00181160849006318,0,0,0,0,0,0,0,0,0.107368718649511,0,0,0,0,0,0.0374795508336109,0,0.169481756054384,0,0,-0.00978874637866131,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.230073975946859,0,0,0.0877553170090929,-0.0134753691281628,0,0.0299775387100659,0,0.447607970433476,0,0,0,0,0,0.126068482249626,0,-0.0693546554730618,0,0.177126868984761,0,0,0,0,0,0,0,0,0,0,0,0.00395942536695283,0,0,-0.0288370319206077,0,0,0,0,0,0,0,0,0,0,-0.00220682159035577,0.03208574601194,0,0,0,0,0,0
X601877.SH,0,0.170416183599435,0,0.0418069405057846,0,0,-0.270281202305281,0,0,0,0,0,0,0,0,0.0411009493054809,0,0.0145783735703406,0,0,0,0,0,0,0,0,0,0.184914774625585,0,0,0,0.0088007186272743,0,0,0,0,0.180057940099138,0,0,0,0,0.110140246691608,0,0,0,0,0.0470295483650239,0,0,0,0,0.0392154409450584,0.063081024034768,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0586385722515187,0,0,0,0,0,0,0,0.0536144934551494,0,0,0,0.108782447811458,0.117122767732357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131414854516754,0.0642545726759476,0,0,0,0.228576732908394,0,0,0.00196775418708991,0,0,0,0,0.119903165502283,0,0,0,0,0,-0.0377808377166614,-0.059340992827408,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.295189293308031,0,0,0,0.00977277163612503,0.0635544469013781,0,0,0,0,0,0,0,0.147688852031742,0,0,0,0,0,0.276918505930654,0,0,0,0.19862101821363,0,0,0.0759226536781517,0,0,0,0,0,0,0,0,0.00255687892110025,0,0.13315422605757,0,0,0,0,0,-0.116468628270126,0,-0.0163132676193878,0.0081232896117412,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0239355190786993,0,0,0,0,0.119991181104239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138437492960258,0,0.0322322732915699,0,0,0.155507260404562,0,0,0.0110754275231402,0,0.359356172773721,0.0363724441457052,0,0,-0.00330952492323302,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0932549844678496,0,0,0,0,-0.0791549464741746,0.110107874945864,0,0,0.248043200446396,0,0,0,0,0,0,0,0,0,0,0,0,0.13366631941124,0,0,0,0,0,0.124744691343856,0,0.248460236743987,0,0,0,0,0,-0.0815840047497403,0,0,0,0,0,0,0,0,0,0.0313947759127657,0.0361593385602115,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.128126776593656,0,0.239766715664312,0,0,0.501143795674031,0,0,0,-0.129890357150303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213257977087771,-0.0311992226366757,0,0,0,0,0,-0.0533522430781432,0,0.0201805443741188,0.158221575211222,0,0.175160390090089,0.0508241465226217,0,0,-0.0184860686731655,0,0,0.0100600481525542,0.0469544961334427,0,0,0,0,0,0
X600809.SH,0,0,0.159112378371099,0.210659684668128,0,0,0,0,-0.111437508909572,0,0.189102535716827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181386951828605,0,0.314111223872594,-0.108950117474124,0,0,0.0785798499665216,0,0.0113272606796846,0,0,0,0.452765702285571,0,0,0,0.132207838480011,0,0.0327606829410599,0,0,0,0,0,0
X600271.SH,0,0.184614613866509,0,0,0,0,0,0,0,0,0,0,0.0474929988404355,0,0.0753807487455284,0,0,0.362882520662967,0,0,0,0,0,0,-0.233275113434146,0,-0.0717137887784364,0,0,0,0,0,0.0104505955909578,0,0.22646919964578,0,-0.149179482413251,0.0219738292567561,0,0,0,0.416787174510064,0,0.192594366573742,0,-0.0606326711434557,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0563999691613617,0,0,0,0,0.0314227388889563,0.169753517990977,0,0,-0.032720789760736,0,0.00664769410862264,0.118741210988734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979409797058866,0,0,-0.151047850268434,0.182121372612351,0,0,0,0,0,0,0.0474733780651406,0,0,-0.0154955265228351,0.0238235278644433,0,-0.0493332888182218,0,0,0,0
X600487.SH,0,0,0.115814152193812,0,0,0,0,0.366650049718406,0.478725573345004,0,0,0.0583874175810332,0,0,0,0,0,0,0,0,0.00325456661251016,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.145138869447059,0,0,0,0,0,0.268282021501809,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0556363061290142,0,0,-0.00924345539532396,0.0295978037763107,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.289283092192514,0.135990649638273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162825717132013,0,0,0,0,0.0366172960545115,0,0,0,0,0,0,0,0,-0.0664236344673822,0,0,0.0122831168997611,-0.00906000583135338,0,0.030554053136239,0,0,0,0,0,0,0.114827154771889,0,0.00533945298852439,-0.0221561576974955,0,0,0,0,0,0
X002294.SZ,0,0,0.0279271311895773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310008621670605,0,0,0,0.247710846195456,0,0,0,0,0,0,0,0,0,0,0,0,0.298430414005372,0,0,0.108141508779387,0,0,0,0,-0.0178381864498818,0,0,0,0.0113883398290741,0,0,0,-0.107585872543276,0,0,-0.0369190226753773,0,0,0,0,0,0
