,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600031.SH,X600703.SH,X000063.SZ,X002475.SZ,X000568.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002008.SZ,X601877.SH,X002236.SZ,X300124.SZ,X600487.SH,X002456.SZ,X600809.SH,X000100.SZ,X600867.SH,X000596.SZ,X600498.SH,X000977.SZ,X000625.SZ,X000661.SZ,X300136.SZ,X600066.SH,X600566.SH,X000157.SZ,X002179.SZ,X300142.SZ,X002294.SZ,X002180.SZ,X600522.SH,X000981.SZ,X300146.SZ,X002007.SZ,X002049.SZ,X002241.SZ,X000869.SZ,X600177.SH,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.401235567467837,0,0,0,0,0,0,0,0,0.00478755557405483,0,0,0,0.0601979285090448,0,0.0132480398773474,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0380774020311751,0,0,-4.33680868994202e-19,0,0,1.73472347597681e-18,0,0,0.0504187192242668,0,0,0,0,0.061636042990537,0,0,0,0,0,0.00449965790623623,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0478592259548543,0,0,0,0,0.0737149766181192,0.100427615181472,0,0,0.0340221751291579,0.0769646092412992,0.335860013025782,0,0,0,0.0486101398538527,-0.00843373634286892,0,0,-0.122537818572959,0,0,0,0.0170824081563676,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.126361350401433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245453298571734,0.0544773114182749,0,0.0036048669465653,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0624854629720519,0,0,0,0,-0.0743239209102317,0,0,0,0,0.0682925412077638,0,0.00949501727709728,0,0.170348086209787,0,0.0633906216880611,0,0,0,0,0.0496665076393265,0.116235894098612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230773341667793,0,0,0,0,0,0.262839263921738,0,0.00367867611136001,0.0173250104752248,0,0,0,0,0,0
X000858.SZ,0.26159086650461,0.118875184929587,0,0,0,0,0.414528381722123,0,0,0.0398751894457106,0,-0.0395804796609104,0,0,0,0,0,0,0.0183649901971507,0.0544344756116832,0.10454586250411,0,0,0,0,0,0,0.106034936617105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950323784148702,-0.00489981842012675,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.00621666650111162,0,0,0,-0.120053059822694,0,0,0.128238600254392,0,0.225173449670362,0.00203694986261924,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0550696006185161,0,0,0,0,0,0,0.0561055608566425,0,0.18372450448658,0,0.478980301261592,0,0,0,0.157643820033295,0.126038441940561,0,0,0,0,0,0,0.0990349978876608,0.0152844551530981,0.00266502074889601,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0922481804441425,0,0,0.0215139646528456,0,0.0702815101076535,0,0.154948000507227,0,0,0.22226793886522,0,-3.46944695195361e-18,0,0,0.0250893059423699,0,0,0,0.032384257297038,0,0,0,0,0.011654671652008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285418271870118,0,0.0156526143197536,0.0218874440644872,0,0,0,0,0,0
X002304.SZ,0,0,0,0.456986935623759,0.0707152839639077,0,0,0,0,0,0,-0.106292929067118,0,0.251266496659947,0,0,0,0.062138492825507,0,0,0,0,0,0,0.108813475013623,0,0,0,0,0,0,-0.0176925175867876,0,0,0,0,0,-0.0719922948151452,0.153959743886305,0,0,0,-0.102605849252397,0,0,0,0,0,0,0,0,0.00228115922430588,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211668175387466,0,8.67361737988404e-19,0,0.0844212240073361,0,0,0,0,0.340924139844212,0,-0.00612976629736312,0,0.113834903854232,0,0,0,0,0.0420873925131239,0,0,0,0,0,0.20338155308417,0.174980495104741,-0.108697513375283,0,0,0,0,0,0,0.0545629181567084,0,0,-0.0102085551298172,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.348133621941425,0,0,0,0,0,-0.0278105467072036,0.173836408008993,0,0,0,-0.0321093227486685,0,0,0,0,0,0,0.0150946698461591,0,0,0.144745438574213,-0.0132031089323136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243995617241974,0,0,0.23727219063866,0,0.0171937997106924,0.0385643170275161,0,0,0,0,0,0
X600031.SH,0,0,0.0823938834722986,0,3.46944695195361e-18,0,-0.07538951402352,0.0574137274947027,0,0,0.0304328319435411,0,0,0,0,0.345526466606264,0.0301170711322009,0,0.0116912066955348,0,0.124685010145137,0,0.0567947087069799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145655035941469,0,0,-0.22610732448736,0,0,0,0,0,0,0,0.00746719757475362,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0784294616150267,0,0.131491926716619,0,0,0,0,0.0773031313438909,0,0,0,0,0,0,0,0,0.0717193129479468,0.237665274055094,0,0,0.024611825548796,0,0,0.00485477971878622,0,0,0,0,0.0135079228330342,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855992524202945,0,0,0,0,0,0
X000063.SZ,0,0.398986815773064,0,0,0,0,0,0,0,0,0.317230918569665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191136655445086,0,0,0.137137505072045,0,0,0,0,0,0,0.171971435033775,0,0,0,0.240666615662425,0,0,0,0,0,0,-0.0381229855431536,0.100478277444131,-2.16840434497101e-19,0,0,0,0,0,0
X002475.SZ,0.114765911820457,0,0,0,0,0,0,0,0,0.0155879754358273,0.00429352341620423,0,0,0,0.0793357055175773,0,0.20955958166606,0,0.0188174445636292,0,0,0,0,0.288752891610902,0,0,0,-0.0869922445880277,0,0,0,0.143230661664019,0,0,0,0,0,0,0,0,0,0,0,0,0.335997381402441,0,0,0,0,0,0,0.00982251560110205,0.0177415181679944,0,0,0,0,0,0
X000568.SZ,0,0.0914885951052879,0,0.44609645674398,0,0,0.230359081209925,0,0,0,0.11798510702358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101302610670418,0,-0.0352688998071256,0,-0.0236720462505747,-0.0297146997155133,0,0,0,0,0,0,0.118007368684246,0,0,0,0,0,0,0,0,0,0,0,0.0164135255063463,0.0136105582893949,0,0,0,0,0,0
X600741.SH,0,0.337861345839688,0,0,0,0,0,0,0.0897034468249516,0.0607175685490636,0,-0.00856873428727833,0,0,0,0,0.117933230704861,0,0,0.0505956887429941,0.0153429353665724,0,0,0,0,0,0,0.021577038614964,0,0,0,0.0288493147233446,0,0,0,0,0,0,0,0,0,0,-0.0932976815736006,0,0.0911053383618912,0,0,0,0,0,0,0.00991090042875742,0.000348121658217968,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.509432714978133,0,0,0,0,0,0,0,0,0,0,-0.125535440780646,0.284120397095875,0,-0.0647490070198944,0,0,0,0,0.0885259839564188,0,8.67361737988404e-19,0,0,0,0.186041916461733,0,0,0,0,0,0,0,0,-0.0723438555667231,0,0,0,-0.0368357184786041,0,8.67361737988404e-19,0,0,0,0,0,0.0296395250570847,0.0334726351961762,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.398493021459058,0,0,0.118191084972446,0,0,0,-0.0206328922621748,0,0,0,0,0,0,-0.0397163052058852,0,0,0,0,0,0,0,0.285484516196726,0,0,0,0.125961168712847,0.139710417601886,0,0,0.0234206155222719,0,0,0,0,-0.0529971616264195,0,0,-0.0834928792590856,0,0.209509555434258,0,0,0,0.0343228075499579,0,0,-0.0080893433435598,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026599774109013,0,0,0.0874279969835989,0,0,0,0,0,0.248364430947882,0,0,0,-0.00471288914246288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843199394271639,0,0,0.00191841612590478,-0.00633782922828966,0,0,0,0,0,0
X002008.SZ,0,0,0.27134601608668,0,0,0,0,0,0,0,0,0.0942849935647966,0.0588885746064269,0.0377018816697934,0,0,0.060120936129013,0,0,0,0.0797546154193929,0,0,0,0,0,0,0,0,0,0,0,0,0.00416106159041828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458713984840687,0.00685353827825632,0,0,0,0,0,0
X601877.SH,-0.264941679288662,0,0,0,0,0,0.308504045397665,0,0,0,0,0,0,0,0,-0.268213790365836,0,0.190192946129509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143784347918615,0.0248150845488593,0,0,0,0,0,0,0.114305041426221,0,0,0,0.685328562685618,0,-0.0925736477587365,0.0131455056136187,-0.0169371185086295,0,0,0,0,0,0
X002236.SZ,-6.93889390390723e-18,0,0.922000106217677,0,0,0,0,0,0,0.195012850071756,-0.36012462871795,0,0,0,0,0,0,0,0,0,0,0,0.131277915969616,-0.146330488751165,0.0864560879534692,0,0,0.140974009399337,0,0,0.0223705453038495,0,0,0,0,0,0,0,0,0.413563014783691,0,0,0,0,0,0,0,0,0,0,0,-0.00585943620535162,-0.0233250416529318,0,0,0,0,0,0
X300124.SZ,0,0,-0.0864582209887136,0,0,0,0.0578604792864482,0,0,0,0,0,0,0,0.0284215898689378,0,0,0,8.67361737988404e-19,0,-0.0942659649424425,0,0,0,0.00704543863731957,0,0,0,0,0.0223697513543159,0,0,0.0125971171111752,0,0.028601018788459,0,0,0,0,-0.115571536962502,0,0,0,0,0.0357822553675311,0.300017586886922,0,0,0,0,0.0440046392227008,0.0156583853599451,0.0426000132986655,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.176191663957182,0,0,0.192706660203764,0,0,0.223759919733554,0,0,0,0,0.255389404094692,0,0,0,0,0,0,0,0,0,0,0,0.264585512518716,0,0,0,0,0.0662142045143396,-0.104947693018172,0,0,0,0,0,-0.0267884846609107,0,0,0,0,0,0
X002456.SZ,0,0,0,0,-0.0516893860144249,0,0,0,0,0,0.129530191082381,0,0.505441195406251,0,0.197610461692276,0,0,0,0,0.100023645809932,0,0,0.219119769577512,0,0,0,0,0,0,0.00350696956196089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999785417057268,0.0630123225328584,-0.0172787165789404,0,0,0,-0.0436087648257033,-0.00462720260232981,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0154435337901125,0,0.170735065505342,0,0,-0.320461537389216,0,0,0,0.0992856569169872,0,0.360480459313644,0,-0.0614663345453854,0.0228619286189561,0,0.01785154362068,0,0,0,0,0,0,0.320220313735469,0,0,0,0,0,0,0,0,0,0,0.274854114025791,0,0,0,0,0,0,0,0,0,0,0,0,0.00520752744378899,0.0261221990545072,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.391722213232441,0,0,0,0.0264865129851154,0,0,0,0,0,0,0,0,0.0550490793407777,0.0019865408799956,0.0586391626960621,0.0754622978717694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152781390132272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310529825461908,0.0143640258959772,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.201781816469706,0,0,0,0.10552594174864,0,0.123338012960235,0.0468977915194501,0,0,0,0,0,0,0,0.0389912732739907,0,0,0,0,0,0,0,0.370477645519471,0.14059207929156,0,0,0,0,-0.484190697538762,0.297132879807661,-0.0161380813214304,0,0,0,0.405598092464996,0,0,0,0,0,0,0,-0.0193852427514724,-0.0306713418059081,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.000808644617089024,0,0,0,0,0.0226211215021479,0,0.437056824582808,0,0,0,0,0,0,0,0,0,0,0.186817131940003,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0237621748245855,0,0.152320772379059,0,0.209466535350166,0,0,0,0,0,0,0,0,0,0.00886116759771977,0.0283653170751483,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0159387160425443,0,0,0,0,0,0.106405734161932,0.136356134103264,0,0,0,0.414420110821195,0,0,0,0,0,0,0.0981697955083701,0,0,0,0,0,0,0,0,0,0.00692880052732335,0,0,0,0.000240556193693272,0.160573699006525,0,0.349328357519523,0,0,0,0,-0.00450652886875008,0.00787253088037851,0,0,0,0,0,0
X000977.SZ,0,0,0.0736092536229283,0,0,0,0,0,0,0,0,0.137231724361752,0,0,0,0,0,0,0,0,0.087240521728769,0.104494281247432,0,0,0,0,0,0,0.517963315159667,0,0,0.0836687866218423,0,0,0,0,0.470928644186485,0,0.205108308072196,0.00348463026438316,0,0,-0.058110373590538,0,0.131754049085937,0,0,0,0,0,0,-0.0305696167165003,-0.0290760616986932,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0825895035598207,0,0,0,0,0,0,0,0,0.123702101466829,0,0,0,0,0,0,0,0,0.0457658239140595,0,0,0.0639843315472844,0,0,0,0,0.0441615184887281,0,0,0,0.114107229405852,0,0,0.0232336715633439,0,0.16373969230009,0,0.212660582848301,0.0555379015594926,0,0,-0.0145866123667157,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0313348690504297,0,0,-0.573536194106828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220228588124643,0,0,0.233585890926261,0,0,0.151015398792182,0,0,0,0,0.567505246810379,0,0,0.162261344238538,0,0,0,0,0,0.0552464824094662,0,0,0,0,0,0,0,-0.00614320674258503,0.0209272063774858,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0793401733665987,0,0,0,0,0,0,0,0.0900938938866121,0,0,0.270454762070955,0,0,0,0,0,0,0,0,0,0,0.0659325057250271,0,0,0,-0.0110276490194191,0,0.0166035013902627,0,0,0.178565836768741,0,0.0962539910299179,0.465587630343543,0,0,0,0,0,-0.013545840077005,-0.0418488609212538,0,0,0,0,0,0
X600066.SH,0,0.106472217338028,0,0,0,0,-0.0275574919409302,0,0,0,0,0.0502991482566353,0,0,0,0,0,0,0,0.06802501854102,0.198847109791906,0.00651027935300288,0,0,0,0,0,0,0,-0.0488520623134965,0,0,0.0848655391200961,0,0.249024673019929,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.296463158718093,0.0609864188975608,0.101573253237872,0,0,0,0,0,0
