,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0.224967617335518,0,0,0,0,0,0,0.478624336255732,0,0,0,0,0,0.114676016414339,0,0,0,0,0,0,0.304263516056189,0,0,0,0,0,0,0,0,0,0,0,-0.0474763269843508,0,-0.192223273624462,0,0,0,0,0,-0.0628690754591024,0,0,0,0,0,0,0,0,0,-0.00999888981933161,0.0136587248636586,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0645865090703412,0,0,0,0,0,-0.0923432233885695,0,0,0,0,0,0,0.517661521604777,0,0,0.0381808819637184,0,0,0,0,0,-0.0292034083184489,0.252419168833549,0,0,0,0,0,0,0,0,0,0.116739708444039,0,0,0,0.263429438701995,0,0,0,-0.0070828195086046,-0.00849658993301357,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0419564540442113,0,0,0,0,0.252162753662593,0,0,0,0,0,0,0,0,0,0,0,0.132429296148795,0,0,0,0,0,0,0,0,0,0,0,0,0.0488904871825556,0,0,0,0.117106076342004,0,0,0,0,0,0,0,0.0206610099213572,-0.0775053219384842,0,0,0,0,0,0
X300014.SZ,0,0,0,0.137125388170362,0,0,0,0.133723441198902,0.0104704459383125,0.00594842919725319,0.185754442533461,0,0,0,0,0,0.0162889797781503,0,0,0,0,0,0,0,0,0,0,0.0548965756690465,0.441614600899283,0,0,0,0.00199513605487816,0,0,-0.0627521483005176,0,0,0,0,0,0,0.0201699875149187,0,-0.00889959097256212,0,0,0,0,0,0,-0.0250887493460857,0.0517759756982048,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0596263312967227,0,0,0,0,0,0.807953588314637,0.190327212945298,0.0423326368018938,0,0,-0.0731127925159223,0.306138104153179,0,0.0778707398315235,0,0,0,0,0,0,0,0.0598161364763518,0,0,0,-2.16840434497101e-19,0,0,-0.273531060595846,0,0,0,0,0,0,0,0.0119181257273956,-0.0415697985125952,0,0,0,0,0,0
X000100.SZ,0,0,0,0.142275425921851,0,0,0,0,0,0,0,0.273816645932135,0,0,0,0,0,0,0.0925358478215149,0,0,0,0,0,0,0,0,0,0,0,0.19845336289185,0,0,0,0,0.048152019563783,0,0,0.0049952846482283,0,0,0,0,0,6.93889390390723e-18,0,0,0.0342202313722661,0.204108184075453,0,0,-0.00560008422997421,-0.0123481889888302,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0380528626777156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438106515886441,0,0,0,0,0,0.168977212343994,0,0,0,0,0,0,0,0,0,0,0,0,0.103064530369621,0,0.0862786359695631,0,0,0,0,0,0,0.263784335589824,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823137043669111,0,0,0,0,0,0,0.000555197351936404,0,0.138700630468041,0.222107702796249,0,0,0,0.102593316855298,0,0.128632249034634,0,0,0,0,0.258955753088877,0,0,0,0,0.114326752534405,0,0.0498278887821468,0.223202394791432,0,0,0,0,0,-0.0604766630186432,0,0,-0.0473307891028924,0.0136096827794838,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0674662245653078,0,0,0,0.0631954098506237,0,0,0,-8.67361737988404e-19,0,0.489663221588382,0.0924324493663831,0,0,0,0,0,0,0,0,0,0,0.342746261518743,0,0,0,0.0851126906078101,0,0.0990119603674827,0,0,0.137080257392106,0,0,0,0,0,0,0,-0.00487992059961131,-0.0607106214535199,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0835327828367629,0,0,0,0,0,0,0.23274039653133,0,0,0,0,-0.110409603853809,0,0,-0.0713017576270661,0,0.113919428053849,0.375861302054745,0.0273743409685811,-0.123241222373173,0,0,0,0,0.105498785142068,0,0,0.0112340020889514,0,0.542293640368126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952563964700249,0.0463773438187215,0,0.107900985598435,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133948970534733,0,0.0642734999898397,0.139211026748843,0,0,0,0,0,0,0,0.0563532310549407,0.140174625074227,0,0,0,0,0.17326886351124,0,0,0,0,0.316800118661562,0.0160766022834376,0,0,0,0,-0.0642531067147599,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.036281539273174,0,0,0,0.0101604010473033,0,0,0,0,0,0.0533602302142042,0,0,0,0,0,0.162476131336931,0,0,0,0,0,0,0.0770036535546701,0.0682361800153721,0,0,0,0,0.0571148175204638,0,4.33680868994202e-19,0,0,0,0,0.105982913211097,0,0,0.0752584077257195,0.00472591117669093,0.0241509773430372,0,0,0.10105741057966,0,0,0,-0.0465019577923725,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.135064883146583,0,0.0222804244683775,0,0,0,0,0,0,0,0,0,0.0509124120784782,0,0,0,0,5.42101086242752e-20,0.0221349518935346,0.0658126979553495,0.0443564718792187,0.0431376468871843,0,0,0,0,0,0,0,0,0.0387165527824706,0.103841445261539,0,0.0228230471715869,0,0,0,0,0,0,0.016052005198766,0.00919976914636102,0,0,8.470329472543e-22,-0.0156735891869547,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0077316268691472,0,0,0,0,0,0,0,0,0,0.167787463628571,0,0,0.179951359333973,0,0,0,0,0,0,0,0,-0.171600765754414,-4.33680868994202e-19,0,0,-0.0949613104633967,0,0,0,0,0,0,0,0,0,0.128036036326577,0,0,0,0.141239877572905,0,0.0438179183956244,0,0,0,0,0,4.33680868994202e-19,0.0444126654377419,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0788388590999468,0,0,0,0.0732986447964399,0.0633916373381264,0,0.0147642300505466,0,0,0,0.0704134140603075,0,0,0,0,-0.0970534434886178,0,0,0,0,0,0,0.0593104815113675,0,0,0,0,0,0,0,0,0,0,0.123939628691583,0,0,0,0,0.29532091816135,0,0,0.0133742451724636,-0.0278399742109396,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.159978416910152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437821409148299,0,0,0.225898536470521,0,0.199862427036133,0,0,0,-0.0733368532711439,0,0,0,0,0,0,0,0,0,0,0,0.45952176647153,0.0929088738156981,0,-0.107910610398919,0,0,0,0.0100037348296369,0.0596448297744115,0,0,0,0,0,0
X000800.SZ,0,0,-0.712036562252193,-0.155318338092827,0,0,0.247921005626249,0,0,0,0,0,0,0.269954113235178,0,0,0,0,0,0,0,0.0323175192759927,0,0,0.097187429004149,0,0,0,0.183560842548893,0.484979212024383,0,0,0,0,0,0,0,0,0,0,0,0,0.056562130922366,0,0,0,0,0.0677498027634291,0,0,0,0.0600812512061765,-0.0288975306909183,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732912616565067,0,0,0,0,0,-0.132249611387358,0.154996929737461,-0.141902794699687,0,0,0,-0.109409686738798,0,0,0.0830756760429965,0,0,0.281226332323227,0.228474540088948,0.42002965927957,0,0,0,0,0,0,0.0327577984980001,0,0,0,0.0494218141334359,-0.00793418186678441,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.084455889968732,0,0,0,0,-6.93889390390723e-18,0,0.244532701086664,0,0,0,0.043809653895918,0,0,0,0,0.030631683872222,0.026734568082725,-0.0239276467717679,0,0,0,0,0.12559865716239,0,0,0,0.0367951644107205,0,0.186508100422383,0.048844344651864,0,0.00989300237543994,0.117364729977726,0,0.0160486561372063,-0.32685755427156,0,0,0,-0.0281821569142289,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.087933501542735,0,0,0,0.0332859902352188,0,0,0,0,0,0,0.130533119564896,0,0.459941571421106,0,0.00427367632764133,0,0,0,0.0398755389380285,0,0,0.0795469603975287,0,0.319686028678545,0,0,0,0,0,0,0,-0.174218945387161,0.111951536051449,0,0,0,-0.108404400004393,0,0,0,0,0,0,0,0,0,0,-0.0258505286124352,-0.0360789579462751,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0620050195901198,0,0,0,0,0,0,0.138832982569019,0,-0.0707569883567436,0,0,0,0,0.0709486035955631,0,0.191769600320893,0,0,0,0.0509315454306883,0,0,0,0,0,0,0,0,0,0,-0.0629502403088867,0,0,0,0,0.23461882745481,0,0,0.283316569843026,-0.0129187153836683,0,0,0,-0.00932085048756672,-0.027418506006702,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073456137269617,0,0.0495682767923256,0,0,0,0,0,0.016510593047262,0.265967375563819,0,0.227712293701497,0.0126317937939521,0,0,0,0.289298833411134,0,1.73472347597681e-18,0,0.324259347749264,0,-0.192564346350837,0,0,0,0,0.0273792421260235,0.19117399277312,0,0,0,0.136004355398843,0,-0.0228276776846603,-0.0227423609017965,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150978224601073,0.135315345692429,0,0,0,0.116819947256699,-0.0811986430378204,0,0,0,0,0,-0.0371941153218895,0,0,0,0,0,0.260366435087913,0,0,0,0,0,0,0,0,0,0.0820527068194147,0,0,0,-0.00309805975942103,0.0407540840732278,0,0,0,0,0,0
X601799.SH,0,0,0,0.0694973504640694,0,0,0,0,0,0,0,0,0,0.242589583330238,0,0,0,0,0,0,0,0,0,0,0,-0.105873324962585,0.0339410778541823,0.105889100747225,0,0,0.0519114201852772,0,0.0213939679484323,0,0,0,0,0,0,0,0,0,0,-0.0181022269603879,0,-0.0625316228251077,0,0.148400305681235,0,0,0,0,0.00433340483809598,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163902766794167,-0.0782621662894454,0,0,0,0,0.0178203829088658,0.0318683557881008,0,0,0,0.0154339099132322,0,0.195167464812583,0,0.115730585448265,0,-0.0604191462155052,0,0,0,0,0,-0.401455666658863,0.406640612893278,0.0774364717169158,0,0,0,0,0,0.25916117385118,0.0339153854072828,0,0,-0.0617548599492091,0.0461692291359307,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667033716418677,0,0.244346488093186,0,0,0,0,0,0,-0.0166642344533183,0,-1.38777878078145e-17,0,0,0,0,0.306571873904741,0,-0.0731324269134541,0,0.188480628936864,0,0.23001280770841,0,-0.147458207677937,0,0,0,0,0,0,-0.347946213882575,0.351989603310214,0.00989925949182736,0.0601299579858776,0,0,0,0,0,0
X002185.SZ,0,0,0,0.103421192007181,0,0,0,0,0,0,0,0.0476673855291562,0.0852112876162593,0,0.0129652939203991,0,0,0,0.045072372082521,0,0.0735768532893464,0,0,0,0,0.198421135275624,0,0.00247502787720144,0,0,0,0,0,0,0.301349457713668,0,0,0,0,0,0,0.0652868852153869,0,0,0,0,0,0,0,0,0,-0.0208917028180429,0.0504817927884849,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.208211860882242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167682801696911,0,0,0.199780106932083,0,0,0,0,0,0.053888292553624,0,0,0,0.0246371992781003,0,0,0,0.11722544229025,0,0.0874742357604121,0,0.0199523744125108,0.0889439549394817,0,0,0.027457743514173,-0.0280080563055809,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0118651245088771,0,0.218584266369961,0,0,0,0,0.0956692820550142,0.041828367477027,0.0912122577389016,0,0,0.0245883059387585,0,0,0,0.0285086844407648,0.0124583124920675,0,0,0,0,0,0.101166412272731,0,0,0,0,0,0,0.402401274378003,0.0775609940720779,0,0,0,0,0,0,0,0,-0.0190453240971824,0.0034652921253658,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0784903626684408,0.0518522886188269,0,0,-0.030008827151606,0,0,0,0,0,0,0.0890503236346869,0,0.223409519727053,0,0,0.0711962301869058,0,0.0835336021979495,0,0,0.241764361945747,0,0,-0.0415406378858626,0,0,0,0,0.0413426222634818,0.267303699722804,0,-0.0247156303584522,-0.0941492877218171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898149552837507,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942589508327561,0,0,0,0.0218404075991977,0,0.0769017121470219,0,0.033834868769903,0,0,0,0,0,0,0,0,0.053267165681345,0,0.150845951967438,0.0185085130534149,0,0,0,0.0347923039022814,0,0,0,0,0,0,0,0,-0.00690578835397453,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0156826221360853,0,0.126082934202881,0,0,0,-0.0301634053230979,0,0,0,0.0549789543696766,0,0,0,0,0,-0.0460177058969157,0,0.103669371701799,0,0,0,0.0622887934842461,0.0791427681538446,0,0.100242529691564,0,0,-0.0278665564350001,0,0,0,0,0,-0.071280035141093,-0.296108089662245,0,0,0,0,0,0,0,0,0,0,0,-0.0356815747589856,-4.33680868994202e-19,0,0,0,-0.226287205727855,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.529347484446715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354155726310009,0,0,0,0,0,0,0,0,0,0,0,0,-0.222228132531899,0.0102273207365408,0,0,0,0,0,0,0,0,0.497525882324282,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.520596626069234,0,0,0.954990536473074,0.0948744383599284,0,0,0,0,-1.40720321673035,0,-1.33819678466492,0,0,6.93889390390723e-18,0,0,0,1.4809700328462,0,0,0.695172627535822,0,0,0.437712541811947,0,0,-0.800466574376673,0,0,0.411488795464631,0,0,0,0,0.0712164020323796,2.77555756156289e-17,-0.905288029778756,0,0,0,0,-0.6692077455,-0.0302116501080571,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659362002114994,0,-0.0341830247979739,0,0,0.0469202091411574,0.0706741653146373,0,0,0,-0.101424805814059,0,0,-0.0188719734499019,0.064191774266313,0,0,0,-0.00870565327446518,0,0,0,0,0,0,0,0,0,-0.0172092859637222,-0.0624589699720195,0,0,0,0,0,0,0,-0.0018346552452235,0.00993380001327997,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0431485731169265,0,0,0,0,0,0,0.010976573336784,0,-0.0148873763473044,0,0,-0.11594132138775,0,-0.0258570416975585,0,0,0,0.0343660289732327,-0.0474140514566928,0,-0.0867808311417937,0,0,0.0875246305534102,0,0,0,0,0,0.205049834387239,0,0.0243825892214448,0,0,0,-0.226599963146802,0,0,0.0677150766131369,0,0,0,0,0,0,0,0.00045037219502429,0.0137475620714393,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00506173823188778,0,0,6.89056756269351e-05,0,2.71050543121376e-20,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.000862104573271465,-0.00263182979913154,0,-0.00252435697050058,-0.00179046476516969,0,0,0,0,0,0,0,-0.00170225457266668,0,-0.00294016817291395,0,0,0.00695895553484557,-0.0020104353560994,0,0,0.00141078928801084,0,0.00480460152412099,0,0,0.00861418780230678,-0.0179398036832317,0.00676015662330731,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.068021313080159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385170372835677,0,0,-0.0136652565654553,0,0,0.0879552710679441,0,0,0,0.0220373123034793,0,0,0,-0.0469896703695088,0,0,0,0,0,0,0,0.0753380149489608,0,0,-0.105533938963817,0,0,0,0.05579305486328,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00439387685402732,0,-0.002669405414427,0.0118007279131479,0,0,-0.0121225283932188,0,0,0,0,0,-0.00137741774191714,-0.00342970029994919,0.00654179885466826,0,-0.00535830168815843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00923055896749711,0,0,0.0173840514737765,0.00607683531742874,0.0101541297046712,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0139538712921917,0,0,-0.000283413511193349,0,0,0.0339487472646257,0,0,0.0432166948797205,-0.00958226544299104,0,-0.0266436157173996,0,0,0,0,0,0.00239692622770241,-0.00938008674518117,0.0144732912743251,0,0,0,0,0.0107421735304224,-0.00642296733464589,0,0,0,-0.0162994641803851,0,0,0,0,0,0,0,0,0,0.0850271624265627,0.044028536288901,0.0169627967107168,0,0,0,0,0,0
