,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600418.SH,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600522.SH,X600741.SH,X600183.SH,X601877.SH,X600460.SH,X601799.SH,X000800.SZ,X600487.SH,X000661.SZ,X000921.SZ,X002294.SZ,X002180.SZ,X002456.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.500812828314774,0,0,0,0,0,0.033954124110928,0,0,0,0,0,0,0,0,0,0.146579030656302,0,0,-0.0246228247613088,0,-0.00178877405305913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787381947723376,0,0,0,0,0,0,0.0641265683837398,-0.137601651391741,-0.0207539054821341,0,0,0,0,0
X000858.SZ,0.331053756390826,0,0,0,0,0,0,0.577649934145185,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.00401875872319271,0,0,-0.0798246327154564,0,0,0,0,0,0,0,0.0958793089026416,0,0,0,0,0,0,0,0,0,0,0,0.0700136347280161,0,0,0.0143585212590477,0,0,0.0325605665024369,0,0,0,0,0,0,0
X600276.SH,0,0.305761465697301,0,0,0,0,0,0,0,0,0,0.444867079783952,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717366720515762,0,0,0,0,0,0,0,0,0,0,0,0.0742910518990506,0,0,0,0,0,0,0,0.104471854538242,0,0,-0.216414841069144,0,0,0,0.0932881268969206,-0.228689250824398,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0394489501558529,-0.0180761636929895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682638961769915,0.141392105638801,0.0378445245968694,0.763438775293967,0.0504673582107747,0,0,0,0,0,0,-0.00104863782229768,0,0,0,0,0,0.0160861859971381,0,-0.065844822941188,0,0,0.172304928054983,0,0,0,0,0.00821434457982407,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0204764393741919,0,0,0.398914320442802,0,0,0,0,0,0.0171516233033768,0,0,0,0,0,8.67361737988404e-19,0.0697743113735353,0.0188079043262962,0,0,0,0,0.120582755287529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253941839826449,0,0,0,0,0.212133690664557,-0.124084604567947,0,0,0,0,-0.0759116917128976,0.0268710977915394,0,0,0,0,0,0
X002415.SZ,0.164892629625426,0,0.0317481249515817,0.00450096644843861,0.2000932754537,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.154321444037728,0,0,0,0.188412830933263,0,0,0,0,-0.0236303764869094,0,0,0,0,0,0,-0.0473926608689354,0,0,0,0,0,0,0,0.080193120020733,0.0154779706109513,0,0,0,0,0,0,0.104606073363351,0,0,0,0,0.0510170000704384,0,0,0,0,0
X000651.SZ,0,0,0,0,0.443760600137844,0,0,0,0,0,0,0.102781284660783,0,0,0.11286027576952,0,0,0,0,0.0148675480710814,0,0,0,0,0,0.0141527925468009,0,0,0,0,0,-0.022329167207834,0,0,0.0118120214595236,0,-0.0383361244395263,0,0,0,-0.0671593993920339,0,0,0,0,0,0,0,0.0291130033241193,0,0,0,-0.00698359580997142,0,0,0,0,0,0
X600809.SH,0,0.0596632819809968,0,0,0,0,0,0,0.108776224319978,0,0.594378053009081,0,0,0,0,0,0,0,0,0.271462602537562,0.0234681463303888,0,0,0,0,0.0052465626774516,-0.0417862591259424,0,0,0,0,0,0,0,0,-0.0162627175579682,0,0,0,-0.00779408167462611,0.0833704567395393,0,0,-0.100687826857227,0,0,0,0,-0.00785519791586141,0,0,-0.0134819467396681,-0.0246868134677064,0.0624981363191702,0,0,0,0,0
X003816.SZ,0,0,-0.19036425566292,0,-0.176878531608616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363374201518079,0,0,0,0,0,0,0,0,0,0,0,0.0907311974126077,0,0.496864766534015,-0.381940044845801,0,0,0,0,0.104567525282916,0,0,0,0,0,0,-0.333187645445628,0,0,0,0,0,0,-0.0559076696212213,0.0929242753375975,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0336274623239374,-0.0996701450949765,0,0,0.257827266054528,0,-0.0177311882754415,0,0,0,0,0,0.0476141384697599,0,0,0.0504913045468511,0,0,0,0.408071131115675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288330429581827,0,0,0,0.0760945646227766,0,0,0,0,0,0,0.103551577966826,-0.0136472750981083,0,0,0,0,0,0
