,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X000338.SZ,X002304.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X002463.SZ,X600089.SH,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X600066.SH,X000977.SZ,X600183.SH,X600418.SH,X600522.SH,X002236.SZ,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000921.SZ,X002180.SZ,X601799.SH,X000661.SZ,X002074.SZ,X600487.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.209115569365931,0,0,0,0,0,0,0.0790585131923937,0.130453931683173,0,0,0,0,0,0,0.0355878265265302,0,0,0.0813469756743006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00686202158210256,0,0,-0.00760328220238046,0,-0.0599973818259326,0,0,-0.0631180517905794,0,0,0,0.0220738930622384,0,0
X000858.SZ,0.118484077217435,0,0.0860043623291166,0,0,0,0,0,0.0530885237724082,0.184935492068248,0,0,0,0.0846682568744284,0,0,0,0,0,0.101514314795213,0,0,0,0,-0.076566003541091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026145522162342,0,0,0,-4.33680868994202e-19,0.000972067813911493,0,0,0,-0.0221226511947629,0.0175260853740063,0,0,0,0.027898728692604,0,0
X600276.SH,0,0,0,0,0,0.0495933003582986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214956902006385,0,0,0,0,0,0,0.00227807722535669,0,0,0,0.0316534365445375,0,0,0,0,0,0,0,0.354253847387905,0,0,0,0,-0.0459200358828753,0,0,0,0,-0.00155569844625113,0,0
X002475.SZ,0,0,0,0,-0.0491052165585039,0,0,0,-0.0624459864388928,0,0,0,0,0,0,0,0,0,-0.142297287407835,0,-0.108250236948474,0,0.507061739101084,0,0.0546598279252234,0,0,0,0.195524433380117,0.00363144207651193,0.215454418663803,0.0406102633871238,0.0641711391727637,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00262163501696539,0,0,0,-0.0190448023658545,0,0,0,-0.0366763415404653,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.206261679039556,-0.074163363996056,0,0,0,0,0,0.121421701110479,0,0,0,-0.18690538904341,0,0,0,0,0,-0.0924371415719022,0,0,0,0,0,0,0.159575007751032,0,0,0,0,-0.0472772906918734,-0.0758436440868666,0,0,0,0,0,0,-0.241880194922855,0,0,0,0,0,0,0.167811144693993,-0.0874382389490612,0,0,0,-0.051324337627187,0,0
X002415.SZ,0,0,0.151460361124684,0,0,0,0,0.0872900252891657,-0.0565515728739018,0,0,0,0,0,0,0,0,0,0,0,0,0.1924541691122,0,0,0,0,0,0,0,0,0,0,0,0,0.010213224064604,0,0.021568742986746,0,0.273068852879164,0,0,0,0,0,-0.158252629124393,0.112406523006212,0,-0.041803318563041,0,0,0,0.0739475640240194,0,0,0,0,0.00498983681636395,0,0
X000651.SZ,0,0,0,0,-0.146263481348105,0,0,0.206000375957709,0,0,0,0,0,0,0.0427540616137759,0,0.0923632649397372,0,0,0,-0.0241877505483255,0,0,0,0,0.0958185966519424,0,0.0663561274106658,0,0,0,0.0545194208253931,0,-0.0289311939613446,0,0,0,0,0,0,0,0,0,0.0598823772619017,0,0,-0.0395758388625188,-0.0822519360333667,0,0,0,-0.0210958149933586,0,0,0,0,0,0,0
X600690.SH,0,0,0.0274527929078099,0.00896459820222125,0,0,0.330626698655516,0,0,0,0,0,0.0739603443653753,0.112790936972827,0,0,0.0797278397675405,0,0,0,0,0,0,0,0.12909615698003,0,0,-0.134107470756263,-0.00075458264949646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138665944078875,0,0,0,0,0,0,0,0,-0.0697104386057185,0,0,0,-0.00163558550623628,0,0
X600809.SH,0.164556492046019,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.189270056116762,0,0,-0.0926287537550083,0,0,0.103252418981904,0,0,0.435769480003068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686908254059043,0,0,0,0,-0.0648716056221675,0,0,0,0,0.165196405847848,0,0,0,0,-0.0322809996030539,0,0,0.0125587560062768,0,0,0,0,0,0.0198911616766708,0,0
X000568.SZ,0.552840975138051,0,0,0.0227386002603557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273390091787152,0,-0.12095059848788,0,0,0,0,0,0.111524717138681,0,0,0,0,0,-0.0270108396357838,0,0,0,0,0,0,0,0,0.0175512042067668,0,0,0,0.0743185428455614,0,-0.0364619348814542,0,0,0,-0.0223133075506399,-0.0812710554716702,0,0,-0.000904471417585316,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0427496176917476,0,0,0,0,0,-0.0774997543810626,0,0,0,0,0.0193289871366948,0,0,0,-0.0182986722449095,0,0,0,0,0.385691951326218,0,0,0.203648383257048,0,-0.099886205411409,0.102081384216862,0.0191548042666989,0,0,0.0600526705679609,0,0,0,0,-0.194770760692718,0.116752635621294,0.0861921686510968,0,0,0,0,0,0,0.0164270809549516,0.0430781710957728,0,0,0.00857019364171862,0,0
X600104.SH,0,0,-0.0608152200866412,-0.0337639504877927,-0.0260265664896788,0,0,0.0795057316186926,0,0,0,0,0,0.158008031220448,0,0,0,0,9.01378012359792e-05,0,-0.0828659096456058,0,0,0,-0.0445129056550773,0,0,0,0,0,0,0,0,0,0,0.0443717973693613,0,0.181385603161838,0,0,0,0,0,0,0.174516828417751,0.0912757458095597,0,0,0,0,0,0,0,0,0,0,-0.00896134706252652,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0563032270627646,0,0,0,0,0,0,0,0.112445944633396,-0.058463174877127,0,0,0,0,0.738564116490315,0,0,0.119412978778642,0,0,0,-0.122991388494915,0,0,0,0.0019956787852184,-0.0145694247803045,0,0,0,0,0.00175434263489416,0,0,0,-0.0336862611649394,0,0.231777636573137,0,0,0,0,0,0,-0.0288678241642239,0,0,0,0,0,0,0
X600031.SH,-0.0964403859148269,0,0,0,-0.156884705220186,0,0,0.00188343593001911,0,0,0,0,0,0,0,0,0.219951430880893,0,0,0,0,0.285607058382206,0,0,-0.0213318879641612,0,0,0.0604194979594636,0,0,0,0,0,0,0.071091449700093,0,0,0,0,0,0,0,0.043384306038317,0,0,0,0,0,0,0,0,-0.127741042184585,0,0,0,0,0.00350953721206721,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.0231445868029781,0,0.0102029391700965,0,0,0,0,0,0,0,0,0,0.23621790570271,0,0.0526827161739621,0,0,0,0,0.0553685444127094,0,0,0.0452700035516417,0,0.321386601549584,0,0,0,0,0,0,0,-0.00917349115272804,0,0,0,0,0,0,0.1480771090449,0,0.0626112186159668,0.0193070442130102,0,0,0,-0.0110063865583292,0,0
X000063.SZ,0,0,-0.0447492759372232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194577940414376,0,0,0.0470599826428602,0,0.0969604702004452,0,0.0360547875527258,0,0,0.0865593813215667,0,0,0.0459419499452103,0.118225611092118,0,0.190870785071309,0,0,0,0,0,0,0,0,0,0,0,0,0.0707918541244067,0.0668369881930623,-0.0283292026282061,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0495068350262635,0,0,0,0,0,0.414716253473346,0,0,0,0,-0.0319346188892916,0,0,0,0,0,0,0,0,0.0445702289917424,0,0,0.052345746635729,0,0,0,-0.19674059803279,0.111993445294795,0,0,0,0,0,0,0,0.0870640688004652,0,0,0,0,0.20682322201843,0,0,0,-0.157451382654623,0,0,0,-0.0505725594022683,0,0
X002304.SZ,0,0,0.0618753352847392,0,0,0.114667337141214,0,0,0.176854307738848,0.147364829056797,0,0,0,0,0,0,0,0,0.0326455944532831,0.0250147815630242,0,0.0251186941386695,0,0,0,0,0,0,0,0,0,-0.0161137858362698,0.116941974308373,0,0,-0.0536952907664161,0.0611444877811485,0,0,0,0,0,0,0,0,0,0.0558497778385369,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0238631064240558,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.398464853904604,0,0,0,0,0,0,0,0,0,0.259423214544157,0,0.0524672999168533,0.014637407351419,0,0,0,0,0,0,0,0,0,0.219038877427648,0,0,0,0,0,0.0881491131199343,0,0,0,0,0.369629589678828,0,0,0,0.0584086365904928,0,0,-0.0600088979211048,0,0,0,0,-0.0298591712338655,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.573107105719588,0.180068698351464,0.0426352139557072,0,0,0,0,0.185701894843103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122366353104628,0,0.0417788483590427,0.135634677101546,0,-0.0978725982055081,0,0,0.0326530638868819,0.000298281147739748,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.138703816743747,0,0,0,0,0,0.146144952950659,0,0.0106695157650321,0,0,0,0,0,0,0,0.260130283260088,0.101168374403247,-0.00448994030086604,0,0.251990278817116,0,0,0.0466413470829116,0,0,0,0,0,0,0,0,0,0,0,0.0613997743091313,0,0,0,0,0,0,-0.042287607722478,0,0,0,-0.0347466583504116,0,0
X000100.SZ,0,0,0,0,-0.0244512436771901,0.214954283033446,0,0.00278627827552093,0,-0.12683063454174,0,0,0.352495937514663,0.198041694363962,0,0,0,0,0,0,0,0,0,0.0658789796747498,0,0,0,0,0,0,-0.0246596046074966,-0.112153915817655,0,0,0,0,-1.73472347597681e-18,0,0,0,0.179873669553798,0,0,0,0.0923912805091303,0,0,0,-0.0392307890616994,0,0,-0.072351387405822,0,0,0,0,0,0,0
