,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X002475.SZ,X600741.SH,X002241.SZ,X600089.SH,X000338.SZ,X002292.SZ,X300124.SZ,X002465.SZ,X600839.SH,X000568.SZ,X600177.SH,X300003.SZ,X002294.SZ,X002074.SZ,X002129.SZ,X000977.SZ,X600867.SH,X000869.SZ,X600582.SH,X000800.SZ,X600498.SH,X002085.SZ,X002276.SZ,X002498.SZ,X000547.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.257505861073044,0,0,0,0,0,0.106977525186041,0,0,0.105672904191555,0,0,0,0,0,0,0.114893740727003,0,0,0,-3.46944695195361e-18,0,0,0.157783765368933,0,0.104866081364719,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581366670280784,0,0,0,-0.0338681175214825,0,0,0,0,0,0.0102885640043324,0.186416689793164,0,0,0,0,0
X600104.SH,0,0,0,0,-0.121864091362415,-0.0910678480857962,0,0.519417591292413,0.227722386584153,0,0,0,0,0,0,0,0,0,0,0,0,0.00920672898349499,0,0.157879449060051,0,0,0,0,0,0,0,0,0,0,-0.117809880352375,0,0,0.0449536789560711,0,0,0,0,0.0839707286037892,0,0,-0.0486110205884449,0,0,0.00910003424376498,0.0490389392362826,-0.136442885888788,0,0,0,0,0
X002415.SZ,0,-0.0850189404290486,0,0,0,0,0,0,0,0,0,0,-0.0608809349055514,0,0,0.0707117120520057,0,0,0,0,0,0.0224396252035598,0,0.160534972147539,0,0,0,0,0.0856061342738204,0,0,0,0,0,0.0784867044096925,0,0,0,0,0,0,0.14370646078458,-0.154611520528547,0,0,0,0,0,0,-0.0103042881874681,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.286307329148384,0,0.0550425069714079,0,0.105525179600714,0,0,0,0,0,0,0,0,0,0,0,0.0551762506897752,0,0,0,0,0,0.160579640843026,0,0,0.0134308390618168,0,0,0.0170261145551621,0,0,0,0.0383085633543219,0,0,0,0,-0.0139091267052749,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407775148227467,0.0163716289784658,0,0,0,0,0,0,0,0,0,0,0.0197890257608527,0,0,0.0136905204699021,0.165760083376803,0.0130475802045792,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0127325436457714,0.0796787030294335,0,0.0322876197361135,0,0,0,-0.0448307196877146,0,0,0,0,0,0,0
X000858.SZ,0,-6.93889390390723e-18,0,0,0,0,0.185182538876911,0.148547162588396,0,0,0,0,0,0,0,0,0,0,0,0,-0.173132379281788,-1.38777878078145e-17,0.270384194246921,0,0,0,0,0.0363050383388708,0,0.02172477609729,0,0,0,0,-0.136274816618424,0,0,0,0.0695062037054547,0,0.0253175228931406,0,0,0,0,0,0,0,-0.00913576434214134,-0.0668947669905472,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.367127409546848,0,0,0,0.098809770414983,0,0,0,0,0,0,0.0644501935486922,0.0834508029878601,0,0.017127837481901,0,0,0,0.220962191113442,0,0,0,0,0,0,0,0,0,0,0,-0.0100486047708486,-0.155772574042071,0,0,0,0,-6.93889390390723e-18,0,0,-0.042734062163447,0,0,0,0,0.0509999190758704,0,0,0,0,0,0,0
X002304.SZ,0,0.385315295777105,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.273272611302097,0,0,0,0,0,0,0,0,0,0,0.215227156995462,-0.0180978635219456,0,0,0,0,0,0,0,0,0.0726916744310807,0,-0.0224265503824391,0,0,-0.0696557103385345,0.121450066455178,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0229940115155371,0,0,0,0,0.0155713246862989,0,0,0.0285029148018372,0.0598348967558267,0,0,0.203267054820838,0,0,0.22313433512455,0,0,0,0,0.0975219272270333,0.00469538368137423,0,0,1.0842021724855e-19,0,0,0,0,0,0.0640298441485214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0.00176397525934714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251058103716504,0,0.0493592466060502,0,0,0,0,0,0,0.372370395518416,0,0.0976611883788643,0,0.077628195764846,0,0,0,0,0,0.00643769910475513,0,0,0,0,0,0,0,0,0,0.0632543138091254,0,0,0,-0.0305332002855755,-0.00543366706986079,0,0,0,0,0,0
