,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X600031.SH,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600066.SH,X002028.SZ,X600584.SH,X000977.SZ,X002236.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002129.SZ,X002180.SZ,X002223.SZ,X000800.SZ,X600487.SH,X002074.SZ,X600418.SH,X002156.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0886305392256768,0,0,0.184098753697871,0,-0.0289224552869654,0,0.209648480705835,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124323059313553,0,0,0,0,-0.0100899782383396,0,0,0,-0.0174781952583955,0.0286085712782876,0,0,0,0,0,-0.0464652231903414,0,-0.017371233710036,0,-0.0370090796803172,-0.00337404484570256,0,0,0,0,0.0649633537634888,0,0,-0.00430671272317887,-0.00300596752167013,-0.0174332445682496,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.504404864318982,0,0,0,0.0602369043634484,0,-0.0380101031234134,0,0,0,0.0664396890022477,0,0,0,0,0,0,-0.0204943769378646,0,0,0,0,0,0,0,0,0,0,0.133455357340214,0.0213631355258146,0,0,0.0331496673037038,0,0,0,0,0,-1.73472347597681e-18,0,0.0786291581573954,0,0,-0.025016937377383,-0.0323049166759185,0,0,0,0.0149632451297341,0,0
X002415.SZ,0,0,0,0,0,-0.0356462367676531,0.00305347090311063,0,0,0,0,0,0,0,-0.111704879654343,0,0,0,0,0,0.0625183033466596,0.040997119230698,0.0520528396383866,0,0,0,0,0,0,0,0,0,0.0158943282419589,0,0,0,0,0.195899853446583,0,0,0,0.10166953751567,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.217416278706167,0,0,0.0175799865870582,0,0
X600690.SH,0,-0.156356279409362,0,0,0,0,0,0.506713751575788,0,0,0,0,0.0750059241564658,0,-0.0252152661656394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353320730544114,0,0,0,0.0352335615299878,0.126338481107689,0,0,0,0,0,0,-0.0544637059618026,0,0,0,0,-0.00909247578811933,0,0,0,0,0.00838932073648281,-0.134270465987541,0,0,0.0890251857440694,0,0
X600809.SH,0.0242028115564513,0,0,0,0,0,0,0,0.0249832738019037,0,0.031393476039628,0,0,0,0,0,-0.0141367010717486,-0.0375183552030413,0,0.267028549875296,0.012134450848859,0,0,0,0,-0.108799780025678,0,0,0,0.031958244107972,0,-0.047314557447785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163571965883009,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0348658027825003,0,0,0,0,0,0,0,0,0,0,0,0.219269026894151,0,0,0,0.0984025377970734,0,0.180645188138766,0,0,0,0,0,0.159204553151592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872908116306935,0,0,0,0.0725363855713298,0.0207673579752745,0,0,0,0,0,0
X600276.SH,0,0,0,-0.124942963522311,0,0,0,0,0,0,0.141024904941076,0,0,0,0,0,0,0,0,0,0.0426944369267793,0,0,0,0,0,0,0,-0.103665085885893,0.0928273053110528,0.113736267653904,0,-0.154768536483171,0,0.102309200246261,0,0,0,0.258730863910995,0,0,0,0,0,0,0,0,0,0,-0.0878126855551159,0,-0.0431078397734409,0,0,-0.603316099825762,0,0,0,0
X000651.SZ,0,0,0,0.266645061707711,0,0,0,0,0.133244295849816,0,0,0,0,0.0397694525508919,-0.0816274613761897,0,0,0,0,0,0,0.0946760225732651,0,0.238605213174908,0,0.229990096220868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642887218031806,0,0,0,0,-0.0244625298772936,0,0,0,0,0,-0.0303662226067929,0.0594927357890962,0,0,-0.0270456082940379,0,0
X000568.SZ,0,0.852703532376093,0,0,0,-0.0322088075006426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162840964731669,0,0,0,0,-0.0251141816565958,0,0,0,0,0.0495532917097532,0,0,-0.00273653211181161,0,0,0,0,0,0,0,0,0,-0.0827443633801315,-0.0672683057094806,0,-0.116324509351308,0.172404471258785,-0.0643453108085307,-0.00337286705372027,0,0,0,-0.0189868116199776,0,0,0,-0.0378450130794857,0,0
X003816.SZ,0,0,-0.0728228326696009,0,0,0,0,0,0,0,0.000834387372893052,0,0,0,0,0,0,0,-0.041264424184169,0,0,0,0,0,-0.239669694877685,0,0,0,0,0.0147078023774769,0.123307289428822,-0.0184311330102644,0,0,0.0878148921291759,0,0,-0.0835757628635208,0,0,0,0,0,0,0,0,0,0,0.0131489844749608,0,0,0.0157989855684945,-0.0325999287860477,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0163293774656812,0,0,0,-0.0417553862357177,0,0,0,0,0,0,0,0,0,0,0,0,0.328257717837408,0,6.93889390390723e-18,0,0,0,0,0,0,0.417139001276765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104153398659877,0,0.020694793941416,-0.138731329530982,0,0,0.190202991203131,0,0,0,-0.069536711938254,0,0
X600104.SH,0,0,0,0,0,0.0298391381240436,0,0,0,0,0,0,0.0907456912132384,0,0.0842209254489434,0,0,0,0,-0.0468518033020399,0,0.00742811250110882,0,0,0,0,0,0,0,0,0,0.00742595245319805,-0.025095979936362,0,-0.0256946031445776,0,0,-0.0760199166060644,0,0,0,0.0295415118280505,0.0282942594175251,0,0,0,0.048362518866175,0.0349877105563592,0.00652530462439003,0,-0.0167088715094946,-0.0514337305928829,0.0143322268185411,0,0,0,0.00565808342777046,0,0
X000725.SZ,0,0,0,0,0,0.00500192721512083,-0.00500228147241007,0,0,0,0,0,0,0,0.0252828548492607,0,0,0,0,0,0,0.555774047130046,0,0,-3.46944695195361e-18,-0.036602818899947,0,0,0,0,0,0,0.200650044698279,0,0,0,0,0,-0.0761148070794381,0,0,-0.000547416026660435,0,0,0,0,0.082451868374313,0,-0.0711974201049438,0,0,0,0.000423486571536749,0.0703326532036011,0,0,0.025247435236261,0,0
X300124.SZ,0,0,0,1.73472347597681e-18,0,-0.117241639757632,0,0,0.125863459202944,0,-0.237600131541391,0,0,0,0,0,0,0,0,0,0,0,0,0.149608465746447,-0.0205777985603732,0,0,0,0.0966871981608999,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.162371680371308,0,0,0.0365273092768023,0,0,0,0,0.0223676673524815,0.0541427174853289,-0.0392577316785251,0,0,0.000307340966569047,0.0118355199233268,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.00316597917388817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225295039837521,0.0827997530703959,0,0.218323266119638,-0.341318078784447,0,0,0,0,0,0,0,0,0.0644426839052308,0,0,0,0,0,0.778191247719,0,0,0,-0.0395177154950908,0.152965562621373,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.150691168190172,0,0,0,0,0,0,0,0,0,0.0256199226970011,0,0,0,0,0.116989206543403,0,0.0153958451451529,0,0,0,0,0,0.0921667718624221,0.0218104826259557,0,0,0,0,0,0,0,0,0,-0.0267413913245549,0,-0.0572440423040043,0,0.0119085178804763,0.273600783400733,0,0,0,0,0,0,0,-0.290408140579951,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0189497150885734,0,0,0,0,0,0,0.105342304890952,0,0,0.066935261017454,0,0,0,0,0,0,0.0288624725640775,0,0,0.391074577697642,0,0,-0.0997728485293078,0,0,0,-0.0138001671629443,0,0,0,0,0,0,0,0,0.111725849237802,0,0,0,0,0,0,0,0.0191537881199225,0,-0.096490391430367,0,0.118340345954892,0,0,0,0,0
X000063.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940889355058152,0,0,0,0,0,0.0303200890948934,0,0.106219209510824,0,0.046837415114074,0,0,0.148610379851425,0,0,0,0,0,0,0,0.0117837947426752,0,0,0,0,0,0,0.0101684055916767,0,0,0.0323677597363482,0,-0.0999088112228698,0,0,0,0,0
X002304.SZ,0,0.125062183061462,0,0,0,0.0551664161490035,0,0,0,-0.0362121531813981,-0.00713122700645539,0,0,0,-0.102153498973056,0,0,0,0,0.224347830173691,0,0,0.0815781590319965,0,0,0,0,0,0,0,-0.0244841142901147,0,0,0,-0.0394790150404651,0,0.326970541827577,0,0,0,0,0.0259955916484404,0,0,0,0,-0.0296218634229021,0,0,0,0,0,-0.0395989175138617,-0.313860009165795,0,0,0,0,0
X000596.SZ,0,0,0,0,0.18961904860486,0,0,0,0.430641442242398,0,0,0,0,0,0.0349882656679205,0,0,0,0,0,0.14096853616287,0.0181059966298332,0,0,0,0,0,0,0,0,0,0.108757040400908,0,0,0,0.0190500730661144,0,0,0,0,0,0,0,0,0,0,0,0,0.0680128135278125,0,0,0,0.064244880719313,0,0,0,0.0287290376705419,0,0
X300014.SZ,0,0,0,0,0,0,0.0970818620973429,0,0,0,0,0,0,0,0,0,0,0,0,0.0880043603672171,0,0,0.181698860939524,0,-0.0591253161726675,0,0.13901399834912,0,0,0,0,0,0,0,0,0,0,0,0.0496391389473825,0,0,0.405179925360743,-0.0119615944526956,0,0,-0.0491539121986697,0.196175275218223,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.537654275644774,0,0,0,0,0,0,0,0,0,0,0,0.0269669393360426,0,0,0,0,-0.0510401422673287,0,0,0.0619513605551668,0,0,0.18464242068361,0,-0.0744376531965373,0,0,0,0,0,0,0,0,0,0,0.0388658872349708,0.0229428361535129,-0.386206222743141,-0.0254536287044185,0.0433530596659327,0,0,0,-0.144031620478479,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244266306803851,0,0,0,0,0,0.240602850699588,0,0,0,0,-0.037824478616277,0,0,0,0,0,0,0,0,0,0.0991327359706646,0,0,0,0,0,0.0733820125395478,0.037913118815317,0,0,0,-0.0370904629591581,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.433860675346039,0,0,0,0,0,0.125428040184626,0.035847416853715,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.217265219226972,0,0,0,0,0,0,0.0693374249706422,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.112287906035383,0,0,0,0.0900487035604477,0,0,0,0,-0.057066152382939,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949349879340151,0,0,0,0.202380030429899,0,0.145249031153605,0,0,0,0,0.143877243217244,0,0,0,3.46944695195361e-18,0,0,0,0,0.04674119912408,0.185291958385416,0.214864296865933,0,0.0441697267024544,-0.0754887684214365,0,0.233884517128344,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280858449716296,0.236165515019194,0,0,-0.0679699888846933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307003264617788,0,0,0,0,0.100569549326239,0.0168678089637539,-0.0274237305009705,0,0,0,-0.0293489796311533,0,0,0,0,-0.0155801026601525,0,0,0,0,-0.00373497885075886,0,0
X002241.SZ,0,0,0,0,0,0.255442377835062,0,0,0,0,0,0,0,0,0.00351908677725508,0,0.00667715735511237,0,0,0,0.238954657718084,0,0,0,0.119545094077089,0,0,0,0,0.0567024345137727,0,0,-0.0820501079866785,0,0,0,0,0,0,0,0,0,0.00591068847443776,0,0,0,0,0.0890579273518712,0,0,0,0,-0.0410912309443526,0,0,0,0.0299656351062921,0,0
X600703.SH,0,0,0,-0.0973494449749257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506335754465918,0,0.12306155786294,0,0.116623824979584,0,-0.0121532262751343,0,0,0,0,0,0,0,0.233149692498861,0,0,0,0.045049385778743,0,0,0.186211539882903,0.0296019950679581,0,0.0592007909453793,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,-0.0394304479817375,0,0,0.0157614248698902,0,-0.0502973038261173,0,0,0,0.0584837698448424,0,0,0.0792733475561617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640198119809191,0.395072271434541,0,0,0.0355525300166362,0.0545033186466719,0,0,0,0,0,0,0,0,0,-0.0141016091665582,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0209406687426957,0.159841912946906,0,0,0,0,0,0.729897407816039,0,0,0,0,0,0,-0.0131439866662841,0,0,0,0,0,0,0,0,0.113993702237611,0,0,0,0,0,0,-0.131961250767677,0,0,-0.272064060549302,0.142210936448204,0.158527476858182,0.554680569778148,0,0,0,-0.177726877262817,0,0,0,0.0247261053018411,0,0,0,-0.0576836252419991,0,0
X002028.SZ,0,0,0,0.0173881485514718,0,0,0.013130410110102,0,0,0,0,0,0,0.0870651750830291,0,0,0,0.137417802063588,0,-0.0627190324601826,0,0,0,0.120745448930919,0.0826853624857299,0,0,-0.239054006427834,0,0,0,0,0.0406021736409667,0,0,0.142018277433554,0,0,0,0,-0.139530166140553,0.0741015240284419,0,0,0,0,0,0,0,0.0774330805211631,0,0,0,0,0,0,0.0908107224966297,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.175963978833148,0,0,0,0.0177692196562894,0,0,0,0,0.177706073946025,0.0816664174894864,0,0,0,0,0,0.0685258623569853,0,0,0,0,0,0.156750054463325,0,0,0,0,0.0132117385684282,0,0,0,0,0,0,0,0.00569166101591301,0.0821376006264351,0,0.0944851750024189,0,0,0.104768226007326,-0.00552856099519314,-0.0978174299231614,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.136508465215414,0,0,0,0,0,0.197718240038319,0,0,0,0,0,0,0,0.536751650301995,0,0,0,0,-0.012370716734876,0,0,0,0,0.024638581972358,0,0,0.0333068047462596,0,0,0,0.0388468684018814,0,0,0,0.122957749379737,-0.0181897868886418,0,0,0,0,0.0508050334210611,-0.0589960117857609,0,0,0,0.0514789180467267,0,0
X002236.SZ,0,0,0,0,0,0.0200895789139385,0,0,0,-0.0752873609579882,0,-0.0639535368877235,0,0,0.0192502566526522,0,0,0.481745680738626,0,0,0,0.0737726538384737,0,0,0,0,0,0,0.0385336329609867,0,0,0.0570843935247836,0,0,0,0,0,0.228997998832575,0,0,0,0.0949576539531559,0,0,0,0,0,0.0539436396294951,0,0,0,0,-0.0833243360815453,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0705198552590455,0,0,0,0,0,0,0,0,0.0272510806709661,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0629984265069763,0,0,0,0,0,0,0.0728322642014988,0,0,0,0,0,0.14726643301429,0.214066977709478,0,5.42101086242752e-20,-0.226819038514907,0.136951152785599,0,0.335542737672396,0,0,0,0,0,-0.0596147684052142,-0.0548012777179013,0,0,0,0,0,0
X000921.SZ,0,0,0,0.161853518011478,0,0,0,0,0,0,-0.0795770196914302,0,0,0,-0.0193940883446493,0.0809918489301115,0,0,0,0,0,0.0302816206754685,0,0,0,0.146064197888606,0,0,0,0.193492055127424,0,0,0,0,0.116491364813474,0,0,0,-0.0943897122451962,0,0,0.141895053352714,0,0.110419487314472,0,0.0638725859556024,0,0,0,0.305747607061814,-0.126266181186947,0,0.016481477664414,0,0,0,0,0,0
X600741.SH,0,0.0610983104777915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233760945565856,0,0,0,0,0.0130445073551162,0.058366855459276,0,0,0,0,-0.433417143124694,0,0.0854608107927107,0,0,0,0,-0.0214785963966002,0,0,-0.0914253270803305,0,0,0,0,0,0,0,0,0,0.208241027530325,0.0877518050055,0,0,-0.00478016669841712,0,-0.0045220224948197,0,0,0,0,0
X600183.SH,0,0,0.200864745002739,0,0,0,-0.0176523437155447,0,0,0,0,0,0,0,-0.094782636885816,0,0,0,0,0,0,0,0,0,0.183817807508955,-0.0585133103004711,0,0,0.122582288666655,0.0562638873967007,0,0,0.0851422256337673,0,0,0.158535751090437,0,0,0.054856602697737,0,0,-0.022537954890407,0.0507625516141853,0,0.226256047189708,0,0.0640825808146141,8.67361737988404e-19,0,0,0,0,-0.0997167129935558,0,0,0,0,0,0
