,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X600809.SH,X002008.SZ,X300003.SZ,X300136.SZ,X002508.SZ,X600487.SH,X600089.SH,X002085.SZ,X600177.SH,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X600372.SH,X000981.SZ,X300115.SZ,X600699.SH,X600566.SH,X002074.SZ,X000559.SZ,X000596.SZ,X600498.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0436579076976841,0,0.373979954527357,0,0,0,-4.33680868994202e-19,0,0,0,0.0654660847800221,0.0680529432728283,0,0,0,0.2092414732056,0,0,0,0,0,0,0,0,0.0683954575291719,0,0,0,0.0271630529646357,0,0.0631351135263959,0,0,0,0,0,0,0,0.019785018679433,0,0,0,0,0.114789141941298,0,0,0,0,0,0,0.016514865262421,-0.0185792075388688,0,0,0,0,0,0
X000568.SZ,0.233715381896878,0,0,0,0.419039215501574,0,0,0.108843384168371,0,8.67361737988404e-19,0,0,-0.0010421972633254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744755109177667,0,0.0235194208256239,0,0,0,0,0,0,0,0,0,0,0.035336851805769,0,0,-0.0753974554974208,0,0.0644454439311332,0,0,0,0,0,-0.000795643848180828,-0.0392789898470577,0,0,0,0,0,0
X002236.SZ,0,0,0.232183555353696,0,-0.0257569278814961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539599719950793,0,0,0,0,0.168098034895489,0,-6.93889390390723e-18,0.0602036829791277,0,0,0,0,0,0,0,0.0732326087340131,0,0,0,0.0715472051934753,0,0.10083852449058,0,0.251995690326142,0.0547448935245978,0,0,0,0,0,0.00299515252760858,0.00193537458920665,0,0,0,0,0,0
X002475.SZ,0,0.0270216930960539,0.0804185727369354,0,-0.0460688499384859,0,0,0,0,0.0696984931919986,0,0,0.1978751177422,0,0,0,0,0,0,-0.0167088021971128,0,0,0.0357475048600788,0,0,0.245206543303726,0,0.063949438050507,0.070535021589784,0,-0.0561936981379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14777601800779,0,0,0,0,0,0.0104653554238018,-0.0695564647432158,0,0,0,0,0,0
X002241.SZ,0,0.0955378318707172,0,0,0,0,0,0,0.205826253274083,0.175467382540645,0,0,0,0,0,0,0,0,0.0114899480273151,0.262929932784281,0,0,0,0,0.015956366082476,0.0516389955160395,0,0,0,0,0,0.0561030051881374,0,0,0,0,0.191468913150478,0,0,0,0,0,0,0.0872419647413211,0,0,-0.197060676842556,0,0,0,0,0,-0.0586970610858955,0,0,0,0.0162225901081072,0,0
X000625.SZ,0,0.0413174804187365,0,0,0,0,0.0770594895313197,0,0,0,0,0,0.0491528600656775,0,0.00538713500106921,0,0,0.0836922989731002,0.0719488916943568,0,0,0,0,0,-0.023402296578793,0,0,0,0,0,0,0,0.148697690348562,0,0,0,0,0,0,0.108788355862676,0.00978655307729665,0,0.0822479184063469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.463951134128458,0.0789044317556673,0,0,0,0,0,0.112396088895769,0.106737066633385,0,0,0,0,3.46944695195361e-18,0,0,-0.081953434212102,0,0,0,-0.233705698002586,0,0,0,0,0,0.0244254213766142,0.0505862359901146,0,0,-0.0530970753910652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350300408037189,0.0519019153521237,0,0,0,0,0,0
X600031.SH,0,-0.0735895098960982,-0.011293876140817,0,0,0,0,0,0,0,0,0,0,0,0,0.175288337827807,0,0,0,0.0944717473247623,0,0,0,0.218082807572416,0,0,0,0,0,0,0,0,0,0,0.0722345992126372,0,0.0807615734351223,0,0,0.261135912691364,0,0,0,0,0.0695503001947477,0,0,0,0,0,0,-0.0328857832732282,0.00841567811765019,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.29479827952887,0,-0.00778751835771588,0,0,0.171686231098562,0,0,0,0,0,0,0,0,0.397516536442121,0,0,0,0,0,0,0,0.11358139338896,0,0,-0.0321481556702841,0.256542454819553,0,0,0.083616172858941,0,0,0,0,-0.00449342047346736,0,0,-4.33680868994202e-19,0,0,0.146714166996209,-0.0164288895972124,0.0661636340001017,0,0,0,0,0.079429454407304,0.00306999492467649,0.0523476565932743,0,0,0,0,0,0
X002456.SZ,-0.159226176687652,0,0,0,0,0,0,0,0,0,0,0,0.223976423730459,0,0.152859153706339,0,0,0,0,0,0,0,0.0725207922571713,0,0,0,-0.0977279651364349,0,0,0.230948631680061,0,0,0,0,0,0,0,0,0.0408061198715011,0.114954774214496,0,0,0.0879923786589226,0,0,0,0,0,0,0,0,-0.0116653117476501,0.0409817975334867,0,0,0,0.0769417730075829,0,0
X600066.SH,0,0.0130775496358938,0,0,0,0,0,0,-0.189099409723695,0,0.0587771403039818,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0.0176431577457435,0,0.0439210859680065,0.0210655592844593,0,0,0,-0.0621280265718492,0,0,0,0,0,0,0,0,-0.147446807929581,0.0479104530858727,-0.00498645082476082,0.306325623062922,0,0,0.0659853445643438,0,0,0,0,0,0,2.77589196450378e-06,0.00509960249062367,0,0,0,0,0,0
X000100.SZ,0,-0.0191610466278517,0,0,0,0,0,0,0,-0.0154250986715931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766647803153075,0,0,0,0,0.0568167436844824,0,0,0,-0.00645523529212463,-0.0619039428482066,-0.0175342922483931,0.0816464238556006,0,0,0,0,0,0.0281658489890603,0,0,0,0,0,-0.0132685070481824,-0.0184131291776919,0,0,0,0,0,0
X300124.SZ,0,0.0195828650915655,0,0,0,0,0,0,0.105294346894948,0,0,0,0,0.14760074346323,0.0868818258993426,0,0,0,0,0.12853207854218,0,0,0,0,0.109622106667139,-1.73472347597681e-18,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0301033480630666,0,0,0,0.180463850759789,-0.0260192049242582,0,0,0,0.015917883862821,0,-0.0160690320984994,-0.0033558281136009,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.255097587650163,0,0,0,0,0,0,0,0,0.0425140490036415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583951468484296,0,0,0.241936240158433,0,0.0401746406475588,0,0,0,0,0.0213893248222558,0.157559258056478,0,0,-0.0764251271425872,0,0,0,0,8.07591724964864e-05,-0.0178789859485813,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.235569781714697,-0.165260063353378,-0.0386534394415081,0,0,0.29559145706759,0,0,0,0,0,0,0,0,0,0.00384353964584729,0,0,0,0.202622025087849,0,0,0,0,0,0,0,0,0.000679736662050718,-0.0841126872585713,0,0,0,0,0,0,0.440869763920692,0,0,0,0.00733712657315746,0,0,0,0,0.099886259717664,0,0
X002008.SZ,0,0,0,0,0,0,-0.14495764167164,0,0.0520276749227454,0.145350286634677,0,0,0.0294101365484691,0.49288322165733,0.0795520895488398,0,0,0,0,0,0,0,0,0,0,0,0.0309239862932051,0,0,0.176959075644952,0,-0.0598339624693803,0,0,0,0,0,0,0,0,0,0,0.175049814776383,0,0,0,0,-0.067891311161234,0,-0.179852298529262,0,-0.0108711570488204,0.00387618557507184,0,0,0,0,0,0
X300003.SZ,0,0.149810247297033,0,0,0.136050495544534,0.0853096837310156,0,0,0.185824656189225,0,0,0,0,0,0,0,0.0464640084677656,0,0,0,0,0,0.0151943200233813,0,0,-0.0844174488635039,0,0,0,0,0.226860594911943,0,0,0,0,0,0,0.0239420996913481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460569016203078,-0.020351135182802,0.0474314982128262,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409964428991748,0,0,0.0930025210274205,0,0,0.0442286744949406,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.116672544292286,0,0,0,0,0,0,0,0,0,-0.144651577068412,0,0.156519083876357,0,0.370920451684274,0.0452579889957485,0,0,0,0,0,-0.0122770898581867,0.0335272006127659,0,0,0,0,0,0
X002508.SZ,0,0,0.229339002865794,0.393340420656146,0,0,0,-0.115242502726193,0,-0.186475016359195,0,6.93889390390723e-18,0.256279411563107,0.0820490150982332,0,0,0,0,0,0,0,0,0,0,0,-0.064947784855861,0,0.140675851074183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168850569602403,0.277245083785495,0,0,0,0,0,0.00542898120611805,0,0,0,0,0.122142007297199,0,0
X600487.SH,0,0,0,0,0,0,0,0.00975299155603417,0.172439136247696,0,0,0,0,0,0,0,0,0,0,0.0943991107486178,0,0,0,0.0121427314899457,0,0.0258641069948701,0.150453578082999,0,0,0,0,0,0,0,0,0.498409765972069,0,0,0,0,0,0,0,0.202687553798082,0,0,0,0,0.117033322473392,0.0156127142540465,0,0.00110007103241349,0.0179150318632255,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0268499624648618,0,0,0,-0.0590550657060527,0,0,0,0,0,0,0,0,0,0,0.0157913691491514,0,0,0,0,0.176721839638846,0,0,0,0.110330034422155,0,0.0189652922407098,0,0,0,0.0560110029004124,0.156671896094946,0,0,0,0,0.018882977240973,0,0,0,0,0,-0.0152455815617761,0.0274148960936679,0,0,0,0,0,0
X002085.SZ,0.139651440157677,0,0,0,0,0,0,0.530930980024609,0,0,0,0,-0.0809111213499332,0,0.153033126709244,0,0,0,0,-0.136173405954843,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.155717555524795,0,6.93889390390723e-18,0,0,-0.504130782990712,0,0.0847260381387816,0.175382367705298,0,0,0,0,-0.304608157347981,0.15147885116665,0.231656320697178,0,0,0,-0.0163063826408479,-0.0442391702177437,0,0,0,0.0407448325462602,0,0
X600177.SH,0,0,0,0.0688023438677879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184348558787537,-0.0984137903630581,0,0,0,0,0,0,0,0,0.229102353469987,0,0,0,0,0,0,0,0,0,0,0,0.00590734575813551,-0.0231963206182616,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0772708971431499,0,0,0,-0.0720930768559075,0.217598699956308,0.0263852053541853,0,0,0,0,0,0,0.0400719087823868,0,0,0,0.0420056522565173,0.0948264048181021,-0.0545745080745974,0,0,0,0,0,0,0,0.104613381205239,0.0280438134394295,0,0,0,0,0,0,0,0,0,0,-0.00315664084067445,-0.0178965384456967,0,0,0,0,0,0
X600271.SH,0,-0.0673039936686606,0,0,0,0,0,0,0,0,0,-0.177206070303133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549133663683066,0,0,0,0,0,0,0,0,0,0.245068504672888,0,0,0,0.042994322102202,0,-0.0751946323943395,0,0,0,0,0,0.198544039455238,0.291851182061921,0,-0.0106922983832108,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139487762633448,0,0,0,0,0,0,0,0,0,0,0.0900686510125037,0,0,0,0,0.22423268602686,0.021419270097718,0,0,0,0,0,0.00756330338724662,0.179564823693166,0,0.0143596615065899,0,0,0,0,0,0.0329727389833259,0.193506972382708,0,0.0639420421686312,0,0,-0.00471448243226416,0.0252565174806648,0,0,0,0,0,0
X002294.SZ,0,0,0,0.129910188331415,0,0,0,0,0.0798514894907389,0,0.0398997317621783,0,0,0,0,0,0,0,0,0.178696183028434,0,0,0.0273831180471161,-0.0954079269748084,0.0801649366297863,0,0,0,0,0.237617397168955,0,0,0,0,0,0,0,0,0,-0.130344089484979,0,0,0.272262009679767,0,0.179435650747781,-0.222497172377095,0,0,0.0469509523994493,-0.193436471515354,0,-0.0190945704576667,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0189389231879284,0,0,0,0.0655726128952968,0,0.0444513574393013,0,0,0,0,0,0,0,0,0.16212058093716,-0.109319226113199,0,0,-0.0451270797940064,0,0,0.0343361809159425,0,0,0,0.259800288799507,0.11959586074593,0,0,0.0271660674031986,0.0905507344469038,0.12117860060974,0,-5.42101086242752e-20,0,0,0,0,0,0.0637280603824009,0,0,-0.00685229744172563,0.0350766536808738,0,0,0,-0.183147053611602,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.0605875986558479,0,0,-0.0919561460169414,0,0,0,0,0,-0.069124230851412,0,0,0,0,0,0,0,0,0,0,0,-0.0372795930424019,0,0,0,0.145484725350838,0,0,0,0,0,0,0,0,0,0,0,0.0128897304583696,0.0932475788913117,0.165185017641357,0,0,-0.0109485026095973,0.0181837884243578,0,0,0,0,0,0
X000050.SZ,-0.105644084219231,0,0,0,0,0,0,0.36580469456653,0,0,0,0,0,0,0,0.221326013174638,0,0,0.347438710875353,0.0725508759564361,0,0,0,0,0,0,0,0,0,0,0.060942776458204,0,0.0665469555171448,0,0,0,0,0.324893194544813,0,0,0.0771395724726651,0,0,0.404364053446479,0,0.220235385156571,0,0,0.0483696767317593,0,0,-0.00751867024413748,0,0,0,0,0.108289296141478,0,0
X600372.SH,0,0,-0.0878138727666216,0,0,0,0,0,0,-0.206515010523209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272192438690351,0.122763878269802,-0.0114525655823921,0,0,0,0,0,0.877746704324424,0,0,0,0,0,0,0,0.0382859320408067,1.38777878078145e-17,0,0,0,0,0,0.00159722923344105,0.0331324123491501,0,0,0,0,0
X000981.SZ,0,0,-0.0442038346089557,0,0.154056068788197,0,0,0,0,0,0,0,0,0,-0.00209614016226195,0,0,0,0.0483514132377503,0,0.0685177632204721,0,0,0,0.0599136365236813,0,0,0.0356589015388629,0,0,0,0,0.141389818713121,0,-0.112716917334397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862767153005464,0,0,0.0196661715483673,-0.0111599091925441,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.0402951444364242,0,-0.235103498322639,0,0,0,0,0.0516881155596484,0,0,0,-0.0705354971420453,0,0,0.232605621666081,0,0,0,0,0,0,0,0.142311617798596,0,0,0,0,-0.0421630772422035,0,0,0,0,0.000666483014693133,0,0.0913343160389597,0,0,0,0.0523431501571929,0,0.0931097720695999,0,0.0885213863324505,0,0,0,-0.0230795807901122,0.0334321760285884,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.0476675234448859,0,-0.173367869557153,0,0,0,0,0,-0.0321582891990942,0.0831022422421025,0,0,0,0.254826794576559,0,0,0,0,0,-0.0531861014001936,0,0,0,0.266924008263147,0,0,0,0,0,0,0,0,0,0,0.230942718395375,0,0,0,0,-0.0261746107483393,0,-0.0431292456735379,0,0.320057195030286,-0.0547132949705219,0,0.00017452646178443,0.045163431729617,0,0,0,0,0,0
X600566.SH,0,0,0.209311013772008,0,0,0,0,0,0,0,0.262785354408045,0,0.00788062319904181,0,0.102496806045735,0,0,0,-0.0937318772485518,0.0439624286139179,0.10156213186817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178931464128321,0,0,0,-0.00601168607198962,0.0479413509544909,0,0,0,0,0,0
X002074.SZ,0,0,-0.0596956837480112,0,0,0,0,0,0,0.0317762706113166,0,0.0728943844166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113918969231972,0,0.352268428914453,0,0,0,0,0,0,0,0,0,0,0,0.158453812537336,-0.00393138228491498,0,0,0,0,0,0,0,0.138568453303006,0,0,-0.0195283542942854,0.0421387121997472,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.0691060156097892,-6.93889390390723e-18,-0.192561659494115,0,0,0,0,0,0,0.0455750005626572,-0.0382011051949582,0,0,0,0,0,0,0.164635478128568,0,0,0,0,0,0,0.0758699406239536,0,0,0,0,0,0,0,0.125010174695238,0.0923316024400448,0,0,0,0,0.16523164518435,0,0,0,0,0,-0.0137208308931772,-0.0208324142301181,0,0,0,0,0,0
X000596.SZ,0,0.18170293704874,0,0,0.346817074162253,0,0,0.0217696188842134,0,0,0,0,0,0.197811061469113,0,0,0,0,0,0,0.103486619839964,0,0,0,0.284861690786728,0,0,0,0,0.100224484462221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725882766618225,0,0,0,0,0,-0.00681382258671401,-0.0306525783713433,0,0,0,0,0,0
X600498.SH,0,-0.015920815475446,0,0,0,0,0,0.0754135886426651,0.274718752380055,0,0,0,-0.0188166617933269,0,0,0,-0.15278648732481,0,0,0,0,0,0,0,0,0,0,0,0,0.170186403021683,0.0431940651545279,0,0,0,0.0979747414448181,0,0,0,0,0.00801664396239742,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.000717142349025167,-0.0281938254291114,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.154415131674505,0,0,0,0,-0.0250231045718099,0,0,0,0,0,0,0,-0.207078337562031,0,0,0,0.0922000135996465,0,0.12592375640306,0,0,0.94032002426953,0,0,-0.179122348501256,0,0,0,0,-0.527356384158352,0,0,0,0.248251466100032,0.0648096088845879,0,0,0,0.0143699415869919,-0.0188579836764823,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0114688060894626,0,0,0,-0.030843257882216,0,0,0,0,0,0,0,0,0,0,0,0,0.0715850382754216,0,0.0570671287378058,0,0.124706831874733,0.04268424458073,0,0,0,-0.103305955861838,0,-0.136219178797063,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.203379265961149,0,0,0,0,0,-0.0135064830881445,-0.0255323122985958,0.172168602010421,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.901110101525079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33889964224721,0,0,-0.823032217508119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406172662260872,0,0,0,0,0,0,2.10940681119421,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.742039348937741,0,0,0,0,0,0,0,0.673186994674851,0,-0.663494263047711,0.931558130977779,0,0,0,0,0.108042038104394,0,0,0.075285931487916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052824713476944,0.53304932027812,0.256297652617163,0,0,0,0,0,0,0.069056939035106,0,0.342501373306827,0,0,-2.85162959557372,0,0
RealEstate_excess,0,0,0.213080092869751,0,0,0,0,0,0.0276553234122493,0,0,0,0,0,0,0,0,0,0,-0.185730267017989,0,0,0,0.137639665245313,-0.0236697583696186,0,0,0,0,0,0,-0.101972263741098,0,0,0,0,-0.0368718965660619,0,0.240537428830809,-0.214039902342906,0.145097569677453,0,0.111182849166228,0,0.138498243169347,0,0,0,0.0880089892428829,0,0,-0.0108821455476345,0.0280921579255457,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0878320126182059,0.00281625976651635,0,0,0.0898279783229476,0,0,0.0120482848294075,0,-0.0911129698350346,0,0,0,0.00932040847677482,-0.0087957826948355,0.0301076039494481,0,0,0,0,0,0,-0.0325594205160186,0,0,0,-0.0278644659123464,0,0,0,0,0,0,0,-0.000674980538819092,-0.0170313180882097,0,0,0,0,0,0,0,0,0,0,0,-0.00731495892191282,0.134205898293835,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000572774059802704,-0.000608096039879488,0,0,0.000643470805736547,0,0,0,0,0.000331905284730216,0,0,0,0,0,0,-0.000534596078416467,0,0,0.000733395938441974,0,0,0,0,0,0,0.000631336635456518,0,0.00048132459381078,0.000726126348203054,0,0,0.00132006598318465,0,0,0,0,0,-0.0009940098163456,0.000739015012653682,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0412907130213701,0,0,-0.00588908004961238,0,0,0,0.027439243194848,0,0,0,0,0,0,0.0684796496092722,0,0,0,0,0.00981991056396268,0,0,0,-1.73472347597681e-18,0,0,0.0500829202998392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809217573092477,-0.101529093018872,0,0,0,0,1.61526046813903,0
CarbonVol_Guangdong,0,0,0,0,-0.00460672084501585,0,0,-0.00533318275796363,0,0,0,0,0.00336633673043236,0,0,0,0,0,0,0,0,0,0,0,-0.000544587825858351,0,-0.000699146864345486,-0.00893837260221759,0,0,0,0,0,0,0,0,0,0,0,0,0.012726024498215,0,0,0,0,0,0,0,0,0,0,0.00344938467338854,0.00532293444991952,0,0,0,0.271406918051361,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00538154050259709,0,0,0,0,-0.00188583383459347,-0.00629997082385172,-0.00433785077615213,0,-0.00944454864165124,0.0114877216952512,0,0,0,-0.0120012298014913,-0.00426993440594597,0,0,0,-0.00734416764687697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548439469356532,0,0,0,-0.00254902478493036,0.00997455098632426,0,0,0,0,0,0
