,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002371.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X300014.SZ,X600741.SH,X600183.SH,X300124.SZ,X300003.SZ,X000977.SZ,X601877.SH,X002129.SZ,X000625.SZ,X000157.SZ,X002236.SZ,X000800.SZ,X600584.SH,X300136.SZ,X002456.SZ,X002049.SZ,X002414.SZ,X002463.SZ,X000066.SZ,X600118.SH,X002179.SZ,X002185.SZ,X600522.SH,X000021.SZ,X600498.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.00639126055606426,0,0,0,0,0,0,0,0,0,0,0.111303140461048,0,0,0.336847614910348,0,0,0,0,0,0,0.339131032234209,0,0,0.0441966658744563,-0.0501383606932273,0,0,-0.122369934686199,0,0,0,0,0,0,0,0,0,0,0.0590710023058758,0,1.73472347597681e-18,0,0.0224013856815913,0,0,0,0.00787284019010919,0,0,0,0,0,0,0
X003816.SZ,0.0321369688560488,0,0,0,-0.0243640590222012,0.02110099104757,0,0,0,0,0.111492005020827,0,0,0,0,0,0.011885577964296,0,0,0,0,0,0,0,0,0.0657538193721562,0,0,0.0660385668176309,0,0.00396211356520945,0,0,0,0.0873422803551876,0,0,0,0,0,0,-0.0348396212472743,0,0.0620106896425845,0,0,-0.0169125172699193,0,0,0,0,0.000970988874492243,-3.48812188156259e-05,0,0,0,0,0,0
X000661.SZ,0,0,0.0380259364625384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405414562743135,0,0,0,0,0.123963407439278,0,0,0,0.116619399284289,0,0,0,0,0,0,0,0,0,0,0.0733437849500115,0,0,0,0.0882897074860911,0,0,0.0548092101129468,0.0386732442897866,-0.0170200533699695,0,0,0,0,0,0
X000568.SZ,0,0.383735426983601,0,0.0627999891752559,0,0,0,0,0,0.0790721395374894,0,0,0,0,0.359312388787913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781018845746755,0,0,0.129891301243445,0,0,0,0,0,0,0,0,0,0,-0.00787458575348593,0.0330400463646296,0.0291494636592049,0,0,-0.0176363993592963,-0.00981810526551111,0,0,0,0,0,0
X600809.SH,0,0,0.125411442809739,0,0,0,0,0,0,-0.0294013815183633,0,0,0,0.890427128975545,0,0,0,0,0,0,0.0767510916565755,0,0.04167049519088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949080526017819,0,0,0,0,0.0201465455237166,0,0,-0.125085095754959,0,0,0.00221502326725309,-0.00107864185900003,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0559726504819053,0.102572329795679,0,0,0.195444599858129,0.0187928568329047,0,0,0,0,0,0,0,0,0,0,0.0646805253257048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506483617675032,0.118151956362756,0.00564227017787915,0,0,0.0769115034640184,0,0,0,0,0.00794377904565684,-0.0030946656820265,0,0,0,0,0,0
X600690.SH,0,0,0,0.376791194273071,0,0,0,0,0,0.294761316903643,0,0,0,0,0,0,0,0,0,0,0.0333397438385451,0,0.0738264023511791,0,0.0747236091311604,0,0,0,0,0,0,0.015770049007378,-0.080470842649606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107563030491609,0,0,0,0,-4.33680868994202e-19,0.0175393449045814,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937371396584001,0,0.218984429635991,0,0,0,0,0,0,0,0,0,0,0.265958609406949,0,0,0,0,0.2611944147316,0,0,0.00675701932960929,0.12959074377182,0,0,0,0,0,0,0,0,0,0,-0.0116707811668008,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.438518843849225,0,0,0,0,0,0,0.021782706725028,0,0.144161058164553,0,0,0,0,0.0317949301764283,0,0,0,0,0,0,0,0.107475805473935,5.67169714423561e-05,0,0,0,0,0,0,0.0605674966720667,0,0,0,0,0.141532962094363,0,0.0100136963973572,0.0020721656994193,0,0,0.0168213333871136,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0154636426087875,0,0,0,0,0,0.040344759155673,0,0,0,0,0,0,0.136253189661266,0.0506342104785618,0,0,0,0,0,0.244493105043183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482707914088012,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0124874954131052,0.0124998551000564,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124241417610149,0,0.0288450882657484,0,0,0,0,0,0,0,0,0,0,0,0,0.539143471528782,0.331325026592832,0,0,0,0,0,0,0,0.0230526687761568,0,1.73472347597681e-18,0,0,-0.186178372629891,0.00552387778073175,-0.0192525096792066,0,0,0,0,0,0
X002007.SZ,0,0,0.309195454817026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297907473155095,0,0,-0.3864582416191,0,0,0,0,0,0,-0.189596273285923,0,-0.117806836521759,0,0,0.208726299168228,0,0,0,0,0.182428204736135,-0.172799235201577,0,0,0.0247254670815787,0,0,0.0660584073436928,-0.00199967745163872,0.0255854955863702,0,0,0,0,0,0
X000596.SZ,0,0.0921771620773367,0,0.207788803738856,0,0,0.123355948993587,0,0,0,0,0,0,0.301029595519897,0.137249130993281,0,0,0,0,0,0,0,0,0.0597480237447396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287132250493064,0,0,0.0454976355425411,0.0517665368202039,0.0156808272163375,0,0,0,0,0,0.0143147334837048,0.0109946343346329,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.0936964761515494,0,0,0,0.399178612000361,0,0,0,0,-0.0351458295366967,-0.00591352703683759,0,0.118423819132951,0,0,-0.0202137936618118,0,0,0.180456943294517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718506872842135,0,0,0,0,-0.0207592777892735,-0.0295668008199783,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.260626414423799,0,0,0.0458717111308645,0,0,0,0,0,0,0,0,0,0,0.229523505206042,0,0.0943971843850107,0,0,0,0,0,0.00836871139414305,0,0,0,0,0,0,0,0,0,0.0878444740781347,0,0.00742478297663979,0.135062210417226,0,0,0,0.0720416787277855,0,0,0,0.0266807982464199,0.0619614177522583,0,-0.122390224819447,-0.0140425176190653,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.25528877103675,0,0,0,0,0,0,0,0,0,0,0,0,0.00848781383087609,0,0,0.124702746219947,0,0.101922250217676,0,0,0,0,0,0,0,0.035477873100009,0,0.352246426587372,0,0,0,0,0,0,0,0,0.0204551635495934,0,0,0.0261488262565247,0,0,0.0461725642508101,0,-0.0178586445114424,-0.0266544938385981,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0854485924798267,0,0,0,-0.0027532175199677,0,0,0,0,0,0,0,0,0,0,0.0437195811343763,0,0,-0.0346374084702334,0,0.125605924407628,0,0,0,0,0,0,0.00306576185771806,-0.0825495781019195,0,0,0,0.081162990297896,0,0,0,0,0.635115939598825,-0.0155937176215238,0,0,0.0474929046403757,0,0.0273051675808061,0,0,0,-0.00295889960553652,-0.000335370395965073,0,0,0,0,0,0
X300124.SZ,0,0.1309141736525,0,0,0.127579070887704,0,0,0,0,0,-0.149236720486043,0,0,0,0,0,0,0,0,0,0,0.0349583440379156,0,0,0,0,0,0,-0.0317441510661846,0,0,0,0,0,0,0,0,0,0,0.231850979293902,0,0,0,0,0,0,0,-0.0881281238426386,0.0741975472584639,0.140389468062691,0.0115844416605955,0.0222848251578487,0.0183125449886541,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.342378914063275,0,0,0,0,0,0,0,0,0,0,0,0,0.285060827929099,0,-4.33680868994202e-19,0,0,-0.143502889649025,-0.371549596888206,0,0,0,0,0,0,0,0.252944032579621,0,0.0884892807781748,-0.240851769178448,0.189393828272536,0,0,0,0,0,0,0,0,0,0.319746814488732,0,0,0,0.0113041527210581,-8.67361737988404e-19,0,0,0,0,0,0
X000977.SZ,0,0.374940147265082,0,0,0,0,0.225513533047205,0,-0.331640755870777,0,0,0,0,0,0,0,0,0,0,0,0,0.236463824594967,0,0,0.103725062315567,0.0957578451848379,0,0,-0.0937216597305787,0,0,0.114153239097652,3.46944695195361e-18,0,0,0,0.225978847365314,0,0,0,-0.03602868524456,0,0,-0.00330399613553274,0,0,0,0,0,0,-0.0410289812154199,0.0152441924427192,0.0517769213366354,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0502519065113315,0,0,0,0,0,0,0,0.031103634734128,0,0,0,0,0.0412276918458413,0,0,0,0,0,0,0,0,0,0.0625835483064354,0,0,0,0,0,0.02679673931181,0,0.100071702551897,0,0,0.0517150043383228,0,0,0,0,-0.0356295765734158,0.369877298364164,0,0.00270599873461115,0.00478908130198357,0,0,0,0,0,0
X002129.SZ,0,0,0.0938401811600395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292874699954947,0.348775610997986,0.0181341197019721,0,-0.110950048186047,0,0,0,0,0,0.119941323952906,0,0,0,0,-0.0215987264881919,0,0,0,0,0,0,0.218726495193137,0,0,0.112834853199555,0,0,0.113964910174417,0,-0.0629450722318834,-0.102482141786552,0,0,-0.00105651105807242,-0.0117754824811539,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.477300964535719,0.0194987999760839,0,0.0729650677344653,0,0,0,0.0941847317691048,0,0,0,0,0,0,0,0,0,0,0.161890806765074,0,0,0,0,0,0,0,0,0,0,0.0122521943037783,0,0,0,0,-0.00788327672393973,0,0,0.0223304787963768,0,0.0441911661805562,0,0.0658725887124541,0,0,0,0.0111372473551438,-0.00323834697532087,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049596040963056,0,0.0144607576314465,0,0,0,0.048285417901289,0,0,0,0.238545088477971,0,0,0,0.00214821883431308,0,0,0,0,0.0302858255567462,0.0482802317962549,0.116718300697437,0,0,0,0,0,0,0.102554720254404,0.00168757029924552,0,0,0,0.0154018184673766,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.00890262456701383,0.219624788147521,0,0,0,0,0.243081073329517,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.199766258558176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436141057737109,0,0,0,0.0192263705009614,0.0675050792165247,0.0788616678663161,0,0,-0.0111657627134723,0.00552051739156601,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.033046181409561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027619712742531,0,0.0193777323785827,0,0.00532219486993239,0,0,0,0,0,0,0,0.057572862045221,0,0,0,0,0,0,0,0,0,0,0.173920112003777,0,0.048978971958064,0,0,0,0,-0.0805152260869149,-0.00397331539635188,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.00402845919181335,0,0,0,0,0,0,0,0,0,0,0,0.30281695801685,0,0,0.248042324911067,0,0,0,0.236887496458059,0,0.0166763112633729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125900243110652,0,0.0305365439077414,0.0733025243121981,0,0,0,0.0250468664327694,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.112468354165519,0,0,0.187532934852889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632538420295487,0,0,0,0.0958529531043358,0,0.251548466459692,0,0,0.00481216119627283,0,0,0,0.0337180552838611,0,0.098349487260722,0,0,0,0.0121373523423627,-0.00518930343727034,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804098881616957,0,0,-0.0476111470350731,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0676773541615209,0,0.5736284209518,0,0,0.0845696975766021,0,0,0.0129977941324298,0,0.164631391111869,0,0,0,0,0,-0.0075478376387815,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0512163749027227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253426121819752,0,0,0,0,-0.108061515899905,0,0.139097731539585,0,0.0645759717467813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105066148345878,0,0.51171564824643,0,0,0,0,0,0,0,0,-0.0299211610691588,0.000769984393918458,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.125302390388145,0,0,0,0,0,0,0,0,0.035243235328733,0.116702350932627,0,0,0.0663307378551473,-0.0713769706286628,0.191556011380983,0,0,0,0,0.1058704686214,0,0,0,0,0,0,0.22448537867882,0,0,0,0.121296836694068,0,0,0.26769230187317,-0.0620327186381975,0,0,0,0,0,0,0,0.0327535803985984,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176730808165441,0,0,0.0338306824591242,0,0,0,0,0,0,0,0.0106894341014812,0.39921089203967,0,0,0,0,0,0,0,0,0,0,0.0537283897318877,0.066741947413754,0.00877467456612007,0.0193997446692728,0,0,0,0,0,0.0541422748272556,0.0346818345500595,0.0788500599679661,0,0,0.0203830052584381,-0.0177832202512812,0,0,0,0,0,0
X000066.SZ,0,0.112815939538513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161565133994143,0.294699515563596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491038043819254,0,0,0.048213779712393,0,0,0,0.0922844811439757,0,0,0.13693894181055,-0.0124699469766161,0.0285200597736715,0,0,0,0,0,0
X600118.SH,0,0,0,0.0696127112175214,0,0,0,0,0,0,0.2858595265495,0,0,0,0.0579320569119085,0,0,0,0.169906127167305,0,0,0,0,0,0,0,0,0,0.478573806538941,0,0,-0.0415605985055258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879996260913973,0,0.204292696168357,0,0,0,-0.00601381983696486,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126641964346224,0.129495483837439,-0.112909304237411,0,0,0,0.0366823066678868,0,0,0,-0.043216935941603,0,0,0,0,0,0,0,0,0,-0.0172744258570673,0.12151055011025,0,0,0.0431332783274579,0,0.109136573568044,0,-0.0177683208038366,0.0395446879294793,0,0,0.0198954273595896,-0.0204332371391253,0,0,0,0,0,0
X002185.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393576106892888,0,0,0,0,0,0,0,0,0,0,0,0.145418487907611,0.174895703423468,0,0,0,0.235572419329965,0,0,0,0,0.0925984706832849,0,0,0,0,0,0.0803095168775288,0.0535150017596495,0,0,-0.00105145802056475,-0.0561421572495582,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.019608022095764,0,-0.17436976059928,0,0,0,0,0,0,0,0,0,0,0.0404862033314312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200083955757894,0,0,0,0,0,0,0.1757050942812,0,0,0,0,0.105167924037033,0,0,0,0,0.23228699698453,0,-0.0662113597026048,0,-0.022642066898056,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241151123884245,0.522518066907579,0.109722236208349,0.10095928546238,0,0,-0.132735142259974,0,0,0,0,0,0,0,0,0.32020001965746,0,0,-0.706926678563386,0,0,0,0.127149738905442,0,0,0,0,0,0,0,0,0,0,0,-0.0292307971250724,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.401974566783183,-0.121814400733111,0.364408921196264,0,-0.0951938370194007,0,0,0,0,0,0,0,0,0,-0.0979302786025057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485749329165545,0,0,0,0,0,0.064592814539234,0.181272450151972,0,0,0,0,0.10682282648248,-0.0507491869365042,0,0,0,0.0319798447749484,0.0289878387421812,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.0144242072432618,0.00755226620442077,0,0,0,0,0,0,0,0,0,0,0.0200024935108596,0.142766362859895,0,0,0,0,0,0.0331127598509416,0,0,0,0,0,0,0.049602438971061,0,0,0,0,0.205975081877783,0.119773330552161,0,0,0,0,0.086750668972364,0,0,0.0398565957170019,0,0,0,0,-0.00432029191492009,0.000674191792140684,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283399949153117,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.192534434765577,0,0,-0.0454518283969534,0,-0.203309793013434,0,0,-0.0729943274937898,0,0,-0.165216424679277,0,0,-0.149320223288239,0.205901772571838,0,0,0,-0.0280107620061569,-0.102302506152363,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274276980201734,0,0,-0.118130154488557,0,2.81714388303367,0,0,0,0,0,0,0.193779465676954,0,0,-0.791383439521589,0,0,-0.743122147087884,0,5.55111512312578e-17,0,-1.8499859737428,0,-0.518848424986047,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0506349139481243,0,0,0,0,0,0,0,0,0,-0.103644209849142,0,0,0,-0.243385497494987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642358216762094,0.0752260999071456,0.072148843803332,0,0,0,0,-0.543641385549611,0,0,0,0,-1.38207867283557,0.0160061313744277,0,0,0,0,7.16374154382627,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0177687482154238,0,0,0,0,0,0,0,0,0,0,0,0,-0.06981051733029,0,0,0,0,0,0,0,-0.0569074361701477,-0.0328348022700728,0.0352751316642868,0,0,0,0,0,0.0187587999912739,0.0230158160525346,0,0,0,0,0,0.00499209200310339,0,0,0,0.0221759427436566,0,0,0,0,0.0118096673857826,-0.00330511613170342,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0169656231936495,-0.104244949123624,0,0,0,0,0,-0.0686743031312273,0,0,0,0,0,-0.0152272303893115,0,0,-0.0213855423950254,0.0702560824987898,-0.111854186887307,0,0,0.0363849855150004,0,0,0.0168596097596084,0,0,0,0,0,0,0,0.0822110070992363,0,0,0,0,-0.0201911501543379,0.0236918141828009,0,0,0,-0.146986886864959,0,0,0,0.020685588376127,-0.00957587754672834,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000733527976103438,0.00296243122296716,0,0,0,0,0,0
CarbonVol_Shenzhen,0.034514637762283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334857804010577,0,-0.117155611073373,0,0.00302408322301545,-0.10156275700281,0,0,0.0488018586928275,0,0,0,0,0,0.0715818669225494,-0.0141685933295311,0,0.0189849623881934,1.73472347597681e-18,0,0,0,0,0,0,0.0894538117968287,0,0,0,0,0,0,-0.0269735736153028,0,0,1.73472347597681e-18,0,-0.0113984898677733,0.116409707470042,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00402278165120361,0.00329978111913451,0,0,0,0,0,0,0,0,-0.00228332474384274,0,0,0,0,0,0,0,0,0,0,0.00172842117224714,0,0,0,0,0,-0.000979491716000058,-0.00118032832293759,0,0,-0.0104772733189923,-0.00105285854715821,0,0,0,0,0,-3.64843174620617e-05,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.00497644483508562,0.0151746555255654,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103067713565658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192146567173673,0,0,0,-0.000828391875098462,0,0,0.00245876819351013,-0.00252032082323739,0,0,0,0,0,0
