,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X000100.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X300124.SZ,X000066.SZ,X300014.SZ,X002179.SZ,X000625.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002371.SZ,X002008.SZ,X002463.SZ,X002456.SZ,X600177.SH,X600584.SH,X600066.SH,X002506.SZ,X002180.SZ,X000050.SZ,X600867.SH,X600487.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.163278863852311,0,0,0,0,0,0.519235826022046,0,0,-0.0261056443464677,0,0,0,0,0.0376190851584547,0.0838848954582071,0,0,0,-0.00315770941781802,0,0,0,0,-0.0107536896018232,-0.0940517068332476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712910899328671,0,0,0,0,0,-0.0230074976878408,0,0,0,0,-0.0342389639074582,0,0
X000858.SZ,0.0791703197172859,0,0,0,0,0,0.0480604748841178,0.0192332102784368,0,0,0.0491085718508189,0,0.649337221139214,0,0,0,0.0896108650575931,0,0,0.00275837248860577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274185903985449,0,0,0.00851407528832478,0,0,0,0,0,0,0,0,0,0,0,0.00512771352823027,0,0,0,-0.0140376527090743,0,0
X600276.SH,0,0.148347186898523,0,0,0,0,0,0,0,0,0,0,0.0398354610590729,0,0,0,0,0.278087266853243,0,0,0,0,-0.0288874572973323,-0.0308688137143871,0,0,0,0,0.0812480627060641,0,0,0,0,0.0260932339348879,0,0,0,0,0.03370166989995,0,0,0,0,0,0,0,0,0,0,0,0,0.00690772436425032,-0.0213959519131214,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365750988426784,0,0,0,0,-0.150399137969741,0,0,0,-0.0321965472329847,0,0,0,0,0,0,0,0.0817562839206264,0,0,-0.218527546287282,0,0,0,0,0,-0.0906491424754495,0.0188248331542006,0,0,0,0,0,0,0,0.271818641089192,0,0,0.0112046844580382,-0.0212625361784181,0,0,0,0.0231767891942282,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573472378322799,0.141498029076903,0,0,0,0,0.0770553079809756,-0.00615866470171021,0,0,0,0,0.0308483555950764,0,-0.00125970496086477,0.0665845785534089,0,-0.0811238454261145,0,-0.015854967380629,0,0,0,0,0,0,0,0,0.0811389778419954,-0.0867182919256455,0,0,0,-0.00233387946791029,0,0
X600104.SH,0,0,0,0,-0.00303840685139657,0,0,0,0,0.0173864200687372,0,0,0,0,0,0.134945235258416,0.077583980245749,0,0.0388499430540307,0,0,0,0,0,0.000261665748035923,0.0285823820463841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266118025449625,0,0,0,0,0,-0.0190348879472014,0,0,0,0,0,0,0,0,0,0,-0.0295310588184136,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.033739658833738,0,0,0,0,-0.0717600276141102,0,0,0,0,0,0.154295393907163,0,0,0,0,0,0,0,0,-0.0435114847818773,0,0.198828884193075,0,0,0,0,-0.0160469452478266,0.149990104010272,-0.0384082202652624,0.405446239060591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067707199312137,0,0,0,0.00944727580840497,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.168673592600075,0,0,0,0,0.230705100195228,0.124903662086342,0,0,0,0.0877519003516029,0,0,0,-0.1526104941885,0,0,0.214200678101643,0,0,-0.112434137196768,0,-0.122157590507617,-0.117873736396365,0,0,0,0,0.0270958144893326,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0509410499820513,0,0,0,0,0,0
X002304.SZ,0.141616393199802,0.0741504112902273,0.0716168526531,0,0.0581556012459661,0,0,0.141186187499486,0,0,0,0,0,0,0,0,0,0,0.0327470179696658,0,0,0.0689618494336285,0.0390708319360375,0,0,0,0,0,0,0,0,-0.0159798251356863,0,0,0,0,0,-0.0165107830743114,0,0,0,0,0,0,0,0,0,0.0967098301154752,0,0,0,-0.0200943262323912,0.0538311958987118,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219668893011929,0,0,0,0.048415364439549,0,0,0,0,0,0,0.145627285420664,0,0,0,0,0.0507483044001132,0,0,0.052780333512238,0,0,0.010896815490453,0,0.0518008834279444,0,0,0,0.0932608966726244,0,0,0,0.0359572601229575,0,0,0,0,0.0274160350905748,0.0170630043305578,0,0,0,0,0,0
