,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000596.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002180.SZ,X000661.SZ,X300142.SZ,X002241.SZ,X601877.SH,X600741.SH,X000733.SZ,X000100.SZ,X002074.SZ,X600522.SH,X600702.SH,X000157.SZ,X600460.SH,X600584.SH,X600884.SH,X300003.SZ,X000800.SZ,X600487.SH,X000799.SZ,X000066.SZ,X002414.SZ,X002007.SZ,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.323891523332118,0.0284037608561639,0,0.319229752003321,0,0,0,0,0,0,0,0.0127987327017327,0,0,0,0,0,0,0,0,-0.115823084676049,0.256706116318793,0,0,0,0,0,0,0,0,0,-0.0391631259176573,0.0990463961779952,0.014317520499235,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00892450283591211,0.0185359529016035,0,0,0,0,0,0
X000858.SZ,0.230981238775491,0,0,0.0423694704070482,0.358356723145693,0.0619945079995854,0,0,0,0,0.0985660486642755,0,-0.0444008351585007,0,0,0,0,0.00972153059102884,0,0,0,0.00417014584632354,0,0,0,0,0,0,0,0,0,0,0,0.0726514790819049,0,0,0.0850541140029376,0,0,0,0,0,0,0,0,-0.00502930911289656,0,0,0,0,0,-0.0181771583661662,0,0,0,0,0,0,0
X600809.SH,0.362767843971004,0,0,0,0.436287370160715,0,0,0,0,0,0,0,0.0392584495056485,0,0,0.0748831081287802,0,0,0,0,0,-0.0880004137428992,0,0,0,0,0,0,0,0,0,0,-0.0878157145234648,0,0,0,0.0572601371684555,0,-0.0120072766602938,0,0,0,-0.0531461288974874,0,0.0429290361158042,0,0,0,0,0,0,0.000584945631164162,0,-0.091036126149401,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110790808859938,0,0,0,0,0,0,0,0,0,0,0,0.0659452689718678,0.00478386752201757,0,0,0,0,0,0,0,0,0,0,0,-0.0340182962794941,0,-0.0161875784926243,0.263159374021416,0.0975822947036811,0.0194262204498268,0.137216989827311,0,0,0.0599305831429874,-0.00227193677079049,-0.0165827051069742,0,0,0,0,0,0
X000568.SZ,0.553119550771151,0.0812752456021415,0.61593976376399,0,0,0,0.111029584309529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160378916073966,0.0392766433404149,0,-0.0216711775111483,0,0,0,0,0,0.0545163322331244,0,0,0,-0.076422941191424,0,-0.0152923591079801,0.0189142359629582,0,0,0,0,0,0,0,0,-0.013824951660273,0.00864061930737614,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0381735212509319,0,0,0,0,-0.043985249521369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102039287931733,0,0,0,0,0,0,0,0,0,0,0,0,0.18354879376219,0,-0.176679203711596,0.0815596733636347,0,0,0,0.00769539597323058,0,0,-0.009565646304381,-0.00464814094136889,0,0,0,0,0,0
X600690.SH,0.0574246176100325,0,0,0,0.261871617867975,0,0,0,0,0,0.228781114313277,0,-0.0561951558889665,0,0,0,0,0.125221787097467,0,0,0,0,0,0,0,0,-0.0382213797874018,0,0,0.0355217252570714,0,0,0,0,0,0.0197303385292598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000436364809225862,-0.0387877436855342,0,0,0,0,0,0
X002304.SZ,0.071412304542062,3.46944695195361e-18,1.38777878078145e-17,0.129695966411064,0.268277117183468,0,0,0,0,0.0364106752694362,0,0,0,0,0,0.00153531434653911,0.0582975750348298,0,0.0899469441982283,0,0,0,0,0,0.0981392440502239,0,0,0,0,0,0.0247818447782047,0,0,0,0,0,0.107003965085464,0,0,0,0,0,0,-0.059367297821791,0,0,-0.0600874160021485,0,0,0,0,-0.00746284522891339,0,0,0,0,0,0,0
X002475.SZ,0,0,0,1.73472347597681e-18,0,0,0,0.164170952826108,0,0.0599731767690428,0,0,0.204439784948392,0,0,0,0,0,-0.0258461710711753,-0.0132844025922717,4.33680868994202e-19,0,0,0,0,0,0.132825373379142,0.145319340099989,0.205996946136804,0.231885509994555,0,0,0,0,0,0,0.0102706488652274,0,0,0,0,0,0,-0.0778785137346176,0,0,0.0293141066821006,-0.12895064085349,0.0661468933128107,-0.0236628462768689,0,-0.00385418592255734,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0571347299956421,0,0,0,0,0,0.508522981356553,0,0,0,0,0,0,0,0,-0.0237147682195043,0,0,-0.0802328932085944,0,0,0,0,-0.0862946065676516,-1.38777878078145e-17,0,0,0,0,0,0,0,0.159305776876933,0,0,0,0,0,0,0,0,-0.0764726887422339,0,0,0,-0.0324070662230904,0,0.0509574563254286,0,0.0114326853307849,0.00618033631312163,0,0,0,0,0,0
X000651.SZ,0,0.0495998985126583,0,0,0,0,0.381362422395896,0,0.0207364840373531,0,0,0,-0.101577691951813,0,0,0.191833729057652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150848324794414,0.00700612795346182,0,0,0,0,0,0,0,0.0427233963974949,0,0,0,-0.155272665815846,0,0.129401113290185,0,0,0,-0.00873372361754588,0,0,0,0,0,0,0
