,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X600884.SH,X000733.SZ,X000157.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600779.SH,X002008.SZ,X002414.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.360675360058044,0,0,0.0212649813430552,0,0,0.032442515852357,0.151022053128918,0,0,0,0,-0.0150565608471584,0,0,0,0,0,0,0,0,0,0.111495469251725,0,0,0,0,0,0,-0.0338164241069858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775625280058251,0,0,0.00396695998721789,0,0,-0.00425986485638154,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0166886703945034,0.159297451608307,0,0,0.0962869786562667,0.173756055645385,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767890409246144,0.10313739409453,0,0.0681717057444258,0,0,0,0,0,0.118986399355432,0,0,0,0.0803175801053532,0,0,-0.0107445180753419,0.0219000484307443,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0313338299258662,0,0.111293161505018,0,0,0,0,0,0.0628759994069339,0.115195696811997,0,0,0,0,0,0,0,0,0,0,-0.0559927399611518,0,0,0,0,0,0,0,0,0.0454211056900368,0,0,0,0,0,0.0144596569294683,0,0,0,0,0,0,0,0.221289679678651,0,0,0,0,0,0,0,0.00375304066672049,0,0
X600809.SH,0,0,0,0,0.491126190744952,0,0,0.0876852914561116,0,0,0,0,0.0198576104990862,0,0,0,0,0,0,0.0503738377686778,0,0,0,0,0,-0.0998002622656278,0,0,0,0,0,0,0,0,0,-0.135096907228373,0.13181237403947,0,0,0,0.0896583744838689,0,0,0,0,0,0,0,0,-0.113700829521006,0.023126495299571,0,0,0,0,0,-0.00824299040538765,0,0
X000568.SZ,0.196026415408917,0.263833428885408,0,0.0369798460857072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685725981824435,0,0,0,0,0.206288008093446,0,0,0,0,0,0,0,0,0,0,0.065649567006766,0,0,0,0,0,0,0,0,0,0,0,0.00238829659837867,0,0,0,0,0.00174604484737715,0.0371129688423612,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.155289886212579,0.190308291761751,0,0,0,0,0,0,0,0.199807285507294,0,0,0,0,0,0.250826055938214,0,0,0,0.0738970690779891,0,0,0,0.196401924433505,0,0,-0.0567367477372154,-0.0380131243283001,0,0.0802180230149037,0.0399687278139193,0,0,0,0,0,-0.328019525802561,0,0,0,0,0.0892522266813031,0,0,0,0,0,0,0,0,0,0,0,0.0813161119351132,0,0
X600276.SH,0.0276819033209548,0,0,0,0.0144538117132621,0,0,0,0.284748328623995,0,0,0,0,0,0,0,0,0,0,-0.0244437040619698,0,0.138220292061122,0.0873823558355748,0,0,0.0373000502525949,0,0,0,0,0.0479374468878505,0,0,0,0.0514320506086956,-0.0553770364769565,1.38777878078145e-17,0,0,0,0.071684589211578,0,0,0,0,0,0,0,0,0,0,0.00331193183798786,-0.0400187857026376,0,0,0,-0.0534579774896911,0,0
X002304.SZ,0.17837480452475,0,0,0,0,0,0,0,0,0,0,0,-0.0144047860496852,0,0.124683271456951,0,0,0,0,0,0,0,0,0.300054015469451,0,0,-0.114146895226042,0,0,0,0,0,0.119362107174149,0,0,0,0.184208195447334,0,0,0,0,0,0,0,0.0330364505556275,0,0,0.0877232869522825,0.132244139517171,0,0,-0.0123728939478742,0.0115887318316882,0,0,0,0,0,0
X600690.SH,0,0.121508825425423,0,0,0,0,0.0972178332238819,0,0,0,0,0,0,0,0,0,0,0,0.0228522759169697,0,0,0,0,0.229953855480157,0,0,0,0,0,0,0,0,0,0.0680021877932927,0.0129883208868692,0,0.0194470986673756,0.0467460907600091,0,0,0,0,0,0,0,0.0407500898352851,0.134426544015697,0,0,0,0,0,-0.010401777840856,0,0,0,0,0,0
X600104.SH,0.00521563646524417,0,0.067752605863964,0,0,0,0,0.0727529829429441,0,0,0.0578964233886193,0.109690268754871,0,0,0,0,0,0.0883123377946005,0,0,0.0821625356576011,0.0206414760717174,0,0,0,0,0,0.0737725320513014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353465730073881,0,0,0,0,0,0,0,0,0.00315122174779242,0,0,0,0.0082203652516748,0,0
X000651.SZ,0,0,0,0,0.0230398516125457,0,0,0,0,0,0,0,0,0,0.0340949390719905,0.150145058167564,0,0.100677205214058,0,0,0,0.013700053774991,0,0.0805446736931877,0,0,0,0,0,0,0.0115619732049453,0.273232952778834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492530197688122,0,0,0,0,-0.026082660579957,0,0,0,-0.0290704601885954,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455630682251269,0,0,0,0,0.0191234220983845,0,0,0.140574465902283,0,0,0,0,0,0,0.219009535293363,0,0,0,0.333573068718159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969780550320062,0,0,0.00897286633777291,-0.0333327122920274,0.0347629343891186,0,0,0,0.00566421490540992,0,0
X002371.SZ,0,0,0,0.112396725118842,0,0,0,0,0,0,0,0,0,0,0,0,0.384292773915716,0,0,0.0602115377226356,0,0.0116293608446531,0,0,0.295675902615051,0,0,0,0.505731136815594,0,0,0,0,0,0.0126643920443005,0,0,0,0,0,0,0,0,0.122160070544254,0,0,0,0,0,0,0.00759452466187924,4.33680868994202e-19,-0.0304190597764877,0,-0.417363935777679,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0863585757419843,0,0,0,0,0,0,0.0135983087245439,0,0,-0.127181368088097,0,0,0,0,0,0,0,0,0.21997248416586,0.0566980704073417,0,0,0,0,0.104371832853608,0,0,0,0,0.350941101798337,0.141891362663167,0.158631548069757,0,0,0.0450846950440019,0,0,0,-8.67361737988404e-19,0.0788384972804366,0,0,-0.131281217333432,0,0,0,-0.00892860030303702,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155398767686161,0,0,0.317857474583261,0,0,0,0.0100962342465996,0,0,0,0,0,0,0,0,0,0,-0.325475506132464,0,0,-0.0125042429851825,0,-0.105330785167048,0.00261730407756264,0,0,0,0.34745793844835,0,0.132202088669698,0,0,0,0,0.487429271378539,0.0273169382245435,0,0,0.0567020010638425,-0.0708664895010617,0,0,0,-6.93889390390723e-18,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0415880076213244,0,0.0613651620662956,0,0,0,0.161719411834414,0,0,0,0,0,0.0322144020384043,0,0,0,0,0,0,0.00368609725069816,0,0,0.105305174392536,0,0.0977928743019519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58256078954328e-05,0,0,0,-0.0535812382899249,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0177875923286908,0,0,0,0,0,0,0.232887591271956,0,0,0,0.0619238020459988,0,0,0,0,0.190433517762074,0,0,0,0,0,0,0,0,0,0,0,0.0289211549976908,0,0,0,0,0,0,0,0.151710310757219,0,0.146239545244754,0,0.00484136201017734,0,0,0,-0.0265877140254898,0,0
X003816.SZ,0.105123863408139,0,0,0,0,0,0,0,0,0,0,0.0366513502118975,-0.0729234833220773,-0.104348865447398,0,0,0,0,0,0,0.193641681986039,0.0217399524466442,0,0.07178721635552,0,0,0,0,0,0.196854809281791,-0.0881481422741231,0.172579382621204,0.0136929960975138,0,0,0,0,0,0,0,0,0,0,0.162997997425663,0,0,0,0,0.0543637385587688,0,0,-0.0128813316463107,0.0186865211347378,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.587009117686884,0,0,0.12325873141492,0,0,0,0.00885663644960367,0,0,0,0,0,0,0,0,0,0,0,0,0.0472834945860881,0,0.139257529829078,0,0,0,0,0,0.264898013422478,0,0.0569271985420371,0,0,0,0,-0.281851334194396,0,0,0,0,0,0,0,0.112492969526954,0,0,0.017998274962784,0.014189465241981,0,0,0,-0.0314922657553936,0,0
X002049.SZ,0,0,0,0,0,0.0696878622967332,0,0,0,0,0,0,0.22600031333752,0,0,0,0,0,0,0,0,0,0,0.01691400342773,-0.17780294944794,0,0.272160502778134,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.127057985268775,0,-0.0168419651670515,0,0,0,0.0200732473158118,0,0
X000338.SZ,0,0,0,0,0,0,0.191477260718359,0,0,0,0,0.0108023883397913,0,0,0,0,0,0.144013297792292,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0420225880656641,0,0,0,0,0,0,0.142667698033601,0,0,0,0,0,0,0.112279560968347,0.0321138158461967,0,0.0797944512143125,0.213054902154734,-0.00620778811484077,0.00456018191525735,0,0,0,-0.0435515091812915,0,0
X000063.SZ,0,0,0,0,0.0642303596889591,0,0,0,0.409391510407693,0,0,0,0.0479174962519454,0,0,0,0,0,0,-0.085485409907509,0,0,0.310870846706714,0,0,0.0701968562707536,0,0,0,0,0.0320873240266076,0.0856061704114152,0,0,0.0661622894048117,0,0,0,0,0,0,0,0,0,0,0,0,0.044954881240852,0.159211393453554,0,0,0,0.0054478849679443,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742052843671308,0.153624615287161,0,0,0.0444956670873158,0,0,0,0,0,0.0316437954899984,0,0,0.0967492707746191,0.122560535053712,0.0975136163018179,0,0,0,0,0,0,0,0.134838529422975,0,0,0,0,0,0.128269435947506,0,0.0141538451033383,-0.0246580067072175,0,0,0,0,0,0
