,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000661.SZ,X000596.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X300124.SZ,X002008.SZ,X600177.SH,X600498.SH,X000625.SZ,X002179.SZ,X002506.SZ,X600183.SH,X000977.SZ,X600487.SH,X600776.SH,X002049.SZ,X600867.SH,X002371.SZ,X600522.SH,X300146.SZ,X002129.SZ,X600066.SH,X000066.SZ,X000050.SZ,X600118.SH,X600089.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.13651409389057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987888180174368,0,0,0,0.0101480056104975,0,0,0,0,0.206821460929168,0.129726548114917,0,-0.0271231471294964,0,0,0,0,0,0,0,0,0.00589991551996428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347414565682728,0,0,0,0,0,0
X000858.SZ,0,0,-0.0542637007149445,0,0,0,0,0,0,0.213709405683629,0,0,0.287471729287156,0,0,0,0,0,0.254034573344107,0,0,0,0,0,0,0.176986251848581,0,0,0.0120963858460362,0,0,0,0,0,0,0,0,0,0,0,0.103109495377867,0,0,0,0,0,0,0,0,0,0,-0.0295723843877685,0,0,0,0,-0.00122006285019637,0,0
X000651.SZ,0,1.0842021724855e-19,0,0,0,0,0.0708169146251842,0,0,0,0.296223500956969,0,0,0.0951377896482689,0,0.133470053019526,0.0563698008129966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109197296678284,0,0.00526453049662422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418647503717989,0,0,0,0,0,0,0
X600104.SH,0,0,0.00248788039147664,0,0,0.184391463123907,0,0,0,0,0.0627263844345885,0,0,0,0.0487993075639328,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0755379200795644,0,0,0.0645733771619931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951128177676,0,0,0,0,0,-0.025316455472078,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0514251105003476,0,0,0,0,0,0,0.206033379657958,0.114794867834405,0.145236339594944,0.0336593546794477,0.0667621895283002,0,0,0,0,-0.0500436460901145,0,0,0,0,0,0.106050109620682,0,0,0,0,-0.0435205641350768,0,0,0,0,0,0,0,0,0.0378418856313378,0,0,-0.0292334451056275,-0.0424977611465593,0,0,0,0,0,0,0,0,0,0.0229214758613466,0,0
X002415.SZ,0,-0.0219095908330653,0,0,0,0,0,0,0,0.00198416514381878,0,0,0,0.241939663730879,0.175096542389682,0,0,0,0,-0.0486532903859497,-0.00467947246218947,0,0,0,-0.0407575422765861,0,0.568932739462709,0,0,0,0,0,0,0,0,-0.158229012647012,0.0741376775405809,0.0990071484282468,0,0,0,0,0,0,0,-0.0679810757990676,0,0,0,0,0,-0.010212078195761,-0.00812467691670109,0,0,0,-0.0246848055364978,0,0
X002304.SZ,0,0.253029497526774,0.111289548528649,0,0,0,0,0,0,0,0.0234945533576085,0,0,0.0213485874227594,0,0,0.142544576213316,0,1.51195545456144e-05,0,0,0,0,0,0.156943513746259,0,0,0,0,0,0,0,0,-0.00709050910613802,0,0.0413981550798541,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151499248446144,1.73472347597681e-18,0,0,0,0.0192820129027698,0,0
X000063.SZ,0,0,0.0310910696883487,0,0,0,0,0,0,0,0,0,0,0.0511705425323581,0,0,0,0,0,0,0.120710166456948,0,0,0,0,0,0,0.136020403218106,0,0,0,0,0,0.075620476108295,0.153352852401444,0,0,0.133129863169762,0,0,0.183976963071205,0,0,0,0,0,-0.0455916757642111,0,0,0,0,-0.026862445874314,-0.0604387226004977,0,0,0,0,0,0
X000725.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517179864735322,0,0,0.111414491645594,0.0832669130366516,0.0578674172537478,0,0.0233969092870419,0,0,0,0,0,0,0.0163946663284886,0.0805309726519795,0.251783545277995,0,0,0,-0.0361200357227946,-0.0296515052895394,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.224344186210736,0,0,0,0,0,0,0.0315468464233317,0,0,0,0,0,0,0,0,0,0.00988288835912029,0,0,0.0394793569039615,0,0.188477377858056,0,0,0,0.167181968461505,0,0,0,0,0,0.0225611205775706,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.017835450592262,0,0,0,0,0.0238458942208202,0,0
X600031.SH,0,0,0.251079552175683,0.0331957521658302,0.114199761564264,0,0,0,0,0,0,0,0.141557786472449,0,0,0.0751142690659974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064944968421826,0,0,0,0,0,0,0,0,0,0,0,0.0262922695485418,0,0,0,0.397426532399697,0,-0.0397087113524297,0.0926908135423019,0,0,0,0.0268671281103499,0,0
X000568.SZ,0,0.290840211019645,0,0,0,0,0,0,0,0,0,0,0.0569577334609411,0,0,0,0.0295821461842293,0,0.155984307550859,0,0.0364578708038981,0,0,0,0,0.101211532947901,0,0,0,0,0,0.0828051942723814,0,0,0,0,0,0,0,0.0418680830133049,0,0,0,0,0,0,0,0,0,0,0,-0.036832440013526,0,0,0,0,-0.0366909174627974,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.577352234650869,0,0,0,0,0,0,0,0,0,0,0.151233111624911,0,0,0,0,0,0,0,0.0279188573458954,0,0,0,-0.0659294656547429,0,0,0,0,0.00555815248570376,0,0,0,0,0.0266011914671825,0.224726519819844,0,0,0,0,0,0,-0.0835406046988438,0.0328597698217608,0,0,0,0,0,0
X002475.SZ,0,0.160695296899246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139607734711722,0,0,0,0,0,0.0211256853049107,0,0,0,0,0,0,0,0,0,0.270898606616893,0,0,0,0.02307431190022,0,0,0,0,0,0.0542489052730259,0,0,0,0,0,0,0,0,0,-0.0713690892221496,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.147018492964334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208167689057125,0,0,0.0604028439659258,0,0,0.131312166586947,0,0,0,0,0.216977644153126,0,0,0,0,0,0,0,0.117935919584475,0,0,0,0.0293495920837066,0,0
X000661.SZ,0,0,0.0473381858042145,0,0,0,0.156674488342373,0,0,0,0.0713495679754101,0,0,0,0,0,0.253164624308801,0,0.0207717270790204,0.0632824812945803,0.0626934658165315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267149508421414,0.0200805295464668,0,0,0,0.0710651830024383,0,0.0140318633032781,-0.00239897275181337,0,0,0,0.0187962274288469,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,-0.180234157100037,0.429502912326356,0,0,0,0.234826661303908,0,0,0.554842228990307,0,0,0,0,0,0,0.112802945064548,0.00918847273632163,0.0157139503724461,0,0,0,0,0,0,0,0.094629738977655,0,0,0,0,-0.0938286346251546,0,0,0,0,0,0,0,0,0,0,0,-0.0449400532276892,0,0.000833065632893372,0,0,0,0
X601877.SH,0,0,0.055497054038425,0,0.208862672386919,0,0,0,0,0,0,0,0,0.0806514690273558,0,0,-0.238124475727747,0,0,0,0,0.162548663457544,0,0,0.151198358553427,0.0450868924381461,-0.0194621612446464,0,0.0516550617737772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198568904680598,0,0.00837757280090564,0,0,0,0,0,0,-0.033448684652272,0,0,0,0,0,0,0
X600809.SH,0,0.33794349852929,0,0,0,0,0,0,0.173605799903066,0,0,0.00438549271378625,0.186952239312233,0,0,0,0.173950705500006,0,0,0,0,-0.0242418103545011,0,0,0,0,0,0,0,0,0,0.0527407485691722,0,0,0.0320760104378209,0,0,0.0325582863108509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262130281236045,0.0133003558734999,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.285628828248685,0,0,0,0,0,0,0,0,0,0,0,-0.106194523780183,0,0.00732197488618286,0,0,0,0,0,0,0.411516698996461,0,0.0581679773627617,0.205434008803197,0,0,0,0,0.0164332821342423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574296095298361,0,0,0,-0.00585492941448105,0,0
X600703.SH,0,0,-0.454990045863158,0,0,0,0,0.126124183533744,-0.096928002112545,0,0,0,0.176436616272089,0.450366557490623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143515353541156,0,0,0,0,0,0.364341014873256,-0.115237627773799,0,0,0,0,0,0,0,0,0,0,0.241863027063876,0.00399609689324529,0,0,0,0,-0.128191867034715,0,0
X600271.SH,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.167369777863455,0,0,0,0,0,0,0.0699402176888634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928943483154663,0,0.0176749302588795,0,0,0.00757478025351301,0,0,0,0,0,0,0.209112221489957,0,0,0,-0.0265143729095037,-0.0306978061659675,0,0,0,0.010046195040361,0,0
X000157.SZ,0,0,0.0111378580358559,0,0,0,0,0,0,0.236101298813356,0,0,0.132347807813495,0,0,0,0,0,0,0.0460115638078098,0,0,0,0,0,0,0,0,0,0,0,0.136227666477559,0,0,0,0.00240931794961898,0,0.0433655479011054,-0.0032367733159832,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.00321892362704553,0,0,0,0,0.0870627452857204,0,0,0,0.141622806879888,0,0.0561663454366173,0,0,0,0,0,0.131190857372498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259688073063885,0,6.93889390390723e-18,0.0463206312885543,0,0.0460995098009411,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116304093072427,0,0
