,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X002371.SZ,X003816.SZ,X600104.SH,X000063.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X002129.SZ,X600031.SH,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X600372.SH,X000100.SZ,X002241.SZ,X000977.SZ,X601877.SH,X002180.SZ,X600741.SH,X600702.SH,X600584.SH,X000157.SZ,X600522.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.138176674191085,0,0.0434927497602964,0.0249076899224681,0,0,0,0,0,0,0.0136444375094982,0,0,-0.105313666004675,0,0,0.0901142923720634,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672015634405992,-4.33680868994202e-19,0,0,0,0.134701629291862,0,0,0,0,0,0,0,0,0,0,0.0364269718870222,0,0,0,0,-0.0510181406128032,0.0244927181326794,-0.0526664117470034,0,0,0,0,0
X000858.SZ,0,0,0,0.211834145788765,0,0.101325397326337,0,0.0564494576159099,0,0,0,0,0,0,0,0,0.0381491129483161,0,0,0.0649543209744461,0,0.00794129362434842,0,0,0.0157459568650734,0.0160126017248472,0,0,0,0,0,0,0,0,0,0.0865147139439543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358657838690348,0.000420668984253567,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0248166384619825,0,0,0,0,-0.0835569708398821,0,0,0,0,0,0.20204243829538,0,0,0,0,0.041317036401293,0,0,0,0.136969609280833,0,0,0,0.145734515055989,0,0,0.198235231367446,0,0,0.0249715198370525,0,0,0,0,0,0,0,0.346990413042979,0,0,0,-0.0440621831241847,0,0,0,-0.0434909623418345,0,0,0,0,0,0
X000568.SZ,0,0.604929903673017,0,0,0,0,0,0,0,0.019991207464419,0,0,0,0.0517253868590058,0,0,0,0,0,0,0,0,0,0,0,0,0.0779058194034679,0,0,0,0,-0.0149491321526312,0,0,0,0.17865393268111,0,0,-0.0302957320856317,0,0,0,0,0,0,0,0,0,-0.00641627879900431,0,0,0,-0.0138964408554962,0,0,0,0,0,0
X600276.SH,0,0,0.16570690661104,0,0,0,0.0461053533366872,0,-0.00979557168816775,0,0,0.0443237405078723,0,0,0,0,-0.0439099877557268,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191948739466701,0.298793601218484,0,0,0,0,0.145777254128809,0,0.011856354970673,-0.0163053243922281,0,0,0,0,0,0
X600809.SH,0,0,-0.0831428777303394,0,0,0,0,0,0,0.115777024677367,0,0,0,0,0,0,0,0.0139365763182855,-0.00652657252155398,0,0,0,0.291917669426226,0,0,0,0,0.0122103083864296,0,0,0,0,0,-0.112557517637348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902280337136445,0.374381519860713,-0.0897584580662865,0.000818497907942626,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0219601644480093,0,0,0,0,0.0861588365234763,0,0,0,0,-0.134768782407275,0.162531810787868,-0.556638126554876,0,0,0.149665579194439,0,0,-9.8262746451726e-05,0,0,0,-0.0677367900418395,0,0.0446179075026661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384170261250838,0,0,0,0,0,0,0,-0.0047502043759727,0,0,0,0,0,0,0
X002304.SZ,0,0,-0.0363004501948582,0.0462182202436127,0,0.0836674451668491,0.101856298908532,0,0,0,0,0,0,0,-0.032391509204945,0,0,0,0,0,-0.0180045335035702,-0.0982978886358768,0,0,0,0,-0.0304981516074427,0.042851206145063,0,0,0,-0.00594394530051736,0,0,0,0.121991716068317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237743376265037,-0.0119802435120414,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271274264414386,0,0,0,0,0,0,0,0,0,0,0,0.104573279574699,0.107699282951458,0,0,0,0,0.0680707464599019,0,0,0,0,0,0.0772826067323083,0,0.0542477323634708,0,-0.181725761720569,0,0,0,0,-0.0402018603225005,0.0492329303345704,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.125976410536161,0,0,0,0,0.139996546896803,0.144191277238405,0,-0.132973470092095,0,0,0,0.232347998235094,-0.599682827507229,0,0,0,0,0,0,0.115030686007603,0,0,0.0105831422616643,-0.0729808786489234,0,0,0.0501873827800341,0,0,0,0,0,0,0,0,0,0,0,0,0.0106538669878159,0,0,0,-0.0350494165656436,0,0,0,0,0,0
