,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600741.SH,X000157.SZ,X601877.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X601799.SH,X002463.SZ,X000800.SZ,X002007.SZ,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.300295844227146,0.134784809900441,0,0,0.0294805069492067,0,0,0,0,-0.0275906004418723,0,0,0,0.00209160442793463,0,0,0,0,0,0.0775185341540258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646962016982375,0,0,0,0,0,-0.0670424842372779,0,0,0,0,0,-0.0393651383438875,0.00924033370754366,0.0487501756323522,0,0,0,0,0,0
X000858.SZ,0.14167782719692,0,0.604629590611341,0,0,0,0,0.0415236783104259,0,0,0,0,0,0,0,0,0,0.0432893950570664,0,0,0,0.0328125347153992,0,0,0,0,0,0,0,-0.00466282232067096,0,0,0,0.0735994839168774,-0.0287612709138146,0,0,0,0.0723515384516476,0,0.0191163498383561,0,0,0,0,0,0,0,0,0,0.0113047477290798,-0.00620434704220107,0,0,0,0,0,0,0
X000568.SZ,0.447528529317749,0.243037830749685,0,0,0,0,0,0,0.038313060856365,0,0,0,0,0,-0.017122363292416,0,0.0681281129601434,0,0.0462189317903854,0,0,0,0,0,0,0,0,0,-0.0410569334653872,0.00155939689300749,0,0,0,0,0,0,0,0,0.243889410203609,0,0,0,0,-0.0435452671306531,0,0,0,0,-0.0335659962525046,0,0,-0.0103837431439089,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0592428638024241,0,0,0,0,0,-0.0352892612901772,0,0,0,0,0,0,0.230521133896652,0,0.125931884900643,0,0,-0.0868329703342108,0.199689349839591,0,0,0,0,0.384984297238898,0,0,0,0,0,0,0,-0.24285650724197,0.233041303622248,0,0,0,0,0,0,-0.0817588668860381,0,0,0,0,0,0,0,-0.0163615726639028,0.222770025346114,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.352180569943555,0,-0.0449318666543744,0,0,0,0,0,0,0,0,0.0406381689891685,0,-0.0305079356952761,0,0.0820755718935662,0,0,0,0.153701028042573,0,0,0,0,0,0,0,0.0457384523958236,0.0871504525963011,-0.142879541236013,0.131924140430869,0,0,-0.0838518900518136,0.150595600953986,0,0,0,-0.183045687319159,0,0,0,0,0.0706883768159508,0.109757535043445,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321015612363344,0,0,0,0.374303194526468,0,0.200767879176125,0,0,-0.238010681339919,0,0,0,0,-0.175107317107161,0.275986589844125,0,0,0,0,0,0.379187161350633,0.304319386583683,0,0,0,0,0,0,0,-0.0601088451443857,0,0,0,0.10484231320051,0,0,0,-0.0552278993722565,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0339056964553997,0,0,0,0,0,0.0138291783305873,0.124422564920494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140911484071354,0,0.11837683486745,0.0527205742423943,0.662010380898461,0,0,0,0.0435969805656865,0,-0.0911803559700419,0,0,0,0,0,0,0,0,0,0,0.0416061461265358,0,0,0,-0.0129368575235396,-0.0929011382332688,0,0,0,0,0,0
X600690.SH,0,0,0,0.0336687675851772,0,0.189718704330909,0,0,0,0.299864851930608,0,0,0,0.0978771668079999,0,0,0.026280661091001,0.028609511224497,0,0,0,0,0,0,0,0,0,0,0,0.0337154237513387,0,0,0,0,0,0,0,-0.055566070151425,0,0,0,0.110080670924655,0,0,-0.0516789914446208,0,0,0,0,0,0,0.0627030917439542,-0.0189222195356678,0,0,0,0,0,0
X002304.SZ,0,0.102793322327467,0.359555806563704,0,0.00931274698320431,0,0,0,0,0.0742309716619937,0.0143581303560244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402351334190849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214801408203075,0,0,0,0,0,0,0.0153084958861872,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.47050032223527,0.193227656798445,0,0.0446133253672494,0,0,0,0.0155897588670555,0,0,0.0933721856977679,0,0,0.233985775466575,-0.632280203827931,0,-0.0482019749721381,0,0,0,0,0,-0.0562395753088313,0,0,0,0,0,0,0,0,0.0460071436666267,0,0,0,0,0,0,0,0,0.15637296572568,0,0,0,0.0504904184523997,-0.0163018802041712,0,0,0,0,0,0
