,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X000977.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X002463.SZ,X600584.SH,X601877.SH,X002028.SZ,X600522.SH,X601799.SH,X000800.SZ,X600183.SH,X600066.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600460.SH,X600566.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0585291856605597,0,0,0,0,0,0.170315356091362,0,0,0.023847772702612,0,0.0108836441567395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326015637173371,0,0,0.0133898573294222,0,0,0,-0.0257159949408686,0,0,0,0,0,0,0.124009669063138,0.0514187855352408,-0.025218441363463,0.0485896792386755,0,0,0,0,0,0
X300124.SZ,0,0,0.0962681362408071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265201217750162,0,0,0,0,0,-0.0775001447308288,0.13250936662318,0,0,0,0.291584095151868,0,0,0,-1.73472347597681e-18,0,0,0.164199995257159,0,0,0,0,0.0342218498319631,0,0,-0.0922471684247932,-0.00474508095345785,0,0,-0.347189156144266,0,0,0,0,0,0.00666823567385155,0,0,0,0,0,0
X002304.SZ,0.0379443803987066,0,0.116842340583304,0,0,0.39480627844175,0,0,0,0,0,0.0286596998701345,0,0,0.0401455041032993,0,0,0,0.0368466476249448,0,0,0,0.0678798948588717,0.00925786748150111,0.104180032526026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105550576773868,0,0,0,0,0,0,0,0,0,0,0,-0.0139621799369861,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.16691212081198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219110999563257,0,0,0,0,0.0505303360145333,0.236222325346052,0,0,0,0.0275284842982939,-0.0396644257073745,0,0,-0.0311128608660006,0,0,0,0,-0.107147684641611,0,0,0,-0.0953738413339771,0,0,0,0,0,0,0,-0.00350019920904617,0.00537021944789635,0.015724592866255,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21766349858216,0,0,0,0.106949160467551,0,0,0.0223173163498659,0,0,0,0,0.114083394995033,0,0,-0.18394878254349,0,0,0,0.0998734783690164,0,0,0,0.425074784618898,-4.33680868994202e-19,0.261817372032538,0,0.0497468035235809,0,0,0,0,0,0,0,0.209342428784119,-0.00801361669115157,0.00936091079776609,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.394511315908089,0,0,0,0,0,-0.0080087457807493,0,0.16606972876532,0,0,-0.112494380507118,0,0,0,0,-0.0271181207473938,0,0,0,-0.0345636909509593,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0410099754795914,0,0,0,0,0,0.0320401344832564,0,0,0,0,0,0,0.171345225956822,-0.101607026265932,0.151229908927639,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.140660336263438,0,0,-0.0942657916272189,0.0486919630697185,0,0,0.0328563217114176,0,0,0.0868157496160422,0,0,0.346751357506614,0,0,0,0,0,0,0,0,0,0,-0.112729771607336,0,0,0.123713786114756,0,0.0696630084338776,-0.157573403548913,0,0,0,0.0425670046468211,0,0,0.176332620716229,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.016048570953963,0.0179734879859224,0,0,0,0,0,0
X000063.SZ,0,0.0370322764752694,0.0456954597444973,0,0,0,0,0.0659123209881144,0,0,0,0,0,0,0,0,0.145081509050203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776299318348306,0,0.346295123995967,0,0.0873075483114562,0,0,0,0.115910102512939,8.67361737988404e-19,0,0,-0.082479653257266,0,0,0,-6.93889390390723e-18,0.188174614037947,0,0,0,0,-0.011273311109981,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0339622182578534,0.0388799257455559,0,0,0,0,0,0.135027022053379,0,0,0,0,0.00984288820549145,0,0,0,0,0,0,0,0,0,0.0546767755659621,0,0,0,0.0447412434749574,-8.67361737988404e-19,0.0047822953693434,0,0,0,0.0412452103623671,0.030158835671591,0,0,-0.0223874839362539,0.0156387899567276,0,0,0,0,0,0.0203104704473255,0,0,-0.026676552097404,0.0323819653343902,0,0,0,0,0,0
X000596.SZ,0,0,0.0362046121932731,0.557732653393151,0,0.160290388445106,0,0,0,0,0,0,0,0,0.0477091634832008,0,0,0,0,0,0.0796874122978806,0,0,0,0,0,0,0,-0.109319736311904,0,0,-0.0203589184116709,0,0,0,0.189657156666388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996101674845684,0.00250030146156206,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.100325108752525,0,0,0,0,0,0,0,0.364853792870477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116929162561932,0.0187629681793209,0,0,0,0.0064838426459316,0.126322092764459,0,0.138908642520248,0.116757433774864,0,0.0738712255613025,0,0,0.00120996147537834,0,0,0,0,0,0,0
X600089.SH,0,0,0,0.120570376451213,0,0,0,0,0,0.171804622720938,0,0.00697368727687268,0,0,0,0,0.0582096211336998,0.0878997799557645,0,0,0,0,0,0.24006945518336,0,0,0,-0.0390196983523694,0,0,0,0,0,0,0,0,0.0714971534299371,0,0.118605680168552,0,0,0,0,0,0,-0.032434290531821,0,0,0,0,0,0.00292710472190058,0.00465812155440704,8.67361737988404e-19,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994934285223469,0,0,0,0,0,0,0,0,0,0,0,0,0.146215459962039,0.055399617683913,0,0,0.313925813511672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344765145253692,0,0.0449567451262143,0,0,0,0.00342499420143207,0.167519662394648,0,0,0,0,0
X002179.SZ,0,0,0.287560440540911,-0.0802099974727222,0,0,0,-0.175581942970338,0,-0.0642772424243918,0,0,0,0,0.377708380225395,0,0,0,0.291437908581172,0,0,0,0,0,0.348066796809281,0,0,0,0,-0.157836877832229,0,0,0,0,-0.197106866530096,0,0,0,0,0.0575343411106321,0,-0.0554582378236906,3.46944695195361e-18,0,0,0,0,0,0.0484312636899882,0,0,-0.0295934801135383,0.0554029588692897,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843653075218454,0,0,0.0857614863698354,0,0,0,0,0.0197463172267963,0,0.147201436670759,0.00495679128076046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027516043246774,0.330002861918653,0,0,0,0,0,0,0,-0.0395880298564346,0.0321072910701782,-0.0193890522517186,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.259749864357441,0,0,0,0,0,0,0,0,0.0727582586259403,0,0,0.136153576784997,0,0,0,0,0,0,0,0,0,0.0921548463802858,0,0,0.0749396507416954,0.046991972418489,0,0,0,0,0,0.114231636812385,0,0,0,0.138986750610875,0,0.170090901905019,0,0,0,-3.46944695195361e-18,0,0,-0.071639969534308,-0.0321488192471569,0,0.082503942180416,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0165736061128002,0,0,0,0,0,0,0.0660255221166287,0,0,0,0,0.0448494334428693,0,0,0,0.0532049845693882,0,0,0,0,0,0,0.437201432447549,0,0,0,0,0,0,0,0.0906960013129657,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249370900972274,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.208857951907447,0,0,0,0,0,0.0835931401345493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135859351684015,0.13171349619991,0.254121362163987,0,0,0,0,0,0.160956107215266,0,0,0,0,0,0,0,0,0,-0.0169214563486563,-0.0099389916941211,0,0,0,0,0,0
X600372.SH,0,0,0,0.0380023831600705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150275861743452,0.0365389819363928,0,0,0,0.0586706314981157,0,0,0.13331165101179,0.0728202051896134,0,0,0,0.186338768306413,0,0,0.0489690920212564,0.0372957953520254,-0.0547718184162715,-0.0571064910779778,0,0,0,0,0,0,0,0,0,-0.00622772158838664,-0.0303927007781291,0.032261696177966,0.194197789061111,0,0,0,0
X600741.SH,0,0,0,0,-0.0142433075574223,0,0,0.0877935295834033,0,0.0432925544817593,0,0,0,0,0,0.0845675903718677,0,0.162031633821519,0,0,0.0663411242788281,0,0,0,0,0,0,0,0,0,0.0673587057783625,0,0,0,-0.0136324428944924,0,0,0,0,0,0.0205824100393515,0,0.149994595988177,0.0509352168262271,0,0,0,0,0,0,0,0,0.0102324635736631,0.0614793959687478,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.193442110227007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376141399994855,0.519071305128525,0.0650842539913255,0,0,0,0.0521386565249599,0,0,0,0,0,0,0,0,0,0,0,0.261571425368578,0,0,0,0.104791049215318,0,0,0,-0.0376108215888121,0.040707687381462,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.000781804588605295,0,0,0,0,0,0,0,0,0.232800334319109,0,0,0,0,0,0.700574602862095,0.114259383089802,0,0,0,0,0,0,0,0,0,0,0.165058291835643,0,0,0,0,0.0299243122497952,0,0,0,0,0,0,0,0.30242972999979,0,0,0,-0.067151486640354,0,0,0,0,0,0,0
X002049.SZ,0,0,0.0988331733738238,0,0,0,0,0,0,0,0,0,0,0,0.0394023286309456,0,0.015630078709204,0.16766259704957,0,0,0,0,0,0.0259923673426552,0,0,0,0.0253867094041274,0,0,0.0685781736114993,0.244775044316356,0,0,0,0.129829459871458,0,0,0,0,0,0,0,0,0,0,0,0.103739308670808,0,0,-0.0235133712364206,0,0.00270077942078407,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0734189381618023,0.082810035530141,0,0,0,0,0,0,0,0.0939588340640627,0,0,0,0,0.0222483790173308,0,0,0,0,0,0,0,0,0,0.17372460723012,0,0,0,0.0645807718383664,0,0,0.048023193937242,0,0,0,0,-0.393741645811502,0,0.0224813356426912,0,0,0,0.291577468371656,0,0,0,0,-0.155975225568336,-0.0158934904114202,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.197775484014231,0,0,0,0,0,0,-0.0520754960308843,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.802893139771763,0,0,0,0,0,0,0.279375172437168,0,-0.174718680021079,0,0.201944142100324,0,-0.167345008384195,0,0,0.185091431623431,0,0,0,0,-0.0687040689320616,0.0149473498711383,-0.015157807278266,-0.227264582875803,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414765426440631,0,0,0,0,0,0,0,0,0,0,0,0,0.391737701566385,0,0,0.209854407987562,0,0.0209815017254211,0,0,0,0,0,0,0.058069564584404,0,0.155558262190861,-0.0313167785236024,-0.073989876227069,0,0,0,0.0464192594071232,0,0,0,-0.0280716896187549,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0274492127043557,0,0,0,0,0,0,0,0,0,0.154392991555795,0.0411796759452232,0.103851180376641,0,0.0973474542646823,0,0,0,0,0,0,0.388186887733753,0,0,0,0,0,0,-0.116250539278394,0,0,0,-0.0840398248918419,0,0,0,0,0,0,0,0.0172086836383196,-0.0135063655009344,-0.019741100720464,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307033421009531,0.105327838123289,0.206030613007989,0.104594240172127,0,0,0,0,-0.0121533884173376,0,0,0,0,0,0,0.0984491804004882,0,-0.135196402901866,0,0,-0.102651137126259,0,0,0,0,-0.316958807276606,0,0,0.219712065181747,0,0,0,0,0,0,0,-0.148035699407288,-0.00187494489773744,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.0860677056426238,0,0,0,0,0,0.112851258430924,0,0,0,0,0,0.143766659537152,0,0,0,0,0,0,0,0.07104341868059,0,0.109183338258732,0.174540019475935,0.0606353563180699,0,0,0,0.131730555755695,0,0,0,0,0,0,0,0,0,0,0.122314180063204,-0.0434663640954864,0,0,0.00204009871840985,0,0,0,0,0,0,0
X601799.SH,0.00429244121705214,0,0.105344643598169,0,0.0242081462679691,0,0,0.0404063095600322,0,0,0,0,0,0,0.0858711448422424,0,0,0,0,0,0,0,0,0.00408436718311137,0,0,0,0,0.0154727940620967,0,0,0.00408123150862515,0,0,0,0,0,0,-0.168061895647617,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,2.16840434497101e-19,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0952867842910262,0,0,0,0.0119780412254441,0,0,0,0,0.141255281718657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152893051369645,0,0,0,0,0,0,0,0,0,0.0192143462361783,0.0300070712976722,0,0,0,0,0,-0.0240685494940343,0,0.459495798678446,0,0,0,-0.0116741565176218,0.0717210845582784,0.041455923316686,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.367938858891005,0,0,-0.0151441659404203,0,0,0.0358905931665338,0,0.0352847862869543,-0.0341596833958625,0,0,0,0,0.0884704760228834,0,0,0.285406217778066,0,0,0,0,0,0.0971137854517659,0,0,0.0858460969015634,0.265729712370087,0,0.0700776922958506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936317472618429,-0.0884385540350123,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0178876811507772,0,0,0,0,0,0,0,0,0.0995624252204063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670981509694347,0,0,-2.16840434497101e-19,0,0,0,0.00568246696380499,0,-0.0752486724641507,0,0,0,0,0,0,0,0,0.33174946428991,0,0,2.16840434497101e-19,0.000242256448783513,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.243285137086793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208336918201838,0,0,0.3505647727609,0,-0.0330767690405772,0,0.0243873842619643,0,0,0,0,0.0626962463463652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750017891259679,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,1.76629519602141e-05,0,0,0.0318733523578343,0,0,0,0,0,0,0,0,0.0492395781141614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235969674009905,0.0978386144734065,0,0.0507892984932943,0,0.0518884102219669,0.179071926537888,0,0.0230923446108145,0,0,0.198741910444022,0,0,-0.0530106937849432,0.028350980643757,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.165503453998356,0,0,0,0,0,0,0,0,0,0.00439650763226906,0,0,0,0,0,0.307034773418075,0,0,0,0,0,0,0,0,0,0.0763207952365892,0,0,0,0,0,0,0,0,0,0,8.39399230140601e-05,0,0,0.326434915507639,0,0,0,0.0195843262196561,0,0,0.0635409892291386,-0.0472269105693385,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0234093131102806,0.0426797247759061,0,0,0,0,0.0319956905480226,0,0,-0.0560391842042947,0,0,0,0,0.56267900810125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722071285930752,0.151364168035327,0.150671212883953,0,0,0,0,0,0,0,0,0,0.0244866002469098,-0.00956285162825975,3.46944695195361e-18,0.247797876717505,0,0,0,0
X600460.SH,0,0,0,0,-0.0115389032927245,0,0,0,0,0,0,-0.111316310255731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898902184460296,0,0,0,0,0.162362534117916,0.126129838030399,0,0,-0.041728937143852,0.278300185760439,0,0,0.191936911771482,0,0.1719174415569,0.141348430947482,0,0.00949062302521861,0,0,0,0,0,0,-0.0013075568311244,-0.00392134928910626,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.222097533520109,0,0,0,0,0,0,0,0,0,0,0,0,0.0837748405842165,0,0,0,0,0,0,0.0388701847067285,0,0,0,0,0,0,0,0,0,0,0,0.109676932856277,0.101662199179426,0.541616652146247,0,0,0,0,0,0,-0.0159471173470064,0.00246146644985964,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0267779308336399,0.135464055988731,0,0,0,0,0,-0.0349033281517952,0,0,-6.93889390390723e-18,0,0,0,0.0816817282918687,0,0,0,0,0,0,-0.00710289574160419,0,0,0,0,0,0,0,0,0,-0.0332518847605553,0,0,0,0.109711377651312,0.133911121920998,0,0,0.0977577129919015,0,0,-0.0191171251951745,0.00741052987379745,-0.153982894985404,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.182073916228215,0,-0.195116728196989,0,-0.016373218501571,-0.128031435059096,0,0,0,0.337358637663136,0,0,0,0.15399096122086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346305811405093,0,0,0,0,-0.143561419213156,0.12201577718482,0,0,0.10087748002144,0,0,0,0,0,0,0,0,0.0522845202592276,-0.125128744088486,0,0,0,0,0,0
Slope,0,0,0,-0.606082157453101,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.185085488430505,0,0,-1.34150493686235,0,0,-1.12488950765389,0,0,0,0,0,0,0,-0.0539470713980208,0,-0.358600436165783,0,0,0,0,0.977641041634524,0,0.59803360508796,0,0,0,0,0,0,0,0,0,1.57123037910531,0,1.04757418220459,0.762952533660836,0,0,0,0,0
TED,0,0,0,0,0,-0.188662771474955,0,0,0,0,0,0,0,0,-0.606577826861206,0,1.01930172971573,0,0,0,0,0,0.876996689854884,0,0,0,0,0,0,0,0,0,0,-0.182272240161324,0,0,0,0,0.1796938377828,-0.57057182507266,0,0,0,0,0,-0.515352178958172,0,0,-0.03600531029715,0,0,1.07828104499626,0,0,0,0,0,0,0
RealEstate_excess,0.189214586867444,0,0,0,-8.67361737988404e-19,0,-0.0671365959954761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202272332477646,0,0,0,0,0,0,0,0.0430725197765004,0,0,-0.196364833990694,0,0,-0.0156940656665981,-0.00547067198128702,0.028230513295316,0,0,0,0,-0.256163314436856,0,0,0,0,0,0,0,-0.0242604685707128,0,0.516274641169266,0,0,0,0
MKreturn,0,-0.0898628106854099,0,0,0,0,0,0,-0.0252255096827509,0,0,0,-0.0076296303472921,0,0,0,-0.00685734897082231,-0.0193812974118701,0,0,0,0,0,0.0237312873364267,0,0,0,0,0,0,0,-0.0358030729001258,0,0,-0.0298129958271794,0.131714473187499,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0116555479417345,0,0.370030335110909,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.253205524547861,0,0,0,0,0,0,0,0,0,0,0.106712386461277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171273552104207,0,0,0.135271849015449,0,0,0,0,-0.101353356812525,0,0,0,0.0440840448448618,0,0,0.0666088905634267,0,0,0,0,0,0,0,0.0830234653398329,-0.0899558641096832,0.0978342839525098,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,1.0842021724855e-19,0,0.00144088507696579,0,0,0,0,0,0,-0.000270803766968492,-0.00231410471872135,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,-0.000205645861022241,0,0,0.000606856332594042,0,0,0.00393723599183528,0.00464375017589099,0,0,0,0,0,0,0,0.00109863406009248,0,0,0,-0.00260778430307313,0,0,0,0.00807624040552948,0,0.00400522940298439,-0.00495651235407189,0,0,0.00101924274897979,0,0
