,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X600066.SH,X000157.SZ,X600118.SH,X000559.SZ,X002236.SZ,X600089.SH,X600741.SH,X000338.SZ,X600372.SH,X002241.SZ,X002475.SZ,X002292.SZ,X000568.SZ,X600177.SH,X600839.SH,X300124.SZ,X002294.SZ,X000977.SZ,X600312.SH,X002465.SZ,X002074.SZ,X300003.SZ,X000800.SZ,X600867.SH,X000869.SZ,X600525.SH,X600582.SH,X600498.SH,X002129.SZ,X000581.SZ,X000550.SZ,X000016.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.136433856927037,0,0,0,0,0.2440813763707,0,0,0,0,0,0,0,0,0.0887032974843749,0,0,0,0,0.0121321448564794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774039981307449,0,-0.0271369629861688,0.265213366914767,0,0,0,0.0057885609850286,0.0338127649399942,0.0128243863251433,-0.0231213351123927,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.146729058361972,0,0,3.46944695195361e-18,0,0,0,0,0.337392246883245,0,-0.00165907643468044,0,0,0,0.0424563240375738,0,0,0.203525727942271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134078615852336,0,0,0,0.0963776874237908,0,0,-0.068371966754931,0,0.0627058535855369,-0.0248024509220929,0,0,0,0,0
X002415.SZ,0,0,0,0,0.26208920380361,0,0,0,0,0,0,-0.0561915485966016,0,0,0,0,0,0,0.0276641217304794,0,0,0,0,0,0.119893720603523,0,0.00623281670143416,0.0613345714779359,0,0.0221710105977009,0,0,0,0,0.00257822312343664,0.19273189777769,0,0,0,0,0,0,0,0,0,0,0.141229423879343,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0475731611290149,0,0,0,0,0,0,0,0,0,0.227223229375979,0,0,0,0,0,0,0.0791137000130497,0,0,0.309569926558708,0,0,0,0,0,0,0,0,-0.0184100856519671,0,0,0,0.0438114830329588,-0.00124683763136637,0,0,0,0,0,0.0907802116769946,0,0.084801551916919,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0765297697984744,0.0519271399516708,0,0,0,0,0,0,0.104320012566054,0,0,1.73472347597681e-18,0,0,0,0,0.00763965896991535,0,0,0,0,0,0.273556997356633,0,0.128840854679448,0,0,0.0631142563336945,0,0,0.0296844184787053,0,0.0316247499059638,0,0,0,0,0.0108229247361755,0,0,0,0,0,-0.00787422593856543,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.116037365259002,0,0,0.176737862485164,0,0,0,0,0,0,0,0,0.0356946576179933,0,0,-0.0868707749181242,0,0,0,0,0,0,-0.0175886550995279,0.319473534052878,0,0,0,0,0,0,0,-0.0187483767740881,0,0.0593814288970774,0,0,0,0,0,0,0,0,0,0,0,-0.0348786986962429,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00843873261008727,0,0,0,0.085300974594719,0.0886625315667271,0,0,0.215057132086998,0.262368920836339,0,0,-0.113586359533065,0,-0.0741379133404044,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0298205512238426,0,0,-0.0541844649659771,0,0.186643373881175,0,0,0.0142180042241963,0,0,-0.0855361807499458,0,0,0,0
X002304.SZ,0,0.268730698118255,0,0,0,0.0948266847153925,0,0,0,0,0.131204600137232,0,0,0,0,0,0,0,0,0,0,0.159102886374107,0,0,0,0,0,0.0960187360676142,0,0,0.12062600209379,0,-0.0739243467901008,0,0,0.00439919506289741,0,0,0.0430700910070762,0,0,0,0,0,0,0,0,-0.165163092910672,-0.0336650644826326,0.0598295644889104,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0164145680682727,0.0320688406326867,0,0.0382546554475195,0.269905565472822,0,0.327820612160671,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0.0503245443569598,0,0,0,0,0,0,0,0,0,0.0147780982053145,0,0,0,0.0174434402081722,-0.0214251141401551,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0144900278852289,0,0,0.238838909419892,0,0,0.0247886478821843,0,0.0162462976911642,0,0,0.144308248968875,0.121635815546266,0.0650875079650603,0,0,0,0.121519585811682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646409912588125,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0434452605119112,0,0,0,0,0,0.332253850645209,0,0,0,0,0,0,0,0,0,0,0,0.0878571929822463,0,0,0,0,0,0.112349847873816,0,0,0.110186728253737,0,0,0,-0.0161494411485153,0.0413786834262606,0,0.108558807052131,0,0,0,0,0,0,0,0,0,0,0,0.0214851645390887,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127728868964249,0.225101633620874,0.19880718588476,0,0,0,0,0,0,0,0,0,0,0.0153341001361572,0,0,0,0,0,0,0,0.0260227869671313,0,0,0,0,0,0.0408030860268067,0,0,0,0,0,-0.0087774105271625,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0283252252841208,0,0,8.67361737988404e-19,0.316457012492963,0,0,0,0,0,0.0502811110996854,0,0.349608414127832,0,0,0.0249578849478577,0,0.0594884013297846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556323567497128,1.0842021724855e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.158303729126433,0,0,0,0,0.17682927677998,0,0.0405051188002594,0,0,0.0970883034429204,0,0,0,0,0,0,0.0607622047335142,0.00433994151928245,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.21569784060218,0,0,0,-0.0179736200253511,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.222098549374314,0,0,0,0,0,0,0,0,0.04543672096342,0.0519493434451274,0,0.0790215237709986,0,0.0377941262217897,0.203244172493427,0,-0.0438187005635067,0,0,0,0.0330169509791348,0,0,0.0944194274724017,0,0.0577108625738491,0,0,0,0,0,0,0,0,0.135268686917735,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.308610597474625,0,0,0,0,0.348410479753315,0.044447385398585,0.0697693529116214,0,0,0,0,0,0,0,0,0,0,0,0.077410035246301,0.136349291221153,0,0,0,0,0.0370798629092598,0,0,0.0496063696735586,0,0,0,0,0,0,0,6.8637388811312e-05,0,0,0,0,0,0,0,0,0,0,0.0463276647575131,-0.0580072145864384,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.137274077936687,0,0,0,0,0,0,0.108756275709611,0,0,0,0,0,0.0140175783366241,0,0,0,0.290198156075466,0,0,0,0.0162344506466238,0,0,0,0.0930632408663604,0,0,0,0,0,0.0698715724141145,0,0.216630075744314,0,0,0,0,0,0,0,0,0,0,0.00148267146299872,0.0337097873044458,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592147320665547,0,0,0,0,0,0,0,0,0.177927350672144,0,0,0,0,0,0.25063913823732,0,0,0.0362933326437233,0,0.325722772156307,0,0,0.184608533353745,0,0,0,0,0,0,0,0,0,0,0.0266362913090972,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122185797726554,0,0,0,0,0.0144709419672385,0.0079839128177292,0,0,0,0,0,0.0596396463312042,0,0,0.0417143159312428,0,0,0.0178619332288937,0,0.0585511689146693,0,0,0,0,0,0.0170037595913859,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0985844383710238,0,0,0,0,0,0,0,0,0,0,0,0,0.122182978156154,0,-0.0220883576972808,0,0,0.0945271735431295,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.142402005665998,0,0,0.219396111228287,0,0,0,-0.00953416116768812,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.475677227677289,0,0,0,0,0,0.0930090052159599,0,0,0.0133480618339864,0.039854017362164,0,0,0,0.0894712539504293,0,0.0234896911880163,0,0,0.0316613745547058,0,0.000105812077730033,0,0,0,0,0.00923558204768977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493170176875549,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0143688333343261,0,-3.46944695195361e-18,0,0.104615072564895,0,0.112215144566335,0,0,0,0,0,0,0.307760276191311,0.0336841993348566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168795842927932,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0800535007546415,0,0,0,0.030223245330155,0,0,0,0,0.0345828662941616,0,0.324883007861911,0.00864197050586101,0,0,0,0.0737616327251768,0,0.185292083780836,0,0,0,0.0477202721027766,0,0.0697635020438321,0.00455330472179168,0,0.0408219823774673,0,0.0175165647117949,0,0,0.0227922952965893,0,0,0,0,0,0,0,0,0,0,-0.00708362391893477,0.0407293165939298,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0284753449421598,0,0,0,0,0,0,0,0,0,0,0.383318636911669,0.23257837557239,0,0,0.031131468977762,0,0,0,0,0.224193710798133,0,0,0,0.0869663086513514,0,0,0,0,0,0,0.15928457966125,0,0,0,0,0,0.0482899924776292,0,0,0,0,0.0552816531278214,-8.67361737988404e-19,0,0.178319733668046,0,0,0,0
X002241.SZ,0,0,0.23003339349848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176289048161399,0,0.206606369336362,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.286125841641282,0,0.151401516194699,0,0,0,0.0473718820386131,0,0,0,0,0,0,0.142939649596492,0,0,0,0,0.0716253076167099,0,-0.085207475350805,0,0,0,0,0
X002475.SZ,0,0,0.0507032221618701,0,0,0,0,0,0,0.160673862260615,0,0,0,0,0,0,0,0,0.192931313704644,-0.0155522903448605,0,0,0,0,0,0,0.0555362577064415,0,0,0,0.0166255266645413,0.501248045463543,0,0,0,0,0,0,-0.2450125916557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503561299179196,0,0,0,0,0.108948834355253,-0.136086812234291,0,0,0,0,0,0,0.0409531448968476,0,0,0,0,0,0,0,0.124754776984622,0,0,0,0,0,0,0,0,0,0,0,0,0.141830848958022,-0.00188623542892683,0.172994052218976,-0.139498513646201,0,0,0,0
