,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X000625.SZ,X600487.SH,X600498.SH,X002008.SZ,X600809.SH,X000661.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600566.SH,X600089.SH,X600177.SH,X600066.SH,X300146.SZ,X002180.SZ,X600522.SH,X002456.SZ,X600867.SH,X002506.SZ,X600372.SH,X002508.SZ,X002241.SZ,X002294.SZ,X600118.SH,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510318952181109,0,0,0,0,0,0,0.0355113865461375,0,0,0,0,0.101827819125237,0,0.0960869841933903,3.46944695195361e-18,0,0,0,0.0409105959428286,0,0,0.0325305667726332,0,0,0,0.0896730036414526,0,0,0,0.0972998491024365,0,0,0,0,0,0,0.0148079262328498,0.00254802301477878,0,0,0,0,0,0
X000338.SZ,0,0.0230660632852084,0,0,0,-0.00998937115323476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122652867480444,0,0,0,0,0.114449534281444,0.110050867049597,0,0,0.00139025011314744,0,0,0,0,0,0,0,0,0,0,0,-0.0974302851973498,0,0,0.101189778841094,0,0,-0.00121257894683872,0,0,0,-0.00254144101813286,0.000744273929021147,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.314316853058587,0,0,0.178261971600741,0,0,-0.21305084038782,0,0,0,-0.110074132323376,0,0,0,0,0.244206093884467,0,0.129262538308035,0,0,0,0,0,0,0,0,0,0.15442618621518,0,0.359284927819736,0.237129941165193,-0.07973615449579,0,0,0.0911179244852843,0,0,0,0,0,0,-0.0573853310620947,0.0101771825887988,0,0,0,-0.158940884788616,0,0
X000568.SZ,0.000891700076829812,0,0,0,0.310920191937156,0.0804980636447234,0.048644190407344,0,0,0,0,0,0.0288252290978118,0,0,0,0,0,0,0,0,0.0566478948784325,0,0,0,0,0.117219549313337,0.0382115520565418,0,0,0,0,0,0,0,0,0,0.0707404737760053,0,0,0,0.0981444198496335,0,0,0,0,0,0,0,0,0,-0.0142256702053594,0.0263684351632745,0,0,0,-0.0455513756374838,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260762040447447,0,0,0,0,0,0,0.0740712696573064,0,-6.93889390390723e-18,-0.0792292025794647,-0.121901715469577,0.450880354321765,0,0,0,0,0,0,0,0,-0.0998189969279425,0.032925780393946,0,0.154211892542133,0,-0.0219565272929057,0.20956785525764,0,0,0,0.00523503234204126,0,0,0.00523142237448969,-0.00437192681873404,0,0,0,0,0,0
X601877.SH,0,0,0.0351042599662918,0,0,0,0,0,0,0.00301373150870306,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0309402830934892,1.73472347597681e-18,0,0,0,0,0.117664981795825,0,0,0.0151548619356231,0,0,0,0,0.052075229693775,0,0.151363544743375,0.125483144974167,0,0,0.134290419590142,0,0,0,0,0,0,0.0140049347260678,-0.00192657406071457,0,0,0,0.00950939831408783,0,0
X600271.SH,0,0.58430392900263,0.119787789690136,0,0,0,0,0,0,0.0663238078698453,0,0,0,0,0,0,0,0,0.00522306364707621,0,0,0,0,0,0,0,0,0.0866017893612985,0,0,0.0908646113175692,-0.227906608186228,0.399687711084961,0,0,0,0,0,0.00215171597243995,0,0,0,0,0.0390820084144741,0,0,0,0,0,0.0391228696222398,0,0,-0.023704433367927,0,-0.145206727355944,0,0.0610821475230755,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0928664211131451,0,0,0,0,0,0,0,0,0,0,0,-0.204675874901434,0,0,0,0,0,0,0,0.190093760512773,0,0,0,-0.181938550784689,0,0,0,0,0.0938784200171969,0,0.47869241892529,0,0,0.158674192639569,0,0,0,0,0,0.0791252376153248,0,0.0567280132166587,0,0,0,0,-0.221715730177744,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0666241743493128,0,0,0,0,0.020842209401173,0,0.0766949068220829,0,0,0,0.0612244306829993,0,0,0,0,0,0,0,0,0,0.133172434162054,0,0,-0.0715084663603757,0.156830588222344,0,0,0,0,0.0156311864392048,0.150454778964382,0,0,0,0,0,-0.0824493595293981,0,0,0,-0.124238537511758,0.0428964398524632,0,0,0,0,0.268565089904858,0,0
X000100.SZ,0,0,0,0,0,-0.100193040960712,0,0,0.0205477425364025,0,0,0,-0.103685530219323,0,0,0,0,0,0,0,0,0.187051678655781,0.274708526072313,-0.0528009246461102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144175104302058,0,0,0.107353770190906,0.0267181261225364,0,0,0.215156143843663,0,0.148662131328743,-0.218774750736383,0.0194073494115493,-0.0607143528534438,0,0,0,0,0,0
X002236.SZ,0,0,0.595831856238367,0,0,0.195119106727368,0,0,0,0,0,0,0,0,-0.0369035799362306,0,0.251888851042072,0.0572185578602783,0,0,0,0,0,0,0,0,0,0.06203950363963,0,0,0,0,0,0,0,0,0,-0.0331967946899865,0,0,0,0,0,0,0,0,0,0,0.166298826323185,0,0,0.0373486124944979,0.00831060569659741,0,0,0,0.0788335175865456,0,0
X300003.SZ,0,0,0,0,0,0,0,0.00892713128149758,0,-0.0441364579409206,0,0,0,0,0,0,0,-0.18572362581147,0.174492855541363,0.402425431514386,0,0,0,0,0,0,0,0,0.122939939713755,0,0,0,0.225066669769987,0.38294114793317,0,0,0,0,0,0,0,0,0,0,0,0,0.563931468000116,0,0,0,0,0.018613044323634,-0.0636045182361033,0,0,0,0.123659302015812,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02263224209048,0.0484831165573326,0.287659970200673,0.0716052732821122,0,0,0,0.0510464198510463,0,0,0,0,0,0.0790517880457601,0,0,0,0,0,0,0,0.0542437962508136,0,0,0.0117063751431956,0,0,0,0,0,0.219314906134099,0,0.0793215624386435,0,-0.00949393588769479,0,0,0,0,0,0,0
X600487.SH,0,0,0.281207778968811,0,0,0,0,0,0,0.458951804409697,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.179872714117075,0.251445323231494,0,0,0,0,0,0,6.27376572102881e-05,-0.175968938057463,-0.270981860865701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178875593036382,0,0,0,0,0,0,0
X600498.SH,-0.337173585585537,0,0,0,0,0,0,0,0,0.744737654785695,0,0,0.0460827257043425,0,0,0,0,0,0,0,0,0.166765091901408,0,0,0,0,0,0,0,0,-0.00366202322422694,0,0.0443492048259967,0,0,0,0,0.00821731574879723,-0.101137221426725,0,-0.105129405784596,4.33680868994202e-19,0,0,0.151561615965666,0.267318195073087,0,0,0,0,0,-0.0340805244250699,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0748975756401214,0,0,0,0,0.108700416683498,0,0,0,0,0.167546867295777,0,0,-0.108390128968997,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.146102345614667,0,0,0,0,0,0,0,0,0,0.0810004061036384,0,0,0.00681059229938075,0.22261024117118,0,0,0,0,0,0,0,0,0,0.0121151137146898,-0.0211452301073034,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.523539857330463,0,0.235271218548117,0,0,0,0,0,0,0,0.0306064158799021,0,0,0.00983676137279884,0,0,0,0,0,0,0,0,0,0,0,0.0850442912303148,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0519513962448774,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00977249984845722,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.210164632314831,0.443609489852548,0,0,0.138101874123639,0,0,0,0,0,0,0.0905998437015707,0,0,0,0,0,0,0,0,0.215156806175802,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807255506473905,0.0320735713982586,0,-0.0515513749360214,0.0823751607689301,0,0,0,-0.0659450893281653,0,0
X002007.SZ,0.175707063323896,0,0,0,0,0,0,0,0,0,0,0,0.0869014577859843,0,0,0,0,0,0,0,0,0.457568408609651,-0.208291729708974,0.412426297064188,0,0,-0.558299078662259,0.0388125675362786,0,0,0,0,0,0.450661693259262,0,0,0.252710711633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189339572529962,0.0290655031905932,0,0,0,-0.177948387054876,0,0
X000596.SZ,0,-0.0868431067158099,-0.0154732428539438,0,0.20148132455897,0,0.321090116957694,0,0,0,0,0,0,0.228817350152854,0,0,0.017202167251625,-0.0260097753759125,0,0,0,0,0,0.186643112560203,0,0,0.0413900690003944,0.0483844283184849,0,0,-0.0511111727065813,0,0,0,0,0,0.0362827575085137,0,-0.0242060670522153,0,0,0.0736087753263458,0,0,0,0,0,0,0,0,0.0570152102892432,-0.0169381931376567,0.0493133304562291,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.132430275377013,0,0,-0.348443668380431,0,0,0.22929206025574,0,0,0,0.351949318225416,0,0,0,0,0,0,-0.0132232970055229,0,0,0,0,0,0,0,0,0.0436056564374999,0.227590563362085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705386580862211,0,0,-0.0105472377942959,0,0.169138000591893,0,0,0,0,0
X000157.SZ,0,0.0249562620067004,0,0,0,-0.0456540009489209,0,0.153588501325855,0,0,0.195995714530204,0,0,0,0,0,0,0,0,0.234547093636391,0,0,0.0401564208187682,0,-1.73472347597681e-18,0,0,-0.0283355464419616,0,0,0.065478675330358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128697898619965,0,0,0,0,0.0163101522107647,0,0,0,0,0.0164382330769471,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0613603891000975,0,0,0,0,-0.0130721940524624,-0.102073881436498,0,0,0,0,0.191080242839399,0.173257426829201,0,0,-0.347350563724394,0,0.296278704057679,0.168108070127223,0,0,0,0,0,0.105442706844803,0,0,0.133857483086064,0,0,0.144198331708009,0,0,0,0,0,0,0.209229329205575,0,0,0,0,0,0,-0.0108478035965756,0.145553035577012,0,0,0,-0.00692466931317893,0,0
X600566.SH,0,0.520556492984939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240255599384918,-0.0116682012110906,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0907052389066214,0.294329039121721,0,0,0,0,0,0,0,0,0,0,0,0.0757290347419999,0.0109872896083993,0,0,0,0,0.601983156670968,0,0,0,0,0,-0.0250430106631321,0,0,0,0.0539558626096117,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553897204388415,0.0277739322334498,0.0158928670679712,0.170253332887456,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0364696163537335,0.0714424412667718,0.0134366551084471,0,0,0,0,0,0.0189621830262863,0,0,0,0,0,0,0,0,0.160957151649074,0,0,0,-0.00452133571193336,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.209697067231683,0.025028565021307,0,0,0,0,0,0,0,0,0,0,0,0.0962459495584126,0,0,0,0,0,0.0258137193049976,0,0,0,0.0789759085718184,0.034173762506755,0,0.220264535644848,0,-0.0486983434499987,0,0,0,0,0,0,0,-0.0242140172762011,0.130692007394672,0,0,0,0,0.0576185121064014,0,0,0,0,0.0347799166926203,-0.0280583230019075,0,0,0.000108841273578834,0,0
X600066.SH,0.173008346761441,0,0,0,0,0,0.38534381221578,0,0,0,0,0,0,0,0.10597890680702,0,0,0,0,0,0,0,0,0,0,-0.0784983068328197,0,-0.14256928969095,0,0.0446285639907638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721990597004316,0,0.177679539925591,0,0,0,0.0084774862566447,0,0,0,-0.00380901199864347,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.722431536818117,0.199623263160188,0,0,0,0,0,0,0,0,0.170628264939493,-0.122759313396889,0,0,0,0.798781578786767,0.00378234628333184,0,0,0,0,-0.0242310628464465,0,0,0,0,0.00972150877285233,0,-0.282264678628345,0,0,0,0,0,0,0,-0.0435069973318933,0,0,0,0,0,0,0,-0.00596225413622485,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0123643758613736,0,0,0,0,0,0.20222297239253,0.0511518853954096,0,0,0,0,0,0,0,0.114098404289248,0,0,0,0,0,0,0,0,0,0,0,0,0.128719156416006,0,0,0,0.00492569138148167,0,0.00405367201739549,0.0498911787018625,0,0,0,0,0.156670225992066,0,0,0,0,0,0,0.0153656531096953,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0470542878025195,0,0,0.0994453919954068,0,0,0.0452969163637671,0,0,0,0,-3.46944695195361e-18,0,0,0.380011126906407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135976126873696,0,0,-0.0242684720843838,0,0,0,0.027026719209929,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216699621547428,0.209987930911311,0.38260084148963,0,0,0.0661515134957284,0,0,0,0.342187953865086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122382522118537,0,0,0,0,0,0,0,0,0,-0.01034959909866,0.0313739707421011,0,0,0,0,0,0
X600867.SH,0,0,-0.0301243058798559,0,0,0,0.182343972817077,0,0,0,0,0,0.207719620965527,0.0831804634769235,0.36535898580574,0,0,0,0,0,0,0.301326405327682,-0.620683692183272,0,0,0,0.291448682474149,0,0,0,0,0,0,0.204031410117072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504169674038702,0,-0.0517445696178462,0,0,0,0,-0.0923753991348387,0,0
X002506.SZ,0,0,0.122845570871706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373167627900683,-0.0752426838318589,0,0,0,0.00780731089739438,-0.0384437446676815,0,0,0,0,0,0,0,0,0.000319507452295424,0,0,0,0,0,-0.0140282670949852,0,0,0,0.100064439384015,0,-0.0681773414242995,0,0,0,-0.00693947970366494,-0.0131136228943635,0,0,0,0.0329953196329115,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162540186459842,0,0,0,0,0,0,0,-0.0518301708908097,0,0.128797983560835,0.0305392776380896,0,0,0,0,0,0,0,0,0,0,0,0.27295516582673,0.0643302802991585,0,0,0,0,0.0215928288513382,0,0,0,0,2.71050543121376e-20,0,0
X002508.SZ,0.00500333735229617,0,0,0,0,0,0,0,0,0,0,0,0,0.212411812721804,0,0,0,0,0,0.0842558274664583,0.169778230347784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110209863439673,0.111517618222511,-0.0464250282143144,0,0,0,0,0,0,0,0.00456137157347664,0,0.0146638030474213,0.0528330751722199,0,0,0,0.0921684756905621,0,0
X002241.SZ,0,0,0.155586182999302,0,0,0,0,0,0,0,0,0,0.0933926887655785,0,0,0,0,0,0.0732734267638589,0,0.00757895152834314,0,0.0301096434161628,0,0,0,0,0,0,0,0.107840468747115,0.0769592664062691,0,0,0,0,0,0,0,0,0,0,0,0.181382811715893,-4.33680868994202e-19,0,0.0437873956359991,0,0,0.090042284937912,0,-0.00469530003214525,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.138662497788265,0,0,0,-0.0128911095420554,0,0,0,0,0,0,0,0.0542188562637654,-0.0687927890849131,0,0,0.382950854013518,0,0,0,0,0.0579239670484712,-0.0266009402686978,-0.162091256429206,0,0,0,0,0,0,0,0.282769859756535,0,0,0,0,0.253470531299202,0,0,0,0,0,0,0,0,0,0.0125890484446388,-0.0329985350153893,0,0,0,-0.000695414898531651,0,0
X600118.SH,0,0,0,0,0,0,0,0.0876052665624373,0,0.0444696726105642,0,0,0,0,0,0,0,0,0.0299000668946834,0,0,0,0.121422771960929,0,0.119603630989896,0,0,-0.00118815026215765,0,0,0,0,0,0,0.318192418816422,0,0,0,0.031011483111658,0,0,0,0,0,0,0,0,0,0,0.105478287783887,0,0.0211272071777559,-0.0592097018226192,0,0,0,0,0,0
X600183.SH,0.0688565087079511,0,0.0122372327415975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666885182824656,0,0,0.0152428804489714,0,0,0.0490973991894871,0,0,0.0770891185356248,0,0,0,0,0,0,0.121865542699731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361548652099953,-0.0132252859996576,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.362054426445302,0,0,0,0,0,0,0,0,0.417444871153978,0.450153048370601,0,0.0230712903675053,0,0,-0.162621021467067,0,0,0,0,-0.0333873973260836,0,0,-0.08588944604674,0,0,0,0,0,0,0,-0.103738634174852,0,-0.084204181092631,0.0717139590423209,0,0.215432837339557,0,0,0,0,0,0,0,-0.00812269604711483,0.0104423782671146,0,0,0,0.0587741712920968,0,0
Change_TY3M,-0.0368048280388622,0.0113235598308538,0,0,0,-0.0576628070612611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466798796994572,0,-1.38777878078145e-17,0,-0.063266929711199,0,0,0.175685710266161,0,0,0,0,0,0,0.109193154169222,0,0,0,0.11490630784569,0,0,0,-0.0868891049063073,0,0,0,-0.0411465810849039,0,0,0,0,0,0.0196077865015108,-0.144919196412796,0,0,0,-0.045549460518928,0,0
Slope,-0.214192130007786,0,0,0,0,0,0,0,0,0.216071468542273,0,0,0,0,0,0.100781289701199,0,0.0886269928044623,0,0,0,0,0,0.596385596529522,0,0,-1.15990033563761,0,0,0,-6.93889390390723e-18,0,0,0.448757586311219,0,0,-0.369620413791999,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.636511496799921,0,0,0.356492707200276,0,0.764650311581674,0,0,0,-2.52408862267271,0,0
TED,0,0,0,0,0,0,0.186809636785881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.846164141430152,0,0,0,0,0,1.44978038672,0,0,0,0,0,0,0,-0.166829402416861,0,0,0.143550750167344,0.00966226460542395,0,0,0.108715811658807,0,-0.587929073352093,0,-0.566020029123251,0,-1.52232217520229,0.260670421704635,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0331742312134746,0,0,0,0,0,0,0.0563327422260656,0.0105253089523973,0,0,-0.0983102924946674,0,0,0,0,0,0,0,-0.0589018456039594,0,0.072725237387632,0,0,-0.0282938854710195,0,0,0,0.0410476329468988,0,0,0,0,0,0,0,0,0,0,0,0.0187871892241516,0,0.0122226700019389,-0.00534552954729219,0,0.0891549725858445,0,0.0622565334615089,0,0
MKreturn,0,0,0,0,0,0.0367144300723254,0,0,0,0,0,0,0,-0.0116611842117485,0.0206005641200276,0,0.0357663403072148,0,0,0,0,-0.0134795838654004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248116438049317,0,0,0,0,0.0177163365829872,0,0,0,0,0,0,0,0,0,-0.0083905591741684,0,0.147064817877494,0,0,0.0503110608604716,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637438244110668,0,0,0,0,0.00156161132805567,0,0.00299078683343856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243142185157508,0,0,0.00089407278650464,0,0,0,0,0,0,0,0,0,-8.23470376935856e-05,0,0,0,0,-0.00118943409672656,0.0707910521563954,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0157073663186855,0,0,0,0,0,0,0,0,0,0,0,0,0.0519389104407299,0.103921324787061,0,0,-0.549928316985214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188778455945858,0,0,-0.0378489540198346,-0.210252843417126,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00275790292555094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596545362531427,0,0,0,0,-0.028575595518852,0.059444764285785,0,0,0,0,0,0,0,-0.0171704701797963,0,0,0,0,0,0,0,0,0,-0.0700859468342287,0,0,0,0,0,0,0,0,-0.00829777536930081,-0.0140252492457739,0.00745466833948995,0,0,0,0,-0.273739777417978,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156107626965417,0,0,0,0,0,0.00923847522360597,0,0,0,0,0.00343083413981158,0,0,0,0,0,0,0,-0.00393778581082783,0.00469239820557022,0,0,0,0,0,0,0,0.00605026744457624,0,-0.00349567863232201,0.00446787830070716,0,0,0,0.0412494600700265,0,0
