,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X000157.SZ,X600702.SH,X600779.SH,X002074.SZ,X600584.SH,X601799.SH,X002414.SZ,X002007.SZ,X600183.SH,X600884.SH,X000800.SZ,X000733.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.412335437703826,0,0,0,0.0377084390948107,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0151933069706589,0,0.0151949284739099,0,0,0,0,0,0,0,0.0227959822341275,0.0224210678753113,0.022869646091247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482395731096132,0,0,-4.33680868994202e-19,0,0,0,0,0.0428231828365331,0,0
X000858.SZ,0,0,0,0,0.136871414082447,0.26034824473765,0,0,0,0,0,0.0253449836370458,0,0.0142666203241607,0,0.00223186486589226,0,0,0,0,0,0,0,0,0,0.0496897904839172,0,0,0,0,0,0,-0.0945422402739725,0,0.0592292157481523,0,0.0790912212617457,0.190879424589196,0,0,0,0,0,0,0,0,0,0,0,-0.0196020875706256,0,-0.0255122882817832,0,0,0,0,0,0,0
X002415.SZ,0,0.117398016857959,0,0,0,0,0.0252868926039463,0,0.105988601532743,0,0,0,0,0,0,0,0,0,0.182034877791317,0,0,0.0519963082270704,0,0,0,0,-0.0399866793974269,0.0279362468682423,0,0,0,0,0,0,0,0,-0.0715347751462519,0.138032506165757,0,0,0,0,0,0,0.104887279507895,0,0,0,0,-0.0636211596531718,0.0341586053378933,0.0207447409058358,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0135394666765256,0.152720986127395,0,0,0,0,0,0,0,0,0,0,0,0.0141215726074833,0,0,0,0,0,0,0,-0.0711690779996072,0,0,0,0,0.534969290304019,0,0,0,0,0.159468707156178,0,0,0,0,0,0,0,0,0,0.051178413604112,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0.121817041215778,0,0,0,0,0.000292171208679831,0,0,0,0,0,0,0.17954677241173,0,0.0927909938234076,0,0,0,0,0,0,0,0,-0.129406316441243,0.107947669323677,0,0,0,0,0,0.280855534355373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133607753177856,-0.0313982970525673,-0.109777501550336,0,0,-0.00647494474620598,0,0,0,0.0787279371839179,0,0
X000568.SZ,0,0.544202497718014,0,0.0804054482106067,0,0,0,0,0,0,0,0,0,0,0,0.0310621396406976,0,0,0,0,0,0,0,0.0456365677873296,0,0,-0.0556880837182907,0,0,0,0,0.0605504237088949,0,0,0,0,0,0.0586645737391161,0,0,0,0,0,0,-0.00684873804424099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.165178878363017,0,0,0,0,0,0,0,0,0,0,-0.0155152910434725,0,-0.136597119419461,0,0,0,0,0,0,0.168681866455603,-0.106052801052503,0,0,0,0,0,0,0.0847925604297423,-0.0289609453874962,0,0,0.0376881965156948,0,0.0712099990380943,0,0,0,0,0,0,-0.0172577607498691,0,0,0,0,0,0,-0.00941916418055344,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.00169441408714494,0,0,0,0,0,0,0,0,0,0,0,0.0221197411034116,0,0,0,0.0157181306637185,0,0,0.00231067085219686,0,0,-0.137684363316111,0.0682145444933053,0.142812177231028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241070065863247,0,0.0150780354780106,0,0,0,0,0.0766848299684706,0,0
X600690.SH,0,0,0.059871428840036,0,0.0478803970336338,0,0.17779198734456,0,0,0,0,0,0,0.0582280728036316,0.0245117783550585,0,0,0,0,0,0,0,0,0,0,0.0239048224196992,0,-0.0910550587966496,0,0,0.0628287129569186,0,0,0,0,0,0,0.119272592911228,0,0,0,0,0.0237473844152054,0,0,0,0,0,0,0,0.0386518016469968,0,0,0,0,0,-0.0843257757659509,0,0
X000651.SZ,0,0.229844015377392,0,0,0,0,0,0,0,0,0,0.0285758323037759,0,0,0,0,0,0,-0.0352182106987918,0,0,0,0,-0.113444590379363,0,0,0,0,0.0239728839591798,0,0,0,0,0,0,0,0,0,-0.00637756263421704,0,0,0,0.139882707987811,0,0,0,0,0,0,0,0,0,0.0363937075959606,0,0,0,4.33680868994202e-19,0,0
