,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X000977.SZ,X002049.SZ,X002463.SZ,X600584.SH,X600522.SH,X601877.SH,X002028.SZ,X601799.SH,X000800.SZ,X600066.SH,X600183.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X002156.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.177557763205681,0,0.327172642030145,0.0790154115211826,0.0119803727360095,0,0,0,0.112072761940055,0.0240740094457073,0,0,0,0,0,0,0,0,0,0,0,0.0577789600393099,0,-0.0206799296326505,0,0,0,0,0,0,0,-0.0437913235106642,0,0,0,0,0,0,0.142643207436854,0,0,0,0,0,0,0,0,-0.0136896361349235,0,0,0.0145698056595503,-0.011680785841358,0,0,0,0,0,0
X000858.SZ,0.0333897267943691,0,0,0,0,0.515745403101606,0,0,0,0,-0.0999119640689947,0,0,0,0,0,0,0,0.0390515985271362,0.00876573251836568,0,0,0.113649610659176,0,0,0,0.0374282147323971,0,0,0,0.0202834261099644,0,0.0186880701261078,0,0,0,0,0,0,0,0,-0.0950746246336698,-0.00847626487351121,0,0,0,0,0,0,0,0.0179112286995051,0,0,0,0,0,0,0,0
X002415.SZ,0.070908667811592,0,0,0,0,0.0937533791820084,0,0,0,0,0,0.124095028051815,0.142711772110731,0,0,0,0,0,0,0,0,0,0,0.120468844978401,0,0,0.0245442658025408,0.148599410622148,0,0,0,0,0.0422277546002081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217655948046676,0.0133019474483871,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.587424405127839,0,0,0.0494527593526278,0,0,0,1.38777878078145e-17,0,0,0,-0.0431916576475743,0,0,0.352639829068956,0,0,0,0,0,0,0,0,0.0958465219424112,0,0,0,0,0,0,0,0,0,0,0.113715630699536,0,0,-0.0646722217007382,0,0,0,0,0,-0.0946477730075545,0,0,-0.0321207132043319,0.0141284494704674,0.0943223340079837,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152583695312356,0,0,0,0,0,0,0.141945147391534,0,0,0,-0.117140993125324,1.0842021724855e-19,0,0,0.228766841481393,0,0,0.0816331162999873,0,0.0323882520417689,0,0,0.047908859092196,0,0.0982919795753643,0.0385091358469744,0,0.164458647247656,0,0,0,0.0194541788013618,0,0,-0.00170932145690051,0,0.0312507209762391,0,0,0,0,0
X000568.SZ,0,0.656597554695293,0,0.302232037631959,0,0,0,0,0,0,0,0,0.0167840581367746,0,0,0,0,0,0,0,0.119939367367006,0,0,-0.0682479094777023,0,0,0,0,0,0,0.0303756435770404,0,0,0,0,0.0545806104541376,0,0,0,0,0,0,0,-0.00283945322795944,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00896032299208125,0,0,0,0,0,0
X600690.SH,0,0,0,0.139842905560475,0,0.0905585893006476,0,0.0645597393968232,0,0,0,0,0,0,0.248193767568129,0,-0.0672721168847144,0,0,0,0,0,0.0240006509205552,0,0,0,0,0,0,0,0.0786976122553583,0,0,0,-0.0533290749322602,0,0,0,0,0,0,0,-0.127360397162192,0.0582941580022378,0,0,0,0,0,0,0,-0.0125984492981782,0.0118407330934055,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0925679166186831,0,0,0,0,0.029049870836149,0,0,0.0933083305095464,0,0,0,0,-0.305122145859112,0,0.150606005745225,-0.111292408397058,0,0,0,0,0.10359925377384,0,0,0,0,0,0,0.110192110481453,0,0.115937132324394,0,0.513520290165945,-0.161974912555412,0,0,0,0,0,0,0.131858249611354,-0.10447890623306,0.100288985398774,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.124777905737646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464820161923731,0.244820266392668,0,-0.176551869807925,0,0.295407885799186,0,-0.195467190221403,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.106987991278789,0,0.137535223267772,0,0,-0.0631999214288761,0,0,-0.0277263523394994,0,0.016920290752427,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0272343430335524,0.14358278070852,0.122445957384487,0,0,0,0,-0.0124642660155291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582499363835534,0.0155915068503503,0,0,0,-0.139024601776743,0,-0.0408891881011159,0,0,0,0,0,0,0,0.0799294782637073,0,0,0,0,0,0,0,0,-0.0792933203988248,0.0434174101818629,-0.19641561140745,0,0,0.0350209804517635,0,0
X600104.SH,0,0,0,0,0,0.114052325355996,0,0,0,0,0,0.171988156450158,0,0,0,0.0127225113986781,0.0616651538709876,0,0,0,0,0,0,0,0,0,0,-0.0206858301043168,0,0,0,0,0,0,0,0.0432355238360109,0.00884315208257592,0,0,0.0321368482806223,0,-0.0196162019431794,0,0.0752289938799281,0.0163008463106589,0,0,0.134681558003273,0,0,0,0,0.0279627186880488,0,0,0,0,0,0
X300124.SZ,0,0,0.0962681362408088,0,0,0,0,0,0,0,0,0,0,0,0,0.0265201217750152,0,0,0,0,0,0,-0.0775001447308276,0.13250936662318,0,0,0,0.291584095151867,0,0,0,0,0,0,0.164199995257159,0,0,0,0,0.0342218498319631,0,-0.0922471684247928,0,-0.00474508095345729,0,0,-0.347189156144267,0,0,0,0,0,0.00666823567385148,0,0,0,0,0,0
X002304.SZ,0,0,0.190889270221921,0,0,0.4261682629731,0,0,0,0,0,0,0,0,0,0,0.06137408979367,0,0,0,0,0,0.0459993352791329,0.0109403496402619,0,0,0,0,0,0,0.029713035200284,0.00948960073228552,0,0.0259068117739008,0,0,0,0,0,0,0,0.0122538145294078,0,0,0,0,0,0,0,0.0253912156235455,0,-0.0088104513045467,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.158309170547696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310886859274417,0,0,0,0,0,0.217088491489762,0,0,0,-0.0393004753822681,0,0.0304802728743247,0,-0.0679015073878795,0,0,0,0,-0.0717967077156166,0,0,0,-0.0494648833365107,0,0,0,0,0,0,0,-0.0211485035279371,0.0164191740333322,0.022680659839126,0,0,0,0,0
X000338.SZ,0,0,-0.106522993014342,0,0,-0.0909680730242108,0.417711264329746,0,0,0,0,0,0,0,0,0,0.23484619706743,0,0,0,0,0,0,0,0,0,-0.133158494735858,0,0,0,0,0,0,0,0,-0.00959675369485631,0,0,0.0174648797354733,0,0,0,0,0,0,0,0,0,0,0.0536719604825853,0.135009740809353,-0.0959092295548038,0.137798754366698,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.092523829717821,0,0.0590972572917948,0,0,0,0,0.103402007860873,0.354413305521181,0,0,0,0,0,0,0,0,0,0,-0.0657813879900896,0,0.127559524863749,0.0294091502289411,0,0,-0.153414393290902,0,0,0,0,-0.00385768438302155,0,-0.00145503179238591,0.192087555781793,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00888250231633999,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264063390388801,0,0,0,0,0.0504405747620266,0,0,0.105298563679794,0.00134371547114631,0,0,0,0.0801052334521416,0,0,0,0,-0.16780529113843,0,0.120343680164189,0,0.34150888312904,0,0,0,0.25389792425295,0,0,0,0,0,0,0,0,0,0.169444363697524,-0.0038687546289595,0.00194871426508284,0,0,0,0,0,0
X000063.SZ,0,0.0392642550980961,0,0,0,0,0,0,0,0,0,0.0461065282210702,0,0,0,0.15521977165312,0.0142170041724026,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.184687455964759,0.339868039006581,0.123427406268084,0,0.132671869756172,0,0,0.0304221726254123,0,-0.0649486071462246,0,0,0,0,0.0162929644005755,0,0,0,0,-0.00924711113162197,-0.00438236581727054,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.121742364334701,0,0,0,0,0.0966352992844295,0,0.0159429369876215,0,0,8.67361737988404e-19,0,0,0,0,0.00216709604751805,0,0,0.0151043564686028,0,0,0,0,0,0.0519217090996954,0,0.00448488626992702,0,0,0,0,0,0,0,0,0,0,0.0620119505732729,0,-0.00162041408013625,0.0119170340768572,0,0,0,0,0,0
X000596.SZ,0,0,0,0.604705294692054,0,0.093767906403291,0,0,0,0,0,0,0,0,0,0,0.0508396170856257,0,0,0,0.0379318276523429,0,0,0,0,0,0,0,-0.104659716432319,0,-0.0110034461850243,0,0,0,0,0.205759546671903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444046605218543,0,-0.00716608555156445,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.0267749858101941,0,0,0,0.462771423683046,0,0,0,0,0,0,0,0,0,-0.0439642989574337,0,0,0,0,0,0,0,0,0,0,0,0,0.0303771087904093,0,-0.129051408459994,0,0,0.0398578363463064,0,0.0960233409896829,0,0.115533544985321,0.143552591088894,0,0,0.134595967050802,0,0.00342716085273925,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0247950859048988,0,0,0,0,0,0.233256920789246,0,0,0,0,0,0.0195926098375125,0,0,0,-0.0426025872694038,0,0,0,0,0,0,0,0,0.0163189681708328,0.302022115684797,0.0391050451345645,0,0,0,0,0.0800414748569789,0,0,0,0,0,0,0,0.0222663803909206,-0.0147590123805714,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0344982881057146,0,0,0,0.015634941148032,0,0,0,0,0,0,0,0,0,0,0.214793322629185,0,0,0.210739410394849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243260878589864,0,-0.0234868386859644,0.0730430403726258,0,-0.0045296535246143,0,0.0674486315372906,0,0,0,0,0
X002179.SZ,0,0,0.450643194444904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364191256737497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324019590687318,0,0,0,0,0.110699056842517,0,0,0,0,0,0,0,0,-0.237106530557891,0,0,0,0.0366678277303437,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0197446464153891,0,0,0,0,0,0,0,0,0.0670235210025811,0,0,0,0,0,0.00850779272339024,0,0,0,0,0,0,0,0,0.0995986008099676,0,0,0,0,0,0,0,0,0,0,0.199288607629213,0,0,0,0,-0.0744473103047051,0,0,-0.0190404394371648,0.026183288620399,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.271532606248868,0,0,0,0,0,0,0,0,0,0.0579889503558269,0.048384263986357,0.0306192982051094,0,0,0,0,0,0,0,0,0,0.110165361423026,0,0,0.00350240919834014,0,0.127506712949594,0,0,0,0,0,0.187499598052093,0,0,0,0.143557674804939,0.162097789458942,0,0,0,0,0,0,0,-0.0277015971241778,0,0.0566862846650848,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423339492861506,0,0.0665620681041377,0.233826866055639,0.0507382724819399,0,0,0,0,0,0,0,0,0,0.00217354666833133,0,0,0,0,0.266981500037146,0,0.00424898055061089,0,0,0,0,0.0294663123595632,0,0,0.0465284529197574,0,0,0,0,0,0,-0.0783948700060113,0,0.0174685995924181,0,0,0,0,0.230289466691071,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.32191306834573,0,0,0,0,0,0,0,0.00670973383409399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778088601624602,0.0141989282919371,0,0.0729594361891453,0.0880209032863185,0,0,0,0,0,0,0.156135753942807,0,0,0,0,0,0.037251144676703,0,0,-0.0275202152876713,-0.00580549557429806,0,0,0,0,0,0
X600372.SH,0,0,0,0.0551901104455058,0,0.0444257009090109,0,0,0,0,0,0,0,0,0,0,0,0.0945133666321975,0,0,0,0,0.141732411705741,0,0,0,0,0,0,0,0.0494022563430408,0,0.0371108239046947,0,0,0.268436896492078,0.0744128859808485,0,0,0.0514404681358509,-0.0414252345893468,0,0,0,0,0,0,0,-0.0592541217600824,0,0,-0.0131651631531255,-0.0260354731629505,0,0.146340906673717,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0880862260415188,0.0797057189796933,0,0,0,0,0,0.0596264037173811,0,0,0.105806163509665,0,0,0.0211856891787699,0,0,0,0,0,0,0,0,0,0,0,0.102058490951259,0,0,0,0,0,0,0,0.0420974147636479,0.141561058223173,0,0.0598487523116817,0,0,0,0,-0.0195028760223596,0,0,0,0.0079358031240346,0.04806209035142,0,0,0,0,0
