,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600271.SH,X600118.SH,X002129.SZ,X600372.SH,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X600066.SH,X600177.SH,X002236.SZ,X600582.SH,X002292.SZ,X600060.SH,X300124.SZ,X000559.SZ,X600435.SH,X601877.SH,X000977.SZ,X002456.SZ,X000800.SZ,X002475.SZ,X002465.SZ,X600839.SH,X600867.SH,X002294.SZ,X000581.SZ,X002007.SZ,X000623.SZ,X300003.SZ,X000869.SZ,X000568.SZ,X600498.SH,X300146.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0740247715605975,0,0,0.0715438204558363,0,0,0,0,0,0,0,0,0.00576839728105958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111532411249995,0,0.0610205824289364,0,0,0,0,0,0,0,0.00445876642404007,0,0.00181762415237924,0,0,0.105552347776504,0,0,0,0,0,0,0,0.000171872992415366,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0970094582250876,0,0,0,0.0369116803011033,0,0,0,0,0,0,0,0,0.065160834329111,0.0409352159194856,0.2965982404115,-1.73472347597681e-18,0.180587940045444,0,0,0,0,0,0,0,0.0778890237717426,0,0.0154008559701537,0,0.0207805031580825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591193026232022,0,0,-5.42101086242752e-20,0.0241548878810763,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0391816518105147,0.0219463334816025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12680236601151,0,0,0,0,0,0,-0.0650763346301961,0.073146763519934,-0.0158483981507059,0.296913578014335,0,0.0177260973465088,0,0,0,0,0,0,0,0,0,0,0,0,0.0245181775245462,0,0,0,0.140757128196207,0.0422711568439213,0.0389827077410132,0,0,0.0245398389160463,0,0,0,0,0,0
X600271.SH,0,0,0.356297568593756,0,0,0,0,0,0,0,-0.0628425039597052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183419638924189,0,0,0,0,0,0.0852522924370317,0,0.0654144286802198,0,-0.0710764789935362,0,0.0908535901044858,0,0.237749562504148,0,0,0,0,0,0,0.0192710218760456,0,0,0,0,-0.00728243313320209,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0946759129587295,0,0,0,0,0,0,0.210441956332366,0,0,0,0,0,-0.278398378415633,0,0,0,0,0,0,0,-0.028465550743223,0.1958660416331,0,0,0.0663609921939909,0,0.248942793008851,0,0,-0.0293162623930572,0,0,0,0,0,-0.0863041897723297,0,0,0,0.129457337336736,-0.0686286156966091,0,0,0,0,0,-0.000624511200630592,0.0444989654745486,0,0,0,0,0,0
X002129.SZ,0,0,0.148732453430744,0.0924222385485762,0,0,0,0,0,0,0,0,0.113905708986001,-0.117182007436843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180164768673002,0.0537960131548029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689884606217943,-0.0204833143011164,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.141187438796557,0,0,0,0,0,0,0.137209727190825,0,0,0,0,0,0,0,0,0.103693784908641,0,0,0,0,0,0,0,0,0,0,0.00245348136209678,0.0760349807610526,0,0,0,0,0,0.00612474270485097,0,0,0,0.055545455102075,0,0,0,0.0381081735417947,0,0.0810586276349111,0,0,-0.0268673244226931,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0307888926512784,0,0,0,0,0,0,0,0,0,0,-0.0724177194703531,0,0,0,0.343719586690807,0,0.0232323243623025,0,0,0,0,0,0.0712915547402888,0,0,0,0,0,0,0,0,0,0,0,0,0.025293003616462,0,0,0,0.152109001495535,0,0,0,0,0,0,0,0,0.00305838609835636,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.071351843989263,0,0,0,0,0,0,0.518765704336526,0,0,0,0,0,0,0,0,0.171670321925922,0,0,0,0,0,0,0,0.0207888468819273,0,0.0453737541628293,0,0,0,0.0285345302852292,0,0,0,0,0,0,0,0,0,0,0,0,0.0034628395670056,0,0,0,0,0.0269732874200227,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0401381325260925,0,0,0,0,0,0,0.0818580374764016,0,0,0.105895061412855,0,0,0,0,0,0,0,0,0,0,0,0.158278260064427,0,0,0,-6.93889390390723e-18,0.0271448808690192,0,0.176364720296261,0,0,0.0315855489735059,0.0844807715250619,0,0,0,0,0,0,0,0,0,0,0.0321547210094726,0,0,-0.0102904602013854,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0526078491931807,0,0,0,0,0,0,0.197044004453236,0,0,0,0,0,0,0.317561656979653,0,0,0,0,0,0,0,0,0,0.0237850831338115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318717791239718,0.00315959660722766,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.00347899466459601,0,0,0,0,0,0,0,0.082797492435255,0,0,-0.0755747114571621,0.0974935690371723,0,0,0,0,0.0483409080042842,0,0,0,0,0.198885540272411,0,0,0.119390177152508,0,0.0587903042479481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696786445140383,0,0,-0.0190649197547348,-0.0354041178689558,0,0,0,0,0,0
X600741.SH,0.128839830432029,0,0.191066927541649,0,0,0,0,0,0,0,0,0,0,0,-0.187360171157829,0.207104814972913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494923353267809,0,0,0,-0.000831365340320855,0.116287252373051,0,0,0,-0.011579446028909,0,-0.124674328530842,0,0,0,0,0,0,0,0,0,-0.00236190895331324,0.0473879106288165,0,0,0,0,0,0
X600066.SH,0,0,0.0682248935770087,0,0,0,0,0,0,0,0,0,0,0,0,0.0143357270854799,0,0,0,0,0.0215843028762193,0,0,0,0,0,0.00516388104023759,0,0.0554166275451658,0,0,0,0,0,0,0.0405933795411021,0,0,0,0,0,0,0,0.217717086890938,0,0.102610260720918,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0.200203857040081,0,0,0,0,0.0211869010697567,0,0,0,0,0,0,0,-0.0698991596082373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107060790218668,0,0,0.0845470766056864,0,-4.33680868994202e-19,0,0.00661187179557133,-0.0116893356984843,0,0,0,0,0,0,0.0610493767997581,0,0,0,0.0328828358135611,0.0764832645910616,0,0.0801559829500266,0,-0.0153313972399284,0.00417110844784957,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235129195811974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146030583575136,0,0,0.0446464569815635,0.260071968881064,0,0,0,0,-0.106392232488924,0.134926198801993,0,0,0,0,-0.00844806616879238,0,0.0214679433941487,0,0,0,0.21932171599603,0,0,0,-0.00417425048003186,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966784912847983,0.06189574344362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116732241446938,0,0,0,0,0,-0.00882374145286883,0.270131830459687,0,0,0,0,0,0.106524536648865,0.307696365486841,0.0550622257988781,0,0,0,0,0,0,-0.0171957685150682,-4.33680868994202e-19,0,0,0,0,0,0
X002292.SZ,0,0,0.219281481702958,0,-0.0877928789325699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02248855271261,0,0,0.144819903380937,0,0,-0.0128742559995156,0,0,0,0,0,0,0,0.0391910361772187,0,0,0.221651977850675,0,0.217079403909218,0,0,0,0.138660430904696,0,0,-0.0266860570766628,-0.00620175679799692,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.375672942955061,0,0,0,0,0,0,0.0839410926930191,0,0.0188672992434536,0,0,0.0526172349639749,0,0,0,0,0,0.0762266213487148,0.022641346912859,0,0.00803112512341303,0.0515668925256063,0.0434430239848143,0,0,0,0,0,0,0,0,0,0,0,0.184354469603333,0.166159762642752,0.0174523768825789,0,0.00347758873270641,-0.0293686592583166,0,0,0,0,0,0
X300124.SZ,0,0,0.138328075605049,0,0,0,0,0,0,0,0,0,0,0,0.1618678445943,0.0663369825493623,0,0,0,0.0358139220510333,0,0,0,0,-0.10598966790508,0,0.107727458562856,0,0,0,0.0427236610990784,0.0726302125439382,0,0,0,0,0,0,0,0,0,0,0,0,0.195723462938111,0,0,0,0,0,0,-0.0193063760889377,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499858840701222,0,0,0,0,0,0.110692638592426,0,0,0,0,0,0,0.0125901938397344,0,0.222018191660648,0.069181862838835,0,0.0774902127871281,0,0,0.064398699679089,-0.0554999818047811,0,0,0,0,0.149759904473021,0,0,0,0.103418288790886,0,0,0,0,0,0,0.0185968998255189,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.0437829155011327,0,0,0,0,0.128617979398492,0,0,0,0,0,0,0,0,0,0.039134088473665,0,0.114980957665353,0.154114061039186,0,0,0,0.0586014021273845,0,0,0,0,0.15929370298736,0,0,0,0,0,0.00780421802564038,0,0,0,0.0480760500930528,0,0,-0.031231617240929,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.00704333480605495,0,0,0,0,0,0,0,0,-0.0437022979606716,0,0.0387828090121465,0.0372810529687522,0,0.000775033500379723,0.0632769072872074,0,0,0,0,0.00298422738255898,0,0,0,0,0.116733758734715,0,0.0958322704096625,0,0,0,0,0,0,0,0,0,0,0.0487781544055034,0,0.192438065830134,0,0.140766670988783,0,0,0,0,-0.0139122181332661,-0.024801366772541,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0789267926456856,0,0,0.0225489432007091,0,0.0422091786484584,0,0,0,0,0,0,0,0,0,0,0.0177922754266323,2.16840434497101e-19,0.147111710141979,0.142104197958812,0,0,0,0,0.0994618120120302,0,0,0,0,0.097819401094986,0.00733145457207635,0,0,0,0.0168363181445471,0,0,0.286892879853556,0,0,0,0.00604778902528372,-0.00272879516463345,0,0,0,0,0,0
X002456.SZ,-0.0568398302709725,0,0,0,0,0,0,-0.198562486050072,0,0,0,0,0,0,0,0.0269828750847568,0.204834390750282,0.278434802246501,0,0,0,0,0,0,0,0,0.122454255083359,0,0.209010885087335,0,0.0772574801670938,0,0,0,0,0,0.0913053407107211,0,-0.0960759361885513,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0221976005118892,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.0448089161878543,0,0,0,0,0,0,0,0,0,-0.186263687254549,-0.0088183024169633,0,0.140256015113787,0,0,0,0,0,0.11856954267234,0,3.46944695195361e-18,0,0,0.0358521406833446,0.149344753158401,0,0,0,0,0,0,0,0,0,0,-0.0296577288401007,0,-0.150784944599323,0,0,0.03573745197569,0,0,0,0,0.230104039370971,0,0,0.0835229659137232,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.02368285659815,0,0,0,0,0,0,0,0,0,0.0844130770718781,0,0,0.0396416606157923,0,0.042043728698921,0,0,0,0.193885654056628,0.00747963013996853,0,0.0495067924828671,0.109429870764927,0,0,0,0,0,0,0.0375408878525326,0,0,-1.73472347597681e-18,0,0.0163036595855205,0,0,0,0.115082396938723,0,0,0,0,0,0,0,0,-0.0110959636264497,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756656179581109,0,0,0,0,0,0,0,0,0,0,0,0,0.0692041575036562,0.0677475748212231,0.073312885448598,0,0,0.195397050026042,0,0,0,0,0,0,0,0.0789437362929047,0,0,0,0,0.0252673272227965,0,0,0,0,0,0,-0.0207525628595608,-0.0283947007998412,0,0,0,0,0,0
X600839.SH,0,0,0.100137640342017,0,0.157179472694901,0,0,0,0,0,0,0,0.062271016151404,0.00927179928811744,0.0246477431033517,0,0.0826040935820625,0,0,0,0,0,0,0,0,0,0,0,0.127228882918881,0,0.00671929885667194,0,0,0,0,0,0,0,0,0.00750987011153845,0,0,0,0,0,0,0,0,0.0463464573261235,0,0,-0.0216056404133885,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100114985776374,0,0,0,0,0,0,0.00413208536958865,0,0,0,0,0.0271256087110764,0,0,0.274524168665807,0,0,0,0,0,0,0,0,0.207715446465169,0,0,0,0,0,0,0,0,0,0.0172567382699241,0.00271834920770917,0,0,0.0113206690577619,0.0279581354359073,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0451532191050038,0,0,0.116232714882334,0,0,0,0,0,0,0,0,0,0,0,0.0317220508457371,0,0.173641860281231,0.126472983782252,0,-1.73472347597681e-18,-0.0712388480477504,0,0.00248879203252794,0.0349104931372247,0,0,0,0,0,0,0.0737268665509246,0,0,0,0,0,0,0,0,0,-0.0170024285383427,0.00877605623846623,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,-0.0344263491176749,0,0,0,0,0.220956521706912,0,0,0,0,0,0,0,0,0,0,0,-0.0641971556507941,0,0,0,0,-0.000923101247516921,0.195342923451864,-0.082372695817511,0.151442216166877,0,0,0,0,-0.018138542602045,0,0,0,0,0.00793484847307824,0,0,0,0,0,0,0,0,0,0,-0.014131417570384,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049051652077029,0,0.118602772935347,0,0,0,0,0,0,0,0,0,0,0.0974248847307135,0.00803036814405481,0,0,0,0,0,0,-0.104148520581495,0,0,0,0.178331051280922,0,0,0,-0.022079208522134,0,0,0,0,0.0411492836732185,0,0,0.00100993190413317,0.0252231126948908,0,0,0,0,0,0
X000623.SZ,0,0,0.317601575516181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227200856051626,0,0.0152962761385916,0.128464729670174,0.014850330672964,0.0297829669287691,0,0.0373166426279558,0,0,0,0.0964787316428418,0,0,0,0,0,0,0,0,0,0,0,0.17465178603836,0,-0.130993150183186,0,0,-0.0185636004429185,-0.00935138147361119,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.256447795164225,0,0,0,0,0,0,-0.363561284378577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011065510768142,0,0.100775168090854,0.137644621303029,0,0,0.151973899078993,0,0,0,0.529551223113361,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.000250668302825549,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0222574834888822,0,0,0,0,0,0,0,0,0,0,0.0293178712407208,0,0,0.0554444067283997,0,0,0,0,0,0,0,0,0.0105930459583701,0.197555561932122,0,0,0,0,0,0,0,0,0,0,0,0.0474288938894591,0,0,0,0,0.0655262999136227,0,0,0,0.018823231468878,0,0,0,-0.0515884526458142,-0.0656251981940668,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0176772398893073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475479095207467,0,0,0,0,0,0.100707603704477,0,0,0,0.0068263048411281,0,0.0178411073803231,0,4.33680868994202e-19,-8.67361737988404e-19,0.0123150003500703,0,0,0,0,0.0778318821774285,0.291961454767351,0,0,0,0,0,0,0,0,0,0,0,0.0351338032011265,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.245173239695869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197305932645415,0,0.170768749408338,0.0456319374345212,0,0,0,0,0,0,0,0,0,0,0,0.0151168096762099,0.179451270197649,0,0,0.053979315408225,0,0,0,0,0,0,-0.0147777010008064,0.010392856675835,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-0.174448722246209,0,0,0,0,0,0.110888769579738,0.0816935938324272,0,-0.00514366528625772,0,0,0,0,0.134953964208588,0,0,0,0,0.12183544717064,0,0.0166799099956338,0,0,0.0859160572920895,0,0,0,-0.168692771657301,0,0,0,0.159428033226136,0,0,0,0,0,0.249158052377588,0,0,-0.0535950224594819,0,0,0,0,-0.0213376216095754,0,0,0,0,0,0
X000550.SZ,0,0,0.177362073150083,0.0289165264504189,0,0.0763927254918349,0,0,0,0,0,0.0103421076450273,0.0141617495626429,0.0429962598712246,0,0,0,0,0,0,0.0303324210108914,0,0,0.0445014843481914,0,0,0,0,0.0638106801024232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167467805425173,0,0,0,0,0,0.000131726936956265,0,0,0,0,0,0
Change_TY3M,0,-3.46944695195361e-18,0,-0.0200380677450699,0,0,0,0,0,0,0,0.19888165837466,0,0.0600765591077468,0,0,0,0,0,0,0,0,0,0,0.0176903982888336,0,0,0,0,0.0362547770005237,0,0,0,0,0.0186777787856755,0,0,0,-0.031537937688718,-0.100877985967466,0,0,0,0,0,0,0,0,0,0,0,-0.0678563629803531,-0.0427804443295985,0,0,0,0,0,0
Slope,0,-0.106375770239209,-0.261315192366751,0,0,0,0,0,0,0,0,0,0,0,0,0.127725810593351,0,0,0,-0.845555331700763,-0.197549457281233,0,0,0,0,0,0.740585494418431,-0.270826274836314,0,0,0,0,0,0,0,-0.46420562708811,0,0,0,0.0648203041332289,0,0,0,0,-0.0244130523367523,0,0,1.08424842363767,0,0,-2.23961145431899,0,-1.04739974142269,0,0,0,0,0,0
TED,0,0,0,0,0.00227720750259308,0,0,0,0,0,0,0,0.066297092241552,0,0,0.00474913091150264,0,0,0,-1.13049010508193,0,0,0.300708574057527,0,0,0,0,-0.410072219962971,-1.73472347597681e-18,0,0,0,0,0,0,-0.650892909842329,0,0,0,-0.0422715108542065,0,0,0,0,0,-0.456453066625541,0,1.04287705536812,0.549388224985586,0,0,-0.740254528308587,0,0,1.05212428161896,0,0,0,0
RealEstate_excess,0,0,0,-0.056844213445643,0,-0.0622719758248887,0,0,-0.173236829159061,0,0,0,0,0,-0.137495930323909,0,0,0,0,0,0,0,0,0,0,-0.20283177217379,-0.0773846956136184,-0.0235238103452412,0,0,0.262051409433426,0,0.255505330576468,0,0,0,0,0,0,0,-0.145703461183257,0,0,0,0,0,-0.00236009738897654,0,0,0,0,0,-0.0194710745986241,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409644041502369,-0.129267315800786,0.176732763702215,0,0,0,0,-0.0444062412089172,0,0,0,-0.0347002552576238,0,0,0,-0.115098388062056,0.0978355922042293,0,0.0698983491284208,0,0,0,0,0,0.0355853037965391,0,0,0,0,0,-0.0588918318001667,0,0.0615277096464309,-0.110698441885843,0,0.0326687355341367,0,0,0,-0.0136658998603718,0.00740336103485778,0,0,0,0,0,0
MKvol,0,0,0,-5.42101086242752e-20,0,-0.00463225697901052,0,0,0,0,0,0,0,0,-0.00536115490504915,0,0,0,0,0,0,0,0.0075941207832907,0,0,0,-0.00137611552250265,0,0.00202514983961338,0,0,0,0.00243386840644338,0,0,0,0,0,0,-0.00356249969364093,0,0.00288405813617065,0,0,0,0,0,0,0.00400599463786204,0,0,-0.00213297865917771,0.00873606442546449,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00486175778522095,0,0,0,-0.0320177501591263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755081879939021,0,0,-0.00797182663512085,-0.0316145986039962,0,0,-0.02529538785408,0,0,0,0,0,0,0,0,0,0.0100128761324799,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559446127881037,-0.00409819679082637,0,0,0,0,0,0,0,0,-0.00997321617512304,0,0,0.011283260012124,0,0,-0.0117250876534463,0,-0.00284018473009382,0,0,0,0,0,0,0.00510538113105224,0,0,0,0,0,0,0,0,0,-0.0137749171000002,-0.0564959277527435,0.00618937180641645,-0.0183810410172706,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00447717771944594,0,0.0571860820748483,0,0,0,0,0,0,0,0,0,-0.0173667663671485,0,0,0,0,0,0,-0.0152093260743703,-0.00733824775354894,0,0,0,0.00207589035733169,-0.0232112391096299,0,-0.0524173653830182,0,0,0,0,0,0,0,0.00608601646366788,0,0,0,0,0,0,0,0,0,0,0,0,0.0118566942127724,-0.0075588592272854,0,0,0,0,0,0
